forecast_date,target,target_end_date,quantile,type,location,value
2021-03-15,1 wk ahead inc case,2021-03-20,0.025,quantile,US,229581.62723936277
2021-03-15,1 wk ahead inc case,2021-03-20,0.1,quantile,US,263645.38128696964
2021-03-15,1 wk ahead inc case,2021-03-20,0.25,quantile,US,299608.47577882995
2021-03-15,1 wk ahead inc case,2021-03-20,0.5,quantile,US,344226.48802865046
2021-03-15,1 wk ahead inc case,2021-03-20,0.75,quantile,US,417415.76799093175
2021-03-15,1 wk ahead inc case,2021-03-20,0.9,quantile,US,608425.1274540029
2021-03-15,1 wk ahead inc case,2021-03-20,0.975,quantile,US,1966143.4394993132
2021-03-15,1 wk ahead inc case,2021-03-20,NA,point,US,344226.48802865046
2021-03-15,2 wk ahead inc case,2021-03-27,0.025,quantile,US,188412.94161360312
2021-03-15,2 wk ahead inc case,2021-03-27,0.1,quantile,US,224818.62560731653
2021-03-15,2 wk ahead inc case,2021-03-27,0.25,quantile,US,266127.59935890796
2021-03-15,2 wk ahead inc case,2021-03-27,0.5,quantile,US,320668.29118703655
2021-03-15,2 wk ahead inc case,2021-03-27,0.75,quantile,US,407590.6061331991
2021-03-15,2 wk ahead inc case,2021-03-27,0.9,quantile,US,628200.2405860106
2021-03-15,2 wk ahead inc case,2021-03-27,0.975,quantile,US,2325508.832591859
2021-03-15,2 wk ahead inc case,2021-03-27,NA,point,US,320668.29118703655
2021-03-15,3 wk ahead inc case,2021-04-03,0.025,quantile,US,149587.7457597175
2021-03-15,3 wk ahead inc case,2021-04-03,0.1,quantile,US,188679.84533693548
2021-03-15,3 wk ahead inc case,2021-04-03,0.25,quantile,US,237311.56795135062
2021-03-15,3 wk ahead inc case,2021-04-03,0.5,quantile,US,305442.6587214459
2021-03-15,3 wk ahead inc case,2021-04-03,0.75,quantile,US,406367.1440240696
2021-03-15,3 wk ahead inc case,2021-04-03,0.9,quantile,US,587905.9476711568
2021-03-15,3 wk ahead inc case,2021-04-03,0.975,quantile,US,1509981.86755805
2021-03-15,3 wk ahead inc case,2021-04-03,NA,point,US,305442.6587214459
2021-03-15,4 wk ahead inc case,2021-04-10,0.025,quantile,US,135633.58414670653
2021-03-15,4 wk ahead inc case,2021-04-10,0.1,quantile,US,170155.30417484717
2021-03-15,4 wk ahead inc case,2021-04-10,0.25,quantile,US,217629.25453650553
2021-03-15,4 wk ahead inc case,2021-04-10,0.5,quantile,US,281841.3689599582
2021-03-15,4 wk ahead inc case,2021-04-10,0.75,quantile,US,376233.5595498555
2021-03-15,4 wk ahead inc case,2021-04-10,0.9,quantile,US,515652.5120322754
2021-03-15,4 wk ahead inc case,2021-04-10,0.975,quantile,US,1182314.1982381411
2021-03-15,4 wk ahead inc case,2021-04-10,NA,point,US,281841.3689599582
2021-03-15,5 wk ahead inc case,2021-04-17,0.025,quantile,US,139539.73109123108
2021-03-15,5 wk ahead inc case,2021-04-17,0.1,quantile,US,170571.63273937232
2021-03-15,5 wk ahead inc case,2021-04-17,0.25,quantile,US,204645.933035635
2021-03-15,5 wk ahead inc case,2021-04-17,0.5,quantile,US,257096.7718057167
2021-03-15,5 wk ahead inc case,2021-04-17,0.75,quantile,US,331857.0837069809
2021-03-15,5 wk ahead inc case,2021-04-17,0.9,quantile,US,413351.39025964634
2021-03-15,5 wk ahead inc case,2021-04-17,0.975,quantile,US,590521.3563974162
2021-03-15,5 wk ahead inc case,2021-04-17,NA,point,US,257096.7718057167
