forecast_date,target,target_end_date,quantile,type,location,value
2021-11-08,1 wk ahead inc case,2021-11-13,0.025,quantile,US,348697.2154080117
2021-11-08,1 wk ahead inc case,2021-11-13,0.1,quantile,US,385812.3566086319
2021-11-08,1 wk ahead inc case,2021-11-13,0.25,quantile,US,428136.78590840386
2021-11-08,1 wk ahead inc case,2021-11-13,0.5,quantile,US,485167.8207133715
2021-11-08,1 wk ahead inc case,2021-11-13,0.75,quantile,US,536588.4091875546
2021-11-08,1 wk ahead inc case,2021-11-13,0.9,quantile,US,588666.2068648696
2021-11-08,1 wk ahead inc case,2021-11-13,0.975,quantile,US,660286.5357281566
2021-11-08,1 wk ahead inc case,2021-11-13,NA,point,US,485167.8207133715
2021-11-08,2 wk ahead inc case,2021-11-20,0.025,quantile,US,290891.872893825
2021-11-08,2 wk ahead inc case,2021-11-20,0.1,quantile,US,342904.60808319127
2021-11-08,2 wk ahead inc case,2021-11-20,0.25,quantile,US,405026.2402485669
2021-11-08,2 wk ahead inc case,2021-11-20,0.5,quantile,US,487785.07960631425
2021-11-08,2 wk ahead inc case,2021-11-20,0.75,quantile,US,568519.2418965602
2021-11-08,2 wk ahead inc case,2021-11-20,0.9,quantile,US,656218.9061739391
2021-11-08,2 wk ahead inc case,2021-11-20,0.975,quantile,US,765562.1607471362
2021-11-08,2 wk ahead inc case,2021-11-20,NA,point,US,487785.07960631425
2021-11-08,3 wk ahead inc case,2021-11-27,0.025,quantile,US,246522.8315054196
2021-11-08,3 wk ahead inc case,2021-11-27,0.1,quantile,US,309601.29153178446
2021-11-08,3 wk ahead inc case,2021-11-27,0.25,quantile,US,389739.5286530787
2021-11-08,3 wk ahead inc case,2021-11-27,0.5,quantile,US,501274.04488174827
2021-11-08,3 wk ahead inc case,2021-11-27,0.75,quantile,US,606501.368213467
2021-11-08,3 wk ahead inc case,2021-11-27,0.9,quantile,US,730571.024678932
2021-11-08,3 wk ahead inc case,2021-11-27,0.975,quantile,US,894461.1487017599
