forecast_date,target,target_end_date,quantile,type,location,value
2021-07-12,1 wk ahead inc case,2021-07-17,0.025,quantile,US,67341.9806805812
2021-07-12,1 wk ahead inc case,2021-07-17,0.1,quantile,US,81671.09636834367
2021-07-12,1 wk ahead inc case,2021-07-17,0.25,quantile,US,98241.6858320882
2021-07-12,1 wk ahead inc case,2021-07-17,0.5,quantile,US,116820.62735147883
2021-07-12,1 wk ahead inc case,2021-07-17,0.75,quantile,US,139112.2996264258
2021-07-12,1 wk ahead inc case,2021-07-17,0.9,quantile,US,158990.8717724399
2021-07-12,1 wk ahead inc case,2021-07-17,0.975,quantile,US,186186.1252766098
2021-07-12,1 wk ahead inc case,2021-07-17,NA,point,US,116820.62735147883
2021-07-12,2 wk ahead inc case,2021-07-24,0.025,quantile,US,62277.37552007299
2021-07-12,2 wk ahead inc case,2021-07-24,0.1,quantile,US,81163.00042795058
2021-07-12,2 wk ahead inc case,2021-07-24,0.25,quantile,US,105163.61995773259
2021-07-12,2 wk ahead inc case,2021-07-24,0.5,quantile,US,131886.57889993428
2021-07-12,2 wk ahead inc case,2021-07-24,0.75,quantile,US,167413.1184043247
2021-07-12,2 wk ahead inc case,2021-07-24,0.9,quantile,US,198323.8953308058
2021-07-12,2 wk ahead inc case,2021-07-24,0.975,quantile,US,237024.41335890625
2021-07-12,2 wk ahead inc case,2021-07-24,NA,point,US,131886.57889993428
2021-07-12,3 wk ahead inc case,2021-07-31,0.025,quantile,US,65241.978087150936
2021-07-12,3 wk ahead inc case,2021-07-31,0.1,quantile,US,87096.00383790079
2021-07-12,3 wk ahead inc case,2021-07-31,0.25,quantile,US,116500.44140973053
2021-07-12,3 wk ahead inc case,2021-07-31,0.5,quantile,US,155508.93458806392
2021-07-12,3 wk ahead inc case,2021-07-31,0.75,quantile,US,206992.92265427054
2021-07-12,3 wk ahead inc case,2021-07-31,0.9,quantile,US,254324.74260561855
2021-07-12,3 wk ahead inc case,2021-07-31,0.975,quantile,US,311900.14384933084
2021-07-12,3 wk ahead inc case,2021-07-31,NA,point,US,155508.93458806392
2021-07-12,4 wk ahead inc case,2021-08-07,0.025,quantile,US,66647.9364232693
2021-07-12,4 wk ahead inc case,2021-08-07,0.1,quantile,US,88246.23050048166
2021-07-12,4 wk ahead inc case,2021-08-07,0.25,quantile,US,121089.80653370259
2021-07-12,4 wk ahead inc case,2021-08-07,0.5,quantile,US,165932.24201305097
2021-07-12,4 wk ahead inc case,2021-08-07,0.75,quantile,US,242203.48742831353
2021-07-12,4 wk ahead inc case,2021-08-07,0.9,quantile,US,313889.8072501367
2021-07-12,4 wk ahead inc case,2021-08-07,0.975,quantile,US,400279.310472625
2021-07-12,4 wk ahead inc case,2021-08-07,NA,point,US,165932.24201305097
2021-07-12,5 wk ahead inc case,2021-08-14,0.025,quantile,US,97058.16776560058
2021-07-12,5 wk ahead inc case,2021-08-14,0.1,quantile,US,123306.2576256343
2021-07-12,5 wk ahead inc case,2021-08-14,0.25,quantile,US,164981.8079854705
2021-07-12,5 wk ahead inc case,2021-08-14,0.5,quantile,US,213143.31950593827
2021-07-12,5 wk ahead inc case,2021-08-14,0.75,quantile,US,292673.8588057298
2021-07-12,5 wk ahead inc case,2021-08-14,0.9,quantile,US,360906.9943763097
2021-07-12,5 wk ahead inc case,2021-08-14,0.975,quantile,US,467281.4495605087
2021-07-12,5 wk ahead inc case,2021-08-14,NA,point,US,213143.31950593827
2021-07-12,6 wk ahead inc case,2021-08-21,0.025,quantile,US,124053.76983499437
2021-07-12,6 wk ahead inc case,2021-08-21,0.1,quantile,US,156365.27862466857
2021-07-12,6 wk ahead inc case,2021-08-21,0.25,quantile,US,210608.04991394875
2021-07-12,6 wk ahead inc case,2021-08-21,0.5,quantile,US,266080.88366005686
2021-07-12,6 wk ahead inc case,2021-08-21,0.75,quantile,US,367477.88012431207
2021-07-12,6 wk ahead inc case,2021-08-21,0.9,quantile,US,441608.97623981064
2021-07-12,6 wk ahead inc case,2021-08-21,0.975,quantile,US,545959.0690253939
2021-07-12,6 wk ahead inc case,2021-08-21,NA,point,US,266080.88366005686
2021-07-12,1 wk ahead cum death,2021-07-17,0.01,quantile,US,607634.8195238067
2021-07-12,1 wk ahead cum death,2021-07-17,0.025,quantile,US,607765.5145839035
2021-07-12,1 wk ahead cum death,2021-07-17,0.05,quantile,US,607888.0564721541
2021-07-12,1 wk ahead cum death,2021-07-17,0.1,quantile,US,608033.0757861998
2021-07-12,1 wk ahead cum death,2021-07-17,0.15,quantile,US,608141.4882069848
