"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-04-26,"1 day ahead cum death",2020-04-27,"01","Alabama","point",NA,230
2020-04-26,"1 day ahead cum death",2020-04-27,"01","Alabama","quantile","0.025",222
2020-04-26,"1 day ahead cum death",2020-04-27,"01","Alabama","quantile","0.975",240
2020-04-26,"1 day ahead cum death",2020-04-27,"04","Arizona","point",NA,303
2020-04-26,"1 day ahead cum death",2020-04-27,"04","Arizona","quantile","0.025",289
2020-04-26,"1 day ahead cum death",2020-04-27,"04","Arizona","quantile","0.975",318
2020-04-26,"1 day ahead cum death",2020-04-27,"05","Arkansas","point",NA,57
2020-04-26,"1 day ahead cum death",2020-04-27,"05","Arkansas","quantile","0.025",51
2020-04-26,"1 day ahead cum death",2020-04-27,"05","Arkansas","quantile","0.975",65
2020-04-26,"1 day ahead cum death",2020-04-27,"06","California","point",NA,1873
2020-04-26,"1 day ahead cum death",2020-04-27,"06","California","quantile","0.025",1838
2020-04-26,"1 day ahead cum death",2020-04-27,"06","California","quantile","0.975",1918
2020-04-26,"1 day ahead cum death",2020-04-27,"08","Colorado","point",NA,726
2020-04-26,"1 day ahead cum death",2020-04-27,"08","Colorado","quantile","0.025",704
2020-04-26,"1 day ahead cum death",2020-04-27,"08","Colorado","quantile","0.975",751
2020-04-26,"1 day ahead cum death",2020-04-27,"09","Connecticut","point",NA,2010
2020-04-26,"1 day ahead cum death",2020-04-27,"09","Connecticut","quantile","0.025",1981
2020-04-26,"1 day ahead cum death",2020-04-27,"09","Connecticut","quantile","0.975",2035
2020-04-26,"1 day ahead cum death",2020-04-27,"10","Delaware","point",NA,138
2020-04-26,"1 day ahead cum death",2020-04-27,"10","Delaware","quantile","0.025",124
2020-04-26,"1 day ahead cum death",2020-04-27,"10","Delaware","quantile","0.975",152
2020-04-26,"1 day ahead cum death",2020-04-27,"11","District of Columbia","point",NA,195
2020-04-26,"1 day ahead cum death",2020-04-27,"11","District of Columbia","quantile","0.025",184
2020-04-26,"1 day ahead cum death",2020-04-27,"11","District of Columbia","quantile","0.975",208
2020-04-26,"1 day ahead cum death",2020-04-27,"12","Florida","point",NA,1171
2020-04-26,"1 day ahead cum death",2020-04-27,"12","Florida","quantile","0.025",1139
2020-04-26,"1 day ahead cum death",2020-04-27,"12","Florida","quantile","0.975",1208
2020-04-26,"1 day ahead cum death",2020-04-27,"13","Georgia","point",NA,959
2020-04-26,"1 day ahead cum death",2020-04-27,"13","Georgia","quantile","0.025",939
2020-04-26,"1 day ahead cum death",2020-04-27,"13","Georgia","quantile","0.975",982
2020-04-26,"1 day ahead cum death",2020-04-27,"16","Idaho","point",NA,62
2020-04-26,"1 day ahead cum death",2020-04-27,"16","Idaho","quantile","0.025",57
2020-04-26,"1 day ahead cum death",2020-04-27,"16","Idaho","quantile","0.975",72
2020-04-26,"1 day ahead cum death",2020-04-27,"17","Illinois","point",NA,2083
2020-04-26,"1 day ahead cum death",2020-04-27,"17","Illinois","quantile","0.025",2040
2020-04-26,"1 day ahead cum death",2020-04-27,"17","Illinois","quantile","0.975",2120
2020-04-26,"1 day ahead cum death",2020-04-27,"18","Indiana","point",NA,855
2020-04-26,"1 day ahead cum death",2020-04-27,"18","Indiana","quantile","0.025",837
2020-04-26,"1 day ahead cum death",2020-04-27,"18","Indiana","quantile","0.975",877
2020-04-26,"1 day ahead cum death",2020-04-27,"19","Iowa","point",NA,135
2020-04-26,"1 day ahead cum death",2020-04-27,"19","Iowa","quantile","0.025",123
2020-04-26,"1 day ahead cum death",2020-04-27,"19","Iowa","quantile","0.975",151
2020-04-26,"1 day ahead cum death",2020-04-27,"20","Kansas","point",NA,127
2020-04-26,"1 day ahead cum death",2020-04-27,"20","Kansas","quantile","0.025",120
2020-04-26,"1 day ahead cum death",2020-04-27,"20","Kansas","quantile","0.975",136
2020-04-26,"1 day ahead cum death",2020-04-27,"21","Kentucky","point",NA,221
2020-04-26,"1 day ahead cum death",2020-04-27,"21","Kentucky","quantile","0.025",212
2020-04-26,"1 day ahead cum death",2020-04-27,"21","Kentucky","quantile","0.975",233
2020-04-26,"1 day ahead cum death",2020-04-27,"22","Louisiana","point",NA,1801
2020-04-26,"1 day ahead cum death",2020-04-27,"22","Louisiana","quantile","0.025",1770
