forecast_date,location,target,type,quantile,target_end_date,value
2020-08-31,37,1 wk ahead cum death,point,NA,2020-09-05,2846.5962
2020-08-31,38,1 wk ahead cum death,point,NA,2020-09-05,151.8146
2020-08-31,39,1 wk ahead cum death,point,NA,2020-09-05,4292.2274
2020-08-31,40,1 wk ahead cum death,point,NA,2020-09-05,861.8332
2020-08-31,41,1 wk ahead cum death,point,NA,2020-09-05,487.0906
2020-08-31,42,1 wk ahead cum death,point,NA,2020-09-05,7745.6678
2020-08-31,44,1 wk ahead cum death,point,NA,2020-09-05,1056.7998
2020-08-31,45,1 wk ahead cum death,point,NA,2020-09-05,2893.4046
2020-08-31,46,1 wk ahead cum death,point,NA,2020-09-05,175.94799999999995
2020-08-31,47,1 wk ahead cum death,point,NA,2020-09-05,1898.0954
2020-08-31,48,1 wk ahead cum death,point,NA,2020-09-05,13536.8076
2020-08-31,49,1 wk ahead cum death,point,NA,2020-09-05,427.7988
2020-08-31,50,1 wk ahead cum death,point,NA,2020-09-05,58.4352
2020-08-31,51,1 wk ahead cum death,point,NA,2020-09-05,2650.1568
2020-08-31,53,1 wk ahead cum death,point,NA,2020-09-05,1966.6404
2020-08-31,54,1 wk ahead cum death,point,NA,2020-09-05,243.3514
2020-08-31,55,1 wk ahead cum death,point,NA,2020-09-05,1164.2752
2020-08-31,56,1 wk ahead cum death,point,NA,2020-09-05,40.3174
2020-08-31,US,1 wk ahead cum death,point,NA,2020-09-05,188853.6164
2020-08-31,01,1 wk ahead cum death,quantile,0.01,2020-09-05,2215.0
2020-08-31,02,1 wk ahead cum death,quantile,0.01,2020-09-05,37.0
2020-08-31,04,1 wk ahead cum death,quantile,0.01,2020-09-05,5105.0
2020-08-31,05,1 wk ahead cum death,quantile,0.01,2020-09-05,817.0
2020-08-31,06,1 wk ahead cum death,quantile,0.01,2020-09-05,13309.0
2020-08-31,08,1 wk ahead cum death,quantile,0.01,2020-09-05,1951.0
2020-08-31,09,1 wk ahead cum death,quantile,0.01,2020-09-05,4466.0
2020-08-31,10,1 wk ahead cum death,quantile,0.01,2020-09-05,604.0
2020-08-31,11,1 wk ahead cum death,quantile,0.01,2020-09-05,606.0
2020-08-31,12,1 wk ahead cum death,quantile,0.01,2020-09-05,11486.0
2020-08-31,13,1 wk ahead cum death,quantile,0.01,2020-09-05,5853.0
2020-08-31,15,1 wk ahead cum death,quantile,0.01,2020-09-05,64.0
2020-08-31,16,1 wk ahead cum death,quantile,0.01,2020-09-05,371.0
2020-08-31,17,1 wk ahead cum death,quantile,0.01,2020-09-05,8280.0
2020-08-31,18,1 wk ahead cum death,quantile,0.01,2020-09-05,3322.0
2020-08-31,19,1 wk ahead cum death,quantile,0.01,2020-09-05,1145.0
2020-08-31,20,1 wk ahead cum death,quantile,0.01,2020-09-05,454.0
2020-08-31,21,1 wk ahead cum death,quantile,0.01,2020-09-05,949.0
2020-08-31,22,1 wk ahead cum death,quantile,0.01,2020-09-05,5013.0
2020-08-31,23,1 wk ahead cum death,quantile,0.01,2020-09-05,132.0
2020-08-31,24,1 wk ahead cum death,quantile,0.01,2020-09-05,3774.0
2020-08-31,25,1 wk ahead cum death,quantile,0.01,2020-09-05,9089.0
2020-08-31,26,1 wk ahead cum death,quantile,0.01,2020-09-05,6774.0
2020-08-31,27,1 wk ahead cum death,quantile,0.01,2020-09-05,1891.0
2020-08-31,28,1 wk ahead cum death,quantile,0.01,2020-09-05,2515.0
2020-08-31,29,1 wk ahead cum death,quantile,0.01,2020-09-05,1561.0
2020-08-31,30,1 wk ahead cum death,quantile,0.01,2020-09-05,105.0
2020-08-31,31,1 wk ahead cum death,quantile,0.01,2020-09-05,396.0
2020-08-31,32,1 wk ahead cum death,quantile,0.01,2020-09-05,1340.0
2020-08-31,33,1 wk ahead cum death,quantile,0.01,2020-09-05,432.0
2020-08-31,34,1 wk ahead cum death,quantile,0.01,2020-09-05,15945.0
2020-08-31,35,1 wk ahead cum death,quantile,0.01,2020-09-05,779.0
2020-08-31,36,1 wk ahead cum death,quantile,0.01,2020-09-05,32966.0
2020-08-31,37,1 wk ahead cum death,quantile,0.01,2020-09-05,2764.0
2020-08-31,38,1 wk ahead cum death,quantile,0.01,2020-09-05,144.0
2020-08-31,39,1 wk ahead cum death,quantile,0.01,2020-09-05,4206.0
2020-08-31,40,1 wk ahead cum death,quantile,0.01,2020-09-05,819.0
2020-08-31,41,1 wk ahead cum death,quantile,0.01,2020-09-05,468.0
2020-08-31,42,1 wk ahead cum death,quantile,0.01,2020-09-05,7693.0
2020-08-31,44,1 wk ahead cum death,quantile,0.01,2020-09-05,1048.0
2020-08-31,45,1 wk ahead cum death,quantile,0.01,2020-09-05,2792.0
2020-08-31,46,1 wk ahead cum death,quantile,0.01,2020-09-05,168.0
2020-08-31,47,1 wk ahead cum death,quantile,0.01,2020-09-05,1822.0
2020-08-31,48,1 wk ahead cum death,quantile,0.01,2020-09-05,13075.0
2020-08-31,49,1 wk ahead cum death,quantile,0.01,2020-09-05,414.0
2020-08-31,50,1 wk ahead cum death,quantile,0.01,2020-09-05,58.0
2020-08-31,51,1 wk ahead cum death,quantile,0.01,2020-09-05,2605.0
2020-08-31,53,1 wk ahead cum death,quantile,0.01,2020-09-05,1931.0
2020-08-31,54,1 wk ahead cum death,quantile,0.01,2020-09-05,222.0
2020-08-31,55,1 wk ahead cum death,quantile,0.01,2020-09-05,1139.0
2020-08-31,56,1 wk ahead cum death,quantile,0.01,2020-09-05,37.0
2020-08-31,US,1 wk ahead cum death,quantile,0.01,2020-09-05,187184.0
2020-08-31,01,1 wk ahead cum death,quantile,0.025,2020-09-05,2222.0
2020-08-31,02,1 wk ahead cum death,quantile,0.025,2020-09-05,37.0
2020-08-31,04,1 wk ahead cum death,quantile,0.025,2020-09-05,5117.0
2020-08-31,05,1 wk ahead cum death,quantile,0.025,2020-09-05,823.0
2020-08-31,06,1 wk ahead cum death,quantile,0.025,2020-09-05,13347.0
2020-08-31,08,1 wk ahead cum death,quantile,0.025,2020-09-05,1953.0
2020-08-31,09,1 wk ahead cum death,quantile,0.025,2020-09-05,4467.0
2020-08-31,10,1 wk ahead cum death,quantile,0.025,2020-09-05,605.0
2020-08-31,11,1 wk ahead cum death,quantile,0.025,2020-09-05,606.0
2020-08-31,12,1 wk ahead cum death,quantile,0.025,2020-09-05,11527.0
2020-08-31,13,1 wk ahead cum death,quantile,0.025,2020-09-05,5884.0
2020-08-31,15,1 wk ahead cum death,quantile,0.025,2020-09-05,65.0
2020-08-31,16,1 wk ahead cum death,quantile,0.025,2020-09-05,374.0
2020-08-31,17,1 wk ahead cum death,quantile,0.025,2020-09-05,8287.0
2020-08-31,18,1 wk ahead cum death,quantile,0.025,2020-09-05,3327.0
2020-08-31,19,1 wk ahead cum death,quantile,0.025,2020-09-05,1149.0
2020-08-31,20,1 wk ahead cum death,quantile,0.025,2020-09-05,456.0
2020-08-31,21,1 wk ahead cum death,quantile,0.025,2020-09-05,952.0
2020-08-31,22,1 wk ahead cum death,quantile,0.025,2020-09-05,5023.0
2020-08-31,23,1 wk ahead cum death,quantile,0.025,2020-09-05,132.0
2020-08-31,24,1 wk ahead cum death,quantile,0.025,2020-09-05,3777.0
2020-08-31,25,1 wk ahead cum death,quantile,0.025,2020-09-05,9095.0
2020-08-31,26,1 wk ahead cum death,quantile,0.025,2020-09-05,6778.0
2020-08-31,27,1 wk ahead cum death,quantile,0.025,2020-09-05,1895.0
2020-08-31,28,1 wk ahead cum death,quantile,0.025,2020-09-05,2526.0
2020-08-31,29,1 wk ahead cum death,quantile,0.025,2020-09-05,1564.0
2020-08-31,30,1 wk ahead cum death,quantile,0.025,2020-09-05,106.0
2020-08-31,31,1 wk ahead cum death,quantile,0.025,2020-09-05,397.0
2020-08-31,32,1 wk ahead cum death,quantile,0.025,2020-09-05,1346.0
2020-08-31,33,1 wk ahead cum death,quantile,0.025,2020-09-05,432.0
2020-08-31,34,1 wk ahead cum death,quantile,0.025,2020-09-05,15947.0
2020-08-31,35,1 wk ahead cum death,quantile,0.025,2020-09-05,781.0
2020-08-31,36,1 wk ahead cum death,quantile,0.025,2020-09-05,32969.0
2020-08-31,37,1 wk ahead cum death,quantile,0.025,2020-09-05,2774.0
2020-08-31,38,1 wk ahead cum death,quantile,0.025,2020-09-05,145.0
2020-08-31,39,1 wk ahead cum death,quantile,0.025,2020-09-05,4215.0
2020-08-31,40,1 wk ahead cum death,quantile,0.025,2020-09-05,823.0
2020-08-31,41,1 wk ahead cum death,quantile,0.025,2020-09-05,471.0
2020-08-31,42,1 wk ahead cum death,quantile,0.025,2020-09-05,7699.0
2020-08-31,44,1 wk ahead cum death,quantile,0.025,2020-09-05,1049.0
2020-08-31,45,1 wk ahead cum death,quantile,0.025,2020-09-05,2805.0
2020-08-31,46,1 wk ahead cum death,quantile,0.025,2020-09-05,169.0
2020-08-31,47,1 wk ahead cum death,quantile,0.025,2020-09-05,1829.0
2020-08-31,48,1 wk ahead cum death,quantile,0.025,2020-09-05,13130.0
2020-08-31,49,1 wk ahead cum death,quantile,0.025,2020-09-05,415.0
2020-08-31,50,1 wk ahead cum death,quantile,0.025,2020-09-05,58.0
2020-08-31,51,1 wk ahead cum death,quantile,0.025,2020-09-05,2610.0
2020-08-31,53,1 wk ahead cum death,quantile,0.025,2020-09-05,1936.0
2020-08-31,54,1 wk ahead cum death,quantile,0.025,2020-09-05,224.0
2020-08-31,55,1 wk ahead cum death,quantile,0.025,2020-09-05,1141.0
2020-08-31,56,1 wk ahead cum death,quantile,0.025,2020-09-05,37.0
2020-08-31,US,1 wk ahead cum death,quantile,0.025,2020-09-05,187382.0
2020-08-31,01,1 wk ahead cum death,quantile,0.05,2020-09-05,2229.0
2020-08-31,02,1 wk ahead cum death,quantile,0.05,2020-09-05,37.0
2020-08-31,04,1 wk ahead cum death,quantile,0.05,2020-09-05,5127.0
2020-08-31,05,1 wk ahead cum death,quantile,0.05,2020-09-05,827.0
2020-08-31,06,1 wk ahead cum death,quantile,0.05,2020-09-05,13378.0
2020-08-31,08,1 wk ahead cum death,quantile,0.05,2020-09-05,1955.0
2020-08-31,09,1 wk ahead cum death,quantile,0.05,2020-09-05,4467.0
2020-08-31,10,1 wk ahead cum death,quantile,0.05,2020-09-05,605.0
2020-08-31,11,1 wk ahead cum death,quantile,0.05,2020-09-05,607.0
2020-08-31,12,1 wk ahead cum death,quantile,0.05,2020-09-05,11574.0
2020-08-31,13,1 wk ahead cum death,quantile,0.05,2020-09-05,5916.0
2020-08-31,15,1 wk ahead cum death,quantile,0.05,2020-09-05,66.0
2020-08-31,16,1 wk ahead cum death,quantile,0.05,2020-09-05,376.0
2020-08-31,17,1 wk ahead cum death,quantile,0.05,2020-09-05,8294.0
2020-08-31,18,1 wk ahead cum death,quantile,0.05,2020-09-05,3332.0
2020-08-31,19,1 wk ahead cum death,quantile,0.05,2020-09-05,1154.0
2020-08-31,20,1 wk ahead cum death,quantile,0.05,2020-09-05,457.0
2020-08-31,21,1 wk ahead cum death,quantile,0.05,2020-09-05,955.0
2020-08-31,22,1 wk ahead cum death,quantile,0.05,2020-09-05,5032.0
2020-08-31,23,1 wk ahead cum death,quantile,0.05,2020-09-05,132.0
2020-08-31,24,1 wk ahead cum death,quantile,0.05,2020-09-05,3780.0
2020-08-31,25,1 wk ahead cum death,quantile,0.05,2020-09-05,9100.0
2020-08-31,26,1 wk ahead cum death,quantile,0.05,2020-09-05,6782.0
2020-08-31,27,1 wk ahead cum death,quantile,0.05,2020-09-05,1898.0
2020-08-31,28,1 wk ahead cum death,quantile,0.05,2020-09-05,2535.0
2020-08-31,29,1 wk ahead cum death,quantile,0.05,2020-09-05,1568.0
2020-08-31,30,1 wk ahead cum death,quantile,0.05,2020-09-05,107.0
2020-08-31,31,1 wk ahead cum death,quantile,0.05,2020-09-05,399.0
2020-08-31,32,1 wk ahead cum death,quantile,0.05,2020-09-05,1352.0
2020-08-31,33,1 wk ahead cum death,quantile,0.05,2020-09-05,433.0
2020-08-31,34,1 wk ahead cum death,quantile,0.05,2020-09-05,15948.0
2020-08-31,35,1 wk ahead cum death,quantile,0.05,2020-09-05,784.0
2020-08-31,36,1 wk ahead cum death,quantile,0.05,2020-09-05,32972.0
2020-08-31,37,1 wk ahead cum death,quantile,0.05,2020-09-05,2782.0
2020-08-31,38,1 wk ahead cum death,quantile,0.05,2020-09-05,145.0
2020-08-31,39,1 wk ahead cum death,quantile,0.05,2020-09-05,4224.0
2020-08-31,40,1 wk ahead cum death,quantile,0.05,2020-09-05,827.0
2020-08-31,41,1 wk ahead cum death,quantile,0.05,2020-09-05,473.0
2020-08-31,42,1 wk ahead cum death,quantile,0.05,2020-09-05,7705.0
2020-08-31,44,1 wk ahead cum death,quantile,0.05,2020-09-05,1050.0
2020-08-31,45,1 wk ahead cum death,quantile,0.05,2020-09-05,2814.0
2020-08-31,46,1 wk ahead cum death,quantile,0.05,2020-09-05,169.0
2020-08-31,47,1 wk ahead cum death,quantile,0.05,2020-09-05,1836.0
2020-08-31,48,1 wk ahead cum death,quantile,0.05,2020-09-05,13174.0
2020-08-31,49,1 wk ahead cum death,quantile,0.05,2020-09-05,417.0
2020-08-31,50,1 wk ahead cum death,quantile,0.05,2020-09-05,58.0
2020-08-31,51,1 wk ahead cum death,quantile,0.05,2020-09-05,2615.0
2020-08-31,53,1 wk ahead cum death,quantile,0.05,2020-09-05,1940.0
2020-08-31,54,1 wk ahead cum death,quantile,0.05,2020-09-05,226.0
2020-08-31,55,1 wk ahead cum death,quantile,0.05,2020-09-05,1144.0
2020-08-31,56,1 wk ahead cum death,quantile,0.05,2020-09-05,37.0
2020-08-31,US,1 wk ahead cum death,quantile,0.05,2020-09-05,187581.0
2020-08-31,01,1 wk ahead cum death,quantile,0.1,2020-09-05,2238.0
2020-08-31,02,1 wk ahead cum death,quantile,0.1,2020-09-05,38.0
2020-08-31,04,1 wk ahead cum death,quantile,0.1,2020-09-05,5142.0
2020-08-31,05,1 wk ahead cum death,quantile,0.1,2020-09-05,833.0
2020-08-31,06,1 wk ahead cum death,quantile,0.1,2020-09-05,13425.0
2020-08-31,08,1 wk ahead cum death,quantile,0.1,2020-09-05,1957.0
2020-08-31,09,1 wk ahead cum death,quantile,0.1,2020-09-05,4468.0
2020-08-31,10,1 wk ahead cum death,quantile,0.1,2020-09-05,606.0
2020-08-31,11,1 wk ahead cum death,quantile,0.1,2020-09-05,607.0
2020-08-31,12,1 wk ahead cum death,quantile,0.1,2020-09-05,11623.0
2020-08-31,13,1 wk ahead cum death,quantile,0.1,2020-09-05,5954.0
2020-08-31,15,1 wk ahead cum death,quantile,0.1,2020-09-05,67.0
2020-08-31,16,1 wk ahead cum death,quantile,0.1,2020-09-05,381.0
2020-08-31,17,1 wk ahead cum death,quantile,0.1,2020-09-05,8303.0
2020-08-31,18,1 wk ahead cum death,quantile,0.1,2020-09-05,3337.0
2020-08-31,19,1 wk ahead cum death,quantile,0.1,2020-09-05,1158.0
2020-08-31,20,1 wk ahead cum death,quantile,0.1,2020-09-05,459.0
2020-08-31,21,1 wk ahead cum death,quantile,0.1,2020-09-05,958.0
2020-08-31,22,1 wk ahead cum death,quantile,0.1,2020-09-05,5043.0
2020-08-31,23,1 wk ahead cum death,quantile,0.1,2020-09-05,133.0
2020-08-31,24,1 wk ahead cum death,quantile,0.1,2020-09-05,3784.0
2020-08-31,25,1 wk ahead cum death,quantile,0.1,2020-09-05,9106.0
2020-08-31,26,1 wk ahead cum death,quantile,0.1,2020-09-05,6787.0
2020-08-31,27,1 wk ahead cum death,quantile,0.1,2020-09-05,1903.0
2020-08-31,28,1 wk ahead cum death,quantile,0.1,2020-09-05,2547.0
2020-08-31,29,1 wk ahead cum death,quantile,0.1,2020-09-05,1573.0
2020-08-31,30,1 wk ahead cum death,quantile,0.1,2020-09-05,108.0
2020-08-31,31,1 wk ahead cum death,quantile,0.1,2020-09-05,400.0
2020-08-31,32,1 wk ahead cum death,quantile,0.1,2020-09-05,1360.0
2020-08-31,33,1 wk ahead cum death,quantile,0.1,2020-09-05,433.0
2020-08-31,34,1 wk ahead cum death,quantile,0.1,2020-09-05,15951.0
2020-08-31,35,1 wk ahead cum death,quantile,0.1,2020-09-05,786.0
2020-08-31,36,1 wk ahead cum death,quantile,0.1,2020-09-05,32975.0
2020-08-31,37,1 wk ahead cum death,quantile,0.1,2020-09-05,2792.0
2020-08-31,38,1 wk ahead cum death,quantile,0.1,2020-09-05,147.0
2020-08-31,39,1 wk ahead cum death,quantile,0.1,2020-09-05,4236.0
2020-08-31,40,1 wk ahead cum death,quantile,0.1,2020-09-05,833.0
2020-08-31,41,1 wk ahead cum death,quantile,0.1,2020-09-05,475.0
2020-08-31,42,1 wk ahead cum death,quantile,0.1,2020-09-05,7711.0
2020-08-31,44,1 wk ahead cum death,quantile,0.1,2020-09-05,1051.0
2020-08-31,45,1 wk ahead cum death,quantile,0.1,2020-09-05,2828.0
2020-08-31,46,1 wk ahead cum death,quantile,0.1,2020-09-05,170.0
2020-08-31,47,1 wk ahead cum death,quantile,0.1,2020-09-05,1847.0
2020-08-31,48,1 wk ahead cum death,quantile,0.1,2020-09-05,13241.0
2020-08-31,49,1 wk ahead cum death,quantile,0.1,2020-09-05,419.0
2020-08-31,50,1 wk ahead cum death,quantile,0.1,2020-09-05,58.0
2020-08-31,51,1 wk ahead cum death,quantile,0.1,2020-09-05,2621.0
2020-08-31,53,1 wk ahead cum death,quantile,0.1,2020-09-05,1945.0
2020-08-31,54,1 wk ahead cum death,quantile,0.1,2020-09-05,229.0
2020-08-31,55,1 wk ahead cum death,quantile,0.1,2020-09-05,1147.0
2020-08-31,56,1 wk ahead cum death,quantile,0.1,2020-09-05,38.0
2020-08-31,US,1 wk ahead cum death,quantile,0.1,2020-09-05,187835.0
2020-08-31,01,1 wk ahead cum death,quantile,0.15,2020-09-05,2244.0
2020-08-31,02,1 wk ahead cum death,quantile,0.15,2020-09-05,38.0
2020-08-31,04,1 wk ahead cum death,quantile,0.15,2020-09-05,5152.0
2020-08-31,05,1 wk ahead cum death,quantile,0.15,2020-09-05,838.0
2020-08-31,06,1 wk ahead cum death,quantile,0.15,2020-09-05,13460.0
2020-08-31,08,1 wk ahead cum death,quantile,0.15,2020-09-05,1959.0
2020-08-31,09,1 wk ahead cum death,quantile,0.15,2020-09-05,4469.0
2020-08-31,10,1 wk ahead cum death,quantile,0.15,2020-09-05,607.0
2020-08-31,11,1 wk ahead cum death,quantile,0.15,2020-09-05,608.0
2020-08-31,12,1 wk ahead cum death,quantile,0.15,2020-09-05,11667.0
2020-08-31,13,1 wk ahead cum death,quantile,0.15,2020-09-05,5984.0
2020-08-31,15,1 wk ahead cum death,quantile,0.15,2020-09-05,68.0
2020-08-31,16,1 wk ahead cum death,quantile,0.15,2020-09-05,384.0
2020-08-31,17,1 wk ahead cum death,quantile,0.15,2020-09-05,8309.0
2020-08-31,18,1 wk ahead cum death,quantile,0.15,2020-09-05,3341.0
2020-08-31,19,1 wk ahead cum death,quantile,0.15,2020-09-05,1162.0
2020-08-31,20,1 wk ahead cum death,quantile,0.15,2020-09-05,460.0
2020-08-31,21,1 wk ahead cum death,quantile,0.15,2020-09-05,961.0
2020-08-31,22,1 wk ahead cum death,quantile,0.15,2020-09-05,5052.0
2020-08-31,23,1 wk ahead cum death,quantile,0.15,2020-09-05,133.0
2020-08-31,24,1 wk ahead cum death,quantile,0.15,2020-09-05,3786.0
2020-08-31,25,1 wk ahead cum death,quantile,0.15,2020-09-05,9111.0
2020-08-31,26,1 wk ahead cum death,quantile,0.15,2020-09-05,6791.0
2020-08-31,27,1 wk ahead cum death,quantile,0.15,2020-09-05,1906.0
2020-08-31,28,1 wk ahead cum death,quantile,0.15,2020-09-05,2556.0
2020-08-31,29,1 wk ahead cum death,quantile,0.15,2020-09-05,1576.0
2020-08-31,30,1 wk ahead cum death,quantile,0.15,2020-09-05,109.0
2020-08-31,31,1 wk ahead cum death,quantile,0.15,2020-09-05,402.0
2020-08-31,32,1 wk ahead cum death,quantile,0.15,2020-09-05,1367.0
2020-08-31,33,1 wk ahead cum death,quantile,0.15,2020-09-05,434.0
2020-08-31,34,1 wk ahead cum death,quantile,0.15,2020-09-05,15952.0
2020-08-31,35,1 wk ahead cum death,quantile,0.15,2020-09-05,788.0
2020-08-31,36,1 wk ahead cum death,quantile,0.15,2020-09-05,32977.0
2020-08-31,37,1 wk ahead cum death,quantile,0.15,2020-09-05,2799.0
2020-08-31,38,1 wk ahead cum death,quantile,0.15,2020-09-05,147.0
2020-08-31,39,1 wk ahead cum death,quantile,0.15,2020-09-05,4245.0
2020-08-31,40,1 wk ahead cum death,quantile,0.15,2020-09-05,837.0
2020-08-31,41,1 wk ahead cum death,quantile,0.15,2020-09-05,477.0
2020-08-31,42,1 wk ahead cum death,quantile,0.15,2020-09-05,7716.0
2020-08-31,44,1 wk ahead cum death,quantile,0.15,2020-09-05,1052.0
2020-08-31,45,1 wk ahead cum death,quantile,0.15,2020-09-05,2837.0
2020-08-31,46,1 wk ahead cum death,quantile,0.15,2020-09-05,171.0
2020-08-31,47,1 wk ahead cum death,quantile,0.15,2020-09-05,1855.0
2020-08-31,48,1 wk ahead cum death,quantile,0.15,2020-09-05,13284.0
2020-08-31,49,1 wk ahead cum death,quantile,0.15,2020-09-05,420.0
2020-08-31,50,1 wk ahead cum death,quantile,0.15,2020-09-05,58.0
2020-08-31,51,1 wk ahead cum death,quantile,0.15,2020-09-05,2626.0
2020-08-31,53,1 wk ahead cum death,quantile,0.15,2020-09-05,1948.0
2020-08-31,54,1 wk ahead cum death,quantile,0.15,2020-09-05,231.0
2020-08-31,55,1 wk ahead cum death,quantile,0.15,2020-09-05,1150.0
2020-08-31,56,1 wk ahead cum death,quantile,0.15,2020-09-05,38.0
2020-08-31,US,1 wk ahead cum death,quantile,0.15,2020-09-05,188028.0
2020-08-31,01,1 wk ahead cum death,quantile,0.2,2020-09-05,2250.0
2020-08-31,02,1 wk ahead cum death,quantile,0.2,2020-09-05,38.0
2020-08-31,04,1 wk ahead cum death,quantile,0.2,2020-09-05,5160.0
2020-08-31,05,1 wk ahead cum death,quantile,0.2,2020-09-05,841.0
2020-08-31,06,1 wk ahead cum death,quantile,0.2,2020-09-05,13488.0
2020-08-31,08,1 wk ahead cum death,quantile,0.2,2020-09-05,1961.0
2020-08-31,09,1 wk ahead cum death,quantile,0.2,2020-09-05,4469.0
2020-08-31,10,1 wk ahead cum death,quantile,0.2,2020-09-05,607.0
2020-08-31,11,1 wk ahead cum death,quantile,0.2,2020-09-05,608.0
2020-08-31,12,1 wk ahead cum death,quantile,0.2,2020-09-05,11703.0
2020-08-31,13,1 wk ahead cum death,quantile,0.2,2020-09-05,6007.0
2020-08-31,15,1 wk ahead cum death,quantile,0.2,2020-09-05,68.0
2020-08-31,16,1 wk ahead cum death,quantile,0.2,2020-09-05,386.0
2020-08-31,17,1 wk ahead cum death,quantile,0.2,2020-09-05,8314.0
2020-08-31,18,1 wk ahead cum death,quantile,0.2,2020-09-05,3344.0
2020-08-31,19,1 wk ahead cum death,quantile,0.2,2020-09-05,1165.0
2020-08-31,20,1 wk ahead cum death,quantile,0.2,2020-09-05,461.0
2020-08-31,21,1 wk ahead cum death,quantile,0.2,2020-09-05,963.0
2020-08-31,22,1 wk ahead cum death,quantile,0.2,2020-09-05,5060.0
2020-08-31,23,1 wk ahead cum death,quantile,0.2,2020-09-05,133.0
2020-08-31,24,1 wk ahead cum death,quantile,0.2,2020-09-05,3789.0
2020-08-31,25,1 wk ahead cum death,quantile,0.2,2020-09-05,9115.0
2020-08-31,26,1 wk ahead cum death,quantile,0.2,2020-09-05,6794.0
2020-08-31,27,1 wk ahead cum death,quantile,0.2,2020-09-05,1909.0
2020-08-31,28,1 wk ahead cum death,quantile,0.2,2020-09-05,2563.0
2020-08-31,29,1 wk ahead cum death,quantile,0.2,2020-09-05,1579.0
2020-08-31,30,1 wk ahead cum death,quantile,0.2,2020-09-05,110.0
2020-08-31,31,1 wk ahead cum death,quantile,0.2,2020-09-05,403.0
2020-08-31,32,1 wk ahead cum death,quantile,0.2,2020-09-05,1372.0
2020-08-31,33,1 wk ahead cum death,quantile,0.2,2020-09-05,434.0
2020-08-31,34,1 wk ahead cum death,quantile,0.2,2020-09-05,15953.0
2020-08-31,35,1 wk ahead cum death,quantile,0.2,2020-09-05,790.0
2020-08-31,36,1 wk ahead cum death,quantile,0.2,2020-09-05,32979.0
2020-08-31,37,1 wk ahead cum death,quantile,0.2,2020-09-05,2806.0
2020-08-31,38,1 wk ahead cum death,quantile,0.2,2020-09-05,148.0
2020-08-31,39,1 wk ahead cum death,quantile,0.2,2020-09-05,4252.0
2020-08-31,40,1 wk ahead cum death,quantile,0.2,2020-09-05,840.0
2020-08-31,41,1 wk ahead cum death,quantile,0.2,2020-09-05,478.0
2020-08-31,42,1 wk ahead cum death,quantile,0.2,2020-09-05,7720.0
2020-08-31,44,1 wk ahead cum death,quantile,0.2,2020-09-05,1052.0
2020-08-31,45,1 wk ahead cum death,quantile,0.2,2020-09-05,2846.0
2020-08-31,46,1 wk ahead cum death,quantile,0.2,2020-09-05,172.0
2020-08-31,47,1 wk ahead cum death,quantile,0.2,2020-09-05,1861.0
