forecast_date,location,target,type,quantile,target_end_date,value
2020-12-14,37,1 wk ahead cum death,point,NA,2020-12-19,6206.8916
2020-12-14,38,1 wk ahead cum death,point,NA,2020-12-19,1265.1826
2020-12-14,39,1 wk ahead cum death,point,NA,2020-12-19,8204.6214
2020-12-14,40,1 wk ahead cum death,point,NA,2020-12-19,2307.4874
2020-12-14,41,1 wk ahead cum death,point,NA,2020-12-19,1299.6288
2020-12-14,42,1 wk ahead cum death,point,NA,2020-12-19,13828.1422
2020-12-14,44,1 wk ahead cum death,point,NA,2020-12-19,1605.5296
2020-12-14,45,1 wk ahead cum death,point,NA,2020-12-19,4941.47
2020-12-14,46,1 wk ahead cum death,point,NA,2020-12-19,1473.7376
2020-12-14,47,1 wk ahead cum death,point,NA,2020-12-19,6074.515
2020-12-14,48,1 wk ahead cum death,point,NA,2020-12-19,26012.4108
2020-12-14,49,1 wk ahead cum death,point,NA,2020-12-19,1188.8266
2020-12-14,50,1 wk ahead cum death,point,NA,2020-12-19,108.9392
2020-12-14,51,1 wk ahead cum death,point,NA,2020-12-19,4572.856
2020-12-14,53,1 wk ahead cum death,point,NA,2020-12-19,3025.6148
2020-12-14,54,1 wk ahead cum death,point,NA,2020-12-19,1130.4184
2020-12-14,55,1 wk ahead cum death,point,NA,2020-12-19,4736.4882
2020-12-14,56,1 wk ahead cum death,point,NA,2020-12-19,382.6688
2020-12-14,US,1 wk ahead cum death,point,NA,2020-12-19,318745.5374
2020-12-14,01,1 wk ahead cum death,quantile,0.01,2020-12-19,4222.0
2020-12-14,02,1 wk ahead cum death,quantile,0.01,2020-12-19,183.0
2020-12-14,04,1 wk ahead cum death,quantile,0.01,2020-12-19,7544.0
2020-12-14,05,1 wk ahead cum death,quantile,0.01,2020-12-19,3044.0
2020-12-14,06,1 wk ahead cum death,quantile,0.01,2020-12-19,21476.0
2020-12-14,08,1 wk ahead cum death,quantile,0.01,2020-12-19,4216.0
2020-12-14,09,1 wk ahead cum death,quantile,0.01,2020-12-19,5423.0
2020-12-14,10,1 wk ahead cum death,quantile,0.01,2020-12-19,823.0
2020-12-14,11,1 wk ahead cum death,quantile,0.01,2020-12-19,719.0
2020-12-14,12,1 wk ahead cum death,quantile,0.01,2020-12-19,20293.0
2020-12-14,13,1 wk ahead cum death,quantile,0.01,2020-12-19,10256.0
2020-12-14,15,1 wk ahead cum death,quantile,0.01,2020-12-19,276.0
2020-12-14,16,1 wk ahead cum death,quantile,0.01,2020-12-19,1262.0
2020-12-14,17,1 wk ahead cum death,quantile,0.01,2020-12-19,16048.0
2020-12-14,18,1 wk ahead cum death,quantile,0.01,2020-12-19,7154.0
2020-12-14,19,1 wk ahead cum death,quantile,0.01,2020-12-19,3356.0
2020-12-14,20,1 wk ahead cum death,quantile,0.01,2020-12-19,2122.0
2020-12-14,21,1 wk ahead cum death,quantile,0.01,2020-12-19,2302.0
2020-12-14,22,1 wk ahead cum death,quantile,0.01,2020-12-19,6906.0
2020-12-14,23,1 wk ahead cum death,quantile,0.01,2020-12-19,267.0
2020-12-14,24,1 wk ahead cum death,quantile,0.01,2020-12-19,5262.0
2020-12-14,25,1 wk ahead cum death,quantile,0.01,2020-12-19,11492.0
2020-12-14,26,1 wk ahead cum death,quantile,0.01,2020-12-19,11671.0
2020-12-14,27,1 wk ahead cum death,quantile,0.01,2020-12-19,4700.0
2020-12-14,28,1 wk ahead cum death,quantile,0.01,2020-12-19,4296.0
2020-12-14,29,1 wk ahead cum death,quantile,0.01,2020-12-19,4734.0
2020-12-14,30,1 wk ahead cum death,quantile,0.01,2020-12-19,857.0
2020-12-14,31,1 wk ahead cum death,quantile,0.01,2020-12-19,1467.0
2020-12-14,32,1 wk ahead cum death,quantile,0.01,2020-12-19,2665.0
2020-12-14,33,1 wk ahead cum death,quantile,0.01,2020-12-19,613.0
2020-12-14,34,1 wk ahead cum death,quantile,0.01,2020-12-19,17935.0
2020-12-14,35,1 wk ahead cum death,quantile,0.01,2020-12-19,2089.0
2020-12-14,36,1 wk ahead cum death,quantile,0.01,2020-12-19,35766.0
2020-12-14,37,1 wk ahead cum death,quantile,0.01,2020-12-19,6013.0
2020-12-14,38,1 wk ahead cum death,quantile,0.01,2020-12-19,1199.0
2020-12-14,39,1 wk ahead cum death,quantile,0.01,2020-12-19,7791.0
2020-12-14,40,1 wk ahead cum death,quantile,0.01,2020-12-19,2170.0
2020-12-14,41,1 wk ahead cum death,quantile,0.01,2020-12-19,1222.0
2020-12-14,42,1 wk ahead cum death,quantile,0.01,2020-12-19,13107.0
2020-12-14,44,1 wk ahead cum death,quantile,0.01,2020-12-19,1513.0
2020-12-14,45,1 wk ahead cum death,quantile,0.01,2020-12-19,4836.0
2020-12-14,46,1 wk ahead cum death,quantile,0.01,2020-12-19,1330.0
2020-12-14,47,1 wk ahead cum death,quantile,0.01,2020-12-19,5768.0
2020-12-14,48,1 wk ahead cum death,quantile,0.01,2020-12-19,25174.0
2020-12-14,49,1 wk ahead cum death,quantile,0.01,2020-12-19,1114.0
2020-12-14,50,1 wk ahead cum death,quantile,0.01,2020-12-19,97.0
2020-12-14,51,1 wk ahead cum death,quantile,0.01,2020-12-19,4481.0
2020-12-14,53,1 wk ahead cum death,quantile,0.01,2020-12-19,2926.0
2020-12-14,54,1 wk ahead cum death,quantile,0.01,2020-12-19,1028.0
2020-12-14,55,1 wk ahead cum death,quantile,0.01,2020-12-19,4509.0
2020-12-14,56,1 wk ahead cum death,quantile,0.01,2020-12-19,326.0
2020-12-14,US,1 wk ahead cum death,quantile,0.01,2020-12-19,313108.0
2020-12-14,01,1 wk ahead cum death,quantile,0.025,2020-12-19,4242.0
2020-12-14,02,1 wk ahead cum death,quantile,0.025,2020-12-19,185.0
2020-12-14,04,1 wk ahead cum death,quantile,0.025,2020-12-19,7568.0
2020-12-14,05,1 wk ahead cum death,quantile,0.025,2020-12-19,3059.0
2020-12-14,06,1 wk ahead cum death,quantile,0.025,2020-12-19,21516.0
2020-12-14,08,1 wk ahead cum death,quantile,0.025,2020-12-19,4248.0
2020-12-14,09,1 wk ahead cum death,quantile,0.025,2020-12-19,5439.0
2020-12-14,10,1 wk ahead cum death,quantile,0.025,2020-12-19,824.0
2020-12-14,11,1 wk ahead cum death,quantile,0.025,2020-12-19,720.0
2020-12-14,12,1 wk ahead cum death,quantile,0.025,2020-12-19,20348.0
2020-12-14,13,1 wk ahead cum death,quantile,0.025,2020-12-19,10278.0
2020-12-14,15,1 wk ahead cum death,quantile,0.025,2020-12-19,277.0
2020-12-14,16,1 wk ahead cum death,quantile,0.025,2020-12-19,1273.0
2020-12-14,17,1 wk ahead cum death,quantile,0.025,2020-12-19,16150.0
2020-12-14,18,1 wk ahead cum death,quantile,0.025,2020-12-19,7192.0
2020-12-14,19,1 wk ahead cum death,quantile,0.025,2020-12-19,3378.0
2020-12-14,20,1 wk ahead cum death,quantile,0.025,2020-12-19,2131.0
2020-12-14,21,1 wk ahead cum death,quantile,0.025,2020-12-19,2314.0
2020-12-14,22,1 wk ahead cum death,quantile,0.025,2020-12-19,6918.0
2020-12-14,23,1 wk ahead cum death,quantile,0.025,2020-12-19,269.0
2020-12-14,24,1 wk ahead cum death,quantile,0.025,2020-12-19,5276.0
2020-12-14,25,1 wk ahead cum death,quantile,0.025,2020-12-19,11511.0
2020-12-14,26,1 wk ahead cum death,quantile,0.025,2020-12-19,11756.0
2020-12-14,27,1 wk ahead cum death,quantile,0.025,2020-12-19,4732.0
2020-12-14,28,1 wk ahead cum death,quantile,0.025,2020-12-19,4310.0
2020-12-14,29,1 wk ahead cum death,quantile,0.025,2020-12-19,4754.0
2020-12-14,30,1 wk ahead cum death,quantile,0.025,2020-12-19,865.0
2020-12-14,31,1 wk ahead cum death,quantile,0.025,2020-12-19,1487.0
2020-12-14,32,1 wk ahead cum death,quantile,0.025,2020-12-19,2681.0
2020-12-14,33,1 wk ahead cum death,quantile,0.025,2020-12-19,615.0
2020-12-14,34,1 wk ahead cum death,quantile,0.025,2020-12-19,17965.0
2020-12-14,35,1 wk ahead cum death,quantile,0.025,2020-12-19,2105.0
2020-12-14,36,1 wk ahead cum death,quantile,0.025,2020-12-19,35805.0
2020-12-14,37,1 wk ahead cum death,quantile,0.025,2020-12-19,6031.0
2020-12-14,38,1 wk ahead cum death,quantile,0.025,2020-12-19,1205.0
2020-12-14,39,1 wk ahead cum death,quantile,0.025,2020-12-19,7836.0
2020-12-14,40,1 wk ahead cum death,quantile,0.025,2020-12-19,2185.0
2020-12-14,41,1 wk ahead cum death,quantile,0.025,2020-12-19,1230.0
2020-12-14,42,1 wk ahead cum death,quantile,0.025,2020-12-19,13173.0
2020-12-14,44,1 wk ahead cum death,quantile,0.025,2020-12-19,1517.0
2020-12-14,45,1 wk ahead cum death,quantile,0.025,2020-12-19,4847.0
2020-12-14,46,1 wk ahead cum death,quantile,0.025,2020-12-19,1341.0
2020-12-14,47,1 wk ahead cum death,quantile,0.025,2020-12-19,5799.0
2020-12-14,48,1 wk ahead cum death,quantile,0.025,2020-12-19,25266.0
2020-12-14,49,1 wk ahead cum death,quantile,0.025,2020-12-19,1122.0
2020-12-14,50,1 wk ahead cum death,quantile,0.025,2020-12-19,98.0
2020-12-14,51,1 wk ahead cum death,quantile,0.025,2020-12-19,4490.0
2020-12-14,53,1 wk ahead cum death,quantile,0.025,2020-12-19,2934.0
2020-12-14,54,1 wk ahead cum death,quantile,0.025,2020-12-19,1038.0
2020-12-14,55,1 wk ahead cum death,quantile,0.025,2020-12-19,4534.0
2020-12-14,56,1 wk ahead cum death,quantile,0.025,2020-12-19,329.0
2020-12-14,US,1 wk ahead cum death,quantile,0.025,2020-12-19,313901.0
2020-12-14,01,1 wk ahead cum death,quantile,0.05,2020-12-19,4261.0
2020-12-14,02,1 wk ahead cum death,quantile,0.05,2020-12-19,187.0
2020-12-14,04,1 wk ahead cum death,quantile,0.05,2020-12-19,7598.0
2020-12-14,05,1 wk ahead cum death,quantile,0.05,2020-12-19,3070.0
2020-12-14,06,1 wk ahead cum death,quantile,0.05,2020-12-19,21576.0
2020-12-14,08,1 wk ahead cum death,quantile,0.05,2020-12-19,4288.0
2020-12-14,09,1 wk ahead cum death,quantile,0.05,2020-12-19,5451.0
2020-12-14,10,1 wk ahead cum death,quantile,0.05,2020-12-19,826.0
2020-12-14,11,1 wk ahead cum death,quantile,0.05,2020-12-19,722.0
2020-12-14,12,1 wk ahead cum death,quantile,0.05,2020-12-19,20394.0
2020-12-14,13,1 wk ahead cum death,quantile,0.05,2020-12-19,10299.0
2020-12-14,15,1 wk ahead cum death,quantile,0.05,2020-12-19,278.0
2020-12-14,16,1 wk ahead cum death,quantile,0.05,2020-12-19,1285.0
2020-12-14,17,1 wk ahead cum death,quantile,0.05,2020-12-19,16253.0
2020-12-14,18,1 wk ahead cum death,quantile,0.05,2020-12-19,7228.0
2020-12-14,19,1 wk ahead cum death,quantile,0.05,2020-12-19,3401.0
2020-12-14,20,1 wk ahead cum death,quantile,0.05,2020-12-19,2141.0
2020-12-14,21,1 wk ahead cum death,quantile,0.05,2020-12-19,2325.0
2020-12-14,22,1 wk ahead cum death,quantile,0.05,2020-12-19,6931.0
2020-12-14,23,1 wk ahead cum death,quantile,0.05,2020-12-19,271.0
2020-12-14,24,1 wk ahead cum death,quantile,0.05,2020-12-19,5291.0
2020-12-14,25,1 wk ahead cum death,quantile,0.05,2020-12-19,11528.0
2020-12-14,26,1 wk ahead cum death,quantile,0.05,2020-12-19,11840.0
2020-12-14,27,1 wk ahead cum death,quantile,0.05,2020-12-19,4761.0
2020-12-14,28,1 wk ahead cum death,quantile,0.05,2020-12-19,4321.0
2020-12-14,29,1 wk ahead cum death,quantile,0.05,2020-12-19,4772.0
2020-12-14,30,1 wk ahead cum death,quantile,0.05,2020-12-19,871.0
2020-12-14,31,1 wk ahead cum death,quantile,0.05,2020-12-19,1502.0
2020-12-14,32,1 wk ahead cum death,quantile,0.05,2020-12-19,2698.0
2020-12-14,33,1 wk ahead cum death,quantile,0.05,2020-12-19,617.0
2020-12-14,34,1 wk ahead cum death,quantile,0.05,2020-12-19,17997.0
2020-12-14,35,1 wk ahead cum death,quantile,0.05,2020-12-19,2121.0
2020-12-14,36,1 wk ahead cum death,quantile,0.05,2020-12-19,35838.0
2020-12-14,37,1 wk ahead cum death,quantile,0.05,2020-12-19,6052.0
2020-12-14,38,1 wk ahead cum death,quantile,0.05,2020-12-19,1212.0
2020-12-14,39,1 wk ahead cum death,quantile,0.05,2020-12-19,7874.0
2020-12-14,40,1 wk ahead cum death,quantile,0.05,2020-12-19,2198.0
2020-12-14,41,1 wk ahead cum death,quantile,0.05,2020-12-19,1237.0
2020-12-14,42,1 wk ahead cum death,quantile,0.05,2020-12-19,13252.0
2020-12-14,44,1 wk ahead cum death,quantile,0.05,2020-12-19,1520.0
2020-12-14,45,1 wk ahead cum death,quantile,0.05,2020-12-19,4859.0
2020-12-14,46,1 wk ahead cum death,quantile,0.05,2020-12-19,1353.0
2020-12-14,47,1 wk ahead cum death,quantile,0.05,2020-12-19,5827.0
2020-12-14,48,1 wk ahead cum death,quantile,0.05,2020-12-19,25338.0
2020-12-14,49,1 wk ahead cum death,quantile,0.05,2020-12-19,1130.0
2020-12-14,50,1 wk ahead cum death,quantile,0.05,2020-12-19,99.0
2020-12-14,51,1 wk ahead cum death,quantile,0.05,2020-12-19,4500.0
2020-12-14,53,1 wk ahead cum death,quantile,0.05,2020-12-19,2944.0
2020-12-14,54,1 wk ahead cum death,quantile,0.05,2020-12-19,1046.0
2020-12-14,55,1 wk ahead cum death,quantile,0.05,2020-12-19,4559.0
2020-12-14,56,1 wk ahead cum death,quantile,0.05,2020-12-19,331.0
2020-12-14,US,1 wk ahead cum death,quantile,0.05,2020-12-19,314513.0
2020-12-14,01,1 wk ahead cum death,quantile,0.1,2020-12-19,4285.0
2020-12-14,02,1 wk ahead cum death,quantile,0.1,2020-12-19,189.0
2020-12-14,04,1 wk ahead cum death,quantile,0.1,2020-12-19,7635.0
2020-12-14,05,1 wk ahead cum death,quantile,0.1,2020-12-19,3083.0
2020-12-14,06,1 wk ahead cum death,quantile,0.1,2020-12-19,21645.0
2020-12-14,08,1 wk ahead cum death,quantile,0.1,2020-12-19,4332.0
2020-12-14,09,1 wk ahead cum death,quantile,0.1,2020-12-19,5468.0
2020-12-14,10,1 wk ahead cum death,quantile,0.1,2020-12-19,828.0
2020-12-14,11,1 wk ahead cum death,quantile,0.1,2020-12-19,723.0
2020-12-14,12,1 wk ahead cum death,quantile,0.1,2020-12-19,20449.0
2020-12-14,13,1 wk ahead cum death,quantile,0.1,2020-12-19,10325.0
2020-12-14,15,1 wk ahead cum death,quantile,0.1,2020-12-19,279.0
2020-12-14,16,1 wk ahead cum death,quantile,0.1,2020-12-19,1300.0
2020-12-14,17,1 wk ahead cum death,quantile,0.1,2020-12-19,16366.0
2020-12-14,18,1 wk ahead cum death,quantile,0.1,2020-12-19,7274.0
2020-12-14,19,1 wk ahead cum death,quantile,0.1,2020-12-19,3427.0
2020-12-14,20,1 wk ahead cum death,quantile,0.1,2020-12-19,2156.0
2020-12-14,21,1 wk ahead cum death,quantile,0.1,2020-12-19,2338.0
2020-12-14,22,1 wk ahead cum death,quantile,0.1,2020-12-19,6947.0
2020-12-14,23,1 wk ahead cum death,quantile,0.1,2020-12-19,274.0
2020-12-14,24,1 wk ahead cum death,quantile,0.1,2020-12-19,5309.0
2020-12-14,25,1 wk ahead cum death,quantile,0.1,2020-12-19,11550.0
2020-12-14,26,1 wk ahead cum death,quantile,0.1,2020-12-19,11951.0
2020-12-14,27,1 wk ahead cum death,quantile,0.1,2020-12-19,4795.0
2020-12-14,28,1 wk ahead cum death,quantile,0.1,2020-12-19,4335.0
2020-12-14,29,1 wk ahead cum death,quantile,0.1,2020-12-19,4797.0
2020-12-14,30,1 wk ahead cum death,quantile,0.1,2020-12-19,881.0
2020-12-14,31,1 wk ahead cum death,quantile,0.1,2020-12-19,1524.0
2020-12-14,32,1 wk ahead cum death,quantile,0.1,2020-12-19,2720.0
2020-12-14,33,1 wk ahead cum death,quantile,0.1,2020-12-19,620.0
2020-12-14,34,1 wk ahead cum death,quantile,0.1,2020-12-19,18032.0
2020-12-14,35,1 wk ahead cum death,quantile,0.1,2020-12-19,2138.0
2020-12-14,36,1 wk ahead cum death,quantile,0.1,2020-12-19,35884.0
2020-12-14,37,1 wk ahead cum death,quantile,0.1,2020-12-19,6081.0
2020-12-14,38,1 wk ahead cum death,quantile,0.1,2020-12-19,1221.0
2020-12-14,39,1 wk ahead cum death,quantile,0.1,2020-12-19,7926.0
2020-12-14,40,1 wk ahead cum death,quantile,0.1,2020-12-19,2216.0
2020-12-14,41,1 wk ahead cum death,quantile,0.1,2020-12-19,1247.0
2020-12-14,42,1 wk ahead cum death,quantile,0.1,2020-12-19,13338.0
2020-12-14,44,1 wk ahead cum death,quantile,0.1,2020-12-19,1525.0
2020-12-14,45,1 wk ahead cum death,quantile,0.1,2020-12-19,4873.0
2020-12-14,46,1 wk ahead cum death,quantile,0.1,2020-12-19,1370.0
2020-12-14,47,1 wk ahead cum death,quantile,0.1,2020-12-19,5867.0
2020-12-14,48,1 wk ahead cum death,quantile,0.1,2020-12-19,25447.0
2020-12-14,49,1 wk ahead cum death,quantile,0.1,2020-12-19,1139.0
2020-12-14,50,1 wk ahead cum death,quantile,0.1,2020-12-19,100.0
2020-12-14,51,1 wk ahead cum death,quantile,0.1,2020-12-19,4513.0
2020-12-14,53,1 wk ahead cum death,quantile,0.1,2020-12-19,2957.0
2020-12-14,54,1 wk ahead cum death,quantile,0.1,2020-12-19,1058.0
2020-12-14,55,1 wk ahead cum death,quantile,0.1,2020-12-19,4589.0
2020-12-14,56,1 wk ahead cum death,quantile,0.1,2020-12-19,335.0
2020-12-14,US,1 wk ahead cum death,quantile,0.1,2020-12-19,315184.0
2020-12-14,01,1 wk ahead cum death,quantile,0.15,2020-12-19,4303.0
2020-12-14,02,1 wk ahead cum death,quantile,0.15,2020-12-19,191.0
2020-12-14,04,1 wk ahead cum death,quantile,0.15,2020-12-19,7660.0
2020-12-14,05,1 wk ahead cum death,quantile,0.15,2020-12-19,3093.0
2020-12-14,06,1 wk ahead cum death,quantile,0.15,2020-12-19,21696.0
2020-12-14,08,1 wk ahead cum death,quantile,0.15,2020-12-19,4365.0
2020-12-14,09,1 wk ahead cum death,quantile,0.15,2020-12-19,5482.0
2020-12-14,10,1 wk ahead cum death,quantile,0.15,2020-12-19,830.0
2020-12-14,11,1 wk ahead cum death,quantile,0.15,2020-12-19,725.0
2020-12-14,12,1 wk ahead cum death,quantile,0.15,2020-12-19,20497.0
2020-12-14,13,1 wk ahead cum death,quantile,0.15,2020-12-19,10346.0
2020-12-14,15,1 wk ahead cum death,quantile,0.15,2020-12-19,280.0
2020-12-14,16,1 wk ahead cum death,quantile,0.15,2020-12-19,1312.0
2020-12-14,17,1 wk ahead cum death,quantile,0.15,2020-12-19,16458.0
2020-12-14,18,1 wk ahead cum death,quantile,0.15,2020-12-19,7310.0
2020-12-14,19,1 wk ahead cum death,quantile,0.15,2020-12-19,3449.0
2020-12-14,20,1 wk ahead cum death,quantile,0.15,2020-12-19,2167.0
2020-12-14,21,1 wk ahead cum death,quantile,0.15,2020-12-19,2348.0
2020-12-14,22,1 wk ahead cum death,quantile,0.15,2020-12-19,6959.0
2020-12-14,23,1 wk ahead cum death,quantile,0.15,2020-12-19,276.0
2020-12-14,24,1 wk ahead cum death,quantile,0.15,2020-12-19,5324.0
2020-12-14,25,1 wk ahead cum death,quantile,0.15,2020-12-19,11566.0
2020-12-14,26,1 wk ahead cum death,quantile,0.15,2020-12-19,12033.0
2020-12-14,27,1 wk ahead cum death,quantile,0.15,2020-12-19,4821.0
2020-12-14,28,1 wk ahead cum death,quantile,0.15,2020-12-19,4346.0
2020-12-14,29,1 wk ahead cum death,quantile,0.15,2020-12-19,4816.0
2020-12-14,30,1 wk ahead cum death,quantile,0.15,2020-12-19,887.0
2020-12-14,31,1 wk ahead cum death,quantile,0.15,2020-12-19,1538.0
2020-12-14,32,1 wk ahead cum death,quantile,0.15,2020-12-19,2737.0
2020-12-14,33,1 wk ahead cum death,quantile,0.15,2020-12-19,622.0
2020-12-14,34,1 wk ahead cum death,quantile,0.15,2020-12-19,18058.0
2020-12-14,35,1 wk ahead cum death,quantile,0.15,2020-12-19,2152.0
2020-12-14,36,1 wk ahead cum death,quantile,0.15,2020-12-19,35913.0
2020-12-14,37,1 wk ahead cum death,quantile,0.15,2020-12-19,6099.0
2020-12-14,38,1 wk ahead cum death,quantile,0.15,2020-12-19,1227.0
2020-12-14,39,1 wk ahead cum death,quantile,0.15,2020-12-19,7969.0
2020-12-14,40,1 wk ahead cum death,quantile,0.15,2020-12-19,2230.0
2020-12-14,41,1 wk ahead cum death,quantile,0.15,2020-12-19,1255.0
2020-12-14,42,1 wk ahead cum death,quantile,0.15,2020-12-19,13403.0
2020-12-14,44,1 wk ahead cum death,quantile,0.15,2020-12-19,1531.0
2020-12-14,45,1 wk ahead cum death,quantile,0.15,2020-12-19,4883.0
2020-12-14,46,1 wk ahead cum death,quantile,0.15,2020-12-19,1382.0
2020-12-14,47,1 wk ahead cum death,quantile,0.15,2020-12-19,5896.0
2020-12-14,48,1 wk ahead cum death,quantile,0.15,2020-12-19,25526.0
2020-12-14,49,1 wk ahead cum death,quantile,0.15,2020-12-19,1146.0
2020-12-14,50,1 wk ahead cum death,quantile,0.15,2020-12-19,101.0
2020-12-14,51,1 wk ahead cum death,quantile,0.15,2020-12-19,4521.0
2020-12-14,53,1 wk ahead cum death,quantile,0.15,2020-12-19,2965.0
2020-12-14,54,1 wk ahead cum death,quantile,0.15,2020-12-19,1068.0
2020-12-14,55,1 wk ahead cum death,quantile,0.15,2020-12-19,4610.0
2020-12-14,56,1 wk ahead cum death,quantile,0.15,2020-12-19,338.0
2020-12-14,US,1 wk ahead cum death,quantile,0.15,2020-12-19,315649.0
2020-12-14,01,1 wk ahead cum death,quantile,0.2,2020-12-19,4319.0
2020-12-14,02,1 wk ahead cum death,quantile,0.2,2020-12-19,192.0
2020-12-14,04,1 wk ahead cum death,quantile,0.2,2020-12-19,7680.0
2020-12-14,05,1 wk ahead cum death,quantile,0.2,2020-12-19,3101.0
2020-12-14,06,1 wk ahead cum death,quantile,0.2,2020-12-19,21732.0
2020-12-14,08,1 wk ahead cum death,quantile,0.2,2020-12-19,4391.0
2020-12-14,09,1 wk ahead cum death,quantile,0.2,2020-12-19,5494.0
2020-12-14,10,1 wk ahead cum death,quantile,0.2,2020-12-19,832.0
2020-12-14,11,1 wk ahead cum death,quantile,0.2,2020-12-19,725.0
2020-12-14,12,1 wk ahead cum death,quantile,0.2,2020-12-19,20534.0
2020-12-14,13,1 wk ahead cum death,quantile,0.2,2020-12-19,10363.0
2020-12-14,15,1 wk ahead cum death,quantile,0.2,2020-12-19,281.0
2020-12-14,16,1 wk ahead cum death,quantile,0.2,2020-12-19,1322.0
2020-12-14,17,1 wk ahead cum death,quantile,0.2,2020-12-19,16532.0
2020-12-14,18,1 wk ahead cum death,quantile,0.2,2020-12-19,7336.0
2020-12-14,19,1 wk ahead cum death,quantile,0.2,2020-12-19,3466.0
2020-12-14,20,1 wk ahead cum death,quantile,0.2,2020-12-19,2176.0
2020-12-14,21,1 wk ahead cum death,quantile,0.2,2020-12-19,2356.0
2020-12-14,22,1 wk ahead cum death,quantile,0.2,2020-12-19,6969.0
2020-12-14,23,1 wk ahead cum death,quantile,0.2,2020-12-19,278.0
2020-12-14,24,1 wk ahead cum death,quantile,0.2,2020-12-19,5336.0
2020-12-14,25,1 wk ahead cum death,quantile,0.2,2020-12-19,11581.0
2020-12-14,26,1 wk ahead cum death,quantile,0.2,2020-12-19,12096.0
2020-12-14,27,1 wk ahead cum death,quantile,0.2,2020-12-19,4840.0
2020-12-14,28,1 wk ahead cum death,quantile,0.2,2020-12-19,4356.0
2020-12-14,29,1 wk ahead cum death,quantile,0.2,2020-12-19,4834.0
2020-12-14,30,1 wk ahead cum death,quantile,0.2,2020-12-19,893.0
2020-12-14,31,1 wk ahead cum death,quantile,0.2,2020-12-19,1552.0
2020-12-14,32,1 wk ahead cum death,quantile,0.2,2020-12-19,2750.0
2020-12-14,33,1 wk ahead cum death,quantile,0.2,2020-12-19,623.0
2020-12-14,34,1 wk ahead cum death,quantile,0.2,2020-12-19,18080.0
2020-12-14,35,1 wk ahead cum death,quantile,0.2,2020-12-19,2163.0
2020-12-14,36,1 wk ahead cum death,quantile,0.2,2020-12-19,35939.0
2020-12-14,37,1 wk ahead cum death,quantile,0.2,2020-12-19,6114.0
2020-12-14,38,1 wk ahead cum death,quantile,0.2,2020-12-19,1233.0
2020-12-14,39,1 wk ahead cum death,quantile,0.2,2020-12-19,7999.0
2020-12-14,40,1 wk ahead cum death,quantile,0.2,2020-12-19,2241.0
2020-12-14,41,1 wk ahead cum death,quantile,0.2,2020-12-19,1262.0
2020-12-14,42,1 wk ahead cum death,quantile,0.2,2020-12-19,13454.0
2020-12-14,44,1 wk ahead cum death,quantile,0.2,2020-12-19,1535.0
2020-12-14,45,1 wk ahead cum death,quantile,0.2,2020-12-19,4891.0
