forecast_date,location,target,type,quantile,target_end_date,value
2020-07-27,44,1 wk ahead cum death,point,NA,2020-08-01,1009.0058
2020-07-27,45,1 wk ahead cum death,point,NA,2020-08-01,1866.636
2020-07-27,46,1 wk ahead cum death,point,NA,2020-08-01,133.6848
2020-07-27,47,1 wk ahead cum death,point,NA,2020-08-01,1156.6538
2020-07-27,48,1 wk ahead cum death,point,NA,2020-08-01,6545.9402
2020-07-27,49,1 wk ahead cum death,point,NA,2020-08-01,313.2414
2020-07-27,50,1 wk ahead cum death,point,NA,2020-08-01,56.42
2020-07-27,51,1 wk ahead cum death,point,NA,2020-08-01,2134.295
2020-07-27,53,1 wk ahead cum death,point,NA,2020-08-01,1562.2038
2020-07-27,54,1 wk ahead cum death,point,NA,2020-08-01,105.5298
2020-07-27,55,1 wk ahead cum death,point,NA,2020-08-01,925.054
2020-07-27,56,1 wk ahead cum death,point,NA,2020-08-01,26.874
2020-07-27,US,1 wk ahead cum death,point,NA,2020-08-01,154485.7858
2020-07-27,01,1 wk ahead cum death,quantile,0.01,2020-08-01,1569.0
2020-07-27,02,1 wk ahead cum death,quantile,0.01,2020-08-01,20.0
2020-07-27,04,1 wk ahead cum death,quantile,0.01,2020-08-01,3714.0
2020-07-27,05,1 wk ahead cum death,quantile,0.01,2020-08-01,422.0
2020-07-27,06,1 wk ahead cum death,quantile,0.01,2020-08-01,8834.0
2020-07-27,08,1 wk ahead cum death,quantile,0.01,2020-08-01,1801.0
2020-07-27,09,1 wk ahead cum death,quantile,0.01,2020-08-01,4415.0
2020-07-27,10,1 wk ahead cum death,quantile,0.01,2020-08-01,581.0
2020-07-27,11,1 wk ahead cum death,quantile,0.01,2020-08-01,581.0
2020-07-27,12,1 wk ahead cum death,quantile,0.01,2020-08-01,6449.0
2020-07-27,13,1 wk ahead cum death,quantile,0.01,2020-08-01,3592.0
2020-07-27,15,1 wk ahead cum death,quantile,0.01,2020-08-01,26.0
2020-07-27,16,1 wk ahead cum death,quantile,0.01,2020-08-01,156.0
2020-07-27,17,1 wk ahead cum death,quantile,0.01,2020-08-01,7625.0
2020-07-27,18,1 wk ahead cum death,quantile,0.01,2020-08-01,2926.0
2020-07-27,19,1 wk ahead cum death,quantile,0.01,2020-08-01,836.0
2020-07-27,20,1 wk ahead cum death,quantile,0.01,2020-08-01,338.0
2020-07-27,21,1 wk ahead cum death,quantile,0.01,2020-08-01,718.0
2020-07-27,22,1 wk ahead cum death,quantile,0.01,2020-08-01,3860.0
2020-07-27,23,1 wk ahead cum death,quantile,0.01,2020-08-01,119.0
2020-07-27,24,1 wk ahead cum death,quantile,0.01,2020-08-01,3457.0
2020-07-27,25,1 wk ahead cum death,quantile,0.01,2020-08-01,8560.0
2020-07-27,26,1 wk ahead cum death,quantile,0.01,2020-08-01,6414.0
2020-07-27,27,1 wk ahead cum death,quantile,0.01,2020-08-01,1620.0
2020-07-27,28,1 wk ahead cum death,quantile,0.01,2020-08-01,1555.0
2020-07-27,29,1 wk ahead cum death,quantile,0.01,2020-08-01,1232.0
2020-07-27,30,1 wk ahead cum death,quantile,0.01,2020-08-01,49.0
2020-07-27,31,1 wk ahead cum death,quantile,0.01,2020-08-01,318.0
2020-07-27,32,1 wk ahead cum death,quantile,0.01,2020-08-01,766.0
2020-07-27,33,1 wk ahead cum death,quantile,0.01,2020-08-01,410.0
2020-07-27,34,1 wk ahead cum death,quantile,0.01,2020-08-01,15855.0
2020-07-27,35,1 wk ahead cum death,quantile,0.01,2020-08-01,624.0
2020-07-27,36,1 wk ahead cum death,quantile,0.01,2020-08-01,32679.0
2020-07-27,37,1 wk ahead cum death,quantile,0.01,2020-08-01,1892.0
2020-07-27,38,1 wk ahead cum death,quantile,0.01,2020-08-01,99.0
2020-07-27,39,1 wk ahead cum death,quantile,0.01,2020-08-01,3360.0
2020-07-27,40,1 wk ahead cum death,quantile,0.01,2020-08-01,514.0
2020-07-27,41,1 wk ahead cum death,quantile,0.01,2020-08-01,300.0
2020-07-27,42,1 wk ahead cum death,quantile,0.01,2020-08-01,7165.0
2020-07-27,44,1 wk ahead cum death,quantile,0.01,2020-08-01,1003.0
2020-07-27,45,1 wk ahead cum death,quantile,0.01,2020-08-01,1665.0
2020-07-27,46,1 wk ahead cum death,quantile,0.01,2020-08-01,125.0
2020-07-27,47,1 wk ahead cum death,quantile,0.01,2020-08-01,1050.0
2020-07-27,48,1 wk ahead cum death,quantile,0.01,2020-08-01,5707.0
2020-07-27,49,1 wk ahead cum death,quantile,0.01,2020-08-01,287.0
2020-07-27,50,1 wk ahead cum death,quantile,0.01,2020-08-01,56.0
2020-07-27,51,1 wk ahead cum death,quantile,0.01,2020-08-01,2102.0
2020-07-27,53,1 wk ahead cum death,quantile,0.01,2020-08-01,1527.0
2020-07-27,54,1 wk ahead cum death,quantile,0.01,2020-08-01,103.0
2020-07-27,55,1 wk ahead cum death,quantile,0.01,2020-08-01,904.0
2020-07-27,56,1 wk ahead cum death,quantile,0.01,2020-08-01,25.0
2020-07-27,US,1 wk ahead cum death,quantile,0.01,2020-08-01,151665.0
2020-07-27,01,1 wk ahead cum death,quantile,0.025,2020-08-01,1580.0
2020-07-27,02,1 wk ahead cum death,quantile,0.025,2020-08-01,20.0
2020-07-27,04,1 wk ahead cum death,quantile,0.025,2020-08-01,3765.0
2020-07-27,05,1 wk ahead cum death,quantile,0.025,2020-08-01,426.0
2020-07-27,06,1 wk ahead cum death,quantile,0.025,2020-08-01,8870.0
2020-07-27,08,1 wk ahead cum death,quantile,0.025,2020-08-01,1803.0
2020-07-27,09,1 wk ahead cum death,quantile,0.025,2020-08-01,4416.0
2020-07-27,10,1 wk ahead cum death,quantile,0.025,2020-08-01,582.0
2020-07-27,11,1 wk ahead cum death,quantile,0.025,2020-08-01,581.0
2020-07-27,12,1 wk ahead cum death,quantile,0.025,2020-08-01,6526.0
2020-07-27,13,1 wk ahead cum death,quantile,0.025,2020-08-01,3608.0
2020-07-27,15,1 wk ahead cum death,quantile,0.025,2020-08-01,26.0
2020-07-27,16,1 wk ahead cum death,quantile,0.025,2020-08-01,159.0
2020-07-27,17,1 wk ahead cum death,quantile,0.025,2020-08-01,7631.0
2020-07-27,18,1 wk ahead cum death,quantile,0.025,2020-08-01,2930.0
2020-07-27,19,1 wk ahead cum death,quantile,0.025,2020-08-01,838.0
2020-07-27,20,1 wk ahead cum death,quantile,0.025,2020-08-01,339.0
2020-07-27,21,1 wk ahead cum death,quantile,0.025,2020-08-01,721.0
2020-07-27,22,1 wk ahead cum death,quantile,0.025,2020-08-01,3869.0
2020-07-27,23,1 wk ahead cum death,quantile,0.025,2020-08-01,119.0
2020-07-27,24,1 wk ahead cum death,quantile,0.025,2020-08-01,3460.0
2020-07-27,25,1 wk ahead cum death,quantile,0.025,2020-08-01,8564.0
2020-07-27,26,1 wk ahead cum death,quantile,0.025,2020-08-01,6417.0
2020-07-27,27,1 wk ahead cum death,quantile,0.025,2020-08-01,1621.0
2020-07-27,28,1 wk ahead cum death,quantile,0.025,2020-08-01,1561.0
2020-07-27,29,1 wk ahead cum death,quantile,0.025,2020-08-01,1235.0
2020-07-27,30,1 wk ahead cum death,quantile,0.025,2020-08-01,50.0
2020-07-27,31,1 wk ahead cum death,quantile,0.025,2020-08-01,319.0
2020-07-27,32,1 wk ahead cum death,quantile,0.025,2020-08-01,773.0
2020-07-27,33,1 wk ahead cum death,quantile,0.025,2020-08-01,410.0
2020-07-27,34,1 wk ahead cum death,quantile,0.025,2020-08-01,15864.0
2020-07-27,35,1 wk ahead cum death,quantile,0.025,2020-08-01,625.0
2020-07-27,36,1 wk ahead cum death,quantile,0.025,2020-08-01,32685.0
2020-07-27,37,1 wk ahead cum death,quantile,0.025,2020-08-01,1902.0
2020-07-27,38,1 wk ahead cum death,quantile,0.025,2020-08-01,99.0
2020-07-27,39,1 wk ahead cum death,quantile,0.025,2020-08-01,3367.0
2020-07-27,40,1 wk ahead cum death,quantile,0.025,2020-08-01,517.0
2020-07-27,41,1 wk ahead cum death,quantile,0.025,2020-08-01,302.0
2020-07-27,42,1 wk ahead cum death,quantile,0.025,2020-08-01,7171.0
2020-07-27,44,1 wk ahead cum death,quantile,0.025,2020-08-01,1003.0
2020-07-27,45,1 wk ahead cum death,quantile,0.025,2020-08-01,1684.0
2020-07-27,46,1 wk ahead cum death,quantile,0.025,2020-08-01,125.0
2020-07-27,47,1 wk ahead cum death,quantile,0.025,2020-08-01,1061.0
2020-07-27,48,1 wk ahead cum death,quantile,0.025,2020-08-01,5785.0
2020-07-27,49,1 wk ahead cum death,quantile,0.025,2020-08-01,289.0
2020-07-27,50,1 wk ahead cum death,quantile,0.025,2020-08-01,56.0
2020-07-27,51,1 wk ahead cum death,quantile,0.025,2020-08-01,2105.0
2020-07-27,53,1 wk ahead cum death,quantile,0.025,2020-08-01,1531.0
2020-07-27,54,1 wk ahead cum death,quantile,0.025,2020-08-01,103.0
2020-07-27,55,1 wk ahead cum death,quantile,0.025,2020-08-01,906.0
2020-07-27,56,1 wk ahead cum death,quantile,0.025,2020-08-01,25.0
2020-07-27,US,1 wk ahead cum death,quantile,0.025,2020-08-01,151953.0
2020-07-27,01,1 wk ahead cum death,quantile,0.05,2020-08-01,1589.0
2020-07-27,02,1 wk ahead cum death,quantile,0.05,2020-08-01,20.0
2020-07-27,04,1 wk ahead cum death,quantile,0.05,2020-08-01,3819.0
2020-07-27,05,1 wk ahead cum death,quantile,0.05,2020-08-01,428.0
2020-07-27,06,1 wk ahead cum death,quantile,0.05,2020-08-01,8905.0
2020-07-27,08,1 wk ahead cum death,quantile,0.05,2020-08-01,1805.0
2020-07-27,09,1 wk ahead cum death,quantile,0.05,2020-08-01,4416.0
2020-07-27,10,1 wk ahead cum death,quantile,0.05,2020-08-01,583.0
2020-07-27,11,1 wk ahead cum death,quantile,0.05,2020-08-01,581.0
2020-07-27,12,1 wk ahead cum death,quantile,0.05,2020-08-01,6599.0
2020-07-27,13,1 wk ahead cum death,quantile,0.05,2020-08-01,3625.0
2020-07-27,15,1 wk ahead cum death,quantile,0.05,2020-08-01,26.0
2020-07-27,16,1 wk ahead cum death,quantile,0.05,2020-08-01,162.0
2020-07-27,17,1 wk ahead cum death,quantile,0.05,2020-08-01,7637.0
2020-07-27,18,1 wk ahead cum death,quantile,0.05,2020-08-01,2933.0
2020-07-27,19,1 wk ahead cum death,quantile,0.05,2020-08-01,840.0
2020-07-27,20,1 wk ahead cum death,quantile,0.05,2020-08-01,341.0
2020-07-27,21,1 wk ahead cum death,quantile,0.05,2020-08-01,724.0
2020-07-27,22,1 wk ahead cum death,quantile,0.05,2020-08-01,3881.0
2020-07-27,23,1 wk ahead cum death,quantile,0.05,2020-08-01,119.0
2020-07-27,24,1 wk ahead cum death,quantile,0.05,2020-08-01,3463.0
2020-07-27,25,1 wk ahead cum death,quantile,0.05,2020-08-01,8568.0
2020-07-27,26,1 wk ahead cum death,quantile,0.05,2020-08-01,6420.0
2020-07-27,27,1 wk ahead cum death,quantile,0.05,2020-08-01,1623.0
2020-07-27,28,1 wk ahead cum death,quantile,0.05,2020-08-01,1570.0
2020-07-27,29,1 wk ahead cum death,quantile,0.05,2020-08-01,1239.0
2020-07-27,30,1 wk ahead cum death,quantile,0.05,2020-08-01,51.0
2020-07-27,31,1 wk ahead cum death,quantile,0.05,2020-08-01,320.0
2020-07-27,32,1 wk ahead cum death,quantile,0.05,2020-08-01,779.0
2020-07-27,33,1 wk ahead cum death,quantile,0.05,2020-08-01,411.0
2020-07-27,34,1 wk ahead cum death,quantile,0.05,2020-08-01,15872.0
2020-07-27,35,1 wk ahead cum death,quantile,0.05,2020-08-01,627.0
2020-07-27,36,1 wk ahead cum death,quantile,0.05,2020-08-01,32692.0
2020-07-27,37,1 wk ahead cum death,quantile,0.05,2020-08-01,1911.0
2020-07-27,38,1 wk ahead cum death,quantile,0.05,2020-08-01,100.0
2020-07-27,39,1 wk ahead cum death,quantile,0.05,2020-08-01,3375.0
2020-07-27,40,1 wk ahead cum death,quantile,0.05,2020-08-01,521.0
2020-07-27,41,1 wk ahead cum death,quantile,0.05,2020-08-01,305.0
2020-07-27,42,1 wk ahead cum death,quantile,0.05,2020-08-01,7175.0
2020-07-27,44,1 wk ahead cum death,quantile,0.05,2020-08-01,1004.0
2020-07-27,45,1 wk ahead cum death,quantile,0.05,2020-08-01,1705.0
2020-07-27,46,1 wk ahead cum death,quantile,0.05,2020-08-01,126.0
2020-07-27,47,1 wk ahead cum death,quantile,0.05,2020-08-01,1072.0
2020-07-27,48,1 wk ahead cum death,quantile,0.05,2020-08-01,5864.0
2020-07-27,49,1 wk ahead cum death,quantile,0.05,2020-08-01,292.0
2020-07-27,50,1 wk ahead cum death,quantile,0.05,2020-08-01,56.0
2020-07-27,51,1 wk ahead cum death,quantile,0.05,2020-08-01,2108.0
2020-07-27,53,1 wk ahead cum death,quantile,0.05,2020-08-01,1534.0
2020-07-27,54,1 wk ahead cum death,quantile,0.05,2020-08-01,103.0
2020-07-27,55,1 wk ahead cum death,quantile,0.05,2020-08-01,908.0
2020-07-27,56,1 wk ahead cum death,quantile,0.05,2020-08-01,25.0
2020-07-27,US,1 wk ahead cum death,quantile,0.05,2020-08-01,152300.0
2020-07-27,01,1 wk ahead cum death,quantile,0.1,2020-08-01,1606.0
2020-07-27,02,1 wk ahead cum death,quantile,0.1,2020-08-01,21.0
2020-07-27,04,1 wk ahead cum death,quantile,0.1,2020-08-01,3880.0
2020-07-27,05,1 wk ahead cum death,quantile,0.1,2020-08-01,432.0
2020-07-27,06,1 wk ahead cum death,quantile,0.1,2020-08-01,8954.0
2020-07-27,08,1 wk ahead cum death,quantile,0.1,2020-08-01,1807.0
2020-07-27,09,1 wk ahead cum death,quantile,0.1,2020-08-01,4417.0
2020-07-27,10,1 wk ahead cum death,quantile,0.1,2020-08-01,584.0
2020-07-27,11,1 wk ahead cum death,quantile,0.1,2020-08-01,582.0
2020-07-27,12,1 wk ahead cum death,quantile,0.1,2020-08-01,6698.0
2020-07-27,13,1 wk ahead cum death,quantile,0.1,2020-08-01,3646.0
2020-07-27,15,1 wk ahead cum death,quantile,0.1,2020-08-01,27.0
2020-07-27,16,1 wk ahead cum death,quantile,0.1,2020-08-01,166.0
2020-07-27,17,1 wk ahead cum death,quantile,0.1,2020-08-01,7643.0
2020-07-27,18,1 wk ahead cum death,quantile,0.1,2020-08-01,2938.0
2020-07-27,19,1 wk ahead cum death,quantile,0.1,2020-08-01,842.0
2020-07-27,20,1 wk ahead cum death,quantile,0.1,2020-08-01,342.0
2020-07-27,21,1 wk ahead cum death,quantile,0.1,2020-08-01,727.0
2020-07-27,22,1 wk ahead cum death,quantile,0.1,2020-08-01,3894.0
2020-07-27,23,1 wk ahead cum death,quantile,0.1,2020-08-01,119.0
2020-07-27,24,1 wk ahead cum death,quantile,0.1,2020-08-01,3466.0
2020-07-27,25,1 wk ahead cum death,quantile,0.1,2020-08-01,8573.0
2020-07-27,26,1 wk ahead cum death,quantile,0.1,2020-08-01,6423.0
2020-07-27,27,1 wk ahead cum death,quantile,0.1,2020-08-01,1625.0
2020-07-27,28,1 wk ahead cum death,quantile,0.1,2020-08-01,1579.0
2020-07-27,29,1 wk ahead cum death,quantile,0.1,2020-08-01,1244.0
2020-07-27,30,1 wk ahead cum death,quantile,0.1,2020-08-01,52.0
2020-07-27,31,1 wk ahead cum death,quantile,0.1,2020-08-01,321.0
2020-07-27,32,1 wk ahead cum death,quantile,0.1,2020-08-01,786.0
2020-07-27,33,1 wk ahead cum death,quantile,0.1,2020-08-01,412.0
2020-07-27,34,1 wk ahead cum death,quantile,0.1,2020-08-01,15883.0
2020-07-27,35,1 wk ahead cum death,quantile,0.1,2020-08-01,630.0
2020-07-27,36,1 wk ahead cum death,quantile,0.1,2020-08-01,32700.0
2020-07-27,37,1 wk ahead cum death,quantile,0.1,2020-08-01,1923.0
2020-07-27,38,1 wk ahead cum death,quantile,0.1,2020-08-01,100.0
2020-07-27,39,1 wk ahead cum death,quantile,0.1,2020-08-01,3384.0
2020-07-27,40,1 wk ahead cum death,quantile,0.1,2020-08-01,525.0
2020-07-27,41,1 wk ahead cum death,quantile,0.1,2020-08-01,308.0
2020-07-27,42,1 wk ahead cum death,quantile,0.1,2020-08-01,7181.0
2020-07-27,44,1 wk ahead cum death,quantile,0.1,2020-08-01,1004.0
2020-07-27,45,1 wk ahead cum death,quantile,0.1,2020-08-01,1731.0
2020-07-27,46,1 wk ahead cum death,quantile,0.1,2020-08-01,127.0
2020-07-27,47,1 wk ahead cum death,quantile,0.1,2020-08-01,1085.0
2020-07-27,48,1 wk ahead cum death,quantile,0.1,2020-08-01,5965.0
2020-07-27,49,1 wk ahead cum death,quantile,0.1,2020-08-01,295.0
2020-07-27,50,1 wk ahead cum death,quantile,0.1,2020-08-01,56.0
2020-07-27,51,1 wk ahead cum death,quantile,0.1,2020-08-01,2113.0
2020-07-27,53,1 wk ahead cum death,quantile,0.1,2020-08-01,1539.0
2020-07-27,54,1 wk ahead cum death,quantile,0.1,2020-08-01,103.0
2020-07-27,55,1 wk ahead cum death,quantile,0.1,2020-08-01,911.0
2020-07-27,56,1 wk ahead cum death,quantile,0.1,2020-08-01,25.0
2020-07-27,US,1 wk ahead cum death,quantile,0.1,2020-08-01,152648.0
2020-07-27,01,1 wk ahead cum death,quantile,0.15,2020-08-01,1618.0
2020-07-27,02,1 wk ahead cum death,quantile,0.15,2020-08-01,21.0
2020-07-27,04,1 wk ahead cum death,quantile,0.15,2020-08-01,3937.0
2020-07-27,05,1 wk ahead cum death,quantile,0.15,2020-08-01,435.0
2020-07-27,06,1 wk ahead cum death,quantile,0.15,2020-08-01,8987.0
2020-07-27,08,1 wk ahead cum death,quantile,0.15,2020-08-01,1808.0
2020-07-27,09,1 wk ahead cum death,quantile,0.15,2020-08-01,4418.0
2020-07-27,10,1 wk ahead cum death,quantile,0.15,2020-08-01,585.0
2020-07-27,11,1 wk ahead cum death,quantile,0.15,2020-08-01,582.0
2020-07-27,12,1 wk ahead cum death,quantile,0.15,2020-08-01,6775.0
2020-07-27,13,1 wk ahead cum death,quantile,0.15,2020-08-01,3660.0
2020-07-27,15,1 wk ahead cum death,quantile,0.15,2020-08-01,27.0
2020-07-27,16,1 wk ahead cum death,quantile,0.15,2020-08-01,169.0
2020-07-27,17,1 wk ahead cum death,quantile,0.15,2020-08-01,7647.0
2020-07-27,18,1 wk ahead cum death,quantile,0.15,2020-08-01,2942.0
2020-07-27,19,1 wk ahead cum death,quantile,0.15,2020-08-01,843.0
2020-07-27,20,1 wk ahead cum death,quantile,0.15,2020-08-01,344.0
2020-07-27,21,1 wk ahead cum death,quantile,0.15,2020-08-01,730.0
2020-07-27,22,1 wk ahead cum death,quantile,0.15,2020-08-01,3905.0
2020-07-27,23,1 wk ahead cum death,quantile,0.15,2020-08-01,120.0
2020-07-27,24,1 wk ahead cum death,quantile,0.15,2020-08-01,3468.0
2020-07-27,25,1 wk ahead cum death,quantile,0.15,2020-08-01,8577.0
2020-07-27,26,1 wk ahead cum death,quantile,0.15,2020-08-01,6426.0
2020-07-27,27,1 wk ahead cum death,quantile,0.15,2020-08-01,1626.0
2020-07-27,28,1 wk ahead cum death,quantile,0.15,2020-08-01,1585.0
2020-07-27,29,1 wk ahead cum death,quantile,0.15,2020-08-01,1247.0
2020-07-27,30,1 wk ahead cum death,quantile,0.15,2020-08-01,53.0
2020-07-27,31,1 wk ahead cum death,quantile,0.15,2020-08-01,322.0
2020-07-27,32,1 wk ahead cum death,quantile,0.15,2020-08-01,791.0
2020-07-27,33,1 wk ahead cum death,quantile,0.15,2020-08-01,413.0
2020-07-27,34,1 wk ahead cum death,quantile,0.15,2020-08-01,15891.0
2020-07-27,35,1 wk ahead cum death,quantile,0.15,2020-08-01,632.0
2020-07-27,36,1 wk ahead cum death,quantile,0.15,2020-08-01,32707.0
2020-07-27,37,1 wk ahead cum death,quantile,0.15,2020-08-01,1932.0
2020-07-27,38,1 wk ahead cum death,quantile,0.15,2020-08-01,101.0
2020-07-27,39,1 wk ahead cum death,quantile,0.15,2020-08-01,3391.0
2020-07-27,40,1 wk ahead cum death,quantile,0.15,2020-08-01,528.0
2020-07-27,41,1 wk ahead cum death,quantile,0.15,2020-08-01,310.0
2020-07-27,42,1 wk ahead cum death,quantile,0.15,2020-08-01,7186.0
2020-07-27,44,1 wk ahead cum death,quantile,0.15,2020-08-01,1005.0
2020-07-27,45,1 wk ahead cum death,quantile,0.15,2020-08-01,1748.0
2020-07-27,46,1 wk ahead cum death,quantile,0.15,2020-08-01,128.0
2020-07-27,47,1 wk ahead cum death,quantile,0.15,2020-08-01,1095.0
2020-07-27,48,1 wk ahead cum death,quantile,0.15,2020-08-01,6034.0
2020-07-27,49,1 wk ahead cum death,quantile,0.15,2020-08-01,298.0
2020-07-27,50,1 wk ahead cum death,quantile,0.15,2020-08-01,56.0
2020-07-27,51,1 wk ahead cum death,quantile,0.15,2020-08-01,2115.0
2020-07-27,53,1 wk ahead cum death,quantile,0.15,2020-08-01,1542.0
2020-07-27,54,1 wk ahead cum death,quantile,0.15,2020-08-01,104.0
2020-07-27,55,1 wk ahead cum death,quantile,0.15,2020-08-01,913.0
2020-07-27,56,1 wk ahead cum death,quantile,0.15,2020-08-01,25.0
2020-07-27,US,1 wk ahead cum death,quantile,0.15,2020-08-01,152924.0
2020-07-27,01,1 wk ahead cum death,quantile,0.2,2020-08-01,1629.0
2020-07-27,02,1 wk ahead cum death,quantile,0.2,2020-08-01,21.0
2020-07-27,04,1 wk ahead cum death,quantile,0.2,2020-08-01,3975.0
2020-07-27,05,1 wk ahead cum death,quantile,0.2,2020-08-01,438.0
2020-07-27,06,1 wk ahead cum death,quantile,0.2,2020-08-01,9018.0
2020-07-27,08,1 wk ahead cum death,quantile,0.2,2020-08-01,1810.0
2020-07-27,09,1 wk ahead cum death,quantile,0.2,2020-08-01,4419.0
2020-07-27,10,1 wk ahead cum death,quantile,0.2,2020-08-01,586.0
2020-07-27,11,1 wk ahead cum death,quantile,0.2,2020-08-01,582.0
2020-07-27,12,1 wk ahead cum death,quantile,0.2,2020-08-01,6836.0
2020-07-27,13,1 wk ahead cum death,quantile,0.2,2020-08-01,3673.0
2020-07-27,15,1 wk ahead cum death,quantile,0.2,2020-08-01,27.0
2020-07-27,16,1 wk ahead cum death,quantile,0.2,2020-08-01,172.0
2020-07-27,17,1 wk ahead cum death,quantile,0.2,2020-08-01,7651.0
2020-07-27,18,1 wk ahead cum death,quantile,0.2,2020-08-01,2945.0
2020-07-27,19,1 wk ahead cum death,quantile,0.2,2020-08-01,845.0
2020-07-27,20,1 wk ahead cum death,quantile,0.2,2020-08-01,345.0
2020-07-27,21,1 wk ahead cum death,quantile,0.2,2020-08-01,732.0
2020-07-27,22,1 wk ahead cum death,quantile,0.2,2020-08-01,3914.0
2020-07-27,23,1 wk ahead cum death,quantile,0.2,2020-08-01,120.0
2020-07-27,24,1 wk ahead cum death,quantile,0.2,2020-08-01,3470.0
2020-07-27,25,1 wk ahead cum death,quantile,0.2,2020-08-01,8580.0
2020-07-27,26,1 wk ahead cum death,quantile,0.2,2020-08-01,6427.0
2020-07-27,27,1 wk ahead cum death,quantile,0.2,2020-08-01,1627.0
2020-07-27,28,1 wk ahead cum death,quantile,0.2,2020-08-01,1591.0
2020-07-27,29,1 wk ahead cum death,quantile,0.2,2020-08-01,1250.0
2020-07-27,30,1 wk ahead cum death,quantile,0.2,2020-08-01,54.0
2020-07-27,31,1 wk ahead cum death,quantile,0.2,2020-08-01,323.0
2020-07-27,32,1 wk ahead cum death,quantile,0.2,2020-08-01,796.0
2020-07-27,33,1 wk ahead cum death,quantile,0.2,2020-08-01,413.0
2020-07-27,34,1 wk ahead cum death,quantile,0.2,2020-08-01,15898.0
2020-07-27,35,1 wk ahead cum death,quantile,0.2,2020-08-01,633.0
2020-07-27,36,1 wk ahead cum death,quantile,0.2,2020-08-01,32712.0
2020-07-27,37,1 wk ahead cum death,quantile,0.2,2020-08-01,1939.0
2020-07-27,38,1 wk ahead cum death,quantile,0.2,2020-08-01,101.0
2020-07-27,39,1 wk ahead cum death,quantile,0.2,2020-08-01,3397.0
2020-07-27,40,1 wk ahead cum death,quantile,0.2,2020-08-01,531.0
2020-07-27,41,1 wk ahead cum death,quantile,0.2,2020-08-01,312.0
2020-07-27,42,1 wk ahead cum death,quantile,0.2,2020-08-01,7191.0
2020-07-27,44,1 wk ahead cum death,quantile,0.2,2020-08-01,1006.0
2020-07-27,45,1 wk ahead cum death,quantile,0.2,2020-08-01,1764.0
2020-07-27,46,1 wk ahead cum death,quantile,0.2,2020-08-01,129.0
2020-07-27,47,1 wk ahead cum death,quantile,0.2,2020-08-01,1102.0
