forecast_date,location,target,type,quantile,target_end_date,value
2020-11-30,54,1 wk ahead cum death,point,NA,2020-12-05,800.1108
2020-11-30,55,1 wk ahead cum death,point,NA,2020-12-05,3711.7734
2020-11-30,56,1 wk ahead cum death,point,NA,2020-12-05,244.2362
2020-11-30,US,1 wk ahead cum death,point,NA,2020-12-05,275734.773
2020-11-30,01,1 wk ahead cum death,quantile,0.01,2020-12-05,3635.0
2020-11-30,02,1 wk ahead cum death,quantile,0.01,2020-12-05,122.0
2020-11-30,04,1 wk ahead cum death,quantile,0.01,2020-12-05,6701.0
2020-11-30,05,1 wk ahead cum death,quantile,0.01,2020-12-05,2512.0
2020-11-30,06,1 wk ahead cum death,quantile,0.01,2020-12-05,19341.0
2020-11-30,08,1 wk ahead cum death,quantile,0.01,2020-12-05,3106.0
2020-11-30,09,1 wk ahead cum death,quantile,0.01,2020-12-05,4997.0
2020-11-30,10,1 wk ahead cum death,quantile,0.01,2020-12-05,778.0
2020-11-30,11,1 wk ahead cum death,quantile,0.01,2020-12-05,683.0
2020-11-30,12,1 wk ahead cum death,quantile,0.01,2020-12-05,18706.0
2020-11-30,13,1 wk ahead cum death,quantile,0.01,2020-12-05,9608.0
2020-11-30,15,1 wk ahead cum death,quantile,0.01,2020-12-05,245.0
2020-11-30,16,1 wk ahead cum death,quantile,0.01,2020-12-05,946.0
2020-11-30,17,1 wk ahead cum death,quantile,0.01,2020-12-05,13230.0
2020-11-30,18,1 wk ahead cum death,quantile,0.01,2020-12-05,5859.0
2020-11-30,19,1 wk ahead cum death,quantile,0.01,2020-12-05,2498.0
2020-11-30,20,1 wk ahead cum death,quantile,0.01,2020-12-05,1549.0
2020-11-30,21,1 wk ahead cum death,quantile,0.01,2020-12-05,1946.0
2020-11-30,22,1 wk ahead cum death,quantile,0.01,2020-12-05,6454.0
2020-11-30,23,1 wk ahead cum death,quantile,0.01,2020-12-05,194.0
2020-11-30,24,1 wk ahead cum death,quantile,0.01,2020-12-05,4699.0
2020-11-30,25,1 wk ahead cum death,quantile,0.01,2020-12-05,10842.0
2020-11-30,26,1 wk ahead cum death,quantile,0.01,2020-12-05,9670.0
2020-11-30,27,1 wk ahead cum death,quantile,0.01,2020-12-05,3779.0
2020-11-30,28,1 wk ahead cum death,quantile,0.01,2020-12-05,3862.0
2020-11-30,29,1 wk ahead cum death,quantile,0.01,2020-12-05,3920.0
2020-11-30,30,1 wk ahead cum death,quantile,0.01,2020-12-05,685.0
2020-11-30,31,1 wk ahead cum death,quantile,0.01,2020-12-05,1022.0
2020-11-30,32,1 wk ahead cum death,quantile,0.01,2020-12-05,2180.0
2020-11-30,33,1 wk ahead cum death,quantile,0.01,2020-12-05,530.0
2020-11-30,34,1 wk ahead cum death,quantile,0.01,2020-12-05,17058.0
2020-11-30,35,1 wk ahead cum death,quantile,0.01,2020-12-05,1602.0
2020-11-30,36,1 wk ahead cum death,quantile,0.01,2020-12-05,34662.0
2020-11-30,37,1 wk ahead cum death,quantile,0.01,2020-12-05,5347.0
2020-11-30,38,1 wk ahead cum death,quantile,0.01,2020-12-05,957.0
2020-11-30,39,1 wk ahead cum death,quantile,0.01,2020-12-05,6539.0
2020-11-30,40,1 wk ahead cum death,quantile,0.01,2020-12-05,1783.0
2020-11-30,41,1 wk ahead cum death,quantile,0.01,2020-12-05,925.0
2020-11-30,42,1 wk ahead cum death,quantile,0.01,2020-12-05,10515.0
2020-11-30,44,1 wk ahead cum death,quantile,0.01,2020-12-05,1350.0
2020-11-30,45,1 wk ahead cum death,quantile,0.01,2020-12-05,4404.0
2020-11-30,46,1 wk ahead cum death,quantile,0.01,2020-12-05,970.0
2020-11-30,47,1 wk ahead cum death,quantile,0.01,2020-12-05,4668.0
2020-11-30,48,1 wk ahead cum death,quantile,0.01,2020-12-05,22145.0
2020-11-30,49,1 wk ahead cum death,quantile,0.01,2020-12-05,891.0
2020-11-30,50,1 wk ahead cum death,quantile,0.01,2020-12-05,67.0
2020-11-30,51,1 wk ahead cum death,quantile,0.01,2020-12-05,4108.0
2020-11-30,53,1 wk ahead cum death,quantile,0.01,2020-12-05,2728.0
2020-11-30,54,1 wk ahead cum death,quantile,0.01,2020-12-05,759.0
2020-11-30,55,1 wk ahead cum death,quantile,0.01,2020-12-05,3588.0
2020-11-30,56,1 wk ahead cum death,quantile,0.01,2020-12-05,219.0
2020-11-30,US,1 wk ahead cum death,quantile,0.01,2020-12-05,273427.0
2020-11-30,01,1 wk ahead cum death,quantile,0.025,2020-12-05,3643.0
2020-11-30,02,1 wk ahead cum death,quantile,0.025,2020-12-05,122.0
2020-11-30,04,1 wk ahead cum death,quantile,0.025,2020-12-05,6710.0
2020-11-30,05,1 wk ahead cum death,quantile,0.025,2020-12-05,2518.0
2020-11-30,06,1 wk ahead cum death,quantile,0.025,2020-12-05,19368.0
2020-11-30,08,1 wk ahead cum death,quantile,0.025,2020-12-05,3116.0
2020-11-30,09,1 wk ahead cum death,quantile,0.025,2020-12-05,5002.0
2020-11-30,10,1 wk ahead cum death,quantile,0.025,2020-12-05,780.0
2020-11-30,11,1 wk ahead cum death,quantile,0.025,2020-12-05,684.0
2020-11-30,12,1 wk ahead cum death,quantile,0.025,2020-12-05,18733.0
2020-11-30,13,1 wk ahead cum death,quantile,0.025,2020-12-05,9628.0
2020-11-30,15,1 wk ahead cum death,quantile,0.025,2020-12-05,245.0
2020-11-30,16,1 wk ahead cum death,quantile,0.025,2020-12-05,951.0
2020-11-30,17,1 wk ahead cum death,quantile,0.025,2020-12-05,13269.0
2020-11-30,18,1 wk ahead cum death,quantile,0.025,2020-12-05,5884.0
2020-11-30,19,1 wk ahead cum death,quantile,0.025,2020-12-05,2507.0
2020-11-30,20,1 wk ahead cum death,quantile,0.025,2020-12-05,1553.0
2020-11-30,21,1 wk ahead cum death,quantile,0.025,2020-12-05,1951.0
2020-11-30,22,1 wk ahead cum death,quantile,0.025,2020-12-05,6461.0
2020-11-30,23,1 wk ahead cum death,quantile,0.025,2020-12-05,195.0
2020-11-30,24,1 wk ahead cum death,quantile,0.025,2020-12-05,4707.0
2020-11-30,25,1 wk ahead cum death,quantile,0.025,2020-12-05,10853.0
2020-11-30,26,1 wk ahead cum death,quantile,0.025,2020-12-05,9703.0
2020-11-30,27,1 wk ahead cum death,quantile,0.025,2020-12-05,3793.0
2020-11-30,28,1 wk ahead cum death,quantile,0.025,2020-12-05,3870.0
2020-11-30,29,1 wk ahead cum death,quantile,0.025,2020-12-05,3930.0
2020-11-30,30,1 wk ahead cum death,quantile,0.025,2020-12-05,688.0
2020-11-30,31,1 wk ahead cum death,quantile,0.025,2020-12-05,1028.0
2020-11-30,32,1 wk ahead cum death,quantile,0.025,2020-12-05,2186.0
2020-11-30,33,1 wk ahead cum death,quantile,0.025,2020-12-05,531.0
2020-11-30,34,1 wk ahead cum death,quantile,0.025,2020-12-05,17071.0
2020-11-30,35,1 wk ahead cum death,quantile,0.025,2020-12-05,1610.0
2020-11-30,36,1 wk ahead cum death,quantile,0.025,2020-12-05,34676.0
2020-11-30,37,1 wk ahead cum death,quantile,0.025,2020-12-05,5363.0
2020-11-30,38,1 wk ahead cum death,quantile,0.025,2020-12-05,962.0
2020-11-30,39,1 wk ahead cum death,quantile,0.025,2020-12-05,6561.0
2020-11-30,40,1 wk ahead cum death,quantile,0.025,2020-12-05,1789.0
2020-11-30,41,1 wk ahead cum death,quantile,0.025,2020-12-05,928.0
2020-11-30,42,1 wk ahead cum death,quantile,0.025,2020-12-05,10539.0
2020-11-30,44,1 wk ahead cum death,quantile,0.025,2020-12-05,1353.0
2020-11-30,45,1 wk ahead cum death,quantile,0.025,2020-12-05,4410.0
2020-11-30,46,1 wk ahead cum death,quantile,0.025,2020-12-05,976.0
2020-11-30,47,1 wk ahead cum death,quantile,0.025,2020-12-05,4681.0
2020-11-30,48,1 wk ahead cum death,quantile,0.025,2020-12-05,22185.0
2020-11-30,49,1 wk ahead cum death,quantile,0.025,2020-12-05,895.0
2020-11-30,50,1 wk ahead cum death,quantile,0.025,2020-12-05,67.0
2020-11-30,51,1 wk ahead cum death,quantile,0.025,2020-12-05,4115.0
2020-11-30,53,1 wk ahead cum death,quantile,0.025,2020-12-05,2732.0
2020-11-30,54,1 wk ahead cum death,quantile,0.025,2020-12-05,763.0
2020-11-30,55,1 wk ahead cum death,quantile,0.025,2020-12-05,3602.0
2020-11-30,56,1 wk ahead cum death,quantile,0.025,2020-12-05,220.0
2020-11-30,US,1 wk ahead cum death,quantile,0.025,2020-12-05,273684.0
2020-11-30,01,1 wk ahead cum death,quantile,0.05,2020-12-05,3651.0
2020-11-30,02,1 wk ahead cum death,quantile,0.05,2020-12-05,123.0
2020-11-30,04,1 wk ahead cum death,quantile,0.05,2020-12-05,6719.0
2020-11-30,05,1 wk ahead cum death,quantile,0.05,2020-12-05,2522.0
2020-11-30,06,1 wk ahead cum death,quantile,0.05,2020-12-05,19391.0
2020-11-30,08,1 wk ahead cum death,quantile,0.05,2020-12-05,3127.0
2020-11-30,09,1 wk ahead cum death,quantile,0.05,2020-12-05,5009.0
2020-11-30,10,1 wk ahead cum death,quantile,0.05,2020-12-05,781.0
2020-11-30,11,1 wk ahead cum death,quantile,0.05,2020-12-05,685.0
2020-11-30,12,1 wk ahead cum death,quantile,0.05,2020-12-05,18764.0
2020-11-30,13,1 wk ahead cum death,quantile,0.05,2020-12-05,9646.0
2020-11-30,15,1 wk ahead cum death,quantile,0.05,2020-12-05,246.0
2020-11-30,16,1 wk ahead cum death,quantile,0.05,2020-12-05,955.0
2020-11-30,17,1 wk ahead cum death,quantile,0.05,2020-12-05,13305.0
2020-11-30,18,1 wk ahead cum death,quantile,0.05,2020-12-05,5902.0
2020-11-30,19,1 wk ahead cum death,quantile,0.05,2020-12-05,2518.0
2020-11-30,20,1 wk ahead cum death,quantile,0.05,2020-12-05,1557.0
2020-11-30,21,1 wk ahead cum death,quantile,0.05,2020-12-05,1958.0
2020-11-30,22,1 wk ahead cum death,quantile,0.05,2020-12-05,6468.0
2020-11-30,23,1 wk ahead cum death,quantile,0.05,2020-12-05,196.0
2020-11-30,24,1 wk ahead cum death,quantile,0.05,2020-12-05,4715.0
2020-11-30,25,1 wk ahead cum death,quantile,0.05,2020-12-05,10867.0
2020-11-30,26,1 wk ahead cum death,quantile,0.05,2020-12-05,9727.0
2020-11-30,27,1 wk ahead cum death,quantile,0.05,2020-12-05,3807.0
2020-11-30,28,1 wk ahead cum death,quantile,0.05,2020-12-05,3877.0
2020-11-30,29,1 wk ahead cum death,quantile,0.05,2020-12-05,3939.0
2020-11-30,30,1 wk ahead cum death,quantile,0.05,2020-12-05,691.0
2020-11-30,31,1 wk ahead cum death,quantile,0.05,2020-12-05,1033.0
2020-11-30,32,1 wk ahead cum death,quantile,0.05,2020-12-05,2191.0
2020-11-30,33,1 wk ahead cum death,quantile,0.05,2020-12-05,533.0
2020-11-30,34,1 wk ahead cum death,quantile,0.05,2020-12-05,17082.0
2020-11-30,35,1 wk ahead cum death,quantile,0.05,2020-12-05,1617.0
2020-11-30,36,1 wk ahead cum death,quantile,0.05,2020-12-05,34687.0
2020-11-30,37,1 wk ahead cum death,quantile,0.05,2020-12-05,5374.0
2020-11-30,38,1 wk ahead cum death,quantile,0.05,2020-12-05,966.0
2020-11-30,39,1 wk ahead cum death,quantile,0.05,2020-12-05,6577.0
2020-11-30,40,1 wk ahead cum death,quantile,0.05,2020-12-05,1796.0
2020-11-30,41,1 wk ahead cum death,quantile,0.05,2020-12-05,931.0
2020-11-30,42,1 wk ahead cum death,quantile,0.05,2020-12-05,10563.0
2020-11-30,44,1 wk ahead cum death,quantile,0.05,2020-12-05,1355.0
2020-11-30,45,1 wk ahead cum death,quantile,0.05,2020-12-05,4416.0
2020-11-30,46,1 wk ahead cum death,quantile,0.05,2020-12-05,983.0
2020-11-30,47,1 wk ahead cum death,quantile,0.05,2020-12-05,4695.0
2020-11-30,48,1 wk ahead cum death,quantile,0.05,2020-12-05,22218.0
2020-11-30,49,1 wk ahead cum death,quantile,0.05,2020-12-05,898.0
2020-11-30,50,1 wk ahead cum death,quantile,0.05,2020-12-05,67.0
2020-11-30,51,1 wk ahead cum death,quantile,0.05,2020-12-05,4122.0
2020-11-30,53,1 wk ahead cum death,quantile,0.05,2020-12-05,2737.0
2020-11-30,54,1 wk ahead cum death,quantile,0.05,2020-12-05,767.0
2020-11-30,55,1 wk ahead cum death,quantile,0.05,2020-12-05,3616.0
2020-11-30,56,1 wk ahead cum death,quantile,0.05,2020-12-05,222.0
2020-11-30,US,1 wk ahead cum death,quantile,0.05,2020-12-05,273994.0
2020-11-30,01,1 wk ahead cum death,quantile,0.1,2020-12-05,3662.0
2020-11-30,02,1 wk ahead cum death,quantile,0.1,2020-12-05,124.0
2020-11-30,04,1 wk ahead cum death,quantile,0.1,2020-12-05,6731.0
2020-11-30,05,1 wk ahead cum death,quantile,0.1,2020-12-05,2530.0
2020-11-30,06,1 wk ahead cum death,quantile,0.1,2020-12-05,19422.0
2020-11-30,08,1 wk ahead cum death,quantile,0.1,2020-12-05,3143.0
2020-11-30,09,1 wk ahead cum death,quantile,0.1,2020-12-05,5017.0
2020-11-30,10,1 wk ahead cum death,quantile,0.1,2020-12-05,784.0
2020-11-30,11,1 wk ahead cum death,quantile,0.1,2020-12-05,687.0
2020-11-30,12,1 wk ahead cum death,quantile,0.1,2020-12-05,18793.0
2020-11-30,13,1 wk ahead cum death,quantile,0.1,2020-12-05,9671.0
2020-11-30,15,1 wk ahead cum death,quantile,0.1,2020-12-05,247.0
2020-11-30,16,1 wk ahead cum death,quantile,0.1,2020-12-05,960.0
2020-11-30,17,1 wk ahead cum death,quantile,0.1,2020-12-05,13358.0
2020-11-30,18,1 wk ahead cum death,quantile,0.1,2020-12-05,5928.0
2020-11-30,19,1 wk ahead cum death,quantile,0.1,2020-12-05,2532.0
2020-11-30,20,1 wk ahead cum death,quantile,0.1,2020-12-05,1563.0
2020-11-30,21,1 wk ahead cum death,quantile,0.1,2020-12-05,1964.0
2020-11-30,22,1 wk ahead cum death,quantile,0.1,2020-12-05,6477.0
2020-11-30,23,1 wk ahead cum death,quantile,0.1,2020-12-05,197.0
2020-11-30,24,1 wk ahead cum death,quantile,0.1,2020-12-05,4726.0
2020-11-30,25,1 wk ahead cum death,quantile,0.1,2020-12-05,10882.0
2020-11-30,26,1 wk ahead cum death,quantile,0.1,2020-12-05,9760.0
2020-11-30,27,1 wk ahead cum death,quantile,0.1,2020-12-05,3827.0
2020-11-30,28,1 wk ahead cum death,quantile,0.1,2020-12-05,3885.0
2020-11-30,29,1 wk ahead cum death,quantile,0.1,2020-12-05,3952.0
2020-11-30,30,1 wk ahead cum death,quantile,0.1,2020-12-05,695.0
2020-11-30,31,1 wk ahead cum death,quantile,0.1,2020-12-05,1040.0
2020-11-30,32,1 wk ahead cum death,quantile,0.1,2020-12-05,2197.0
2020-11-30,33,1 wk ahead cum death,quantile,0.1,2020-12-05,534.0
2020-11-30,34,1 wk ahead cum death,quantile,0.1,2020-12-05,17097.0
2020-11-30,35,1 wk ahead cum death,quantile,0.1,2020-12-05,1627.0
2020-11-30,36,1 wk ahead cum death,quantile,0.1,2020-12-05,34703.0
2020-11-30,37,1 wk ahead cum death,quantile,0.1,2020-12-05,5392.0
2020-11-30,38,1 wk ahead cum death,quantile,0.1,2020-12-05,972.0
2020-11-30,39,1 wk ahead cum death,quantile,0.1,2020-12-05,6599.0
2020-11-30,40,1 wk ahead cum death,quantile,0.1,2020-12-05,1804.0
2020-11-30,41,1 wk ahead cum death,quantile,0.1,2020-12-05,935.0
2020-11-30,42,1 wk ahead cum death,quantile,0.1,2020-12-05,10595.0
2020-11-30,44,1 wk ahead cum death,quantile,0.1,2020-12-05,1359.0
2020-11-30,45,1 wk ahead cum death,quantile,0.1,2020-12-05,4423.0
2020-11-30,46,1 wk ahead cum death,quantile,0.1,2020-12-05,991.0
2020-11-30,47,1 wk ahead cum death,quantile,0.1,2020-12-05,4712.0
2020-11-30,48,1 wk ahead cum death,quantile,0.1,2020-12-05,22259.0
2020-11-30,49,1 wk ahead cum death,quantile,0.1,2020-12-05,903.0
2020-11-30,50,1 wk ahead cum death,quantile,0.1,2020-12-05,67.0
2020-11-30,51,1 wk ahead cum death,quantile,0.1,2020-12-05,4129.0
2020-11-30,53,1 wk ahead cum death,quantile,0.1,2020-12-05,2743.0
2020-11-30,54,1 wk ahead cum death,quantile,0.1,2020-12-05,773.0
2020-11-30,55,1 wk ahead cum death,quantile,0.1,2020-12-05,3632.0
2020-11-30,56,1 wk ahead cum death,quantile,0.1,2020-12-05,224.0
2020-11-30,US,1 wk ahead cum death,quantile,0.1,2020-12-05,274370.0
2020-11-30,01,1 wk ahead cum death,quantile,0.15,2020-12-05,3670.0
2020-11-30,02,1 wk ahead cum death,quantile,0.15,2020-12-05,124.0
2020-11-30,04,1 wk ahead cum death,quantile,0.15,2020-12-05,6740.0
2020-11-30,05,1 wk ahead cum death,quantile,0.15,2020-12-05,2535.0
2020-11-30,06,1 wk ahead cum death,quantile,0.15,2020-12-05,19441.0
2020-11-30,08,1 wk ahead cum death,quantile,0.15,2020-12-05,3153.0
2020-11-30,09,1 wk ahead cum death,quantile,0.15,2020-12-05,5024.0
2020-11-30,10,1 wk ahead cum death,quantile,0.15,2020-12-05,786.0
2020-11-30,11,1 wk ahead cum death,quantile,0.15,2020-12-05,688.0
2020-11-30,12,1 wk ahead cum death,quantile,0.15,2020-12-05,18817.0
2020-11-30,13,1 wk ahead cum death,quantile,0.15,2020-12-05,9689.0
2020-11-30,15,1 wk ahead cum death,quantile,0.15,2020-12-05,247.0
2020-11-30,16,1 wk ahead cum death,quantile,0.15,2020-12-05,965.0
2020-11-30,17,1 wk ahead cum death,quantile,0.15,2020-12-05,13397.0
2020-11-30,18,1 wk ahead cum death,quantile,0.15,2020-12-05,5946.0
2020-11-30,19,1 wk ahead cum death,quantile,0.15,2020-12-05,2543.0
2020-11-30,20,1 wk ahead cum death,quantile,0.15,2020-12-05,1567.0
2020-11-30,21,1 wk ahead cum death,quantile,0.15,2020-12-05,1969.0
2020-11-30,22,1 wk ahead cum death,quantile,0.15,2020-12-05,6484.0
2020-11-30,23,1 wk ahead cum death,quantile,0.15,2020-12-05,198.0
2020-11-30,24,1 wk ahead cum death,quantile,0.15,2020-12-05,4735.0
2020-11-30,25,1 wk ahead cum death,quantile,0.15,2020-12-05,10894.0
2020-11-30,26,1 wk ahead cum death,quantile,0.15,2020-12-05,9784.0
2020-11-30,27,1 wk ahead cum death,quantile,0.15,2020-12-05,3840.0
2020-11-30,28,1 wk ahead cum death,quantile,0.15,2020-12-05,3892.0
2020-11-30,29,1 wk ahead cum death,quantile,0.15,2020-12-05,3962.0
2020-11-30,30,1 wk ahead cum death,quantile,0.15,2020-12-05,698.0
2020-11-30,31,1 wk ahead cum death,quantile,0.15,2020-12-05,1046.0
2020-11-30,32,1 wk ahead cum death,quantile,0.15,2020-12-05,2202.0
2020-11-30,33,1 wk ahead cum death,quantile,0.15,2020-12-05,535.0
2020-11-30,34,1 wk ahead cum death,quantile,0.15,2020-12-05,17107.0
2020-11-30,35,1 wk ahead cum death,quantile,0.15,2020-12-05,1634.0
2020-11-30,36,1 wk ahead cum death,quantile,0.15,2020-12-05,34714.0
2020-11-30,37,1 wk ahead cum death,quantile,0.15,2020-12-05,5402.0
2020-11-30,38,1 wk ahead cum death,quantile,0.15,2020-12-05,976.0
2020-11-30,39,1 wk ahead cum death,quantile,0.15,2020-12-05,6614.0
2020-11-30,40,1 wk ahead cum death,quantile,0.15,2020-12-05,1809.0
2020-11-30,41,1 wk ahead cum death,quantile,0.15,2020-12-05,938.0
2020-11-30,42,1 wk ahead cum death,quantile,0.15,2020-12-05,10618.0
2020-11-30,44,1 wk ahead cum death,quantile,0.15,2020-12-05,1362.0
2020-11-30,45,1 wk ahead cum death,quantile,0.15,2020-12-05,4429.0
2020-11-30,46,1 wk ahead cum death,quantile,0.15,2020-12-05,997.0
2020-11-30,47,1 wk ahead cum death,quantile,0.15,2020-12-05,4724.0
2020-11-30,48,1 wk ahead cum death,quantile,0.15,2020-12-05,22291.0
2020-11-30,49,1 wk ahead cum death,quantile,0.15,2020-12-05,906.0
2020-11-30,50,1 wk ahead cum death,quantile,0.15,2020-12-05,67.0
2020-11-30,51,1 wk ahead cum death,quantile,0.15,2020-12-05,4134.0
2020-11-30,53,1 wk ahead cum death,quantile,0.15,2020-12-05,2748.0
2020-11-30,54,1 wk ahead cum death,quantile,0.15,2020-12-05,776.0
2020-11-30,55,1 wk ahead cum death,quantile,0.15,2020-12-05,3644.0
2020-11-30,56,1 wk ahead cum death,quantile,0.15,2020-12-05,226.0
2020-11-30,US,1 wk ahead cum death,quantile,0.15,2020-12-05,274632.0
2020-11-30,01,1 wk ahead cum death,quantile,0.2,2020-12-05,3678.0
2020-11-30,02,1 wk ahead cum death,quantile,0.2,2020-12-05,125.0
2020-11-30,04,1 wk ahead cum death,quantile,0.2,2020-12-05,6748.0
2020-11-30,05,1 wk ahead cum death,quantile,0.2,2020-12-05,2540.0
2020-11-30,06,1 wk ahead cum death,quantile,0.2,2020-12-05,19458.0
2020-11-30,08,1 wk ahead cum death,quantile,0.2,2020-12-05,3163.0
2020-11-30,09,1 wk ahead cum death,quantile,0.2,2020-12-05,5028.0
2020-11-30,10,1 wk ahead cum death,quantile,0.2,2020-12-05,787.0
2020-11-30,11,1 wk ahead cum death,quantile,0.2,2020-12-05,688.0
2020-11-30,12,1 wk ahead cum death,quantile,0.2,2020-12-05,18836.0
2020-11-30,13,1 wk ahead cum death,quantile,0.2,2020-12-05,9702.0
2020-11-30,15,1 wk ahead cum death,quantile,0.2,2020-12-05,248.0
2020-11-30,16,1 wk ahead cum death,quantile,0.2,2020-12-05,969.0
2020-11-30,17,1 wk ahead cum death,quantile,0.2,2020-12-05,13431.0
2020-11-30,18,1 wk ahead cum death,quantile,0.2,2020-12-05,5960.0
2020-11-30,19,1 wk ahead cum death,quantile,0.2,2020-12-05,2551.0
2020-11-30,20,1 wk ahead cum death,quantile,0.2,2020-12-05,1570.0
2020-11-30,21,1 wk ahead cum death,quantile,0.2,2020-12-05,1974.0
2020-11-30,22,1 wk ahead cum death,quantile,0.2,2020-12-05,6489.0
2020-11-30,23,1 wk ahead cum death,quantile,0.2,2020-12-05,199.0
2020-11-30,24,1 wk ahead cum death,quantile,0.2,2020-12-05,4742.0
2020-11-30,25,1 wk ahead cum death,quantile,0.2,2020-12-05,10904.0
2020-11-30,26,1 wk ahead cum death,quantile,0.2,2020-12-05,9809.0
2020-11-30,27,1 wk ahead cum death,quantile,0.2,2020-12-05,3852.0
2020-11-30,28,1 wk ahead cum death,quantile,0.2,2020-12-05,3897.0
2020-11-30,29,1 wk ahead cum death,quantile,0.2,2020-12-05,3969.0
2020-11-30,30,1 wk ahead cum death,quantile,0.2,2020-12-05,700.0
2020-11-30,31,1 wk ahead cum death,quantile,0.2,2020-12-05,1051.0
2020-11-30,32,1 wk ahead cum death,quantile,0.2,2020-12-05,2207.0
2020-11-30,33,1 wk ahead cum death,quantile,0.2,2020-12-05,536.0
2020-11-30,34,1 wk ahead cum death,quantile,0.2,2020-12-05,17115.0
2020-11-30,35,1 wk ahead cum death,quantile,0.2,2020-12-05,1640.0
2020-11-30,36,1 wk ahead cum death,quantile,0.2,2020-12-05,34723.0
2020-11-30,37,1 wk ahead cum death,quantile,0.2,2020-12-05,5413.0
2020-11-30,38,1 wk ahead cum death,quantile,0.2,2020-12-05,980.0
2020-11-30,39,1 wk ahead cum death,quantile,0.2,2020-12-05,6627.0
2020-11-30,40,1 wk ahead cum death,quantile,0.2,2020-12-05,1815.0
2020-11-30,41,1 wk ahead cum death,quantile,0.2,2020-12-05,940.0
2020-11-30,42,1 wk ahead cum death,quantile,0.2,2020-12-05,10637.0
2020-11-30,44,1 wk ahead cum death,quantile,0.2,2020-12-05,1365.0
2020-11-30,45,1 wk ahead cum death,quantile,0.2,2020-12-05,4433.0
2020-11-30,46,1 wk ahead cum death,quantile,0.2,2020-12-05,1004.0
