forecast_date,location,target,type,quantile,target_end_date,value
2020-11-23,US,1 wk ahead cum death,point,NA,2020-11-28,267124.376
2020-11-23,01,1 wk ahead cum death,quantile,0.01,2020-11-28,3531.0
2020-11-23,02,1 wk ahead cum death,quantile,0.01,2020-11-28,104.0
2020-11-23,04,1 wk ahead cum death,quantile,0.01,2020-11-28,6525.0
2020-11-23,05,1 wk ahead cum death,quantile,0.01,2020-11-28,2426.0
2020-11-23,06,1 wk ahead cum death,quantile,0.01,2020-11-28,18934.0
2020-11-23,08,1 wk ahead cum death,quantile,0.01,2020-11-28,2908.0
2020-11-23,09,1 wk ahead cum death,quantile,0.01,2020-11-28,4870.0
2020-11-23,10,1 wk ahead cum death,quantile,0.01,2020-11-28,757.0
2020-11-23,11,1 wk ahead cum death,quantile,0.01,2020-11-28,672.0
2020-11-23,12,1 wk ahead cum death,quantile,0.01,2020-11-28,18261.0
2020-11-23,13,1 wk ahead cum death,quantile,0.01,2020-11-28,9329.0
2020-11-23,15,1 wk ahead cum death,quantile,0.01,2020-11-28,234.0
2020-11-23,16,1 wk ahead cum death,quantile,0.01,2020-11-28,886.0
2020-11-23,17,1 wk ahead cum death,quantile,0.01,2020-11-28,12421.0
2020-11-23,18,1 wk ahead cum death,quantile,0.01,2020-11-28,5520.0
2020-11-23,19,1 wk ahead cum death,quantile,0.01,2020-11-28,2308.0
2020-11-23,20,1 wk ahead cum death,quantile,0.01,2020-11-28,1392.0
2020-11-23,21,1 wk ahead cum death,quantile,0.01,2020-11-28,1848.0
2020-11-23,22,1 wk ahead cum death,quantile,0.01,2020-11-28,6314.0
2020-11-23,23,1 wk ahead cum death,quantile,0.01,2020-11-28,178.0
2020-11-23,24,1 wk ahead cum death,quantile,0.01,2020-11-28,4490.0
2020-11-23,25,1 wk ahead cum death,quantile,0.01,2020-11-28,10633.0
2020-11-23,26,1 wk ahead cum death,quantile,0.01,2020-11-28,9096.0
2020-11-23,27,1 wk ahead cum death,quantile,0.01,2020-11-28,3437.0
2020-11-23,28,1 wk ahead cum death,quantile,0.01,2020-11-28,3733.0
2020-11-23,29,1 wk ahead cum death,quantile,0.01,2020-11-28,3690.0
2020-11-23,30,1 wk ahead cum death,quantile,0.01,2020-11-28,633.0
2020-11-23,31,1 wk ahead cum death,quantile,0.01,2020-11-28,952.0
2020-11-23,32,1 wk ahead cum death,quantile,0.01,2020-11-28,2052.0
2020-11-23,33,1 wk ahead cum death,quantile,0.01,2020-11-28,516.0
2020-11-23,34,1 wk ahead cum death,quantile,0.01,2020-11-28,16843.0
2020-11-23,35,1 wk ahead cum death,quantile,0.01,2020-11-28,1448.0
2020-11-23,36,1 wk ahead cum death,quantile,0.01,2020-11-28,34425.0
2020-11-23,37,1 wk ahead cum death,quantile,0.01,2020-11-28,5201.0
2020-11-23,38,1 wk ahead cum death,quantile,0.01,2020-11-28,911.0
2020-11-23,39,1 wk ahead cum death,quantile,0.01,2020-11-28,6124.0
2020-11-23,40,1 wk ahead cum death,quantile,0.01,2020-11-28,1701.0
2020-11-23,41,1 wk ahead cum death,quantile,0.01,2020-11-28,838.0
2020-11-23,42,1 wk ahead cum death,quantile,0.01,2020-11-28,10031.0
2020-11-23,44,1 wk ahead cum death,quantile,0.01,2020-11-28,1302.0
2020-11-23,45,1 wk ahead cum death,quantile,0.01,2020-11-28,4354.0
2020-11-23,46,1 wk ahead cum death,quantile,0.01,2020-11-28,869.0
2020-11-23,47,1 wk ahead cum death,quantile,0.01,2020-11-28,4432.0
2020-11-23,48,1 wk ahead cum death,quantile,0.01,2020-11-28,21415.0
2020-11-23,49,1 wk ahead cum death,quantile,0.01,2020-11-28,822.0
2020-11-23,50,1 wk ahead cum death,quantile,0.01,2020-11-28,63.0
2020-11-23,51,1 wk ahead cum death,quantile,0.01,2020-11-28,3997.0
2020-11-23,53,1 wk ahead cum death,quantile,0.01,2020-11-28,2647.0
2020-11-23,54,1 wk ahead cum death,quantile,0.01,2020-11-28,695.0
2020-11-23,55,1 wk ahead cum death,quantile,0.01,2020-11-28,3335.0
2020-11-23,56,1 wk ahead cum death,quantile,0.01,2020-11-28,182.0
2020-11-23,US,1 wk ahead cum death,quantile,0.01,2020-11-28,264416.0
2020-11-23,01,1 wk ahead cum death,quantile,0.025,2020-11-28,3543.0
2020-11-23,02,1 wk ahead cum death,quantile,0.025,2020-11-28,104.0
2020-11-23,04,1 wk ahead cum death,quantile,0.025,2020-11-28,6534.0
2020-11-23,05,1 wk ahead cum death,quantile,0.025,2020-11-28,2436.0
2020-11-23,06,1 wk ahead cum death,quantile,0.025,2020-11-28,18953.0
2020-11-23,08,1 wk ahead cum death,quantile,0.025,2020-11-28,2918.0
2020-11-23,09,1 wk ahead cum death,quantile,0.025,2020-11-28,4875.0
2020-11-23,10,1 wk ahead cum death,quantile,0.025,2020-11-28,759.0
2020-11-23,11,1 wk ahead cum death,quantile,0.025,2020-11-28,673.0
2020-11-23,12,1 wk ahead cum death,quantile,0.025,2020-11-28,18297.0
2020-11-23,13,1 wk ahead cum death,quantile,0.025,2020-11-28,9349.0
2020-11-23,15,1 wk ahead cum death,quantile,0.025,2020-11-28,235.0
2020-11-23,16,1 wk ahead cum death,quantile,0.025,2020-11-28,893.0
2020-11-23,17,1 wk ahead cum death,quantile,0.025,2020-11-28,12459.0
2020-11-23,18,1 wk ahead cum death,quantile,0.025,2020-11-28,5548.0
2020-11-23,19,1 wk ahead cum death,quantile,0.025,2020-11-28,2323.0
2020-11-23,20,1 wk ahead cum death,quantile,0.025,2020-11-28,1401.0
2020-11-23,21,1 wk ahead cum death,quantile,0.025,2020-11-28,1855.0
2020-11-23,22,1 wk ahead cum death,quantile,0.025,2020-11-28,6322.0
2020-11-23,23,1 wk ahead cum death,quantile,0.025,2020-11-28,178.0
2020-11-23,24,1 wk ahead cum death,quantile,0.025,2020-11-28,4498.0
2020-11-23,25,1 wk ahead cum death,quantile,0.025,2020-11-28,10648.0
2020-11-23,26,1 wk ahead cum death,quantile,0.025,2020-11-28,9122.0
2020-11-23,27,1 wk ahead cum death,quantile,0.025,2020-11-28,3454.0
2020-11-23,28,1 wk ahead cum death,quantile,0.025,2020-11-28,3741.0
2020-11-23,29,1 wk ahead cum death,quantile,0.025,2020-11-28,3709.0
2020-11-23,30,1 wk ahead cum death,quantile,0.025,2020-11-28,637.0
2020-11-23,31,1 wk ahead cum death,quantile,0.025,2020-11-28,960.0
2020-11-23,32,1 wk ahead cum death,quantile,0.025,2020-11-28,2058.0
2020-11-23,33,1 wk ahead cum death,quantile,0.025,2020-11-28,518.0
2020-11-23,34,1 wk ahead cum death,quantile,0.025,2020-11-28,16853.0
2020-11-23,35,1 wk ahead cum death,quantile,0.025,2020-11-28,1456.0
2020-11-23,36,1 wk ahead cum death,quantile,0.025,2020-11-28,34436.0
2020-11-23,37,1 wk ahead cum death,quantile,0.025,2020-11-28,5220.0
2020-11-23,38,1 wk ahead cum death,quantile,0.025,2020-11-28,918.0
2020-11-23,39,1 wk ahead cum death,quantile,0.025,2020-11-28,6139.0
2020-11-23,40,1 wk ahead cum death,quantile,0.025,2020-11-28,1709.0
2020-11-23,41,1 wk ahead cum death,quantile,0.025,2020-11-28,841.0
2020-11-23,42,1 wk ahead cum death,quantile,0.025,2020-11-28,10059.0
2020-11-23,44,1 wk ahead cum death,quantile,0.025,2020-11-28,1305.0
2020-11-23,45,1 wk ahead cum death,quantile,0.025,2020-11-28,4361.0
2020-11-23,46,1 wk ahead cum death,quantile,0.025,2020-11-28,878.0
2020-11-23,47,1 wk ahead cum death,quantile,0.025,2020-11-28,4451.0
2020-11-23,48,1 wk ahead cum death,quantile,0.025,2020-11-28,21459.0
2020-11-23,49,1 wk ahead cum death,quantile,0.025,2020-11-28,826.0
2020-11-23,50,1 wk ahead cum death,quantile,0.025,2020-11-28,63.0
2020-11-23,51,1 wk ahead cum death,quantile,0.025,2020-11-28,4003.0
2020-11-23,53,1 wk ahead cum death,quantile,0.025,2020-11-28,2651.0
2020-11-23,54,1 wk ahead cum death,quantile,0.025,2020-11-28,700.0
2020-11-23,55,1 wk ahead cum death,quantile,0.025,2020-11-28,3353.0
2020-11-23,56,1 wk ahead cum death,quantile,0.025,2020-11-28,184.0
2020-11-23,US,1 wk ahead cum death,quantile,0.025,2020-11-28,264759.0
2020-11-23,01,1 wk ahead cum death,quantile,0.05,2020-11-28,3554.0
2020-11-23,02,1 wk ahead cum death,quantile,0.05,2020-11-28,105.0
2020-11-23,04,1 wk ahead cum death,quantile,0.05,2020-11-28,6542.0
2020-11-23,05,1 wk ahead cum death,quantile,0.05,2020-11-28,2443.0
2020-11-23,06,1 wk ahead cum death,quantile,0.05,2020-11-28,18974.0
2020-11-23,08,1 wk ahead cum death,quantile,0.05,2020-11-28,2930.0
2020-11-23,09,1 wk ahead cum death,quantile,0.05,2020-11-28,4880.0
2020-11-23,10,1 wk ahead cum death,quantile,0.05,2020-11-28,761.0
2020-11-23,11,1 wk ahead cum death,quantile,0.05,2020-11-28,674.0
2020-11-23,12,1 wk ahead cum death,quantile,0.05,2020-11-28,18327.0
2020-11-23,13,1 wk ahead cum death,quantile,0.05,2020-11-28,9373.0
2020-11-23,15,1 wk ahead cum death,quantile,0.05,2020-11-28,236.0
2020-11-23,16,1 wk ahead cum death,quantile,0.05,2020-11-28,898.0
2020-11-23,17,1 wk ahead cum death,quantile,0.05,2020-11-28,12499.0
2020-11-23,18,1 wk ahead cum death,quantile,0.05,2020-11-28,5571.0
2020-11-23,19,1 wk ahead cum death,quantile,0.05,2020-11-28,2336.0
2020-11-23,20,1 wk ahead cum death,quantile,0.05,2020-11-28,1408.0
2020-11-23,21,1 wk ahead cum death,quantile,0.05,2020-11-28,1863.0
2020-11-23,22,1 wk ahead cum death,quantile,0.05,2020-11-28,6330.0
2020-11-23,23,1 wk ahead cum death,quantile,0.05,2020-11-28,179.0
2020-11-23,24,1 wk ahead cum death,quantile,0.05,2020-11-28,4505.0
2020-11-23,25,1 wk ahead cum death,quantile,0.05,2020-11-28,10660.0
2020-11-23,26,1 wk ahead cum death,quantile,0.05,2020-11-28,9149.0
2020-11-23,27,1 wk ahead cum death,quantile,0.05,2020-11-28,3469.0
2020-11-23,28,1 wk ahead cum death,quantile,0.05,2020-11-28,3748.0
2020-11-23,29,1 wk ahead cum death,quantile,0.05,2020-11-28,3724.0
2020-11-23,30,1 wk ahead cum death,quantile,0.05,2020-11-28,641.0
2020-11-23,31,1 wk ahead cum death,quantile,0.05,2020-11-28,966.0
2020-11-23,32,1 wk ahead cum death,quantile,0.05,2020-11-28,2062.0
2020-11-23,33,1 wk ahead cum death,quantile,0.05,2020-11-28,519.0
2020-11-23,34,1 wk ahead cum death,quantile,0.05,2020-11-28,16863.0
2020-11-23,35,1 wk ahead cum death,quantile,0.05,2020-11-28,1465.0
2020-11-23,36,1 wk ahead cum death,quantile,0.05,2020-11-28,34451.0
2020-11-23,37,1 wk ahead cum death,quantile,0.05,2020-11-28,5237.0
2020-11-23,38,1 wk ahead cum death,quantile,0.05,2020-11-28,927.0
2020-11-23,39,1 wk ahead cum death,quantile,0.05,2020-11-28,6153.0
2020-11-23,40,1 wk ahead cum death,quantile,0.05,2020-11-28,1716.0
2020-11-23,41,1 wk ahead cum death,quantile,0.05,2020-11-28,844.0
2020-11-23,42,1 wk ahead cum death,quantile,0.05,2020-11-28,10084.0
2020-11-23,44,1 wk ahead cum death,quantile,0.05,2020-11-28,1310.0
2020-11-23,45,1 wk ahead cum death,quantile,0.05,2020-11-28,4367.0
2020-11-23,46,1 wk ahead cum death,quantile,0.05,2020-11-28,887.0
2020-11-23,47,1 wk ahead cum death,quantile,0.05,2020-11-28,4466.0
2020-11-23,48,1 wk ahead cum death,quantile,0.05,2020-11-28,21496.0
2020-11-23,49,1 wk ahead cum death,quantile,0.05,2020-11-28,830.0
2020-11-23,50,1 wk ahead cum death,quantile,0.05,2020-11-28,63.0
2020-11-23,51,1 wk ahead cum death,quantile,0.05,2020-11-28,4011.0
2020-11-23,53,1 wk ahead cum death,quantile,0.05,2020-11-28,2655.0
2020-11-23,54,1 wk ahead cum death,quantile,0.05,2020-11-28,705.0
2020-11-23,55,1 wk ahead cum death,quantile,0.05,2020-11-28,3375.0
2020-11-23,56,1 wk ahead cum death,quantile,0.05,2020-11-28,187.0
2020-11-23,US,1 wk ahead cum death,quantile,0.05,2020-11-28,265107.0
2020-11-23,01,1 wk ahead cum death,quantile,0.1,2020-11-28,3570.0
2020-11-23,02,1 wk ahead cum death,quantile,0.1,2020-11-28,106.0
2020-11-23,04,1 wk ahead cum death,quantile,0.1,2020-11-28,6552.0
2020-11-23,05,1 wk ahead cum death,quantile,0.1,2020-11-28,2452.0
2020-11-23,06,1 wk ahead cum death,quantile,0.1,2020-11-28,18999.0
2020-11-23,08,1 wk ahead cum death,quantile,0.1,2020-11-28,2945.0
2020-11-23,09,1 wk ahead cum death,quantile,0.1,2020-11-28,4887.0
2020-11-23,10,1 wk ahead cum death,quantile,0.1,2020-11-28,763.0
2020-11-23,11,1 wk ahead cum death,quantile,0.1,2020-11-28,675.0
2020-11-23,12,1 wk ahead cum death,quantile,0.1,2020-11-28,18369.0
2020-11-23,13,1 wk ahead cum death,quantile,0.1,2020-11-28,9395.0
2020-11-23,15,1 wk ahead cum death,quantile,0.1,2020-11-28,237.0
2020-11-23,16,1 wk ahead cum death,quantile,0.1,2020-11-28,905.0
2020-11-23,17,1 wk ahead cum death,quantile,0.1,2020-11-28,12551.0
2020-11-23,18,1 wk ahead cum death,quantile,0.1,2020-11-28,5600.0
2020-11-23,19,1 wk ahead cum death,quantile,0.1,2020-11-28,2350.0
2020-11-23,20,1 wk ahead cum death,quantile,0.1,2020-11-28,1418.0
2020-11-23,21,1 wk ahead cum death,quantile,0.1,2020-11-28,1872.0
2020-11-23,22,1 wk ahead cum death,quantile,0.1,2020-11-28,6338.0
2020-11-23,23,1 wk ahead cum death,quantile,0.1,2020-11-28,180.0
2020-11-23,24,1 wk ahead cum death,quantile,0.1,2020-11-28,4513.0
2020-11-23,25,1 wk ahead cum death,quantile,0.1,2020-11-28,10676.0
2020-11-23,26,1 wk ahead cum death,quantile,0.1,2020-11-28,9184.0
2020-11-23,27,1 wk ahead cum death,quantile,0.1,2020-11-28,3489.0
2020-11-23,28,1 wk ahead cum death,quantile,0.1,2020-11-28,3757.0
2020-11-23,29,1 wk ahead cum death,quantile,0.1,2020-11-28,3744.0
2020-11-23,30,1 wk ahead cum death,quantile,0.1,2020-11-28,647.0
2020-11-23,31,1 wk ahead cum death,quantile,0.1,2020-11-28,976.0
2020-11-23,32,1 wk ahead cum death,quantile,0.1,2020-11-28,2069.0
2020-11-23,33,1 wk ahead cum death,quantile,0.1,2020-11-28,521.0
2020-11-23,34,1 wk ahead cum death,quantile,0.1,2020-11-28,16876.0
2020-11-23,35,1 wk ahead cum death,quantile,0.1,2020-11-28,1474.0
2020-11-23,36,1 wk ahead cum death,quantile,0.1,2020-11-28,34469.0
2020-11-23,37,1 wk ahead cum death,quantile,0.1,2020-11-28,5260.0
2020-11-23,38,1 wk ahead cum death,quantile,0.1,2020-11-28,936.0
2020-11-23,39,1 wk ahead cum death,quantile,0.1,2020-11-28,6173.0
2020-11-23,40,1 wk ahead cum death,quantile,0.1,2020-11-28,1726.0
2020-11-23,41,1 wk ahead cum death,quantile,0.1,2020-11-28,848.0
2020-11-23,42,1 wk ahead cum death,quantile,0.1,2020-11-28,10118.0
2020-11-23,44,1 wk ahead cum death,quantile,0.1,2020-11-28,1315.0
2020-11-23,45,1 wk ahead cum death,quantile,0.1,2020-11-28,4377.0
2020-11-23,46,1 wk ahead cum death,quantile,0.1,2020-11-28,898.0
2020-11-23,47,1 wk ahead cum death,quantile,0.1,2020-11-28,4486.0
2020-11-23,48,1 wk ahead cum death,quantile,0.1,2020-11-28,21547.0
2020-11-23,49,1 wk ahead cum death,quantile,0.1,2020-11-28,836.0
2020-11-23,50,1 wk ahead cum death,quantile,0.1,2020-11-28,63.0
2020-11-23,51,1 wk ahead cum death,quantile,0.1,2020-11-28,4021.0
2020-11-23,53,1 wk ahead cum death,quantile,0.1,2020-11-28,2661.0
2020-11-23,54,1 wk ahead cum death,quantile,0.1,2020-11-28,712.0
2020-11-23,55,1 wk ahead cum death,quantile,0.1,2020-11-28,3398.0
2020-11-23,56,1 wk ahead cum death,quantile,0.1,2020-11-28,190.0
2020-11-23,US,1 wk ahead cum death,quantile,0.1,2020-11-28,265433.0
2020-11-23,01,1 wk ahead cum death,quantile,0.15,2020-11-28,3582.0
2020-11-23,02,1 wk ahead cum death,quantile,0.15,2020-11-28,106.0
2020-11-23,04,1 wk ahead cum death,quantile,0.15,2020-11-28,6559.0
2020-11-23,05,1 wk ahead cum death,quantile,0.15,2020-11-28,2459.0
2020-11-23,06,1 wk ahead cum death,quantile,0.15,2020-11-28,19018.0
2020-11-23,08,1 wk ahead cum death,quantile,0.15,2020-11-28,2957.0
2020-11-23,09,1 wk ahead cum death,quantile,0.15,2020-11-28,4893.0
2020-11-23,10,1 wk ahead cum death,quantile,0.15,2020-11-28,765.0
2020-11-23,11,1 wk ahead cum death,quantile,0.15,2020-11-28,676.0
2020-11-23,12,1 wk ahead cum death,quantile,0.15,2020-11-28,18395.0
2020-11-23,13,1 wk ahead cum death,quantile,0.15,2020-11-28,9414.0
2020-11-23,15,1 wk ahead cum death,quantile,0.15,2020-11-28,238.0
2020-11-23,16,1 wk ahead cum death,quantile,0.15,2020-11-28,910.0
2020-11-23,17,1 wk ahead cum death,quantile,0.15,2020-11-28,12591.0
2020-11-23,18,1 wk ahead cum death,quantile,0.15,2020-11-28,5621.0
2020-11-23,19,1 wk ahead cum death,quantile,0.15,2020-11-28,2361.0
2020-11-23,20,1 wk ahead cum death,quantile,0.15,2020-11-28,1425.0
2020-11-23,21,1 wk ahead cum death,quantile,0.15,2020-11-28,1879.0
2020-11-23,22,1 wk ahead cum death,quantile,0.15,2020-11-28,6344.0
2020-11-23,23,1 wk ahead cum death,quantile,0.15,2020-11-28,181.0
2020-11-23,24,1 wk ahead cum death,quantile,0.15,2020-11-28,4519.0
2020-11-23,25,1 wk ahead cum death,quantile,0.15,2020-11-28,10688.0
2020-11-23,26,1 wk ahead cum death,quantile,0.15,2020-11-28,9213.0
2020-11-23,27,1 wk ahead cum death,quantile,0.15,2020-11-28,3503.0
2020-11-23,28,1 wk ahead cum death,quantile,0.15,2020-11-28,3763.0
2020-11-23,29,1 wk ahead cum death,quantile,0.15,2020-11-28,3759.0
2020-11-23,30,1 wk ahead cum death,quantile,0.15,2020-11-28,651.0
2020-11-23,31,1 wk ahead cum death,quantile,0.15,2020-11-28,983.0
2020-11-23,32,1 wk ahead cum death,quantile,0.15,2020-11-28,2073.0
2020-11-23,33,1 wk ahead cum death,quantile,0.15,2020-11-28,522.0
2020-11-23,34,1 wk ahead cum death,quantile,0.15,2020-11-28,16886.0
2020-11-23,35,1 wk ahead cum death,quantile,0.15,2020-11-28,1481.0
2020-11-23,36,1 wk ahead cum death,quantile,0.15,2020-11-28,34483.0
2020-11-23,37,1 wk ahead cum death,quantile,0.15,2020-11-28,5276.0
2020-11-23,38,1 wk ahead cum death,quantile,0.15,2020-11-28,943.0
2020-11-23,39,1 wk ahead cum death,quantile,0.15,2020-11-28,6186.0
2020-11-23,40,1 wk ahead cum death,quantile,0.15,2020-11-28,1733.0
2020-11-23,41,1 wk ahead cum death,quantile,0.15,2020-11-28,850.0
2020-11-23,42,1 wk ahead cum death,quantile,0.15,2020-11-28,10146.0
2020-11-23,44,1 wk ahead cum death,quantile,0.15,2020-11-28,1321.0
2020-11-23,45,1 wk ahead cum death,quantile,0.15,2020-11-28,4384.0
2020-11-23,46,1 wk ahead cum death,quantile,0.15,2020-11-28,905.0
2020-11-23,47,1 wk ahead cum death,quantile,0.15,2020-11-28,4500.0
2020-11-23,48,1 wk ahead cum death,quantile,0.15,2020-11-28,21586.0
2020-11-23,49,1 wk ahead cum death,quantile,0.15,2020-11-28,839.0
2020-11-23,50,1 wk ahead cum death,quantile,0.15,2020-11-28,63.0
2020-11-23,51,1 wk ahead cum death,quantile,0.15,2020-11-28,4028.0
2020-11-23,53,1 wk ahead cum death,quantile,0.15,2020-11-28,2665.0
2020-11-23,54,1 wk ahead cum death,quantile,0.15,2020-11-28,717.0
2020-11-23,55,1 wk ahead cum death,quantile,0.15,2020-11-28,3414.0
2020-11-23,56,1 wk ahead cum death,quantile,0.15,2020-11-28,193.0
2020-11-23,US,1 wk ahead cum death,quantile,0.15,2020-11-28,265691.0
2020-11-23,01,1 wk ahead cum death,quantile,0.2,2020-11-28,3590.0
2020-11-23,02,1 wk ahead cum death,quantile,0.2,2020-11-28,107.0
2020-11-23,04,1 wk ahead cum death,quantile,0.2,2020-11-28,6566.0
2020-11-23,05,1 wk ahead cum death,quantile,0.2,2020-11-28,2465.0
2020-11-23,06,1 wk ahead cum death,quantile,0.2,2020-11-28,19033.0
2020-11-23,08,1 wk ahead cum death,quantile,0.2,2020-11-28,2968.0
2020-11-23,09,1 wk ahead cum death,quantile,0.2,2020-11-28,4898.0
2020-11-23,10,1 wk ahead cum death,quantile,0.2,2020-11-28,767.0
2020-11-23,11,1 wk ahead cum death,quantile,0.2,2020-11-28,676.0
2020-11-23,12,1 wk ahead cum death,quantile,0.2,2020-11-28,18419.0
2020-11-23,13,1 wk ahead cum death,quantile,0.2,2020-11-28,9431.0
2020-11-23,15,1 wk ahead cum death,quantile,0.2,2020-11-28,238.0
2020-11-23,16,1 wk ahead cum death,quantile,0.2,2020-11-28,914.0
2020-11-23,17,1 wk ahead cum death,quantile,0.2,2020-11-28,12624.0
2020-11-23,18,1 wk ahead cum death,quantile,0.2,2020-11-28,5638.0
2020-11-23,19,1 wk ahead cum death,quantile,0.2,2020-11-28,2371.0
2020-11-23,20,1 wk ahead cum death,quantile,0.2,2020-11-28,1430.0
2020-11-23,21,1 wk ahead cum death,quantile,0.2,2020-11-28,1883.0
2020-11-23,22,1 wk ahead cum death,quantile,0.2,2020-11-28,6350.0
2020-11-23,23,1 wk ahead cum death,quantile,0.2,2020-11-28,181.0
2020-11-23,24,1 wk ahead cum death,quantile,0.2,2020-11-28,4525.0
2020-11-23,25,1 wk ahead cum death,quantile,0.2,2020-11-28,10700.0
2020-11-23,26,1 wk ahead cum death,quantile,0.2,2020-11-28,9238.0
2020-11-23,27,1 wk ahead cum death,quantile,0.2,2020-11-28,3515.0
2020-11-23,28,1 wk ahead cum death,quantile,0.2,2020-11-28,3768.0
2020-11-23,29,1 wk ahead cum death,quantile,0.2,2020-11-28,3772.0
2020-11-23,30,1 wk ahead cum death,quantile,0.2,2020-11-28,655.0
2020-11-23,31,1 wk ahead cum death,quantile,0.2,2020-11-28,989.0
2020-11-23,32,1 wk ahead cum death,quantile,0.2,2020-11-28,2077.0
2020-11-23,33,1 wk ahead cum death,quantile,0.2,2020-11-28,523.0
2020-11-23,34,1 wk ahead cum death,quantile,0.2,2020-11-28,16893.0
2020-11-23,35,1 wk ahead cum death,quantile,0.2,2020-11-28,1487.0
2020-11-23,36,1 wk ahead cum death,quantile,0.2,2020-11-28,34495.0
2020-11-23,37,1 wk ahead cum death,quantile,0.2,2020-11-28,5290.0
2020-11-23,38,1 wk ahead cum death,quantile,0.2,2020-11-28,948.0
2020-11-23,39,1 wk ahead cum death,quantile,0.2,2020-11-28,6199.0
2020-11-23,40,1 wk ahead cum death,quantile,0.2,2020-11-28,1738.0
2020-11-23,41,1 wk ahead cum death,quantile,0.2,2020-11-28,852.0
2020-11-23,42,1 wk ahead cum death,quantile,0.2,2020-11-28,10167.0
2020-11-23,44,1 wk ahead cum death,quantile,0.2,2020-11-28,1326.0
2020-11-23,45,1 wk ahead cum death,quantile,0.2,2020-11-28,4389.0
2020-11-23,46,1 wk ahead cum death,quantile,0.2,2020-11-28,913.0
