forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-03-29,1 day ahead cum death,2020-03-30,01,Alabama,point,NA,13.776
2020-03-29,1 day ahead inc death,2020-03-30,01,Alabama,point,NA,3.776
2020-03-29,1 wk ahead cum death,2020-04-04,01,Alabama,point,NA,53.06
2020-03-29,10 day ahead cum death,2020-04-08,01,Alabama,point,NA,125.103
2020-03-29,10 day ahead inc death,2020-04-08,01,Alabama,point,NA,22.476
2020-03-29,10 wk ahead cum death,2020-06-06,01,Alabama,point,NA,1702.502
2020-03-29,100 day ahead cum death,2020-07-07,01,Alabama,point,NA,1731.965
2020-03-29,100 day ahead inc death,2020-07-07,01,Alabama,point,NA,0.001
2020-03-29,101 day ahead cum death,2020-07-08,01,Alabama,point,NA,1731.965
2020-03-29,101 day ahead inc death,2020-07-08,01,Alabama,point,NA,0
2020-03-29,102 day ahead cum death,2020-07-09,01,Alabama,point,NA,1731.965
2020-03-29,102 day ahead inc death,2020-07-09,01,Alabama,point,NA,0
2020-03-29,103 day ahead cum death,2020-07-10,01,Alabama,point,NA,1731.965
2020-03-29,103 day ahead inc death,2020-07-10,01,Alabama,point,NA,0
2020-03-29,104 day ahead cum death,2020-07-11,01,Alabama,point,NA,1731.965
2020-03-29,104 day ahead inc death,2020-07-11,01,Alabama,point,NA,0
2020-03-29,105 day ahead cum death,2020-07-12,01,Alabama,point,NA,1731.965
2020-03-29,105 day ahead inc death,2020-07-12,01,Alabama,point,NA,0
2020-03-29,106 day ahead cum death,2020-07-13,01,Alabama,point,NA,1731.965
2020-03-29,106 day ahead inc death,2020-07-13,01,Alabama,point,NA,0
2020-03-29,107 day ahead cum death,2020-07-14,01,Alabama,point,NA,1731.965
2020-03-29,107 day ahead inc death,2020-07-14,01,Alabama,point,NA,0
2020-03-29,108 day ahead cum death,2020-07-15,01,Alabama,point,NA,1731.965
2020-03-29,108 day ahead inc death,2020-07-15,01,Alabama,point,NA,0
2020-03-29,109 day ahead cum death,2020-07-16,01,Alabama,point,NA,1731.965
2020-03-29,109 day ahead inc death,2020-07-16,01,Alabama,point,NA,0
2020-03-29,11 day ahead cum death,2020-04-09,01,Alabama,point,NA,150.947
2020-03-29,11 day ahead inc death,2020-04-09,01,Alabama,point,NA,25.844
2020-03-29,11 wk ahead cum death,2020-06-13,01,Alabama,point,NA,1716.12
2020-03-29,110 day ahead cum death,2020-07-17,01,Alabama,point,NA,1731.965
2020-03-29,110 day ahead inc death,2020-07-17,01,Alabama,point,NA,0
2020-03-29,111 day ahead cum death,2020-07-18,01,Alabama,point,NA,1731.965
2020-03-29,111 day ahead inc death,2020-07-18,01,Alabama,point,NA,0
2020-03-29,112 day ahead cum death,2020-07-19,01,Alabama,point,NA,1731.965
2020-03-29,112 day ahead inc death,2020-07-19,01,Alabama,point,NA,0
2020-03-29,113 day ahead cum death,2020-07-20,01,Alabama,point,NA,1731.965
2020-03-29,113 day ahead inc death,2020-07-20,01,Alabama,point,NA,0
2020-03-29,114 day ahead cum death,2020-07-21,01,Alabama,point,NA,1731.965
2020-03-29,114 day ahead inc death,2020-07-21,01,Alabama,point,NA,0
2020-03-29,115 day ahead cum death,2020-07-22,01,Alabama,point,NA,1731.965
2020-03-29,115 day ahead inc death,2020-07-22,01,Alabama,point,NA,0
2020-03-29,116 day ahead cum death,2020-07-23,01,Alabama,point,NA,1731.965
2020-03-29,116 day ahead inc death,2020-07-23,01,Alabama,point,NA,0
2020-03-29,117 day ahead cum death,2020-07-24,01,Alabama,point,NA,1731.965
2020-03-29,117 day ahead inc death,2020-07-24,01,Alabama,point,NA,0
2020-03-29,118 day ahead cum death,2020-07-25,01,Alabama,point,NA,1731.965
2020-03-29,118 day ahead inc death,2020-07-25,01,Alabama,point,NA,0
2020-03-29,119 day ahead cum death,2020-07-26,01,Alabama,point,NA,1731.965
2020-03-29,119 day ahead inc death,2020-07-26,01,Alabama,point,NA,0
2020-03-29,12 day ahead cum death,2020-04-10,01,Alabama,point,NA,180.319
2020-03-29,12 day ahead inc death,2020-04-10,01,Alabama,point,NA,29.372
2020-03-29,12 wk ahead cum death,2020-06-20,01,Alabama,point,NA,1724.187
2020-03-29,120 day ahead cum death,2020-07-27,01,Alabama,point,NA,1731.965
2020-03-29,120 day ahead inc death,2020-07-27,01,Alabama,point,NA,0
