,Unnamed: 0,location,target,type,quantile,forecast_date,target_end_date,value
2,2,01,1 day ahead inc hosp,point,,2020-04-16,2020-04-17,45.6756340694737
3,3,01,1 wk ahead cum death,point,,2020-04-16,2020-04-25,240.918
6,6,01,10 day ahead inc hosp,point,,2020-04-16,2020-04-26,15.683251341950099
7,7,01,10 wk ahead cum death,point,,2020-04-16,2020-06-27,295.088
10,10,01,100 day ahead inc hosp,point,,2020-04-16,2020-07-25,0.0
13,13,01,101 day ahead inc hosp,point,,2020-04-16,2020-07-26,0.0
16,16,01,102 day ahead inc hosp,point,,2020-04-16,2020-07-27,0.0
19,19,01,103 day ahead inc hosp,point,,2020-04-16,2020-07-28,0.0
22,22,01,104 day ahead inc hosp,point,,2020-04-16,2020-07-29,0.0
25,25,01,105 day ahead inc hosp,point,,2020-04-16,2020-07-30,0.0
28,28,01,106 day ahead inc hosp,point,,2020-04-16,2020-07-31,0.0
31,31,01,107 day ahead inc hosp,point,,2020-04-16,2020-08-01,0.0
34,34,01,108 day ahead inc hosp,point,,2020-04-16,2020-08-02,0.0
37,37,01,109 day ahead inc hosp,point,,2020-04-16,2020-08-03,0.0
40,40,01,11 day ahead inc hosp,point,,2020-04-16,2020-04-27,12.7390301818194
41,41,01,11 wk ahead cum death,point,,2020-04-16,2020-07-04,295.088
44,44,01,110 day ahead inc hosp,point,,2020-04-16,2020-08-04,0.0
47,47,01,12 day ahead inc hosp,point,,2020-04-16,2020-04-28,10.0988956477733
48,48,01,12 wk ahead cum death,point,,2020-04-16,2020-07-11,295.088
51,51,01,13 day ahead inc hosp,point,,2020-04-16,2020-04-29,7.93028206063802
52,52,01,13 wk ahead cum death,point,,2020-04-16,2020-07-18,295.088
55,55,01,14 day ahead inc hosp,point,,2020-04-16,2020-04-30,6.0287497177573
56,56,01,14 wk ahead cum death,point,,2020-04-16,2020-07-25,295.088
59,59,01,15 day ahead inc hosp,point,,2020-04-16,2020-05-01,4.5071878290698
60,60,01,15 wk ahead cum death,point,,2020-04-16,2020-08-01,295.088
63,63,01,16 day ahead inc hosp,point,,2020-04-16,2020-05-02,3.1955785707971094
66,66,01,17 day ahead inc hosp,point,,2020-04-16,2020-05-03,2.26654630362328
69,69,01,18 day ahead inc hosp,point,,2020-04-16,2020-05-04,1.57543915129848
72,72,01,19 day ahead inc hosp,point,,2020-04-16,2020-05-05,1.0532892310347
75,75,01,2 day ahead inc hosp,point,,2020-04-16,2020-04-18,44.04353178713701
76,76,01,2 wk ahead cum death,point,,2020-04-16,2020-05-02,284.785
79,79,01,20 day ahead inc hosp,point,,2020-04-16,2020-05-06,0.656211690893386
82,82,01,21 day ahead inc hosp,point,,2020-04-16,2020-05-07,0.382419674017933
85,85,01,22 day ahead inc hosp,point,,2020-04-16,2020-05-08,0.199053239437721
88,88,01,23 day ahead inc hosp,point,,2020-04-16,2020-05-09,0.106456092772037
91,91,01,24 day ahead inc hosp,point,,2020-04-16,2020-05-10,0.0497101858925388
94,94,01,25 day ahead inc hosp,point,,2020-04-16,2020-05-11,0.0208745670995671
97,97,01,26 day ahead inc hosp,point,,2020-04-16,2020-05-12,0.0049870129870129894
100,100,01,27 day ahead inc hosp,point,,2020-04-16,2020-05-13,0.0
103,103,01,28 day ahead inc hosp,point,,2020-04-16,2020-05-14,0.0
106,106,01,29 day ahead inc hosp,point,,2020-04-16,2020-05-15,0.0
109,109,01,3 day ahead inc hosp,point,,2020-04-16,2020-04-19,41.5336669236981
110,110,01,3 wk ahead cum death,point,,2020-04-16,2020-05-09,294.422
113,113,01,30 day ahead inc hosp,point,,2020-04-16,2020-05-16,0.0
116,116,01,31 day ahead inc hosp,point,,2020-04-16,2020-05-17,0.0
119,119,01,32 day ahead inc hosp,point,,2020-04-16,2020-05-18,0.0
122,122,01,33 day ahead inc hosp,point,,2020-04-16,2020-05-19,0.0
125,125,01,34 day ahead inc hosp,point,,2020-04-16,2020-05-20,0.0
128,128,01,35 day ahead inc hosp,point,,2020-04-16,2020-05-21,0.0
131,131,01,36 day ahead inc hosp,point,,2020-04-16,2020-05-22,0.0
134,134,01,37 day ahead inc hosp,point,,2020-04-16,2020-05-23,0.0
137,137,01,38 day ahead inc hosp,point,,2020-04-16,2020-05-24,0.0
140,140,01,39 day ahead inc hosp,point,,2020-04-16,2020-05-25,0.0
143,143,01,4 day ahead inc hosp,point,,2020-04-16,2020-04-20,38.3143877523362
144,144,01,4 wk ahead cum death,point,,2020-04-16,2020-05-16,295.086
147,147,01,40 day ahead inc hosp,point,,2020-04-16,2020-05-26,0.0
150,150,01,41 day ahead inc hosp,point,,2020-04-16,2020-05-27,0.0
153,153,01,42 day ahead inc hosp,point,,2020-04-16,2020-05-28,0.0
156,156,01,43 day ahead inc hosp,point,,2020-04-16,2020-05-29,0.0
159,159,01,44 day ahead inc hosp,point,,2020-04-16,2020-05-30,0.0
162,162,01,45 day ahead inc hosp,point,,2020-04-16,2020-05-31,0.0
165,165,01,46 day ahead inc hosp,point,,2020-04-16,2020-06-01,0.0
168,168,01,47 day ahead inc hosp,point,,2020-04-16,2020-06-02,0.0
171,171,01,48 day ahead inc hosp,point,,2020-04-16,2020-06-03,0.0
174,174,01,49 day ahead inc hosp,point,,2020-04-16,2020-06-04,0.0
177,177,01,5 day ahead inc hosp,point,,2020-04-16,2020-04-21,34.3855624654628
178,178,01,5 wk ahead cum death,point,,2020-04-16,2020-05-23,295.088
181,181,01,50 day ahead inc hosp,point,,2020-04-16,2020-06-05,0.0
184,184,01,51 day ahead inc hosp,point,,2020-04-16,2020-06-06,0.0
187,187,01,52 day ahead inc hosp,point,,2020-04-16,2020-06-07,0.0
190,190,01,53 day ahead inc hosp,point,,2020-04-16,2020-06-08,0.0
193,193,01,54 day ahead inc hosp,point,,2020-04-16,2020-06-09,0.0
196,196,01,55 day ahead inc hosp,point,,2020-04-16,2020-06-10,0.0
199,199,01,56 day ahead inc hosp,point,,2020-04-16,2020-06-11,0.0
202,202,01,57 day ahead inc hosp,point,,2020-04-16,2020-06-12,0.0
205,205,01,58 day ahead inc hosp,point,,2020-04-16,2020-06-13,0.0
208,208,01,59 day ahead inc hosp,point,,2020-04-16,2020-06-14,0.0
211,211,01,6 day ahead inc hosp,point,,2020-04-16,2020-04-22,30.533721998344802
212,212,01,6 wk ahead cum death,point,,2020-04-16,2020-05-30,295.088
215,215,01,60 day ahead inc hosp,point,,2020-04-16,2020-06-15,0.0
218,218,01,61 day ahead inc hosp,point,,2020-04-16,2020-06-16,0.0
221,221,01,62 day ahead inc hosp,point,,2020-04-16,2020-06-17,0.0
224,224,01,63 day ahead inc hosp,point,,2020-04-16,2020-06-18,0.0
227,227,01,64 day ahead inc hosp,point,,2020-04-16,2020-06-19,0.0
230,230,01,65 day ahead inc hosp,point,,2020-04-16,2020-06-20,0.0
233,233,01,66 day ahead inc hosp,point,,2020-04-16,2020-06-21,0.0
236,236,01,67 day ahead inc hosp,point,,2020-04-16,2020-06-22,0.0
239,239,01,68 day ahead inc hosp,point,,2020-04-16,2020-06-23,0.0
242,242,01,69 day ahead inc hosp,point,,2020-04-16,2020-06-24,0.0
245,245,01,7 day ahead inc hosp,point,,2020-04-16,2020-04-23,26.594223713245
246,246,01,7 wk ahead cum death,point,,2020-04-16,2020-06-06,295.088
249,249,01,70 day ahead inc hosp,point,,2020-04-16,2020-06-25,0.0
252,252,01,71 day ahead inc hosp,point,,2020-04-16,2020-06-26,0.0
255,255,01,72 day ahead inc hosp,point,,2020-04-16,2020-06-27,0.0
258,258,01,73 day ahead inc hosp,point,,2020-04-16,2020-06-28,0.0
261,261,01,74 day ahead inc hosp,point,,2020-04-16,2020-06-29,0.0
264,264,01,75 day ahead inc hosp,point,,2020-04-16,2020-06-30,0.0
267,267,01,76 day ahead inc hosp,point,,2020-04-16,2020-07-01,0.0
270,270,01,77 day ahead inc hosp,point,,2020-04-16,2020-07-02,0.0
273,273,01,78 day ahead inc hosp,point,,2020-04-16,2020-07-03,0.0
276,276,01,79 day ahead inc hosp,point,,2020-04-16,2020-07-04,0.0
279,279,01,8 day ahead inc hosp,point,,2020-04-16,2020-04-24,22.6165423849499
280,280,01,8 wk ahead cum death,point,,2020-04-16,2020-06-13,295.088
283,283,01,80 day ahead inc hosp,point,,2020-04-16,2020-07-05,0.0
286,286,01,81 day ahead inc hosp,point,,2020-04-16,2020-07-06,0.0
289,289,01,82 day ahead inc hosp,point,,2020-04-16,2020-07-07,0.0
292,292,01,83 day ahead inc hosp,point,,2020-04-16,2020-07-08,0.0
295,295,01,84 day ahead inc hosp,point,,2020-04-16,2020-07-09,0.0
298,298,01,85 day ahead inc hosp,point,,2020-04-16,2020-07-10,0.0
301,301,01,86 day ahead inc hosp,point,,2020-04-16,2020-07-11,0.0
304,304,01,87 day ahead inc hosp,point,,2020-04-16,2020-07-12,0.0
307,307,01,88 day ahead inc hosp,point,,2020-04-16,2020-07-13,0.0
310,310,01,89 day ahead inc hosp,point,,2020-04-16,2020-07-14,0.0
313,313,01,9 day ahead inc hosp,point,,2020-04-16,2020-04-25,19.1042413776024
314,314,01,9 wk ahead cum death,point,,2020-04-16,2020-06-20,295.088
317,317,01,90 day ahead inc hosp,point,,2020-04-16,2020-07-15,0.0
320,320,01,91 day ahead inc hosp,point,,2020-04-16,2020-07-16,0.0
323,323,01,92 day ahead inc hosp,point,,2020-04-16,2020-07-17,0.0
326,326,01,93 day ahead inc hosp,point,,2020-04-16,2020-07-18,0.0
329,329,01,94 day ahead inc hosp,point,,2020-04-16,2020-07-19,0.0
332,332,01,95 day ahead inc hosp,point,,2020-04-16,2020-07-20,0.0
335,335,01,96 day ahead inc hosp,point,,2020-04-16,2020-07-21,0.0
338,338,01,97 day ahead inc hosp,point,,2020-04-16,2020-07-22,0.0
341,341,01,98 day ahead inc hosp,point,,2020-04-16,2020-07-23,0.0
344,344,01,99 day ahead inc hosp,point,,2020-04-16,2020-07-24,0.0
347,347,01,1 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-17,3.69875
348,348,01,1 wk ahead cum death,quantile,0.025,2020-04-16,2020-04-25,142.0
351,351,01,10 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-26,0.0
352,352,01,10 wk ahead cum death,quantile,0.025,2020-04-16,2020-06-27,145.0
355,355,01,100 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-25,0.0
358,358,01,101 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-26,0.0
361,361,01,102 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-27,0.0
364,364,01,103 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-28,0.0
367,367,01,104 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-29,0.0
370,370,01,105 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-30,0.0
373,373,01,106 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-31,0.0
376,376,01,107 day ahead inc hosp,quantile,0.025,2020-04-16,2020-08-01,0.0
379,379,01,108 day ahead inc hosp,quantile,0.025,2020-04-16,2020-08-02,0.0
382,382,01,109 day ahead inc hosp,quantile,0.025,2020-04-16,2020-08-03,0.0
385,385,01,11 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-27,0.0
386,386,01,11 wk ahead cum death,quantile,0.025,2020-04-16,2020-07-04,145.0
389,389,01,110 day ahead inc hosp,quantile,0.025,2020-04-16,2020-08-04,0.0
392,392,01,12 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-28,0.0
393,393,01,12 wk ahead cum death,quantile,0.025,2020-04-16,2020-07-11,145.0
396,396,01,13 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-29,0.0
397,397,01,13 wk ahead cum death,quantile,0.025,2020-04-16,2020-07-18,145.0
400,400,01,14 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-30,0.0
401,401,01,14 wk ahead cum death,quantile,0.025,2020-04-16,2020-07-25,145.0
404,404,01,15 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-01,0.0
405,405,01,15 wk ahead cum death,quantile,0.025,2020-04-16,2020-08-01,145.0
408,408,01,16 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-02,0.0
411,411,01,17 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-03,0.0
414,414,01,18 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-04,0.0
417,417,01,19 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-05,0.0
420,420,01,2 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-18,3.695
421,421,01,2 wk ahead cum death,quantile,0.025,2020-04-16,2020-05-02,145.0
424,424,01,20 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-06,0.0
427,427,01,21 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-07,0.0
430,430,01,22 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-08,0.0
433,433,01,23 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-09,0.0
436,436,01,24 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-10,0.0
439,439,01,25 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-11,0.0
442,442,01,26 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-12,0.0
445,445,01,27 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-13,0.0
448,448,01,28 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-14,0.0
451,451,01,29 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-15,0.0
454,454,01,3 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-19,3.2975
455,455,01,3 wk ahead cum death,quantile,0.025,2020-04-16,2020-05-09,145.0
458,458,01,30 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-16,0.0
461,461,01,31 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-17,0.0
464,464,01,32 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-18,0.0
467,467,01,33 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-19,0.0
470,470,01,34 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-20,0.0
473,473,01,35 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-21,0.0
476,476,01,36 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-22,0.0
479,479,01,37 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-23,0.0
482,482,01,38 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-24,0.0
485,485,01,39 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-25,0.0
488,488,01,4 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-20,3.19875
489,489,01,4 wk ahead cum death,quantile,0.025,2020-04-16,2020-05-16,145.0
492,492,01,40 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-26,0.0
495,495,01,41 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-27,0.0
498,498,01,42 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-28,0.0
501,501,01,43 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-29,0.0
504,504,01,44 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-30,0.0
507,507,01,45 day ahead inc hosp,quantile,0.025,2020-04-16,2020-05-31,0.0
510,510,01,46 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-01,0.0
513,513,01,47 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-02,0.0
516,516,01,48 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-03,0.0
519,519,01,49 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-04,0.0
522,522,01,5 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-21,2.65
523,523,01,5 wk ahead cum death,quantile,0.025,2020-04-16,2020-05-23,145.0
526,526,01,50 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-05,0.0
529,529,01,51 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-06,0.0
532,532,01,52 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-07,0.0
535,535,01,53 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-08,0.0
538,538,01,54 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-09,0.0
541,541,01,55 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-10,0.0
544,544,01,56 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-11,0.0
547,547,01,57 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-12,0.0
550,550,01,58 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-13,0.0
553,553,01,59 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-14,0.0
556,556,01,6 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-22,2.6
557,557,01,6 wk ahead cum death,quantile,0.025,2020-04-16,2020-05-30,145.0
560,560,01,60 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-15,0.0
563,563,01,61 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-16,0.0
566,566,01,62 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-17,0.0
569,569,01,63 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-18,0.0
572,572,01,64 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-19,0.0
575,575,01,65 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-20,0.0
578,578,01,66 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-21,0.0
581,581,01,67 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-22,0.0
584,584,01,68 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-23,0.0
587,587,01,69 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-24,0.0
590,590,01,7 day ahead inc hosp,quantile,0.025,2020-04-16,2020-04-23,2.35
591,591,01,7 wk ahead cum death,quantile,0.025,2020-04-16,2020-06-06,145.0
594,594,01,70 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-25,0.0
597,597,01,71 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-26,0.0
600,600,01,72 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-27,0.0
603,603,01,73 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-28,0.0
606,606,01,74 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-29,0.0
609,609,01,75 day ahead inc hosp,quantile,0.025,2020-04-16,2020-06-30,0.0
612,612,01,76 day ahead inc hosp,quantile,0.025,2020-04-16,2020-07-01,0.0
