location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-04-12,2020-04-13,37.94414623875871
01,1 wk ahead cum death,point,,2020-04-12,2020-04-18,147.832
01,10 day ahead inc hosp,point,,2020-04-12,2020-04-22,38.6847129478107
01,10 wk ahead cum death,point,,2020-04-12,2020-06-20,351.046
01,100 day ahead inc hosp,point,,2020-04-12,2020-07-21,0.0
01,101 day ahead inc hosp,point,,2020-04-12,2020-07-22,0.0
01,102 day ahead inc hosp,point,,2020-04-12,2020-07-23,0.0
01,103 day ahead inc hosp,point,,2020-04-12,2020-07-24,0.0
01,104 day ahead inc hosp,point,,2020-04-12,2020-07-25,0.0
01,105 day ahead inc hosp,point,,2020-04-12,2020-07-26,0.0
01,106 day ahead inc hosp,point,,2020-04-12,2020-07-27,0.0
01,107 day ahead inc hosp,point,,2020-04-12,2020-07-28,0.0
01,108 day ahead inc hosp,point,,2020-04-12,2020-07-29,0.0
01,109 day ahead inc hosp,point,,2020-04-12,2020-07-30,0.0
01,11 day ahead inc hosp,point,,2020-04-12,2020-04-23,37.0758442589316
01,11 wk ahead cum death,point,,2020-04-12,2020-06-27,351.046
01,110 day ahead inc hosp,point,,2020-04-12,2020-07-31,0.0
01,111 day ahead inc hosp,point,,2020-04-12,2020-08-01,0.0
01,112 day ahead inc hosp,point,,2020-04-12,2020-08-02,0.0
01,113 day ahead inc hosp,point,,2020-04-12,2020-08-03,0.0
01,114 day ahead inc hosp,point,,2020-04-12,2020-08-04,0.0
01,12 day ahead inc hosp,point,,2020-04-12,2020-04-24,35.1422012777041
01,12 wk ahead cum death,point,,2020-04-12,2020-07-04,351.046
01,13 day ahead inc hosp,point,,2020-04-12,2020-04-25,33.0101399472947
01,13 wk ahead cum death,point,,2020-04-12,2020-07-11,351.046
01,14 day ahead inc hosp,point,,2020-04-12,2020-04-26,31.074995946361
01,14 wk ahead cum death,point,,2020-04-12,2020-07-18,351.046
01,15 day ahead inc hosp,point,,2020-04-12,2020-04-27,28.900222251093396
01,15 wk ahead cum death,point,,2020-04-12,2020-07-25,351.046
01,16 day ahead inc hosp,point,,2020-04-12,2020-04-28,26.60608590471281
01,16 wk ahead cum death,point,,2020-04-12,2020-08-01,351.046
01,17 day ahead inc hosp,point,,2020-04-12,2020-04-29,24.4245221392943
01,18 day ahead inc hosp,point,,2020-04-12,2020-04-30,22.4032537901125
01,19 day ahead inc hosp,point,,2020-04-12,2020-05-01,20.1061544351074
01,2 day ahead inc hosp,point,,2020-04-12,2020-04-14,39.6384395252838
01,2 wk ahead cum death,point,,2020-04-12,2020-04-25,226.46400000000003
01,20 day ahead inc hosp,point,,2020-04-12,2020-05-02,18.009231605361396
01,21 day ahead inc hosp,point,,2020-04-12,2020-05-03,16.149139695439597
01,22 day ahead inc hosp,point,,2020-04-12,2020-05-04,14.191549369747904
01,23 day ahead inc hosp,point,,2020-04-12,2020-05-05,12.219708021893
01,24 day ahead inc hosp,point,,2020-04-12,2020-05-06,10.5287516382869
01,25 day ahead inc hosp,point,,2020-04-12,2020-05-07,9.22509349108064
01,26 day ahead inc hosp,point,,2020-04-12,2020-05-08,7.85404892930857
01,27 day ahead inc hosp,point,,2020-04-12,2020-05-09,6.61150512985896
01,28 day ahead inc hosp,point,,2020-04-12,2020-05-10,5.67440694444444
01,29 day ahead inc hosp,point,,2020-04-12,2020-05-11,4.66879575593395
01,3 day ahead inc hosp,point,,2020-04-12,2020-04-15,40.8577181347978
01,3 wk ahead cum death,point,,2020-04-12,2020-05-02,292.556
01,30 day ahead inc hosp,point,,2020-04-12,2020-05-12,3.826019311145509
01,31 day ahead inc hosp,point,,2020-04-12,2020-05-13,3.15537774337805
01,32 day ahead inc hosp,point,,2020-04-12,2020-05-14,2.50946215170279
01,33 day ahead inc hosp,point,,2020-04-12,2020-05-15,2.12683775799794
01,34 day ahead inc hosp,point,,2020-04-12,2020-05-16,1.6539092449260402
01,35 day ahead inc hosp,point,,2020-04-12,2020-05-17,1.1846252364981102
01,36 day ahead inc hosp,point,,2020-04-12,2020-05-18,0.8934505890952871
01,37 day ahead inc hosp,point,,2020-04-12,2020-05-19,0.6433522703818371
01,38 day ahead inc hosp,point,,2020-04-12,2020-05-20,0.465712457000344
01,39 day ahead inc hosp,point,,2020-04-12,2020-05-21,0.29460290677674605
01,4 day ahead inc hosp,point,,2020-04-12,2020-04-16,41.9424954002654
01,4 wk ahead cum death,point,,2020-04-12,2020-05-09,330.98199999999997
01,40 day ahead inc hosp,point,,2020-04-12,2020-05-22,0.167423013415893
01,41 day ahead inc hosp,point,,2020-04-12,2020-05-23,0.0838463235294118
01,42 day ahead inc hosp,point,,2020-04-12,2020-05-24,0.0528674836601307
01,43 day ahead inc hosp,point,,2020-04-12,2020-05-25,0.0306763888888889
01,44 day ahead inc hosp,point,,2020-04-12,2020-05-26,0.00433333333333333
01,45 day ahead inc hosp,point,,2020-04-12,2020-05-27,0.0
01,46 day ahead inc hosp,point,,2020-04-12,2020-05-28,0.0
01,47 day ahead inc hosp,point,,2020-04-12,2020-05-29,0.0
01,48 day ahead inc hosp,point,,2020-04-12,2020-05-30,0.0
01,49 day ahead inc hosp,point,,2020-04-12,2020-05-31,0.0
01,5 day ahead inc hosp,point,,2020-04-12,2020-04-17,42.3615189646911
01,5 wk ahead cum death,point,,2020-04-12,2020-05-16,346.399
01,50 day ahead inc hosp,point,,2020-04-12,2020-06-01,0.0
01,51 day ahead inc hosp,point,,2020-04-12,2020-06-02,0.0
01,52 day ahead inc hosp,point,,2020-04-12,2020-06-03,0.0
01,53 day ahead inc hosp,point,,2020-04-12,2020-06-04,0.0
01,54 day ahead inc hosp,point,,2020-04-12,2020-06-05,0.0
01,55 day ahead inc hosp,point,,2020-04-12,2020-06-06,0.0
01,56 day ahead inc hosp,point,,2020-04-12,2020-06-07,0.0
01,57 day ahead inc hosp,point,,2020-04-12,2020-06-08,0.0
01,58 day ahead inc hosp,point,,2020-04-12,2020-06-09,0.0
01,59 day ahead inc hosp,point,,2020-04-12,2020-06-10,0.0
01,6 day ahead inc hosp,point,,2020-04-12,2020-04-18,42.384393124355
01,6 wk ahead cum death,point,,2020-04-12,2020-05-23,350.574
01,60 day ahead inc hosp,point,,2020-04-12,2020-06-11,0.0
01,61 day ahead inc hosp,point,,2020-04-12,2020-06-12,0.0
01,62 day ahead inc hosp,point,,2020-04-12,2020-06-13,0.0
01,63 day ahead inc hosp,point,,2020-04-12,2020-06-14,0.0
01,64 day ahead inc hosp,point,,2020-04-12,2020-06-15,0.0
01,65 day ahead inc hosp,point,,2020-04-12,2020-06-16,0.0
01,66 day ahead inc hosp,point,,2020-04-12,2020-06-17,0.0
01,67 day ahead inc hosp,point,,2020-04-12,2020-06-18,0.0
01,68 day ahead inc hosp,point,,2020-04-12,2020-06-19,0.0
01,69 day ahead inc hosp,point,,2020-04-12,2020-06-20,0.0
01,7 day ahead inc hosp,point,,2020-04-12,2020-04-19,42.017400124699
01,7 wk ahead cum death,point,,2020-04-12,2020-05-30,351.045
01,70 day ahead inc hosp,point,,2020-04-12,2020-06-21,0.0
01,71 day ahead inc hosp,point,,2020-04-12,2020-06-22,0.0
01,72 day ahead inc hosp,point,,2020-04-12,2020-06-23,0.0
01,73 day ahead inc hosp,point,,2020-04-12,2020-06-24,0.0
01,74 day ahead inc hosp,point,,2020-04-12,2020-06-25,0.0
01,75 day ahead inc hosp,point,,2020-04-12,2020-06-26,0.0
01,76 day ahead inc hosp,point,,2020-04-12,2020-06-27,0.0
01,77 day ahead inc hosp,point,,2020-04-12,2020-06-28,0.0
01,78 day ahead inc hosp,point,,2020-04-12,2020-06-29,0.0
01,79 day ahead inc hosp,point,,2020-04-12,2020-06-30,0.0
01,8 day ahead inc hosp,point,,2020-04-12,2020-04-20,41.332513801661
01,8 wk ahead cum death,point,,2020-04-12,2020-06-06,351.046
01,80 day ahead inc hosp,point,,2020-04-12,2020-07-01,0.0
01,81 day ahead inc hosp,point,,2020-04-12,2020-07-02,0.0
01,82 day ahead inc hosp,point,,2020-04-12,2020-07-03,0.0
01,83 day ahead inc hosp,point,,2020-04-12,2020-07-04,0.0
01,84 day ahead inc hosp,point,,2020-04-12,2020-07-05,0.0
01,85 day ahead inc hosp,point,,2020-04-12,2020-07-06,0.0
01,86 day ahead inc hosp,point,,2020-04-12,2020-07-07,0.0
01,87 day ahead inc hosp,point,,2020-04-12,2020-07-08,0.0
01,88 day ahead inc hosp,point,,2020-04-12,2020-07-09,0.0
01,89 day ahead inc hosp,point,,2020-04-12,2020-07-10,0.0
01,9 day ahead inc hosp,point,,2020-04-12,2020-04-21,40.2516090551133
01,9 wk ahead cum death,point,,2020-04-12,2020-06-13,351.046
01,90 day ahead inc hosp,point,,2020-04-12,2020-07-11,0.0
01,91 day ahead inc hosp,point,,2020-04-12,2020-07-12,0.0
01,92 day ahead inc hosp,point,,2020-04-12,2020-07-13,0.0
01,93 day ahead inc hosp,point,,2020-04-12,2020-07-14,0.0
01,94 day ahead inc hosp,point,,2020-04-12,2020-07-15,0.0
01,95 day ahead inc hosp,point,,2020-04-12,2020-07-16,0.0
01,96 day ahead inc hosp,point,,2020-04-12,2020-07-17,0.0
01,97 day ahead inc hosp,point,,2020-04-12,2020-07-18,0.0
01,98 day ahead inc hosp,point,,2020-04-12,2020-07-19,0.0
01,99 day ahead inc hosp,point,,2020-04-12,2020-07-20,0.0
01,1 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-13,2.45
01,1 wk ahead cum death,quantile,0.025,2020-04-12,2020-04-18,96.0
01,10 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-22,7.39875
01,10 wk ahead cum death,quantile,0.025,2020-04-12,2020-06-20,126.0
01,100 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-21,0.0
01,101 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-22,0.0
01,102 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-23,0.0
01,103 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-24,0.0
01,104 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-25,0.0
01,105 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-26,0.0
01,106 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-27,0.0
01,107 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-28,0.0
01,108 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-29,0.0
01,109 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-30,0.0
01,11 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-23,6.94875
01,11 wk ahead cum death,quantile,0.025,2020-04-12,2020-06-27,126.0
01,110 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-31,0.0
01,111 day ahead inc hosp,quantile,0.025,2020-04-12,2020-08-01,0.0
01,112 day ahead inc hosp,quantile,0.025,2020-04-12,2020-08-02,0.0
01,113 day ahead inc hosp,quantile,0.025,2020-04-12,2020-08-03,0.0
01,114 day ahead inc hosp,quantile,0.025,2020-04-12,2020-08-04,0.0
01,12 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-24,6.44875
01,12 wk ahead cum death,quantile,0.025,2020-04-12,2020-07-04,126.0
01,13 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-25,6.2975
01,13 wk ahead cum death,quantile,0.025,2020-04-12,2020-07-11,126.0
01,14 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-26,5.45
01,14 wk ahead cum death,quantile,0.025,2020-04-12,2020-07-18,126.0
01,15 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-27,4.29875
01,15 wk ahead cum death,quantile,0.025,2020-04-12,2020-07-25,126.0
01,16 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-28,3.8475
01,16 wk ahead cum death,quantile,0.025,2020-04-12,2020-08-01,126.0
01,17 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-29,3.29875
01,18 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-30,3.1975
01,19 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-01,2.8
01,2 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-14,3.1
01,2 wk ahead cum death,quantile,0.025,2020-04-12,2020-04-25,106.0
01,20 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-02,2.64875
01,21 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-03,2.34875
01,22 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-04,0.0
01,23 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-05,0.0
01,24 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-06,0.0
01,25 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-07,0.0
01,26 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-08,0.0
01,27 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-09,0.0
01,28 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-10,0.0
01,29 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-11,0.0
01,3 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-15,3.34875
01,3 wk ahead cum death,quantile,0.025,2020-04-12,2020-05-02,119.0
01,30 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-12,0.0
01,31 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-13,0.0
01,32 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-14,0.0
01,33 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-15,0.0
01,34 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-16,0.0
01,35 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-17,0.0
01,36 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-18,0.0
01,37 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-19,0.0
01,38 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-20,0.0
01,39 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-21,0.0
01,4 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-16,3.79875
01,4 wk ahead cum death,quantile,0.025,2020-04-12,2020-05-09,126.0
01,40 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-22,0.0
01,41 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-23,0.0
01,42 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-24,0.0
01,43 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-25,0.0
01,44 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-26,0.0
01,45 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-27,0.0
01,46 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-28,0.0
01,47 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-29,0.0
01,48 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-30,0.0
01,49 day ahead inc hosp,quantile,0.025,2020-04-12,2020-05-31,0.0
01,5 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-17,4.9975
01,5 wk ahead cum death,quantile,0.025,2020-04-12,2020-05-16,126.0
01,50 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-01,0.0
01,51 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-02,0.0
01,52 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-03,0.0
01,53 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-04,0.0
01,54 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-05,0.0
01,55 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-06,0.0
01,56 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-07,0.0
01,57 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-08,0.0
01,58 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-09,0.0
01,59 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-10,0.0
01,6 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-18,6.34375
01,6 wk ahead cum death,quantile,0.025,2020-04-12,2020-05-23,126.0
01,60 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-11,0.0
01,61 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-12,0.0
01,62 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-13,0.0
01,63 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-14,0.0
01,64 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-15,0.0
01,65 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-16,0.0
01,66 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-17,0.0
01,67 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-18,0.0
01,68 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-19,0.0
01,69 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-20,0.0
01,7 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-19,6.4
01,7 wk ahead cum death,quantile,0.025,2020-04-12,2020-05-30,126.0
01,70 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-21,0.0
01,71 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-22,0.0
01,72 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-23,0.0
01,73 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-24,0.0
01,74 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-25,0.0
01,75 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-26,0.0
01,76 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-27,0.0
01,77 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-28,0.0
01,78 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-29,0.0
01,79 day ahead inc hosp,quantile,0.025,2020-04-12,2020-06-30,0.0
01,8 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-20,7.69875
01,8 wk ahead cum death,quantile,0.025,2020-04-12,2020-06-06,126.0
01,80 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-01,0.0
01,81 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-02,0.0
01,82 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-03,0.0
01,83 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-04,0.0
01,84 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-05,0.0
01,85 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-06,0.0
01,86 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-07,0.0
01,87 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-08,0.0
01,88 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-09,0.0
01,89 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-10,0.0
01,9 day ahead inc hosp,quantile,0.025,2020-04-12,2020-04-21,7.79625
01,9 wk ahead cum death,quantile,0.025,2020-04-12,2020-06-13,126.0
01,90 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-11,0.0
01,91 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-12,0.0
01,92 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-13,0.0
01,93 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-14,0.0
01,94 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-15,0.0
01,95 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-16,0.0
01,96 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-17,0.0
01,97 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-18,0.0
01,98 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-19,0.0
01,99 day ahead inc hosp,quantile,0.025,2020-04-12,2020-07-20,0.0
01,1 day ahead inc hosp,quantile,0.975,2020-04-12,2020-04-13,155.361805555555
01,1 wk ahead cum death,quantile,0.975,2020-04-12,2020-04-18,330.025
01,10 day ahead inc hosp,quantile,0.975,2020-04-12,2020-04-22,120.944117647059
01,10 wk ahead cum death,quantile,0.975,2020-04-12,2020-06-20,976.325
01,100 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-21,0.0
01,101 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-22,0.0
01,102 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-23,0.0
01,103 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-24,0.0
01,104 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-25,0.0
01,105 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-26,0.0
01,106 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-27,0.0
01,107 day ahead inc hosp,quantile,0.975,2020-04-12,2020-07-28,0.0
