forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-03-27,1 day ahead cum death,2020-03-28,01,Alabama,point,NA,0.911
2020-03-27,1 day ahead inc death,2020-03-28,01,Alabama,point,NA,0.439
2020-03-27,1 wk ahead cum death,2020-04-04,01,Alabama,point,NA,12.85
2020-03-27,10 day ahead cum death,2020-04-06,01,Alabama,point,NA,22.163
2020-03-27,10 day ahead inc death,2020-04-06,01,Alabama,point,NA,5.169
2020-03-27,10 wk ahead cum death,2020-06-06,01,Alabama,point,NA,1124.614
2020-03-27,100 day ahead cum death,2020-07-05,01,Alabama,point,NA,1154.109
2020-03-27,100 day ahead inc death,2020-07-05,01,Alabama,point,NA,0.354
2020-03-27,101 day ahead cum death,2020-07-06,01,Alabama,point,NA,1154.414
2020-03-27,101 day ahead inc death,2020-07-06,01,Alabama,point,NA,0.305
2020-03-27,102 day ahead cum death,2020-07-07,01,Alabama,point,NA,1154.666
2020-03-27,102 day ahead inc death,2020-07-07,01,Alabama,point,NA,0.252
2020-03-27,103 day ahead cum death,2020-07-08,01,Alabama,point,NA,1154.862
2020-03-27,103 day ahead inc death,2020-07-08,01,Alabama,point,NA,0.196
2020-03-27,104 day ahead cum death,2020-07-09,01,Alabama,point,NA,1155.018
2020-03-27,104 day ahead inc death,2020-07-09,01,Alabama,point,NA,0.156
2020-03-27,105 day ahead cum death,2020-07-10,01,Alabama,point,NA,1155.126
2020-03-27,105 day ahead inc death,2020-07-10,01,Alabama,point,NA,0.108
2020-03-27,106 day ahead cum death,2020-07-11,01,Alabama,point,NA,1155.204
2020-03-27,106 day ahead inc death,2020-07-11,01,Alabama,point,NA,0.078
2020-03-27,107 day ahead cum death,2020-07-12,01,Alabama,point,NA,1155.258
2020-03-27,107 day ahead inc death,2020-07-12,01,Alabama,point,NA,0.054
2020-03-27,108 day ahead cum death,2020-07-13,01,Alabama,point,NA,1155.295
2020-03-27,108 day ahead inc death,2020-07-13,01,Alabama,point,NA,0.037
2020-03-27,109 day ahead cum death,2020-07-14,01,Alabama,point,NA,1155.318
2020-03-27,109 day ahead inc death,2020-07-14,01,Alabama,point,NA,0.023
2020-03-27,11 day ahead cum death,2020-04-07,01,Alabama,point,NA,28.51
2020-03-27,11 day ahead inc death,2020-04-07,01,Alabama,point,NA,6.347
2020-03-27,11 wk ahead cum death,2020-06-13,01,Alabama,point,NA,1137.835
2020-03-27,110 day ahead cum death,2020-07-15,01,Alabama,point,NA,1155.332
2020-03-27,110 day ahead inc death,2020-07-15,01,Alabama,point,NA,0.014
2020-03-27,111 day ahead cum death,2020-07-16,01,Alabama,point,NA,1155.332
2020-03-27,111 day ahead inc death,2020-07-16,01,Alabama,point,NA,0
2020-03-27,112 day ahead cum death,2020-07-17,01,Alabama,point,NA,1155.332
2020-03-27,112 day ahead inc death,2020-07-17,01,Alabama,point,NA,0
2020-03-27,113 day ahead cum death,2020-07-18,01,Alabama,point,NA,1155.332
2020-03-27,113 day ahead inc death,2020-07-18,01,Alabama,point,NA,0
2020-03-27,114 day ahead cum death,2020-07-19,01,Alabama,point,NA,1155.332
2020-03-27,114 day ahead inc death,2020-07-19,01,Alabama,point,NA,0
2020-03-27,115 day ahead cum death,2020-07-20,01,Alabama,point,NA,1155.332
2020-03-27,115 day ahead inc death,2020-07-20,01,Alabama,point,NA,0
2020-03-27,116 day ahead cum death,2020-07-21,01,Alabama,point,NA,1155.332
2020-03-27,116 day ahead inc death,2020-07-21,01,Alabama,point,NA,0
2020-03-27,117 day ahead cum death,2020-07-22,01,Alabama,point,NA,1155.332
2020-03-27,117 day ahead inc death,2020-07-22,01,Alabama,point,NA,0
2020-03-27,118 day ahead cum death,2020-07-23,01,Alabama,point,NA,1155.332
2020-03-27,118 day ahead inc death,2020-07-23,01,Alabama,point,NA,0
2020-03-27,119 day ahead cum death,2020-07-24,01,Alabama,point,NA,1155.332
2020-03-27,119 day ahead inc death,2020-07-24,01,Alabama,point,NA,0
2020-03-27,12 day ahead cum death,2020-04-08,01,Alabama,point,NA,36.231
2020-03-27,12 day ahead inc death,2020-04-08,01,Alabama,point,NA,7.721
2020-03-27,12 wk ahead cum death,2020-06-20,01,Alabama,point,NA,1145.755
2020-03-27,120 day ahead cum death,2020-07-25,01,Alabama,point,NA,1155.332
2020-03-27,120 day ahead inc death,2020-07-25,01,Alabama,point,NA,0
2020-03-27,121 day ahead cum death,2020-07-26,01,Alabama,point,NA,1155.332
2020-03-27,121 day ahead inc death,2020-07-26,01,Alabama,point,NA,0
2020-03-27,122 day ahead cum death,2020-07-27,01,Alabama,point,NA,1155.332
2020-03-27,122 day ahead inc death,2020-07-27,01,Alabama,point,NA,0
2020-03-27,123 day ahead cum death,2020-07-28,01,Alabama,point,NA,1155.332
2020-03-27,123 day ahead inc death,2020-07-28,01,Alabama,point,NA,0
2020-03-27,124 day ahead cum death,2020-07-29,01,Alabama,point,NA,1155.332
2020-03-27,124 day ahead inc death,2020-07-29,01,Alabama,point,NA,0
2020-03-27,125 day ahead cum death,2020-07-30,01,Alabama,point,NA,1155.332
2020-03-27,125 day ahead inc death,2020-07-30,01,Alabama,point,NA,0
2020-03-27,126 day ahead cum death,2020-07-31,01,Alabama,point,NA,1155.332
2020-03-27,126 day ahead inc death,2020-07-31,01,Alabama,point,NA,0
2020-03-27,127 day ahead cum death,2020-08-01,01,Alabama,point,NA,1155.332
2020-03-27,127 day ahead inc death,2020-08-01,01,Alabama,point,NA,0
2020-03-27,128 day ahead cum death,2020-08-02,01,Alabama,point,NA,1155.332
2020-03-27,128 day ahead inc death,2020-08-02,01,Alabama,point,NA,0
2020-03-27,129 day ahead cum death,2020-08-03,01,Alabama,point,NA,1155.332
2020-03-27,129 day ahead inc death,2020-08-03,01,Alabama,point,NA,0
2020-03-27,13 day ahead cum death,2020-04-09,01,Alabama,point,NA,45.5
2020-03-27,13 day ahead inc death,2020-04-09,01,Alabama,point,NA,9.269
2020-03-27,13 wk ahead cum death,2020-06-27,01,Alabama,point,NA,1150.454
2020-03-27,130 day ahead cum death,2020-08-04,01,Alabama,point,NA,1155.332
2020-03-27,130 day ahead inc death,2020-08-04,01,Alabama,point,NA,0
2020-03-27,14 day ahead cum death,2020-04-10,01,Alabama,point,NA,56.485
2020-03-27,14 day ahead inc death,2020-04-10,01,Alabama,point,NA,10.985
2020-03-27,14 wk ahead cum death,2020-07-04,01,Alabama,point,NA,1153.755
2020-03-27,15 day ahead cum death,2020-04-11,01,Alabama,point,NA,69.392
2020-03-27,15 day ahead inc death,2020-04-11,01,Alabama,point,NA,12.907
2020-03-27,15 wk ahead cum death,2020-07-11,01,Alabama,point,NA,1155.204
2020-03-27,16 day ahead cum death,2020-04-12,01,Alabama,point,NA,84.371
2020-03-27,16 day ahead inc death,2020-04-12,01,Alabama,point,NA,14.979
2020-03-27,16 wk ahead cum death,2020-07-18,01,Alabama,point,NA,1155.332
2020-03-27,17 day ahead cum death,2020-04-13,01,Alabama,point,NA,101.545
2020-03-27,17 day ahead inc death,2020-04-13,01,Alabama,point,NA,17.174
2020-03-27,17 wk ahead cum death,2020-07-25,01,Alabama,point,NA,1155.332
2020-03-27,18 day ahead cum death,2020-04-14,01,Alabama,point,NA,121.007
2020-03-27,18 day ahead inc death,2020-04-14,01,Alabama,point,NA,19.462
2020-03-27,18 wk ahead cum death,2020-08-01,01,Alabama,point,NA,1155.332
2020-03-27,19 day ahead cum death,2020-04-15,01,Alabama,point,NA,142.802
2020-03-27,19 day ahead inc death,2020-04-15,01,Alabama,point,NA,21.795
2020-03-27,2 day ahead cum death,2020-03-29,01,Alabama,point,NA,1.515
2020-03-27,2 day ahead inc death,2020-03-29,01,Alabama,point,NA,0.604
2020-03-27,2 wk ahead cum death,2020-04-11,01,Alabama,point,NA,69.392
2020-03-27,20 day ahead cum death,2020-04-16,01,Alabama,point,NA,166.919
2020-03-27,20 day ahead inc death,2020-04-16,01,Alabama,point,NA,24.117
2020-03-27,21 day ahead cum death,2020-04-17,01,Alabama,point,NA,193.293
2020-03-27,21 day ahead inc death,2020-04-17,01,Alabama,point,NA,26.374
2020-03-27,22 day ahead cum death,2020-04-18,01,Alabama,point,NA,221.885
2020-03-27,22 day ahead inc death,2020-04-18,01,Alabama,point,NA,28.592
2020-03-27,23 day ahead cum death,2020-04-19,01,Alabama,point,NA,252.442
2020-03-27,23 day ahead inc death,2020-04-19,01,Alabama,point,NA,30.557
2020-03-27,24 day ahead cum death,2020-04-20,01,Alabama,point,NA,284.81
2020-03-27,24 day ahead inc death,2020-04-20,01,Alabama,point,NA,32.368
2020-03-27,25 day ahead cum death,2020-04-21,01,Alabama,point,NA,318.8
2020-03-27,25 day ahead inc death,2020-04-21,01,Alabama,point,NA,33.99
2020-03-27,26 day ahead cum death,2020-04-22,01,Alabama,point,NA,354.004
2020-03-27,26 day ahead inc death,2020-04-22,01,Alabama,point,NA,35.204
2020-03-27,27 day ahead cum death,2020-04-23,01,Alabama,point,NA,389.962
2020-03-27,27 day ahead inc death,2020-04-23,01,Alabama,point,NA,35.958
2020-03-27,28 day ahead cum death,2020-04-24,01,Alabama,point,NA,426.537
2020-03-27,28 day ahead inc death,2020-04-24,01,Alabama,point,NA,36.575
2020-03-27,29 day ahead cum death,2020-04-25,01,Alabama,point,NA,463.343
2020-03-27,29 day ahead inc death,2020-04-25,01,Alabama,point,NA,36.806
2020-03-27,3 day ahead cum death,2020-03-30,01,Alabama,point,NA,2.354
2020-03-27,3 day ahead inc death,2020-03-30,01,Alabama,point,NA,0.839
2020-03-27,3 wk ahead cum death,2020-04-18,01,Alabama,point,NA,221.885
2020-03-27,30 day ahead cum death,2020-04-26,01,Alabama,point,NA,500.019
2020-03-27,30 day ahead inc death,2020-04-26,01,Alabama,point,NA,36.676
2020-03-27,31 day ahead cum death,2020-04-27,01,Alabama,point,NA,536.313
2020-03-27,31 day ahead inc death,2020-04-27,01,Alabama,point,NA,36.294
