location,forecast_date,target_end_date,value,target,type,quantile
01003,2020-07-12,2020-08-01,2097.1498831470785,3 wk ahead inc case,quantile,0.975
01003,2020-07-12,2020-08-08,27.80637947838918,4 wk ahead inc case,quantile,0.025
01003,2020-07-12,2020-08-08,146.62114787620112,4 wk ahead inc case,quantile,0.1
01003,2020-07-12,2020-08-08,315.1861568607543,4 wk ahead inc case,quantile,0.25
01003,2020-07-12,2020-08-08,612.8433536509244,4 wk ahead inc case,quantile,0.5
01003,2020-07-12,2020-08-08,1009.0416549410781,4 wk ahead inc case,quantile,0.75
01003,2020-07-12,2020-08-08,1588.0525820078751,4 wk ahead inc case,quantile,0.9
01003,2020-07-12,2020-08-08,2591.911770850469,4 wk ahead inc case,quantile,0.975
01009,2020-07-12,2020-07-18,28.288194977318504,1 wk ahead inc case,quantile,0.025
01009,2020-07-12,2020-07-18,53.71855966130394,1 wk ahead inc case,quantile,0.1
01009,2020-07-12,2020-07-18,71.34700988917189,1 wk ahead inc case,quantile,0.25
01009,2020-07-12,2020-07-18,101.88254974816823,1 wk ahead inc case,quantile,0.5
01009,2020-07-12,2020-07-18,149.74992924806594,1 wk ahead inc case,quantile,0.75
01009,2020-07-12,2020-07-18,211.1197322304468,1 wk ahead inc case,quantile,0.9
01009,2020-07-12,2020-07-18,306.37038067950573,1 wk ahead inc case,quantile,0.975
01009,2020-07-12,2020-07-25,5.01304780763286,2 wk ahead inc case,quantile,0.025
01009,2020-07-12,2020-07-25,30.986088561181663,2 wk ahead inc case,quantile,0.1
01009,2020-07-12,2020-07-25,50.53399271742046,2 wk ahead inc case,quantile,0.25
01009,2020-07-12,2020-07-25,111.1865285594139,2 wk ahead inc case,quantile,0.5
01009,2020-07-12,2020-07-25,193.18803256807638,2 wk ahead inc case,quantile,0.75
01009,2020-07-12,2020-07-25,305.51504756693294,2 wk ahead inc case,quantile,0.9
01009,2020-07-12,2020-07-25,487.42015313768525,2 wk ahead inc case,quantile,0.975
01009,2020-07-12,2020-08-01,2.573295649144469,3 wk ahead inc case,quantile,0.025
01009,2020-07-12,2020-08-01,25.819716469047567,3 wk ahead inc case,quantile,0.1
01009,2020-07-12,2020-08-01,54.38988240114668,3 wk ahead inc case,quantile,0.25
01009,2020-07-12,2020-08-01,125.76507089605869,3 wk ahead inc case,quantile,0.5
01009,2020-07-12,2020-08-01,231.56750142530277,3 wk ahead inc case,quantile,0.75
01009,2020-07-12,2020-08-01,412.2751471777618,3 wk ahead inc case,quantile,0.9
01009,2020-07-12,2020-08-01,689.2872144388288,3 wk ahead inc case,quantile,0.975
01009,2020-07-12,2020-08-08,2.6093579263441,4 wk ahead inc case,quantile,0.025
01009,2020-07-12,2020-08-08,21.2559132930253,4 wk ahead inc case,quantile,0.1
01009,2020-07-12,2020-08-08,57.19462848469942,4 wk ahead inc case,quantile,0.25
01009,2020-07-12,2020-08-08,136.41715594954016,4 wk ahead inc case,quantile,0.5
01009,2020-07-12,2020-08-08,261.45218470384987,4 wk ahead inc case,quantile,0.75
01009,2020-07-12,2020-08-08,469.8009828259626,4 wk ahead inc case,quantile,0.9
01009,2020-07-12,2020-08-08,831.9041581443445,4 wk ahead inc case,quantile,0.975
01015,2020-07-12,2020-07-18,33.16053942927524,1 wk ahead inc case,quantile,0.025
01015,2020-07-12,2020-07-18,85.39345031539722,1 wk ahead inc case,quantile,0.1
01015,2020-07-12,2020-07-18,123.70160216100146,1 wk ahead inc case,quantile,0.25
01015,2020-07-12,2020-07-18,180.50285312784018,1 wk ahead inc case,quantile,0.5
01015,2020-07-12,2020-07-18,253.6424989613305,1 wk ahead inc case,quantile,0.75
01015,2020-07-12,2020-07-18,347.70947830141233,1 wk ahead inc case,quantile,0.9
01015,2020-07-12,2020-07-18,500.9080005345181,1 wk ahead inc case,quantile,0.975
01015,2020-07-12,2020-07-25,9.312006250296605,2 wk ahead inc case,quantile,0.025
01015,2020-07-12,2020-07-25,66.86972415612814,2 wk ahead inc case,quantile,0.1
01015,2020-07-12,2020-07-25,110.49018892519044,2 wk ahead inc case,quantile,0.25
01015,2020-07-12,2020-07-25,214.49000927141134,2 wk ahead inc case,quantile,0.5
01015,2020-07-12,2020-07-25,335.3536749033323,2 wk ahead inc case,quantile,0.75
01015,2020-07-12,2020-07-25,492.0570505345786,2 wk ahead inc case,quantile,0.9
01015,2020-07-12,2020-07-25,765.9068226117336,2 wk ahead inc case,quantile,0.975
01015,2020-07-12,2020-08-01,3.8621046776690098,3 wk ahead inc case,quantile,0.025
01015,2020-07-12,2020-08-01,57.327384361655234,3 wk ahead inc case,quantile,0.1
01015,2020-07-12,2020-08-01,116.28821736159531,3 wk ahead inc case,quantile,0.25
01015,2020-07-12,2020-08-01,246.34802361431068,3 wk ahead inc case,quantile,0.5
01015,2020-07-12,2020-08-01,403.9405916111248,3 wk ahead inc case,quantile,0.75
01015,2020-07-12,2020-08-01,654.9424636243191,3 wk ahead inc case,quantile,0.9
01015,2020-07-12,2020-08-01,1059.473628317015,3 wk ahead inc case,quantile,0.975
01015,2020-07-12,2020-08-08,3.069384153886343,4 wk ahead inc case,quantile,0.025
01015,2020-07-12,2020-08-08,46.75167939191573,4 wk ahead inc case,quantile,0.1
01015,2020-07-12,2020-08-08,121.05919186138613,4 wk ahead inc case,quantile,0.25
01015,2020-07-12,2020-08-08,277.7947630990429,4 wk ahead inc case,quantile,0.5
01015,2020-07-12,2020-08-08,484.5380645586568,4 wk ahead inc case,quantile,0.75
01015,2020-07-12,2020-08-08,792.6881855326862,4 wk ahead inc case,quantile,0.9
01015,2020-07-12,2020-08-08,1325.4808240545954,4 wk ahead inc case,quantile,0.975
01031,2020-07-12,2020-07-18,5.872206303764436,1 wk ahead inc case,quantile,0.025
01031,2020-07-12,2020-07-18,17.893426388685967,1 wk ahead inc case,quantile,0.1
01031,2020-07-12,2020-07-18,26.242214188915288,1 wk ahead inc case,quantile,0.25
01031,2020-07-12,2020-07-18,46.72550687834166,1 wk ahead inc case,quantile,0.5
01031,2020-07-12,2020-07-18,73.21511721896334,1 wk ahead inc case,quantile,0.75
01031,2020-07-12,2020-07-18,108.70319992254072,1 wk ahead inc case,quantile,0.9
01031,2020-07-12,2020-07-18,169.24211496204973,1 wk ahead inc case,quantile,0.975
01031,2020-07-12,2020-07-25,1.092515076709188,2 wk ahead inc case,quantile,0.025
01031,2020-07-12,2020-07-25,12.113339069017847,2 wk ahead inc case,quantile,0.1
01031,2020-07-12,2020-07-25,20.66688999211504,2 wk ahead inc case,quantile,0.25
01031,2020-07-12,2020-07-25,52.43086574886307,2 wk ahead inc case,quantile,0.5
01031,2020-07-12,2020-07-25,91.60215430720588,2 wk ahead inc case,quantile,0.75
01031,2020-07-12,2020-07-25,146.35801087632336,2 wk ahead inc case,quantile,0.9
01031,2020-07-12,2020-07-25,254.0834902853846,2 wk ahead inc case,quantile,0.975
01031,2020-07-12,2020-08-01,1.1772372941311908,3 wk ahead inc case,quantile,0.025
01031,2020-07-12,2020-08-01,12.139514381348764,3 wk ahead inc case,quantile,0.1
01031,2020-07-12,2020-08-01,22.640278280403226,3 wk ahead inc case,quantile,0.25
01031,2020-07-12,2020-08-01,57.39189595730376,3 wk ahead inc case,quantile,0.5
01031,2020-07-12,2020-08-01,108.25485372336814,3 wk ahead inc case,quantile,0.75
01031,2020-07-12,2020-08-01,196.55403861913777,3 wk ahead inc case,quantile,0.9
01031,2020-07-12,2020-08-01,367.51707811441565,3 wk ahead inc case,quantile,0.975
01031,2020-07-12,2020-08-08,1.0022591456546355,4 wk ahead inc case,quantile,0.025
01031,2020-07-12,2020-08-08,12.232548244481423,4 wk ahead inc case,quantile,0.1
01031,2020-07-12,2020-08-08,23.734312471774487,4 wk ahead inc case,quantile,0.25
01031,2020-07-12,2020-08-08,64.7400590189515,4 wk ahead inc case,quantile,0.5
01031,2020-07-12,2020-08-08,132.39270914872276,4 wk ahead inc case,quantile,0.75
01031,2020-07-12,2020-08-08,248.2058403035344,4 wk ahead inc case,quantile,0.9
01031,2020-07-12,2020-08-08,491.6434552046461,4 wk ahead inc case,quantile,0.975
01033,2020-07-12,2020-07-18,24.71579960625143,1 wk ahead inc case,quantile,0.025
01033,2020-07-12,2020-07-18,50.747626367846124,1 wk ahead inc case,quantile,0.1
01033,2020-07-12,2020-07-18,69.11562716400631,1 wk ahead inc case,quantile,0.25
01033,2020-07-12,2020-07-18,102.05870510182868,1 wk ahead inc case,quantile,0.5
01033,2020-07-12,2020-07-18,150.4915930680785,1 wk ahead inc case,quantile,0.75
01033,2020-07-12,2020-07-18,208.0481625756516,1 wk ahead inc case,quantile,0.9
01033,2020-07-12,2020-07-18,300.7359405269575,1 wk ahead inc case,quantile,0.975
01033,2020-07-12,2020-07-25,12.054296248917526,2 wk ahead inc case,quantile,0.025
01033,2020-07-12,2020-07-25,39.15803080653382,2 wk ahead inc case,quantile,0.1
01033,2020-07-12,2020-07-25,55.7951565302813,2 wk ahead inc case,quantile,0.25
01033,2020-07-12,2020-07-25,117.19236983291353,2 wk ahead inc case,quantile,0.5
01033,2020-07-12,2020-07-25,197.45533555388104,2 wk ahead inc case,quantile,0.75
01033,2020-07-12,2020-07-25,301.15231223046294,2 wk ahead inc case,quantile,0.9
01033,2020-07-12,2020-07-25,478.3662464363166,2 wk ahead inc case,quantile,0.975
01033,2020-07-12,2020-08-01,9.25325642258912,3 wk ahead inc case,quantile,0.025
01033,2020-07-12,2020-08-01,33.48885367333487,3 wk ahead inc case,quantile,0.1
01033,2020-07-12,2020-08-01,60.586790027216956,3 wk ahead inc case,quantile,0.25
01033,2020-07-12,2020-08-01,127.32616053089743,3 wk ahead inc case,quantile,0.5
01033,2020-07-12,2020-08-01,233.38521906586664,3 wk ahead inc case,quantile,0.75
01033,2020-07-12,2020-08-01,403.7759184448219,3 wk ahead inc case,quantile,0.9
01033,2020-07-12,2020-08-01,679.4180130159232,3 wk ahead inc case,quantile,0.975
01033,2020-07-12,2020-08-08,8.639340242067853,4 wk ahead inc case,quantile,0.025
01033,2020-07-12,2020-08-08,26.988249981229938,4 wk ahead inc case,quantile,0.1
01033,2020-07-12,2020-08-08,64.37572554440838,4 wk ahead inc case,quantile,0.25
01033,2020-07-12,2020-08-08,142.29379086039677,4 wk ahead inc case,quantile,0.5
01033,2020-07-12,2020-08-08,274.9902896759638,4 wk ahead inc case,quantile,0.75
01033,2020-07-12,2020-08-08,485.01494624931024,4 wk ahead inc case,quantile,0.9
01033,2020-07-12,2020-08-08,854.2084519314637,4 wk ahead inc case,quantile,0.975
01043,2020-07-12,2020-07-18,55.40044968156092,1 wk ahead inc case,quantile,0.025
01043,2020-07-12,2020-07-18,96.98963498260179,1 wk ahead inc case,quantile,0.1
01043,2020-07-12,2020-07-18,133.84838424328902,1 wk ahead inc case,quantile,0.25
01043,2020-07-12,2020-07-18,189.4387698508852,1 wk ahead inc case,quantile,0.5
01043,2020-07-12,2020-07-18,272.4521542300801,1 wk ahead inc case,quantile,0.75
01043,2020-07-12,2020-07-18,379.91987518875726,1 wk ahead inc case,quantile,0.9
01043,2020-07-12,2020-07-18,552.2838694453205,1 wk ahead inc case,quantile,0.975
01043,2020-07-12,2020-07-25,13.574040469137813,2 wk ahead inc case,quantile,0.025
01043,2020-07-12,2020-07-25,57.51121871360784,2 wk ahead inc case,quantile,0.1
01043,2020-07-12,2020-07-25,95.01136882535044,2 wk ahead inc case,quantile,0.25
01043,2020-07-12,2020-07-25,193.6863980682645,2 wk ahead inc case,quantile,0.5
01043,2020-07-12,2020-07-25,327.00169994623695,2 wk ahead inc case,quantile,0.75
01043,2020-07-12,2020-07-25,500.9177002745022,2 wk ahead inc case,quantile,0.9
01043,2020-07-12,2020-07-25,808.0196994610577,2 wk ahead inc case,quantile,0.975
01043,2020-07-12,2020-08-01,7.2216522834051275,3 wk ahead inc case,quantile,0.025
01043,2020-07-12,2020-08-01,47.836240613187485,3 wk ahead inc case,quantile,0.1
01043,2020-07-12,2020-08-01,107.24972027341127,3 wk ahead inc case,quantile,0.25
01043,2020-07-12,2020-08-01,216.38149003187561,3 wk ahead inc case,quantile,0.5
01043,2020-07-12,2020-08-01,391.16535855832467,3 wk ahead inc case,quantile,0.75
01043,2020-07-12,2020-08-01,664.1164900599006,3 wk ahead inc case,quantile,0.9
01043,2020-07-12,2020-08-01,1123.320932563822,3 wk ahead inc case,quantile,0.975
01043,2020-07-12,2020-08-08,6.7803781473806595,4 wk ahead inc case,quantile,0.025
01043,2020-07-12,2020-08-08,39.68812517557477,4 wk ahead inc case,quantile,0.1
01043,2020-07-12,2020-08-08,111.6944109748838,4 wk ahead inc case,quantile,0.25
01043,2020-07-12,2020-08-08,240.1071469915418,4 wk ahead inc case,quantile,0.5
01043,2020-07-12,2020-08-08,454.053458505598,4 wk ahead inc case,quantile,0.75
01043,2020-07-12,2020-08-08,790.3004827507389,4 wk ahead inc case,quantile,0.9
01043,2020-07-12,2020-08-08,1361.5750407553473,4 wk ahead inc case,quantile,0.975
01049,2020-07-12,2020-07-18,46.16987313775893,1 wk ahead inc case,quantile,0.025
01049,2020-07-12,2020-07-18,116.97913876047033,1 wk ahead inc case,quantile,0.1
01049,2020-07-12,2020-07-18,164.63703694210272,1 wk ahead inc case,quantile,0.25
01049,2020-07-12,2020-07-18,236.0757430465764,1 wk ahead inc case,quantile,0.5
01049,2020-07-12,2020-07-18,350.867785759994,1 wk ahead inc case,quantile,0.75
01049,2020-07-12,2020-07-18,485.4918040809092,1 wk ahead inc case,quantile,0.9
01049,2020-07-12,2020-07-18,708.0205130007365,1 wk ahead inc case,quantile,0.975
01049,2020-07-12,2020-07-25,22.747860594103052,2 wk ahead inc case,quantile,0.025
01049,2020-07-12,2020-07-25,101.2204838940716,2 wk ahead inc case,quantile,0.1
01049,2020-07-12,2020-07-25,155.39432320459485,2 wk ahead inc case,quantile,0.25
01049,2020-07-12,2020-07-25,281.5618258249288,2 wk ahead inc case,quantile,0.5
01049,2020-07-12,2020-07-25,456.8021221819274,2 wk ahead inc case,quantile,0.75
01049,2020-07-12,2020-07-25,679.1394545633347,2 wk ahead inc case,quantile,0.9
01049,2020-07-12,2020-07-25,1044.7585260892063,2 wk ahead inc case,quantile,0.975
01049,2020-07-12,2020-08-01,12.958156095187753,3 wk ahead inc case,quantile,0.025
01049,2020-07-12,2020-08-01,82.27067278723538,3 wk ahead inc case,quantile,0.1
01049,2020-07-12,2020-08-01,162.676826074276,3 wk ahead inc case,quantile,0.25
01049,2020-07-12,2020-08-01,304.2495570980785,3 wk ahead inc case,quantile,0.5
01049,2020-07-12,2020-08-01,537.5782738925343,3 wk ahead inc case,quantile,0.75
01049,2020-07-12,2020-08-01,873.6336223028693,3 wk ahead inc case,quantile,0.9
01049,2020-07-12,2020-08-01,1419.1141949381372,3 wk ahead inc case,quantile,0.975
01049,2020-07-12,2020-08-08,10.169667388733307,4 wk ahead inc case,quantile,0.025
01049,2020-07-12,2020-08-08,65.87519895394769,4 wk ahead inc case,quantile,0.1
01049,2020-07-12,2020-08-08,166.99989421548895,4 wk ahead inc case,quantile,0.25
01049,2020-07-12,2020-08-08,336.4132175515905,4 wk ahead inc case,quantile,0.5
01049,2020-07-12,2020-08-08,635.0926161886383,4 wk ahead inc case,quantile,0.75
01049,2020-07-12,2020-08-08,1059.2868844649324,4 wk ahead inc case,quantile,0.9
01049,2020-07-12,2020-08-08,1770.7789370699213,4 wk ahead inc case,quantile,0.975
01051,2020-07-12,2020-07-18,56.11185307098675,1 wk ahead inc case,quantile,0.025
01051,2020-07-12,2020-07-18,93.44785306013381,1 wk ahead inc case,quantile,0.1
01051,2020-07-12,2020-07-18,117.31044370105806,1 wk ahead inc case,quantile,0.25
01051,2020-07-12,2020-07-18,152.69487717612452,1 wk ahead inc case,quantile,0.5
01051,2020-07-12,2020-07-18,212.23469753269643,1 wk ahead inc case,quantile,0.75
01051,2020-07-12,2020-07-18,286.15067425991583,1 wk ahead inc case,quantile,0.9
01051,2020-07-12,2020-07-18,406.0947710665647,1 wk ahead inc case,quantile,0.975
01051,2020-07-12,2020-07-25,21.545659311514,2 wk ahead inc case,quantile,0.025
01051,2020-07-12,2020-07-25,58.93885133027431,2 wk ahead inc case,quantile,0.1
01051,2020-07-12,2020-07-25,84.41541215116754,2 wk ahead inc case,quantile,0.25
01051,2020-07-12,2020-07-25,146.12043643480501,2 wk ahead inc case,quantile,0.5
01051,2020-07-12,2020-07-25,233.2456371332567,2 wk ahead inc case,quantile,0.75
01051,2020-07-12,2020-07-25,346.6150919022632,2 wk ahead inc case,quantile,0.9
01051,2020-07-12,2020-07-25,548.8479685839745,2 wk ahead inc case,quantile,0.975
01051,2020-07-12,2020-08-01,15.252308448636393,3 wk ahead inc case,quantile,0.025
01051,2020-07-12,2020-08-01,48.524770476599144,3 wk ahead inc case,quantile,0.1
01051,2020-07-12,2020-08-01,81.93674283374042,3 wk ahead inc case,quantile,0.25
01051,2020-07-12,2020-08-01,152.28456098339626,3 wk ahead inc case,quantile,0.5
01051,2020-07-12,2020-08-01,264.072909608923,3 wk ahead inc case,quantile,0.75
01051,2020-07-12,2020-08-01,446.9085248923634,3 wk ahead inc case,quantile,0.9
01051,2020-07-12,2020-08-01,763.3463396940956,3 wk ahead inc case,quantile,0.975
01051,2020-07-12,2020-08-08,13.910707491873815,4 wk ahead inc case,quantile,0.025
01051,2020-07-12,2020-08-08,37.43739516268421,4 wk ahead inc case,quantile,0.1
01051,2020-07-12,2020-08-08,73.920409978578,4 wk ahead inc case,quantile,0.25
01051,2020-07-12,2020-08-08,156.82336339696394,4 wk ahead inc case,quantile,0.5
01051,2020-07-12,2020-08-08,300.70931419491416,4 wk ahead inc case,quantile,0.75
01051,2020-07-12,2020-08-08,536.7906569235392,4 wk ahead inc case,quantile,0.9
01051,2020-07-12,2020-08-08,963.4791968232939,4 wk ahead inc case,quantile,0.975
01055,2020-07-12,2020-07-18,88.7006921081394,1 wk ahead inc case,quantile,0.025
01055,2020-07-12,2020-07-18,179.3217972686876,1 wk ahead inc case,quantile,0.1
01055,2020-07-12,2020-07-18,234.50382845993806,1 wk ahead inc case,quantile,0.25
01055,2020-07-12,2020-07-18,315.14172844674675,1 wk ahead inc case,quantile,0.5
01055,2020-07-12,2020-07-18,425.2217493554547,1 wk ahead inc case,quantile,0.75
01055,2020-07-12,2020-07-18,563.727763304895,1 wk ahead inc case,quantile,0.9
01055,2020-07-12,2020-07-18,790.1281289882999,1 wk ahead inc case,quantile,0.975
01055,2020-07-12,2020-07-25,36.25209352775644,2 wk ahead inc case,quantile,0.025
01055,2020-07-12,2020-07-25,138.60639297708911,2 wk ahead inc case,quantile,0.1
01055,2020-07-12,2020-07-25,201.80309909305032,2 wk ahead inc case,quantile,0.25
01055,2020-07-12,2020-07-25,352.30612443804694,2 wk ahead inc case,quantile,0.5
01055,2020-07-12,2020-07-25,528.0322660767521,2 wk ahead inc case,quantile,0.75
01055,2020-07-12,2020-07-25,759.2416811407779,2 wk ahead inc case,quantile,0.9
01055,2020-07-12,2020-07-25,1155.7134795937843,2 wk ahead inc case,quantile,0.975
01055,2020-07-12,2020-08-01,24.022666554237944,3 wk ahead inc case,quantile,0.025
01055,2020-07-12,2020-08-01,120.76788452962978,3 wk ahead inc case,quantile,0.1
01055,2020-07-12,2020-08-01,219.49617872533867,3 wk ahead inc case,quantile,0.25
01055,2020-07-12,2020-08-01,398.8714254435397,3 wk ahead inc case,quantile,0.5
01055,2020-07-12,2020-08-01,644.2821113393045,3 wk ahead inc case,quantile,0.75
01055,2020-07-12,2020-08-01,1022.2764694987579,3 wk ahead inc case,quantile,0.9
01055,2020-07-12,2020-08-01,1594.443487138353,3 wk ahead inc case,quantile,0.975
01055,2020-07-12,2020-08-08,21.107002460600654,4 wk ahead inc case,quantile,0.025
01055,2020-07-12,2020-08-08,104.84377979174775,4 wk ahead inc case,quantile,0.1
01055,2020-07-12,2020-08-08,227.9274549143451,4 wk ahead inc case,quantile,0.25
01055,2020-07-12,2020-08-08,444.9447982856832,4 wk ahead inc case,quantile,0.5
01055,2020-07-12,2020-08-08,756.3400580616945,4 wk ahead inc case,quantile,0.75
01055,2020-07-12,2020-08-08,1228.8690613510043,4 wk ahead inc case,quantile,0.9
01055,2020-07-12,2020-08-08,1965.6086878097108,4 wk ahead inc case,quantile,0.975
01069,2020-07-12,2020-07-18,29.976387031378383,1 wk ahead inc case,quantile,0.025
01069,2020-07-12,2020-07-18,62.429646725114786,1 wk ahead inc case,quantile,0.1
01069,2020-07-12,2020-07-18,89.8891766952373,1 wk ahead inc case,quantile,0.25
01069,2020-07-12,2020-07-18,132.28267898542865,1 wk ahead inc case,quantile,0.5
01069,2020-07-12,2020-07-18,188.7696375346437,1 wk ahead inc case,quantile,0.75
01069,2020-07-12,2020-07-18,260.5479704029075,1 wk ahead inc case,quantile,0.9
01069,2020-07-12,2020-07-18,382.6432290094476,1 wk ahead inc case,quantile,0.975
01069,2020-07-12,2020-07-25,9.89643753788473,2 wk ahead inc case,quantile,0.025
01069,2020-07-12,2020-07-25,43.34711113307327,2 wk ahead inc case,quantile,0.1
01069,2020-07-12,2020-07-25,73.58815222306902,2 wk ahead inc case,quantile,0.25
01069,2020-07-12,2020-07-25,149.07436782926732,2 wk ahead inc case,quantile,0.5
01069,2020-07-12,2020-07-25,236.71628942858257,2 wk ahead inc case,quantile,0.75
01069,2020-07-12,2020-07-25,352.1419204923575,2 wk ahead inc case,quantile,0.9
01069,2020-07-12,2020-07-25,556.4367027561237,2 wk ahead inc case,quantile,0.975
01069,2020-07-12,2020-08-01,5.46421318820606,3 wk ahead inc case,quantile,0.025
01069,2020-07-12,2020-08-01,35.20633269774647,3 wk ahead inc case,quantile,0.1
01069,2020-07-12,2020-08-01,75.36008393973492,3 wk ahead inc case,quantile,0.25
01069,2020-07-12,2020-08-01,165.09987801835973,3 wk ahead inc case,quantile,0.5
01069,2020-07-12,2020-08-01,282.3896872879841,3 wk ahead inc case,quantile,0.75
01069,2020-07-12,2020-08-01,461.31423050056225,3 wk ahead inc case,quantile,0.9
01069,2020-07-12,2020-08-01,779.6642388250923,3 wk ahead inc case,quantile,0.975
01069,2020-07-12,2020-08-08,5.477514442225988,4 wk ahead inc case,quantile,0.025
01069,2020-07-12,2020-08-08,27.168311363307833,4 wk ahead inc case,quantile,0.1
01069,2020-07-12,2020-08-08,73.70263265396119,4 wk ahead inc case,quantile,0.25
01069,2020-07-12,2020-08-08,179.91669871052443,4 wk ahead inc case,quantile,0.5
01069,2020-07-12,2020-08-08,332.5103585418765,4 wk ahead inc case,quantile,0.75
01069,2020-07-12,2020-08-08,559.5142856172265,4 wk ahead inc case,quantile,0.9
01069,2020-07-12,2020-08-08,986.1044122461318,4 wk ahead inc case,quantile,0.975
01071,2020-07-12,2020-07-18,23.764606421862077,1 wk ahead inc case,quantile,0.025
01071,2020-07-12,2020-07-18,67.35115461881571,1 wk ahead inc case,quantile,0.1
01071,2020-07-12,2020-07-18,96.73330338479815,1 wk ahead inc case,quantile,0.25
01071,2020-07-12,2020-07-18,151.6365348877352,1 wk ahead inc case,quantile,0.5
01071,2020-07-12,2020-07-18,227.72007572180357,1 wk ahead inc case,quantile,0.75
01071,2020-07-12,2020-07-18,318.0660436691396,1 wk ahead inc case,quantile,0.9
01071,2020-07-12,2020-07-18,467.1461861514748,1 wk ahead inc case,quantile,0.975
01071,2020-07-12,2020-07-25,7.181377789530606,2 wk ahead inc case,quantile,0.025
