"","forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"86",2020-05-05,"4 day ahead inc death","2020-05-09",17,"Illinois","quantile","0.025000",60.85
"87",2020-05-05,"5 day ahead cum death","2020-05-10",17,"Illinois","quantile","0.025000",3234.825
"88",2020-05-05,"5 day ahead inc death","2020-05-10",17,"Illinois","quantile","0.025000",61.975
"89",2020-05-05,"6 day ahead cum death","2020-05-11",17,"Illinois","quantile","0.025000",3316.875
"90",2020-05-05,"6 day ahead inc death","2020-05-11",17,"Illinois","quantile","0.025000",61
"91",2020-05-05,"7 day ahead cum death","2020-05-12",17,"Illinois","quantile","0.025000",3429.775
"92",2020-05-05,"7 day ahead inc death","2020-05-12",17,"Illinois","quantile","0.025000",61.95
"93",2020-05-05,"8 day ahead cum death","2020-05-13",17,"Illinois","quantile","0.025000",3524.975
"94",2020-05-05,"8 day ahead inc death","2020-05-13",17,"Illinois","quantile","0.025000",62
"95",2020-05-05,"9 day ahead cum death","2020-05-14",17,"Illinois","quantile","0.025000",3651.325
"96",2020-05-05,"9 day ahead inc death","2020-05-14",17,"Illinois","quantile","0.025000",63.975
"97",2020-05-05,"10 day ahead cum death","2020-05-15",17,"Illinois","quantile","0.025000",3752.775
"98",2020-05-05,"10 day ahead inc death","2020-05-15",17,"Illinois","quantile","0.025000",69.95
"99",2020-05-05,"11 day ahead cum death","2020-05-16",17,"Illinois","quantile","0.025000",3839
"100",2020-05-05,"11 day ahead inc death","2020-05-16",17,"Illinois","quantile","0.025000",69.925
"101",2020-05-05,"12 day ahead cum death","2020-05-17",17,"Illinois","quantile","0.025000",3937.875
"102",2020-05-05,"12 day ahead inc death","2020-05-17",17,"Illinois","quantile","0.025000",64.875
"103",2020-05-05,"13 day ahead cum death","2020-05-18",17,"Illinois","quantile","0.025000",4034.425
"104",2020-05-05,"13 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.025000",71.975
"105",2020-05-05,"14 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.025000",4129
"106",2020-05-05,"14 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.025000",66.975
"107",2020-05-05,"15 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.025000",4235.7
"108",2020-05-05,"15 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.025000",69.975
"109",2020-05-05,"16 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.025000",4332.825
"110",2020-05-05,"16 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.025000",66.925
"111",2020-05-05,"17 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.025000",4396.75
"112",2020-05-05,"17 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.025000",70.7
"113",2020-05-05,"18 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.025000",4519.7
"114",2020-05-05,"18 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.025000",73.95
"115",2020-05-05,"19 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.025000",4646.6
"116",2020-05-05,"19 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.025000",60.95
"117",2020-05-05,"20 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.025000",4753.95
"118",2020-05-05,"20 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.025000",72.775
"119",2020-05-05,"21 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.025000",4872.95
"120",2020-05-05,"21 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.025000",78.975
"121",2020-05-05,"22 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.025000",4963.15
"122",2020-05-05,"22 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.025000",68.95
"123",2020-05-05,"23 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.025000",5048.875
"124",2020-05-05,"23 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.025000",74.875
"125",2020-05-05,"24 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.025000",5168.975
"126",2020-05-05,"24 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.025000",74.85
"127",2020-05-05,"25 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.025000",5283.975
"128",2020-05-05,"25 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.025000",81.975
"129",2020-05-05,"26 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.025000",5403.675
"130",2020-05-05,"26 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.025000",69
"131",2020-05-05,"27 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.025000",5490
"132",2020-05-05,"27 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.025000",77
"133",2020-05-05,"28 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.025000",5624.375
"134",2020-05-05,"28 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.025000",71.9
"135",2020-05-05,"29 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.025000",5746.9
"136",2020-05-05,"29 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.025000",68.975
"137",2020-05-05,"30 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.025000",5814.8
"138",2020-05-05,"30 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.025000",67.975
"139",2020-05-05,"31 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.025000",5940.775
"140",2020-05-05,"31 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.025000",75.925
"141",2020-05-05,"32 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.025000",6050.725
"142",2020-05-05,"32 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.025000",78.975
"143",2020-05-05,"33 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.025000",6159.9
"144",2020-05-05,"33 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.025000",74.975
"145",2020-05-05,"34 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.025000",6286.6
"146",2020-05-05,"34 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.025000",74.95
"147",2020-05-05,"35 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.025000",6412.375
"148",2020-05-05,"35 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.025000",69.925
"149",2020-05-05,"36 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.025000",6535.7
"150",2020-05-05,"36 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.025000",74.925
"151",2020-05-05,"37 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.025000",6646.775
"152",2020-05-05,"37 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.025000",74.95
"153",2020-05-05,"38 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.025000",6768.025
"154",2020-05-05,"38 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.025000",73.95
"155",2020-05-05,"39 day ahead cum death","2020-06-13",17,"Illinois","quantile","0.025000",6853.375
"156",2020-05-05,"39 day ahead inc death","2020-06-13",17,"Illinois","quantile","0.025000",77.925
"157",2020-05-05,"1 day ahead cum death","2020-05-06",17,"Illinois","quantile","0.050000",2903.5
"158",2020-05-05,"1 day ahead inc death","2020-05-06",17,"Illinois","quantile","0.050000",67.95
"159",2020-05-05,"2 day ahead cum death","2020-05-07",17,"Illinois","quantile","0.050000",2992.95
"160",2020-05-05,"2 day ahead inc death","2020-05-07",17,"Illinois","quantile","0.050000",68
"161",2020-05-05,"3 day ahead cum death","2020-05-08",17,"Illinois","quantile","0.050000",3087.75
"162",2020-05-05,"3 day ahead inc death","2020-05-08",17,"Illinois","quantile","0.050000",69.95
"163",2020-05-05,"4 day ahead cum death","2020-05-09",17,"Illinois","quantile","0.050000",3184.85
"164",2020-05-05,"4 day ahead inc death","2020-05-09",17,"Illinois","quantile","0.050000",70.85
"165",2020-05-05,"5 day ahead cum death","2020-05-10",17,"Illinois","quantile","0.050000",3272.8
"166",2020-05-05,"5 day ahead inc death","2020-05-10",17,"Illinois","quantile","0.050000",70.95
"167",2020-05-05,"6 day ahead cum death","2020-05-11",17,"Illinois","quantile","0.050000",3359.7
"168",2020-05-05,"6 day ahead inc death","2020-05-11",17,"Illinois","quantile","0.050000",70.95
"169",2020-05-05,"7 day ahead cum death","2020-05-12",17,"Illinois","quantile","0.050000",3473.85
"170",2020-05-05,"7 day ahead inc death","2020-05-12",17,"Illinois","quantile","0.050000",65.95
"171",2020-05-05,"8 day ahead cum death","2020-05-13",17,"Illinois","quantile","0.050000",3582.2
"172",2020-05-05,"8 day ahead inc death","2020-05-13",17,"Illinois","quantile","0.050000",66.95
"173",2020-05-05,"9 day ahead cum death","2020-05-14",17,"Illinois","quantile","0.050000",3681.4
"174",2020-05-05,"9 day ahead inc death","2020-05-14",17,"Illinois","quantile","0.050000",76.8
"175",2020-05-05,"10 day ahead cum death","2020-05-15",17,"Illinois","quantile","0.050000",3790
"176",2020-05-05,"10 day ahead inc death","2020-05-15",17,"Illinois","quantile","0.050000",75.95
"177",2020-05-05,"11 day ahead cum death","2020-05-16",17,"Illinois","quantile","0.050000",3888.7
"178",2020-05-05,"11 day ahead inc death","2020-05-16",17,"Illinois","quantile","0.050000",73.95
"179",2020-05-05,"12 day ahead cum death","2020-05-17",17,"Illinois","quantile","0.050000",3990.3
"180",2020-05-05,"12 day ahead inc death","2020-05-17",17,"Illinois","quantile","0.050000",77.95
"181",2020-05-05,"13 day ahead cum death","2020-05-18",17,"Illinois","quantile","0.050000",4101.85
"182",2020-05-05,"13 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.050000",78.95
"183",2020-05-05,"14 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.050000",4211.1
"184",2020-05-05,"14 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.050000",75.9
"185",2020-05-05,"15 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.050000",4304.45
"186",2020-05-05,"15 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.050000",76
"187",2020-05-05,"16 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.050000",4395.5
"188",2020-05-05,"16 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.050000",75.95
"189",2020-05-05,"17 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.050000",4490.2
"190",2020-05-05,"17 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.050000",78.9
"191",2020-05-05,"18 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.050000",4609.5
"192",2020-05-05,"18 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.050000",78
"193",2020-05-05,"19 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.050000",4709.35
"194",2020-05-05,"19 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.050000",75.9
"195",2020-05-05,"20 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.050000",4818.9
"196",2020-05-05,"20 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.050000",78.95
"197",2020-05-05,"21 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.050000",4940.45
"198",2020-05-05,"21 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.050000",86
"199",2020-05-05,"22 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.050000",5035.95
"200",2020-05-05,"22 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.050000",81.95
"201",2020-05-05,"23 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.050000",5134.95
"202",2020-05-05,"23 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.050000",80.9
"203",2020-05-05,"24 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.050000",5240.65
"204",2020-05-05,"24 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.050000",81.95
"205",2020-05-05,"25 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.050000",5346
"206",2020-05-05,"25 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.050000",87
"207",2020-05-05,"26 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.050000",5454.85
"208",2020-05-05,"26 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.050000",81.85
"209",2020-05-05,"27 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.050000",5572.45
"210",2020-05-05,"27 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.050000",82.95
"211",2020-05-05,"28 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.050000",5689.85
"212",2020-05-05,"28 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.050000",78.9
"213",2020-05-05,"29 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.050000",5808.5
"214",2020-05-05,"29 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.050000",84.9
"215",2020-05-05,"30 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.050000",5915.85
"216",2020-05-05,"30 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.050000",87
"217",2020-05-05,"31 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.050000",6041.2
"218",2020-05-05,"31 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.050000",84.95
"219",2020-05-05,"32 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.050000",6163.9
"220",2020-05-05,"32 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.050000",90.7
"221",2020-05-05,"33 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.050000",6273.6
"222",2020-05-05,"33 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.050000",83.95
"223",2020-05-05,"34 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.050000",6370.4
"224",2020-05-05,"34 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.050000",87.65
"225",2020-05-05,"35 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.050000",6483.6
"226",2020-05-05,"35 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.050000",82.9
"227",2020-05-05,"36 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.050000",6599.9
"228",2020-05-05,"36 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.050000",80
"229",2020-05-05,"37 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.050000",6717.85
"230",2020-05-05,"37 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.050000",83.95
"231",2020-05-05,"38 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.050000",6845.25
"232",2020-05-05,"38 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.050000",87
"233",2020-05-05,"39 day ahead cum death","2020-06-13",17,"Illinois","quantile","0.050000",6931.25
"234",2020-05-05,"39 day ahead inc death","2020-06-13",17,"Illinois","quantile","0.050000",86
"235",2020-05-05,"1 day ahead cum death","2020-05-06",17,"Illinois","quantile","0.100000",2941.6
"236",2020-05-05,"1 day ahead inc death","2020-05-06",17,"Illinois","quantile","0.100000",73
"237",2020-05-05,"2 day ahead cum death","2020-05-07",17,"Illinois","quantile","0.100000",3040
"238",2020-05-05,"2 day ahead inc death","2020-05-07",17,"Illinois","quantile","0.100000",74
"239",2020-05-05,"3 day ahead cum death","2020-05-08",17,"Illinois","quantile","0.100000",3137.4
"240",2020-05-05,"3 day ahead inc death","2020-05-08",17,"Illinois","quantile","0.100000",77
"241",2020-05-05,"4 day ahead cum death","2020-05-09",17,"Illinois","quantile","0.100000",3239.6
"242",2020-05-05,"4 day ahead inc death","2020-05-09",17,"Illinois","quantile","0.100000",77.9
"243",2020-05-05,"5 day ahead cum death","2020-05-10",17,"Illinois","quantile","0.100000",3338.9
"244",2020-05-05,"5 day ahead inc death","2020-05-10",17,"Illinois","quantile","0.100000",79
"245",2020-05-05,"6 day ahead cum death","2020-05-11",17,"Illinois","quantile","0.100000",3427.9
"246",2020-05-05,"6 day ahead inc death","2020-05-11",17,"Illinois","quantile","0.100000",77.9
"247",2020-05-05,"7 day ahead cum death","2020-05-12",17,"Illinois","quantile","0.100000",3533
"248",2020-05-05,"7 day ahead inc death","2020-05-12",17,"Illinois","quantile","0.100000",77
"249",2020-05-05,"8 day ahead cum death","2020-05-13",17,"Illinois","quantile","0.100000",3628.8
"250",2020-05-05,"8 day ahead inc death","2020-05-13",17,"Illinois","quantile","0.100000",75
"251",2020-05-05,"9 day ahead cum death","2020-05-14",17,"Illinois","quantile","0.100000",3731
"252",2020-05-05,"9 day ahead inc death","2020-05-14",17,"Illinois","quantile","0.100000",81
"253",2020-05-05,"10 day ahead cum death","2020-05-15",17,"Illinois","quantile","0.100000",3824.9
"254",2020-05-05,"10 day ahead inc death","2020-05-15",17,"Illinois","quantile","0.100000",83
"255",2020-05-05,"11 day ahead cum death","2020-05-16",17,"Illinois","quantile","0.100000",3929.8
"256",2020-05-05,"11 day ahead inc death","2020-05-16",17,"Illinois","quantile","0.100000",81.8
"257",2020-05-05,"12 day ahead cum death","2020-05-17",17,"Illinois","quantile","0.100000",4028.5
"258",2020-05-05,"12 day ahead inc death","2020-05-17",17,"Illinois","quantile","0.100000",84.9
"259",2020-05-05,"13 day ahead cum death","2020-05-18",17,"Illinois","quantile","0.100000",4135.9
"260",2020-05-05,"13 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.100000",84
"261",2020-05-05,"14 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.100000",4246.2
"262",2020-05-05,"14 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.100000",82
"263",2020-05-05,"15 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.100000",4347.6
"264",2020-05-05,"15 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.100000",85.9
"265",2020-05-05,"16 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.100000",4456.9
"266",2020-05-05,"16 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.100000",88.9
"267",2020-05-05,"17 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.100000",4558.8
"268",2020-05-05,"17 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.100000",86.9
"269",2020-05-05,"18 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.100000",4663.7
"270",2020-05-05,"18 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.100000",89
"271",2020-05-05,"19 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.100000",4769.8
"272",2020-05-05,"19 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.100000",83.9
"273",2020-05-05,"20 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.100000",4878.7
"274",2020-05-05,"20 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.100000",87.9
"275",2020-05-05,"21 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.100000",4990.4
"276",2020-05-05,"21 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.100000",92
"277",2020-05-05,"22 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.100000",5106.5
"278",2020-05-05,"22 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.100000",93
"279",2020-05-05,"23 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.100000",5215.7
"280",2020-05-05,"23 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.100000",87.9
"281",2020-05-05,"24 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.100000",5337.3
"282",2020-05-05,"24 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.100000",89.6
"283",2020-05-05,"25 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.100000",5446.4
