quantile,value,type,location,target,forecast_date,target_end_date
0.010,3822,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.025,4051,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.050,4311,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.100,4575,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.150,4744,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.200,4871,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.250,5014,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.300,5126,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.350,5240,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.400,5376,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.450,5477,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.500,5578,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
,5578,point,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.550,5678,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.600,5776,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.650,5887,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.700,6022,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.750,6158,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.800,6288,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.850,6487,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.900,6785,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.950,7138,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.975,7482,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.990,7868,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.010,3937,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.025,4201,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.050,4402,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.100,4707,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.150,4872,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.200,5050,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.250,5198,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.300,5349,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.350,5512,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.400,5645,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.450,5783,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.500,5967,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
,5967,point,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.550,6094,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.600,6257,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.650,6441,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.700,6598,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.750,6769,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.800,7035,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.850,7276,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.900,7671,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.950,8200,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.975,8595,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.990,9132,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.010,3727,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.025,3949,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.050,4309,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.100,4666,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.150,4935,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.200,5137,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.250,5330,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.300,5572,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.350,5772,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.400,5973,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.450,6217,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.500,6432,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
,6432,point,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.550,6636,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.600,6888,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.650,7165,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.700,7473,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.750,7764,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.800,8147,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.850,8509,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.900,9175,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.950,10259,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.975,10936,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.990,12140,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.010,3108,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.025,3435,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.050,3837,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.100,4325,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.150,4717,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.200,5035,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.250,5361,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.300,5626,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.350,5956,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.400,6296,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.450,6627,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.500,6948,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
,6948,point,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.550,7300,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.600,7746,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.650,8279,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.700,8698,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.750,9120,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.800,9637,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.850,10296,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.900,11225,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.950,12724,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.975,13714,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.990,14724,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.010,1,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.025,2,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.050,3,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.100,3,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.150,4,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.200,5,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.250,5,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.300,6,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.350,6,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.400,6,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.450,7,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.500,7,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
,7,point,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.550,8,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.600,8,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.650,9,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.700,9,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.750,10,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.800,10,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.850,11,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
0.900,12,quantile,02,1 wk ahead inc death,2020-10-18,2020-10-24
