quantile,value,type,location,target,forecast_date,target_end_date
0.010,15207,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.025,16236,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.050,16962,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.100,18078,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.150,18677,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.200,19152,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.250,19637,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.300,20073,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.350,20411,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.400,20776,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.450,21116,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.500,21530,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
,21530,point,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.550,21904,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.600,22511,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.650,22877,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.700,23300,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.750,23830,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.800,24337,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.850,24955,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.900,26007,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.950,27109,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.975,28784,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.990,29845,quantile,US,1 wk ahead inc death,2021-01-10,2021-01-16
0.010,15048,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.025,15845,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.050,16786,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.100,17984,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.150,18843,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.200,19622,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.250,20260,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.300,20831,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.350,21337,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.400,21775,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.450,22266,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.500,22851,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
,22851,point,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.550,23438,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.600,23951,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.650,24397,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.700,25004,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.750,25637,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.800,26444,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.850,27406,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.900,28594,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.950,30268,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.975,32302,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.990,34108,quantile,US,2 wk ahead inc death,2021-01-10,2021-01-23
0.010,14132,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.025,15082,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.050,16080,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.100,17305,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.150,18471,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.200,19254,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.250,20152,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.300,20865,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.350,21522,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.400,22249,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.450,22948,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.500,23756,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
,23756,point,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.550,24344,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.600,25185,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.650,26027,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.700,26912,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.750,28053,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.800,29335,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.850,30808,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.900,33040,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.950,35903,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.975,37765,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.990,41654,quantile,US,3 wk ahead inc death,2021-01-10,2021-01-30
0.010,12452,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.025,13224,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.050,14233,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.100,16368,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.150,17786,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.200,18933,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.250,19912,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.300,20793,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.350,21699,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.400,22771,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.450,23686,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.500,24950,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
,24950,point,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.550,26058,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.600,27234,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.650,28467,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.700,29584,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.750,31487,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.800,33282,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.850,35677,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.900,38852,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.950,43451,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.975,45566,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.990,48905,quantile,US,4 wk ahead inc death,2021-01-10,2021-02-06
0.010,2,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.025,4,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.050,5,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.100,6,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.150,7,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.200,8,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.250,9,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.300,9,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.350,10,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.400,11,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.450,12,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
0.500,13,quantile,02,1 wk ahead inc death,2021-01-10,2021-01-16
,13,point,02,1 wk ahead inc death,2021-01-10,2021-01-16
