quantile,value,type,location,target,forecast_date,target_end_date
0.300,4047,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.350,4194,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.400,4365,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.450,4566,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.500,4812,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
,4812,point,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.550,5041,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.600,5287,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.650,5551,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.700,5853,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.750,6265,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.800,6666,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.850,7016,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.900,7739,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.950,8597,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.975,9418,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.990,10217,quantile,US,4 wk ahead inc death,2020-09-20,2020-10-17
0.010,0,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.025,0,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.050,1,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.100,1,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.150,2,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.200,2,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.250,2,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.300,2,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.350,3,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.400,3,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.450,3,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.500,3,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
,3,point,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.550,4,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.600,4,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.650,4,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.700,5,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.750,5,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.800,5,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.850,6,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.900,7,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.950,8,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.975,9,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.990,10,quantile,02,1 wk ahead inc death,2020-09-20,2020-09-26
0.010,0,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.025,0,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.050,1,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.100,1,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.150,2,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.200,2,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.250,2,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.300,2,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.350,3,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.400,3,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.450,3,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.500,3,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
,3,point,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.550,4,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.600,4,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.650,4,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.700,5,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.750,5,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.800,6,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.850,6,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.900,7,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.950,8,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.975,10,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.990,11,quantile,02,2 wk ahead inc death,2020-09-20,2020-10-03
0.010,0,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.025,0,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.050,1,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.100,1,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.150,2,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.200,2,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.250,2,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.300,2,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.350,3,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.400,3,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.450,3,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.500,4,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
,4,point,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.550,4,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.600,4,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.650,5,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.700,5,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.750,6,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.800,6,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.850,7,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.900,8,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.950,10,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.975,12,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.990,14,quantile,02,3 wk ahead inc death,2020-09-20,2020-10-10
0.010,0,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.025,0,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.050,0,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.100,1,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.150,1,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.200,2,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.250,2,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.300,2,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.350,3,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.400,3,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.450,3,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.500,4,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
,4,point,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.550,4,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.600,5,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.650,5,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.700,5,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.750,6,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.800,7,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.850,7,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.900,9,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.950,11,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.975,13,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.990,16,quantile,02,4 wk ahead inc death,2020-09-20,2020-10-17
0.010,37,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.025,42,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.050,48,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.100,55,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.150,60,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.200,66,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.250,70,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.300,74,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.350,78,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.400,82,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.450,85,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.500,89,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
,89,point,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.550,94,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.600,98,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.650,103,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.700,108,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.750,112,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.800,118,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.850,126,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.900,138,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.950,154,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.975,169,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.990,191,quantile,01,1 wk ahead inc death,2020-09-20,2020-09-26
0.010,29,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.025,35,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.050,45,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.100,52,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.150,57,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.200,60,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.250,64,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.300,67,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.350,70,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.400,74,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.450,78,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.500,82,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
,82,point,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.550,86,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.600,89,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.650,94,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.700,100,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.750,106,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.800,114,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.850,123,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.900,133,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.950,151,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.975,164,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.990,184,quantile,01,2 wk ahead inc death,2020-09-20,2020-10-03
0.010,27,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.025,32,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.050,38,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.100,45,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.150,51,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.200,55,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.250,60,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.300,64,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.350,68,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.400,71,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.450,75,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.500,79,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
,79,point,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.550,82,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.600,88,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.650,92,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.700,96,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.750,101,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.800,108,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.850,121,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.900,132,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.950,151,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.975,166,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.990,190,quantile,01,3 wk ahead inc death,2020-09-20,2020-10-10
0.010,20,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.025,24,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.050,30,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.100,37,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.150,42,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.200,47,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.250,51,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.300,55,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.350,59,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.400,63,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.450,67,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.500,72,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
,72,point,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.550,76,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.600,81,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.650,86,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.700,91,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.750,99,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.800,107,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.850,119,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.900,133,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.950,155,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.975,181,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.990,215,quantile,01,4 wk ahead inc death,2020-09-20,2020-10-17
0.010,37,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.025,42,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.050,45,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.100,49,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.150,53,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.200,56,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.250,58,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.300,60,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.350,62,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.400,65,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.450,67,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.500,69,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
,69,point,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.550,71,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.600,74,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.650,76,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.700,79,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.750,81,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.800,85,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.850,89,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.900,94,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.950,104,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.975,109,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.990,116,quantile,05,1 wk ahead inc death,2020-09-20,2020-09-26
0.010,24,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.025,29,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.050,33,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.100,37,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.150,40,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.200,42,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.250,45,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.300,47,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.350,49,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.400,51,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.450,53,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.500,55,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
,55,point,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.550,57,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.600,60,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.650,63,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.700,65,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.750,68,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.800,71,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.850,74,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.900,78,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.950,85,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.975,92,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.990,102,quantile,05,2 wk ahead inc death,2020-09-20,2020-10-03
0.010,16,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.025,19,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.050,22,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.100,25,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.150,29,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.200,31,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.250,34,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.300,36,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.350,39,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.400,41,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.450,43,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.500,45,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
,45,point,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.550,47,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.600,49,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.650,51,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.700,54,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.750,58,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.800,61,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.850,66,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.900,71,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.950,81,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.975,89,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.990,97,quantile,05,3 wk ahead inc death,2020-09-20,2020-10-10
0.010,8,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.025,11,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.050,14,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.100,17,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.150,19,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.200,22,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.250,25,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.300,27,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.350,29,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.400,31,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.450,34,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.500,36,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
,36,point,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.550,38,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.600,40,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
0.650,43,quantile,05,4 wk ahead inc death,2020-09-20,2020-10-17
