quantile,value,type,location,target,forecast_date,target_end_date
0.010,9243,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.025,9667,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.050,10143,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.100,10816,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.150,11314,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.200,11732,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.250,12079,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.300,12400,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.350,12635,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.400,12896,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.450,13175,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.500,13413,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
,13413,point,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.550,13659,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.600,13980,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.650,14269,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.700,14595,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.750,14944,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.800,15423,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.850,15999,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.900,16574,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.950,17516,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.975,18209,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.990,19458,quantile,US,1 wk ahead inc death,2020-11-22,2020-11-28
0.010,9778,quantile,US,2 wk ahead inc death,2020-11-22,2020-12-05
0.025,10543,quantile,US,2 wk ahead inc death,2020-11-22,2020-12-05
0.050,11124,quantile,US,2 wk ahead inc death,2020-11-22,2020-12-05
0.100,12066,quantile,US,2 wk ahead inc death,2020-11-22,2020-12-05
0.150,12664,quantile,US,2 wk ahead inc death,2020-11-22,2020-12-05
0.200,13290,quantile,US,2 wk ahead inc death,2020-11-22,2020-12-05
