quantile,value,type,location,target,forecast_date,target_end_date
0.010,7389,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.025,7864,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.050,8199,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.100,8595,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.150,8921,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.200,9209,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.250,9390,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.300,9615,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.350,9948,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.400,10174,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.450,10360,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.500,10578,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
,10578,point,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.550,10816,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.600,11027,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.650,11209,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.700,11395,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.750,11657,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.800,11911,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.850,12354,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.900,12889,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.950,13571,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.975,14103,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.990,14847,quantile,US,1 wk ahead inc death,2020-11-15,2020-11-21
0.010,7985,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.025,8756,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.050,9138,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.100,9913,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.150,10615,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.200,10980,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.250,11393,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.300,11729,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.350,12052,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.400,12462,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.450,12874,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.500,13242,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
,13242,point,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.550,13565,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.600,13920,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.650,14212,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
0.700,14707,quantile,US,2 wk ahead inc death,2020-11-15,2020-11-28
