quantile,value,type,location,target,forecast_date,target_end_date
0.600,5,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.650,5,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.700,5,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.750,6,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.800,6,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.850,7,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.900,7,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.950,8,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.975,10,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.990,11,quantile,02,1 wk ahead inc death,2020-09-06,2020-09-12
0.010,0,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.025,0,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.050,1,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.100,2,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.150,2,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.200,2,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.250,3,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.300,3,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.350,3,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.400,4,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.450,4,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.500,4,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
,4,point,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.550,5,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.600,5,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.650,5,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.700,6,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.750,6,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.800,7,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.850,7,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.900,8,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.950,10,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.975,11,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.990,13,quantile,02,2 wk ahead inc death,2020-09-06,2020-09-19
0.010,0,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.025,1,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.050,1,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.100,2,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.150,2,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.200,2,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.250,3,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.300,3,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.350,3,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.400,4,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.450,4,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.500,4,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
,4,point,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.550,5,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.600,5,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.650,6,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.700,6,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.750,7,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.800,8,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.850,8,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.900,9,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.950,11,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.975,13,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.990,15,quantile,02,3 wk ahead inc death,2020-09-06,2020-09-26
0.010,0,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.025,0,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.050,1,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.100,1,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.150,2,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.200,2,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.250,3,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.300,3,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.350,3,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.400,4,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.450,4,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.500,5,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
,5,point,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.550,5,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.600,6,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.650,6,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.700,7,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.750,8,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.800,8,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.850,10,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.900,12,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.950,14,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.975,16,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.990,19,quantile,02,4 wk ahead inc death,2020-09-06,2020-10-03
0.010,49,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.025,57,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.050,65,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.100,73,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.150,80,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.200,86,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.250,91,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.300,97,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.350,102,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.400,107,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.450,112,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.500,116,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
,116,point,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.550,121,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.600,126,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.650,130,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.700,136,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.750,143,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.800,151,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.850,161,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.900,174,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.950,197,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.975,219,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.990,233,quantile,01,1 wk ahead inc death,2020-09-06,2020-09-12
0.010,38,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.025,46,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.050,53,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.100,62,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.150,68,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.200,74,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.250,78,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.300,84,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.350,88,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.400,92,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.450,96,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.500,100,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
,100,point,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.550,104,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.600,110,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.650,116,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.700,123,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.750,129,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.800,136,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.850,146,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.900,160,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.950,177,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.975,195,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.990,219,quantile,01,2 wk ahead inc death,2020-09-06,2020-09-19
0.010,29,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.025,35,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.050,42,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.100,50,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.150,57,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.200,62,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.250,66,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.300,70,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.350,74,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.400,80,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.450,84,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.500,88,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
,88,point,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.550,94,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.600,100,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.650,104,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.700,110,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.750,116,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.800,124,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.850,131,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.900,145,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.950,162,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.975,181,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.990,197,quantile,01,3 wk ahead inc death,2020-09-06,2020-09-26
0.010,22,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.025,26,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.050,32,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.100,38,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.150,43,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.200,46,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.250,50,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.300,54,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.350,59,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.400,62,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.450,67,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.500,71,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
,71,point,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.550,77,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.600,81,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.650,86,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.700,91,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.750,98,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.800,105,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.850,113,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.900,125,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.950,153,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.975,181,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.990,215,quantile,01,4 wk ahead inc death,2020-09-06,2020-10-03
0.010,52,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.025,60,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.050,65,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.100,71,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.150,75,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.200,78,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.250,81,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.300,84,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.350,88,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.400,90,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.450,94,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.500,97,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
,97,point,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.550,99,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.600,102,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.650,105,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.700,110,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.750,113,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.800,119,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.850,125,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.900,132,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.950,150,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.975,161,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.990,170,quantile,05,1 wk ahead inc death,2020-09-06,2020-09-12
0.010,43,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.025,48,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.050,52,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.100,58,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.150,62,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.200,67,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.250,70,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.300,74,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.350,79,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.400,82,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.450,85,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.500,89,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
,89,point,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.550,92,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.600,96,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.650,100,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.700,106,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.750,111,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.800,117,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.850,125,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.900,133,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.950,149,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.975,167,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.990,184,quantile,05,2 wk ahead inc death,2020-09-06,2020-09-19
0.010,28,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.025,32,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.050,38,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.100,43,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.150,49,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.200,53,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.250,57,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.300,61,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.350,66,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.400,70,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.450,75,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.500,80,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
,80,point,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.550,84,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.600,91,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.650,94,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.700,101,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.750,110,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.800,116,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.850,125,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.900,140,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.950,161,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.975,188,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.990,211,quantile,05,3 wk ahead inc death,2020-09-06,2020-09-26
0.010,17,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.025,21,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.050,26,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.100,32,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.150,37,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.200,40,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.250,45,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.300,49,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.350,53,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.400,58,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.450,62,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.500,68,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
,68,point,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.550,73,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.600,81,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
0.650,87,quantile,05,4 wk ahead inc death,2020-09-06,2020-10-03
