quantile,value,type,location,target,forecast_date,target_end_date
,3,point,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.550,3,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.600,3,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.650,4,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.700,4,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.750,4,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.800,5,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.850,5,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.900,6,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.950,7,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.975,8,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.990,10,quantile,02,1 wk ahead inc death,2020-07-19,2020-07-25
0.010,0,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.025,0,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.050,1,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.100,1,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.150,1,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.200,2,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.250,2,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.300,2,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.350,3,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.400,3,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.450,3,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.500,4,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
,4,point,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.550,4,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.600,4,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.650,5,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.700,5,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.750,6,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.800,6,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.850,7,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.900,8,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.950,10,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.975,11,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.990,13,quantile,02,2 wk ahead inc death,2020-07-19,2020-08-01
0.010,0,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.025,0,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.050,1,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.100,1,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.150,2,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.200,2,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.250,3,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.300,3,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.350,3,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.400,4,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.450,4,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.500,5,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
,5,point,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.550,5,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.600,6,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.650,7,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.700,7,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.750,8,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.800,9,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.850,10,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.900,12,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.950,14,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.975,17,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.990,21,quantile,02,3 wk ahead inc death,2020-07-19,2020-08-08
0.010,0,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.025,0,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.050,0,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.100,1,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.150,2,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.200,2,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.250,3,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.300,3,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.350,4,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.400,5,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.450,5,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.500,6,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
,6,point,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.550,7,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.600,8,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.650,9,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.700,10,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.750,11,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.800,13,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.850,15,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.900,18,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.950,23,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.975,27,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.990,32,quantile,02,4 wk ahead inc death,2020-07-19,2020-08-15
0.010,70,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.025,81,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.050,97,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.100,114,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.150,125,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.200,134,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.250,142,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.300,150,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.350,159,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.400,167,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.450,176,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.500,185,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
,185,point,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.550,191,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.600,201,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.650,210,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.700,224,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.750,234,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.800,251,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.850,269,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.900,291,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.950,338,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.975,372,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.990,421,quantile,01,1 wk ahead inc death,2020-07-19,2020-07-25
0.010,68,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.025,82,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.050,96,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.100,122,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.150,134,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.200,148,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.250,158,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.300,170,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.350,181,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.400,192,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.450,203,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.500,216,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
,216,point,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.550,228,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.600,242,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.650,258,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.700,272,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.750,290,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.800,311,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.850,341,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.900,376,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.950,436,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.975,513,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.990,597,quantile,01,2 wk ahead inc death,2020-07-19,2020-08-01
0.010,63,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.025,81,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.050,97,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.100,120,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.150,137,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.200,153,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.250,173,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.300,186,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.350,198,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.400,214,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.450,232,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.500,256,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
,256,point,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.550,273,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.600,292,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.650,314,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.700,340,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.750,373,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.800,409,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.850,459,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.900,531,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.950,652,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.975,722,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.990,840,quantile,01,3 wk ahead inc death,2020-07-19,2020-08-08
0.010,57,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.025,68,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.050,87,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.100,110,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.150,128,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.200,150,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.250,170,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.300,186,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.350,208,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.400,230,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.450,254,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.500,284,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
,284,point,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.550,306,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.600,338,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.650,374,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.700,415,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.750,458,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.800,523,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.850,590,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.900,698,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.950,886,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.975,1128,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.990,1283,quantile,01,4 wk ahead inc death,2020-07-19,2020-08-15
0.010,15,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.025,19,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.050,22,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.100,25,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.150,27,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.200,29,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.250,31,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.300,33,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.350,34,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.400,36,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.450,38,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.500,40,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
,40,point,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.550,42,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.600,43,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.650,45,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.700,47,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.750,50,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.800,53,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.850,56,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.900,60,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.950,69,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.975,75,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.990,85,quantile,05,1 wk ahead inc death,2020-07-19,2020-07-25
0.010,12,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.025,15,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.050,18,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.100,23,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.150,25,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.200,28,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.250,30,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.300,32,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.350,34,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.400,36,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.450,39,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.500,41,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
,41,point,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.550,43,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.600,45,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.650,48,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.700,51,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.750,54,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.800,60,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.850,66,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.900,72,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.950,84,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.975,93,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.990,110,quantile,05,2 wk ahead inc death,2020-07-19,2020-08-01
0.010,9,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.025,12,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.050,14,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.100,18,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.150,22,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.200,24,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.250,27,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.300,29,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.350,32,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.400,35,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.450,38,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.500,42,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
,42,point,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.550,46,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.600,49,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.650,54,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.700,59,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.750,66,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.800,72,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.850,82,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.900,90,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.950,109,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.975,126,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.990,140,quantile,05,3 wk ahead inc death,2020-07-19,2020-08-08
0.010,5,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.025,8,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.050,11,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.100,15,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.150,17,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.200,20,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.250,23,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.300,25,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.350,29,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.400,32,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.450,37,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.500,41,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
,41,point,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.550,46,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.600,52,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
0.650,58,quantile,05,4 wk ahead inc death,2020-07-19,2020-08-15
