quantile,value,type,location,target,forecast_date,target_end_date
0.010,7665,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.025,8196,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.050,8541,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.100,8901,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.150,9231,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.200,9491,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.250,9693,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.300,9917,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.350,10086,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.400,10300,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.450,10509,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.500,10725,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
,10725,point,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.550,10928,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.600,11094,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.650,11274,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.700,11516,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.750,11719,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.800,11942,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.850,12246,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.900,12620,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.950,13171,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.975,13794,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.990,14795,quantile,US,1 wk ahead inc death,2021-02-28,2021-03-06
0.010,6227,quantile,US,2 wk ahead inc death,2021-02-28,2021-03-13
0.025,6686,quantile,US,2 wk ahead inc death,2021-02-28,2021-03-13
0.050,7008,quantile,US,2 wk ahead inc death,2021-02-28,2021-03-13
