quantile,value,type,location,target,forecast_date,target_end_date
0.010,3137,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.025,3302,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.050,3459,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.100,3636,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.150,3788,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.200,3892,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.250,4013,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.300,4106,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.350,4172,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.400,4233,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.450,4327,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.500,4390,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
,4390,point,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.550,4456,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.600,4541,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.650,4621,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.700,4716,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.750,4827,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.800,4957,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.850,5076,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.900,5271,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.950,5517,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.975,5681,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.990,5953,quantile,US,1 wk ahead inc death,2021-05-02,2021-05-08
0.010,2472,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.025,2740,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.050,2955,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.100,3161,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.150,3271,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.200,3378,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.250,3474,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.300,3557,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.350,3629,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.400,3706,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.450,3798,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.500,3864,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
,3864,point,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.550,3958,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.600,4040,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.650,4129,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.700,4236,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.750,4346,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.800,4473,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.850,4634,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.900,4830,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.950,5130,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.975,5336,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.990,5597,quantile,US,2 wk ahead inc death,2021-05-02,2021-05-15
0.010,2036,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.025,2235,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.050,2438,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.100,2607,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.150,2744,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.200,2843,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.250,2932,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.300,3015,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.350,3104,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.400,3214,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.450,3291,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
0.500,3364,quantile,US,3 wk ahead inc death,2021-05-02,2021-05-22
,3364,point,US,3 wk ahead inc death,2021-05-02,2021-05-22
