quantile,value,type,location,target,forecast_date,target_end_date
0.800,6257,quantile,US,3 wk ahead inc death,2020-10-04,2020-10-24
0.850,6525,quantile,US,3 wk ahead inc death,2020-10-04,2020-10-24
0.900,6997,quantile,US,3 wk ahead inc death,2020-10-04,2020-10-24
0.950,7458,quantile,US,3 wk ahead inc death,2020-10-04,2020-10-24
0.975,7958,quantile,US,3 wk ahead inc death,2020-10-04,2020-10-24
0.990,8636,quantile,US,3 wk ahead inc death,2020-10-04,2020-10-24
0.010,2362,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.025,2596,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.050,2882,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.100,3240,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.150,3432,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.200,3613,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.250,3855,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.300,4052,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.350,4302,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.400,4497,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.450,4768,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.500,5020,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
,5020,point,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.550,5212,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.600,5458,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.650,5747,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.700,6026,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.750,6350,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.800,6728,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.850,7218,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.900,7740,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.950,8402,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.975,9035,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.990,9678,quantile,US,4 wk ahead inc death,2020-10-04,2020-10-31
0.010,1,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.025,1,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.050,2,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.100,2,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.150,3,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.200,3,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.250,4,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.300,4,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.350,4,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.400,5,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.450,5,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.500,5,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
,5,point,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.550,6,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.600,6,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.650,7,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.700,7,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.750,7,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.800,8,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.850,9,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.900,10,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.950,11,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.975,12,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.990,14,quantile,02,1 wk ahead inc death,2020-10-04,2020-10-10
0.010,1,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.025,1,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.050,2,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.100,3,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.150,3,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.200,4,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.250,4,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.300,5,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.350,5,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.400,6,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.450,6,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.500,6,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
,6,point,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.550,7,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.600,7,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.650,8,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.700,8,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.750,9,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.800,10,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.850,11,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.900,12,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.950,14,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.975,16,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.990,18,quantile,02,2 wk ahead inc death,2020-10-04,2020-10-17
0.010,1,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.025,2,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.050,2,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.100,3,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.150,4,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.200,4,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.250,5,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.300,6,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.350,6,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.400,7,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.450,7,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.500,8,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
,8,point,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.550,9,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.600,9,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.650,10,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.700,11,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.750,12,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.800,12,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.850,14,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.900,16,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.950,18,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.975,21,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.990,25,quantile,02,3 wk ahead inc death,2020-10-04,2020-10-24
0.010,0,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.025,1,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.050,2,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.100,3,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.150,4,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.200,5,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.250,5,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.300,6,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.350,7,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.400,8,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.450,8,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.500,9,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
,9,point,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.550,10,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.600,11,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.650,12,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.700,13,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.750,14,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.800,16,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.850,18,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.900,21,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.950,25,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.975,29,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.990,34,quantile,02,4 wk ahead inc death,2020-10-04,2020-10-31
0.010,27,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.025,31,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.050,36,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.100,43,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.150,48,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.200,52,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.250,55,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.300,58,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.350,61,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.400,65,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.450,69,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.500,72,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
,72,point,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.550,75,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.600,78,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.650,81,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.700,86,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.750,92,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.800,96,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.850,102,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.900,108,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.950,123,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.975,137,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.990,150,quantile,01,1 wk ahead inc death,2020-10-04,2020-10-10
0.010,25,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.025,29,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.050,35,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.100,41,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.150,47,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.200,50,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.250,55,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.300,58,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.350,60,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.400,63,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.450,66,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.500,69,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
,69,point,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.550,72,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.600,77,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.650,80,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.700,85,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.750,90,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.800,96,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.850,102,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.900,111,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.950,127,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.975,139,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.990,154,quantile,01,2 wk ahead inc death,2020-10-04,2020-10-17
0.010,23,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.025,29,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.050,34,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.100,39,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.150,44,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.200,48,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.250,52,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.300,55,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.350,59,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.400,62,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.450,65,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.500,68,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
,68,point,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.550,72,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.600,77,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.650,81,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.700,87,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.750,93,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.800,99,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.850,109,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.900,122,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.950,140,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.975,162,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.990,191,quantile,01,3 wk ahead inc death,2020-10-04,2020-10-24
0.010,19,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.025,24,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.050,28,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.100,33,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.150,38,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.200,42,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.250,47,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.300,52,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.350,56,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.400,59,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.450,62,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.500,67,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
,67,point,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.550,71,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.600,76,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.650,81,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.700,88,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.750,95,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.800,105,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.850,118,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.900,134,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.950,155,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.975,174,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.990,198,quantile,01,4 wk ahead inc death,2020-10-04,2020-10-31
0.010,63,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.025,68,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.050,74,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.100,80,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.150,86,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.200,90,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.250,93,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.300,97,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.350,100,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.400,103,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.450,107,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.500,110,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
,110,point,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.550,113,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.600,116,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.650,119,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.700,124,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.750,128,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.800,133,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.850,139,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.900,148,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.950,159,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.975,167,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.990,183,quantile,05,1 wk ahead inc death,2020-10-04,2020-10-10
0.010,53,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.025,57,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.050,63,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.100,70,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.150,75,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.200,79,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.250,82,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.300,86,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.350,90,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.400,93,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.450,97,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.500,101,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
,101,point,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.550,105,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.600,110,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.650,114,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.700,119,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.750,124,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.800,130,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.850,138,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.900,151,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.950,168,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.975,180,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.990,198,quantile,05,2 wk ahead inc death,2020-10-04,2020-10-17
0.010,37,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.025,43,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.050,49,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.100,56,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.150,61,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.200,67,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.250,70,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.300,75,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.350,79,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.400,85,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.450,88,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.500,92,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
,92,point,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.550,99,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.600,103,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.650,109,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.700,114,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.750,121,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.800,130,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.850,138,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.900,155,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.950,173,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.975,189,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.990,218,quantile,05,3 wk ahead inc death,2020-10-04,2020-10-24
0.010,25,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.025,30,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.050,36,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.100,43,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.150,48,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.200,53,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.250,57,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.300,62,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.350,67,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.400,71,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.450,78,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.500,82,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
,82,point,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.550,87,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.600,94,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
0.650,100,quantile,05,4 wk ahead inc death,2020-10-04,2020-10-31
