quantile,value,type,location,target,forecast_date,target_end_date
0.150,5648,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.200,6004,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.250,6290,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.300,6578,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.350,6872,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.400,7127,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.450,7517,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.500,7794,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
,7794,point,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.550,8119,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.600,8499,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.650,8896,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.700,9233,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.750,9600,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.800,10001,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.850,10669,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.900,11438,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.950,12700,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.975,13665,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.990,14618,quantile,US,3 wk ahead inc death,2020-10-25,2020-11-14
0.010,3724,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.025,4086,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.050,4417,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.100,5028,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.150,5711,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.200,6128,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.250,6542,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.300,6957,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.350,7467,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.400,7908,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.450,8352,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.500,8962,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
,8962,point,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.550,9475,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.600,10135,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.650,10931,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.700,11598,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.750,12154,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.800,12879,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.850,13923,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.900,15353,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.950,17429,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.975,19218,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.990,21747,quantile,US,4 wk ahead inc death,2020-10-25,2020-11-21
0.010,1,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.025,2,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.050,3,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.100,4,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.150,4,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.200,5,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.250,5,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.300,6,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.350,6,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.400,7,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.450,7,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.500,8,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
,8,point,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.550,8,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.600,9,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.650,9,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.700,10,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.750,10,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.800,11,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.850,12,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.900,14,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.950,15,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.975,17,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.990,21,quantile,02,1 wk ahead inc death,2020-10-25,2020-10-31
0.010,2,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.025,3,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.050,4,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.100,5,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.150,6,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.200,7,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.250,8,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.300,8,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.350,9,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.400,9,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.450,10,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.500,11,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
,11,point,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.550,11,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.600,12,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.650,13,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.700,14,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.750,15,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.800,16,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.850,17,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.900,19,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.950,23,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.975,26,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.990,29,quantile,02,2 wk ahead inc death,2020-10-25,2020-11-07
0.010,3,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.025,4,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.050,5,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.100,6,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.150,7,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.200,9,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.250,10,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.300,11,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.350,12,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.400,13,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.450,14,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.500,15,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
,15,point,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.550,17,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.600,18,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.650,19,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.700,21,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.750,23,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.800,25,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.850,27,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.900,30,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.950,37,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.975,43,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.990,50,quantile,02,3 wk ahead inc death,2020-10-25,2020-11-14
0.010,3,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.025,4,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.050,7,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.100,9,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.150,11,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.200,13,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.250,14,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.300,16,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.350,17,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.400,19,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.450,21,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.500,23,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
,23,point,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.550,25,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.600,27,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.650,30,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.700,32,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.750,36,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.800,40,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.850,46,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.900,56,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.950,67,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.975,78,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.990,95,quantile,02,4 wk ahead inc death,2020-10-25,2020-11-21
0.010,34,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.025,39,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.050,45,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.100,52,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.150,57,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.200,63,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.250,67,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.300,70,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.350,74,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.400,77,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.450,81,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.500,85,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
,85,point,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.550,89,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.600,93,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.650,97,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.700,102,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.750,108,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.800,115,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.850,124,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.900,136,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.950,149,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.975,163,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.990,179,quantile,01,1 wk ahead inc death,2020-10-25,2020-10-31
0.010,31,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.025,36,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.050,41,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.100,50,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.150,56,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.200,60,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.250,64,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.300,68,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.350,72,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.400,76,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.450,80,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.500,85,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
,85,point,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.550,91,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.600,96,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.650,100,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.700,106,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.750,112,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.800,119,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.850,127,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.900,139,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.950,154,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.975,173,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.990,202,quantile,01,2 wk ahead inc death,2020-10-25,2020-11-07
0.010,28,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.025,33,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.050,40,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.100,46,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.150,53,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.200,57,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.250,62,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.300,66,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.350,70,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.400,74,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.450,79,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.500,84,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
,84,point,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.550,89,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.600,94,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.650,99,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.700,105,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.750,113,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.800,120,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.850,130,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.900,146,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.950,171,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.975,197,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.990,213,quantile,01,3 wk ahead inc death,2020-10-25,2020-11-14
0.010,22,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.025,27,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.050,34,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.100,42,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.150,49,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.200,55,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.250,59,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.300,64,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.350,68,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.400,75,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.450,80,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.500,85,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
,85,point,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.550,91,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.600,97,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.650,104,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.700,113,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.750,123,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.800,133,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.850,149,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.900,165,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.950,197,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.975,226,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.990,268,quantile,01,4 wk ahead inc death,2020-10-25,2020-11-21
0.010,65,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.025,70,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.050,75,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.100,81,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.150,86,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.200,90,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.250,94,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.300,98,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.350,101,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.400,103,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.450,106,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.500,109,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
,109,point,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.550,111,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.600,114,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.650,118,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.700,122,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.750,126,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.800,130,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.850,136,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.900,145,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.950,156,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.975,165,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.990,177,quantile,05,1 wk ahead inc death,2020-10-25,2020-10-31
0.010,48,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.025,54,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.050,58,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.100,65,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.150,71,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.200,76,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.250,79,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.300,83,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.350,88,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.400,92,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.450,96,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.500,101,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
,101,point,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.550,105,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.600,110,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.650,115,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.700,120,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.750,126,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.800,132,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.850,141,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.900,152,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.950,164,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.975,186,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.990,213,quantile,05,2 wk ahead inc death,2020-10-25,2020-11-07
0.010,34,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.025,39,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.050,43,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.100,50,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.150,56,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.200,60,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.250,66,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.300,72,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.350,76,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.400,81,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.450,86,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.500,92,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
,92,point,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.550,99,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.600,104,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.650,113,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.700,120,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.750,129,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.800,138,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.850,149,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.900,166,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.950,186,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.975,211,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.990,237,quantile,05,3 wk ahead inc death,2020-10-25,2020-11-14
0.010,24,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.025,27,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.050,31,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.100,39,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.150,44,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.200,51,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.250,56,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.300,61,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.350,65,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.400,71,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.450,78,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.500,86,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
,86,point,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.550,94,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.600,103,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
0.650,112,quantile,05,4 wk ahead inc death,2020-10-25,2020-11-21
