quantile,value,type,location,target,forecast_date,target_end_date
0.010,11820,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.025,12375,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.050,12887,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.100,13388,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.150,13884,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.200,14310,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.250,14712,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.300,14970,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.350,15221,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.400,15468,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.450,15786,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.500,16092,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
,16092,point,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.550,16421,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.600,16698,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.650,17047,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.700,17464,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.750,17853,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.800,18272,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.850,18862,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.900,19624,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.950,20740,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.975,21365,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.990,22810,quantile,US,1 wk ahead inc death,2021-02-14,2021-02-20
0.010,8950,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.025,9632,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.050,10362,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.100,10889,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.150,11371,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.200,11739,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.250,12111,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.300,12454,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.350,12752,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.400,13016,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.450,13280,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.500,13577,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
,13577,point,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.550,13827,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.600,14109,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.650,14420,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.700,14752,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.750,15056,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.800,15390,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.850,15828,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.900,16558,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.950,17405,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.975,18365,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.990,19156,quantile,US,2 wk ahead inc death,2021-02-14,2021-02-27
0.010,6901,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.025,7502,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.050,8066,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.100,8575,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.150,8955,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.200,9343,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.250,9597,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.300,9832,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.350,10112,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.400,10311,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.450,10550,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.500,10819,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
,10819,point,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.550,11135,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.600,11409,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.650,11699,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.700,11972,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.750,12423,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.800,12962,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.850,13494,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.900,14222,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.950,15024,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.975,16043,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.990,16947,quantile,US,3 wk ahead inc death,2021-02-14,2021-03-06
0.010,5131,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.025,5689,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.050,6066,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.100,6578,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.150,6902,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.200,7212,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.250,7511,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.300,7772,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.350,8031,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.400,8280,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.450,8515,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.500,8766,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
,8766,point,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.550,9090,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.600,9366,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.650,9643,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.700,9972,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.750,10288,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.800,10643,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.850,11168,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.900,11843,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.950,12622,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.975,13644,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.990,15291,quantile,US,4 wk ahead inc death,2021-02-14,2021-03-13
0.010,0,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.025,0,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.050,0,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.100,1,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.150,1,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.200,1,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.250,2,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.300,2,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.350,2,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.400,2,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.450,2,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.500,3,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
,3,point,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.550,3,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.600,3,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.650,4,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.700,4,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.750,4,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.800,5,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.850,5,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.900,6,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.950,8,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.975,9,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.990,10,quantile,02,1 wk ahead inc death,2021-02-14,2021-02-20
0.010,0,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
0.025,0,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
0.050,0,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
0.100,0,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
0.150,1,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
0.200,1,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
0.250,1,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
0.300,1,quantile,02,2 wk ahead inc death,2021-02-14,2021-02-27
