quantile,value,type,location,target,forecast_date,target_end_date
0.010,13188,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.025,13851,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.050,14464,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.100,15095,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.150,15638,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.200,16008,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.250,16372,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.300,16706,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.350,17042,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.400,17392,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.450,17710,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.500,18060,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
,18060,point,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.550,18396,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.600,18715,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.650,19069,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.700,19442,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.750,19758,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.800,20331,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.850,20838,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.900,21389,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.950,22443,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.975,23365,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.990,24224,quantile,US,1 wk ahead inc death,2021-02-07,2021-02-13
0.010,10855,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.025,11394,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.050,11903,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.100,12680,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.150,13165,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.200,13556,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.250,13938,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.300,14277,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.350,14596,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.400,14874,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.450,15163,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.500,15412,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
,15412,point,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.550,15726,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.600,16100,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.650,16478,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.700,16877,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.750,17258,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.800,17682,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.850,18233,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.900,18836,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.950,19960,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.975,21046,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.990,21669,quantile,US,2 wk ahead inc death,2021-02-07,2021-02-20
0.010,8845,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.025,9206,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.050,9705,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.100,10428,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.150,10838,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.200,11204,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.250,11516,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.300,11830,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.350,12127,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.400,12418,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.450,12694,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.500,12949,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
,12949,point,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.550,13212,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.600,13458,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.650,13733,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.700,14067,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.750,14444,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.800,14955,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.850,15401,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.900,16118,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.950,17140,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.975,18409,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.990,19598,quantile,US,3 wk ahead inc death,2021-02-07,2021-02-27
0.010,7008,quantile,US,4 wk ahead inc death,2021-02-07,2021-03-06
0.025,7278,quantile,US,4 wk ahead inc death,2021-02-07,2021-03-06
0.050,7538,quantile,US,4 wk ahead inc death,2021-02-07,2021-03-06
0.100,8313,quantile,US,4 wk ahead inc death,2021-02-07,2021-03-06
0.150,8689,quantile,US,4 wk ahead inc death,2021-02-07,2021-03-06
