quantile,value,type,location,target,forecast_date,target_end_date
0.010,12875,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.025,13455,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.050,14178,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.100,15146,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.150,15696,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.200,16122,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.250,16499,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.300,16862,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.350,17216,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.400,17538,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.450,17883,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.500,18284,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
,18284,point,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.550,18568,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.600,18923,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.650,19350,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.700,19799,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.750,20240,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.800,20754,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.850,21447,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.900,22078,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.950,23157,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.975,24011,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.990,25098,quantile,US,1 wk ahead inc death,2021-01-03,2021-01-09
0.010,12201,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.025,13146,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.050,13643,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.100,14587,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.150,15249,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.200,15913,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.250,16421,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.300,16928,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.350,17305,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.400,17756,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.450,18146,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.500,18562,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
,18562,point,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.550,19072,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.600,19587,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.650,20052,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.700,20649,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.750,21261,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.800,21837,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.850,22423,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.900,23528,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.950,24704,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.975,26206,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.990,27262,quantile,US,2 wk ahead inc death,2021-01-03,2021-01-16
0.010,11087,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.025,12077,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.050,13040,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.100,14092,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.150,14918,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.200,15397,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.250,15970,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.300,16496,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.350,16917,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.400,17398,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.450,17897,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.500,18592,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
,18592,point,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.550,19136,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.600,19800,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.650,20611,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.700,21361,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.750,22248,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.800,23209,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.850,24299,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.900,26053,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.950,28181,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.975,30117,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.990,31426,quantile,US,3 wk ahead inc death,2021-01-03,2021-01-23
0.010,9854,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.025,10901,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.050,11950,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.100,13213,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.150,14104,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.200,14692,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.250,15424,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.300,16063,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.350,16907,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.400,17583,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.450,18333,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.500,19030,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
,19030,point,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.550,19784,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.600,20669,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.650,21578,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.700,22771,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.750,24141,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.800,25205,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.850,26916,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.900,28767,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.950,31179,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.975,33846,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.990,36236,quantile,US,4 wk ahead inc death,2021-01-03,2021-01-30
0.010,3,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.025,4,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.050,6,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.100,7,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.150,8,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.200,9,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.250,10,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.300,11,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.350,12,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.400,13,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.450,13,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.500,14,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
,14,point,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.550,15,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.600,16,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.650,17,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.700,18,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
0.750,19,quantile,02,1 wk ahead inc death,2021-01-03,2021-01-09
