location,target_end_date,quantile,value,type,forecast_date,target
01,2024-04-21,0.050,5.94,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.050,5.8,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.050,5.56,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.050,5.31,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.100,18.01,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.100,17.39,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.100,16.96,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.100,16.84,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.100,16.46,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.100,15.67,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.100,15.05,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.100,14.33,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.100,14.02,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.100,13.75,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.100,13.33,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.100,13.06,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.100,12.46,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.100,12.1,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.100,11.57,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.100,11.14,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.100,10.85,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.100,10.77,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.100,10.32,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.100,9.84,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.100,9.21,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.100,8.9,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.100,8.66,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.100,8.61,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.100,8.31,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.100,8.1,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.100,7.82,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.100,7.25,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.100,7.1,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.100,6.84,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.100,6.57,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.150,19.02,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.150,18.43,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.150,17.99,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.150,17.84,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.150,17.46,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.150,16.68,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.150,16.11,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.150,15.41,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.150,15.11,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.150,14.82,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.150,14.38,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.150,14.13,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.150,13.53,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.150,13.19,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.150,12.66,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.150,12.22,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.150,11.92,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.150,11.84,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.150,11.37,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.150,10.9,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.150,10.28,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.150,9.97,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.150,9.73,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.150,9.66,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.150,9.34,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.150,9.13,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.150,8.84,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.150,8.26,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.150,8.11,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.150,7.84,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.150,7.56,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.200,19.86,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.200,19.29,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.200,18.84,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.200,18.66,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.200,18.3,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.200,17.53,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.200,17.0,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.200,16.33,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.200,16.02,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.200,15.73,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.200,15.27,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.200,15.03,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.200,14.43,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.200,14.11,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.200,13.59,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.200,13.15,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.200,12.83,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.200,12.76,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.200,12.28,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.200,11.81,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.200,11.2,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.200,10.9,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.200,10.65,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.200,10.57,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.200,10.23,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.200,10.02,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.200,9.73,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.200,9.15,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.200,8.99,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.200,8.72,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.200,8.43,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.250,20.6,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.250,20.06,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.250,19.6,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.250,19.39,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.250,19.04,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.250,18.28,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.250,17.79,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.250,17.14,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.250,16.84,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.250,16.54,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.250,16.07,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.250,15.83,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.250,15.24,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.250,14.94,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.250,14.43,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.250,13.98,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.250,13.66,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.250,13.59,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.250,13.1,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.250,12.65,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.250,12.04,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.250,11.75,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.250,11.5,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.250,11.41,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.250,11.05,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.250,10.84,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.250,10.54,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.250,9.98,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.250,9.81,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.250,9.54,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.250,9.24,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.300,21.29,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.300,20.77,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.300,20.31,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.300,20.07,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.300,19.73,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.300,18.98,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.300,18.53,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.300,17.9,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.300,17.61,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.300,17.29,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.300,16.82,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.300,16.59,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.300,16.01,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.300,15.71,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.300,15.22,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.300,14.77,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.300,14.45,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.300,14.37,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.300,13.88,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.300,13.44,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.300,12.84,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.300,12.56,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.300,12.31,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.300,12.2,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.300,11.83,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.300,11.62,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.300,11.33,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.300,10.78,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.300,10.6,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.300,10.33,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.300,10.03,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.350,21.94,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.350,21.45,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.350,20.98,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.350,20.72,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.350,20.39,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.350,19.65,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.350,19.23,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.350,18.64,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.350,18.35,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.350,18.02,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.350,17.54,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.350,17.32,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.350,16.74,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.350,16.47,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.350,15.99,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.350,15.54,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.350,15.21,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.350,15.13,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.350,14.64,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.350,14.21,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.350,13.62,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.350,13.35,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.350,13.1,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.350,12.98,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.350,12.59,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.350,12.39,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.350,12.1,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.350,11.56,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.350,11.38,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.350,11.1,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.350,10.8,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.400,22.58,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.400,22.11,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.400,21.63,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.400,21.35,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.400,21.03,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.400,20.3,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.400,19.92,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.400,19.35,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.400,19.07,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.400,18.74,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.400,18.24,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.400,18.03,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.400,17.47,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.400,17.21,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.400,16.74,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.400,16.29,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.400,15.96,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.400,15.88,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.400,15.39,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.400,14.97,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.400,14.4,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.400,14.14,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.400,13.89,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.400,13.76,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.400,13.36,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.400,13.16,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.400,12.86,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.400,12.35,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.400,12.17,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.400,11.89,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.400,11.58,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.450,23.21,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.450,22.76,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.450,22.28,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.450,21.97,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.450,21.66,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.450,20.95,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.450,20.61,quantile,2024-03-25,6 day ahead inc hosp
01,2024-04-01,0.450,20.07,quantile,2024-03-25,7 day ahead inc hosp
01,2024-04-02,0.450,19.8,quantile,2024-03-25,8 day ahead inc hosp
01,2024-04-03,0.450,19.45,quantile,2024-03-25,9 day ahead inc hosp
01,2024-04-04,0.450,18.94,quantile,2024-03-25,10 day ahead inc hosp
01,2024-04-05,0.450,18.74,quantile,2024-03-25,11 day ahead inc hosp
01,2024-04-06,0.450,18.2,quantile,2024-03-25,12 day ahead inc hosp
01,2024-04-07,0.450,17.95,quantile,2024-03-25,13 day ahead inc hosp
01,2024-04-08,0.450,17.5,quantile,2024-03-25,14 day ahead inc hosp
01,2024-04-09,0.450,17.05,quantile,2024-03-25,15 day ahead inc hosp
01,2024-04-10,0.450,16.71,quantile,2024-03-25,16 day ahead inc hosp
01,2024-04-11,0.450,16.64,quantile,2024-03-25,17 day ahead inc hosp
01,2024-04-12,0.450,16.14,quantile,2024-03-25,18 day ahead inc hosp
01,2024-04-13,0.450,15.74,quantile,2024-03-25,19 day ahead inc hosp
01,2024-04-14,0.450,15.18,quantile,2024-03-25,20 day ahead inc hosp
01,2024-04-15,0.450,14.94,quantile,2024-03-25,21 day ahead inc hosp
01,2024-04-16,0.450,14.7,quantile,2024-03-25,22 day ahead inc hosp
01,2024-04-17,0.450,14.55,quantile,2024-03-25,23 day ahead inc hosp
01,2024-04-18,0.450,14.13,quantile,2024-03-25,24 day ahead inc hosp
01,2024-04-19,0.450,13.94,quantile,2024-03-25,25 day ahead inc hosp
01,2024-04-20,0.450,13.65,quantile,2024-03-25,26 day ahead inc hosp
01,2024-04-21,0.450,13.15,quantile,2024-03-25,27 day ahead inc hosp
01,2024-04-22,0.450,12.97,quantile,2024-03-25,28 day ahead inc hosp
01,2024-04-23,0.450,12.69,quantile,2024-03-25,29 day ahead inc hosp
01,2024-04-24,0.450,12.39,quantile,2024-03-25,30 day ahead inc hosp
01,2024-03-25,0.500,23.84,quantile,2024-03-25,0 day ahead inc hosp
01,2024-03-26,0.500,23.42,quantile,2024-03-25,1 day ahead inc hosp
01,2024-03-27,0.500,22.93,quantile,2024-03-25,2 day ahead inc hosp
01,2024-03-28,0.500,22.6,quantile,2024-03-25,3 day ahead inc hosp
01,2024-03-29,0.500,22.3,quantile,2024-03-25,4 day ahead inc hosp
01,2024-03-30,0.500,21.61,quantile,2024-03-25,5 day ahead inc hosp
01,2024-03-31,0.500,21.31,quantile,2024-03-25,6 day ahead inc hosp
