"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-05-14,"1 day ahead inc death",2020-05-15,"US","US","point",NA,1717
2020-05-14,"2 day ahead inc death",2020-05-16,"US","US","point",NA,1725
2020-05-14,"3 day ahead inc death",2020-05-17,"US","US","point",NA,1725
2020-05-14,"4 day ahead inc death",2020-05-18,"US","US","point",NA,1725
2020-05-14,"5 day ahead inc death",2020-05-19,"US","US","point",NA,1725
2020-05-14,"6 day ahead inc death",2020-05-20,"US","US","point",NA,1725
2020-05-14,"7 day ahead inc death",2020-05-21,"US","US","point",NA,1725
2020-05-14,"8 day ahead inc death",2020-05-22,"US","US","point",NA,1725
2020-05-14,"1 day ahead cum death",2020-05-15,"US","US","point",NA,85850
2020-05-14,"2 day ahead cum death",2020-05-16,"US","US","point",NA,87575
2020-05-14,"3 day ahead cum death",2020-05-17,"US","US","point",NA,89299
2020-05-14,"4 day ahead cum death",2020-05-18,"US","US","point",NA,91024
2020-05-14,"5 day ahead cum death",2020-05-19,"US","US","point",NA,92748
2020-05-14,"6 day ahead cum death",2020-05-20,"US","US","point",NA,94473
2020-05-14,"7 day ahead cum death",2020-05-21,"US","US","point",NA,96197
2020-05-14,"8 day ahead cum death",2020-05-22,"US","US","point",NA,97922
