"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-05-23,"1 day ahead inc death",2020-05-24,"US","US","point",NA,1270
2020-05-23,"2 day ahead inc death",2020-05-25,"US","US","point",NA,1270
2020-05-23,"3 day ahead inc death",2020-05-26,"US","US","point",NA,1270
2020-05-23,"4 day ahead inc death",2020-05-27,"US","US","point",NA,1270
2020-05-23,"5 day ahead inc death",2020-05-28,"US","US","point",NA,1270
2020-05-23,"6 day ahead inc death",2020-05-29,"US","US","point",NA,1270
2020-05-23,"7 day ahead inc death",2020-05-30,"US","US","point",NA,1270
2020-05-23,"1 day ahead cum death",2020-05-24,"US","US","point",NA,98517
2020-05-23,"2 day ahead cum death",2020-05-25,"US","US","point",NA,99787
2020-05-23,"3 day ahead cum death",2020-05-26,"US","US","point",NA,101057
2020-05-23,"4 day ahead cum death",2020-05-27,"US","US","point",NA,102327
2020-05-23,"5 day ahead cum death",2020-05-28,"US","US","point",NA,103597
2020-05-23,"6 day ahead cum death",2020-05-29,"US","US","point",NA,104867
2020-05-23,"7 day ahead cum death",2020-05-30,"US","US","point",NA,106137
