"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-05-24,"1 day ahead inc death",2020-05-25,"US","US","point",NA,1193
2020-05-24,"2 day ahead inc death",2020-05-26,"US","US","point",NA,1193
2020-05-24,"3 day ahead inc death",2020-05-27,"US","US","point",NA,1192
2020-05-24,"4 day ahead inc death",2020-05-28,"US","US","point",NA,1193
2020-05-24,"5 day ahead inc death",2020-05-29,"US","US","point",NA,1192
2020-05-24,"6 day ahead inc death",2020-05-30,"US","US","point",NA,1193
2020-05-24,"7 day ahead inc death",2020-05-31,"US","US","point",NA,1193
2020-05-24,"1 day ahead cum death",2020-05-25,"US","US","point",NA,99500
2020-05-24,"2 day ahead cum death",2020-05-26,"US","US","point",NA,100693
2020-05-24,"3 day ahead cum death",2020-05-27,"US","US","point",NA,101885
2020-05-24,"4 day ahead cum death",2020-05-28,"US","US","point",NA,103078
2020-05-24,"5 day ahead cum death",2020-05-29,"US","US","point",NA,104270
2020-05-24,"6 day ahead cum death",2020-05-30,"US","US","point",NA,105463
2020-05-24,"7 day ahead cum death",2020-05-31,"US","US","point",NA,106655
2020-05-24,"1 wk ahead cum death",2020-05-30,"US","US","point",NA,105463
