"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-05-28,"1 day ahead inc death",2020-05-29,"US","US","point",NA,1099
2020-05-28,"2 day ahead inc death",2020-05-30,"US","US","point",NA,1099
2020-05-28,"3 day ahead inc death",2020-05-31,"US","US","point",NA,1099
2020-05-28,"4 day ahead inc death",2020-06-01,"US","US","point",NA,1099
2020-05-28,"5 day ahead inc death",2020-06-02,"US","US","point",NA,1099
2020-05-28,"6 day ahead inc death",2020-06-03,"US","US","point",NA,1099
2020-05-28,"7 day ahead inc death",2020-06-04,"US","US","point",NA,1099
2020-05-28,"1 day ahead cum death",2020-05-29,"US","US","point",NA,102480
2020-05-28,"2 day ahead cum death",2020-05-30,"US","US","point",NA,103579
2020-05-28,"3 day ahead cum death",2020-05-31,"US","US","point",NA,104678
2020-05-28,"4 day ahead cum death",2020-06-01,"US","US","point",NA,105777
2020-05-28,"5 day ahead cum death",2020-06-02,"US","US","point",NA,106876
2020-05-28,"6 day ahead cum death",2020-06-03,"US","US","point",NA,107975
2020-05-28,"7 day ahead cum death",2020-06-04,"US","US","point",NA,109074
