"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-05-21,"1 day ahead inc death",2020-05-22,"US","US","point",NA,1546
2020-05-21,"2 day ahead inc death",2020-05-23,"US","US","point",NA,1546
2020-05-21,"3 day ahead inc death",2020-05-24,"US","US","point",NA,1546
2020-05-21,"4 day ahead inc death",2020-05-25,"US","US","point",NA,1546
2020-05-21,"5 day ahead inc death",2020-05-26,"US","US","point",NA,1546
2020-05-21,"6 day ahead inc death",2020-05-27,"US","US","point",NA,1546
2020-05-21,"7 day ahead inc death",2020-05-28,"US","US","point",NA,1546
2020-05-21,"1 day ahead cum death",2020-05-22,"US","US","point",NA,96540
2020-05-21,"2 day ahead cum death",2020-05-23,"US","US","point",NA,98086
2020-05-21,"3 day ahead cum death",2020-05-24,"US","US","point",NA,99632
2020-05-21,"4 day ahead cum death",2020-05-25,"US","US","point",NA,101178
2020-05-21,"5 day ahead cum death",2020-05-26,"US","US","point",NA,102724
2020-05-21,"6 day ahead cum death",2020-05-27,"US","US","point",NA,104270
2020-05-21,"7 day ahead cum death",2020-05-28,"US","US","point",NA,105816
