"","forecast_date","target","target_end_date","location","type","quantile","value"
"58","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.35,17
"59","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.4,18.5
"60","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.45,20
"61","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.5,21.5
"62","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.55,24
"63","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.6,26
"64","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.65,28
"65","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.7,30.5
"66","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.75,33
"67","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.8,35.5
"68","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.85,39.5
"69","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.9,44
"70","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.95,51.5
"71","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.975,57
"72","2023-07-24","11 day ahead inc hosp","2023-08-04","01","quantile",0.99,64
"73","2023-07-24","12 day ahead inc hosp","2023-08-05","01","point",NA,21.5
"74","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.01,0
"75","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.025,1
"76","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.05,3.5
"77","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.1,6.5
"78","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.15,9
"79","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.2,11
"80","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.25,13
"81","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.3,15
"82","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.35,17
"83","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.4,18.5
"84","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.45,20.5
"85","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.5,21.5
"86","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.55,24
"87","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.6,26
"88","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.65,28
"89","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.7,31
"90","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.75,33
"91","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.8,36.5
"92","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.85,40
"93","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.9,46
"94","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.95,53
"95","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.975,59
"96","2023-07-24","12 day ahead inc hosp","2023-08-05","01","quantile",0.99,66.5
"97","2023-07-24","13 day ahead inc hosp","2023-08-06","01","point",NA,21.5
"98","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.01,0
"99","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.025,1
"100","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.05,3
"101","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.1,5.5
"102","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.15,8
"103","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.2,10.5
"104","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.25,13
"105","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.3,15
"106","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.35,16.5
"107","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.4,18.5
"108","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.45,20.5
"109","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.5,21.5
"110","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.55,24
"111","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.6,26
"112","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.65,28.5
"113","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.7,31.5
"114","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.75,34
"115","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.8,37
"116","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.85,41
"117","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.9,47
"118","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.95,54.5
"119","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.975,61
"120","2023-07-24","13 day ahead inc hosp","2023-08-06","01","quantile",0.99,68.5
"121","2023-07-24","14 day ahead inc hosp","2023-08-07","01","point",NA,22
"122","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.01,0
"123","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.025,0.5
"124","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.05,2.5
"125","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.1,5.5
"126","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.15,8
"127","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.2,10.5
"128","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.25,12.5
"129","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.3,14.5
"130","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.35,16.5
"131","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.4,18.5
"132","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.45,20.5
"133","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.5,22
"134","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.55,24
"135","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.6,26
"136","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.65,28.5
"137","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.7,31.5
"138","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.75,34.5
"139","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.8,37.5
"140","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.85,42
"141","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.9,48
"142","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.95,56.5
"143","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.975,62.5
"144","2023-07-24","14 day ahead inc hosp","2023-08-07","01","quantile",0.99,70.5
"145","2023-07-24","15 day ahead inc hosp","2023-08-08","01","point",NA,22
"146","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.01,0
"147","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.025,0
"148","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.05,2.5
"149","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.1,5
"150","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.15,8
"151","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.2,10
"152","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.25,12
"153","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.3,14
"154","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.35,16
"155","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.4,18
"156","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.45,20.5
"157","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.5,22
"158","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.55,24.5
"159","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.6,26.5
"160","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.65,29
"161","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.7,32
"162","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.75,35
"163","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.8,38.5
"164","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.85,43
"165","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.9,49
"166","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.95,57.5
"167","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.975,64.5
"168","2023-07-24","15 day ahead inc hosp","2023-08-08","01","quantile",0.99,73
"169","2023-07-24","16 day ahead inc hosp","2023-08-09","01","point",NA,22
"170","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.01,0
"171","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.025,0
"172","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.05,2
"173","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.1,4.5
"174","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.15,7
"175","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.2,9.5
"176","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.25,11.5
"177","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.3,14
"178","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.35,16
"179","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.4,18
"180","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.45,20.5
"181","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.5,22
"182","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.55,24.5
"183","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.6,27
"184","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.65,29.5
"185","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.7,32.5
"186","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.75,36
"187","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.8,39
"188","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.85,44
"189","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.9,50
"190","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.95,59.5
"191","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.975,66.5
"192","2023-07-24","16 day ahead inc hosp","2023-08-09","01","quantile",0.99,75
"193","2023-07-24","17 day ahead inc hosp","2023-08-10","01","point",NA,22
"194","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.01,0
"195","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.025,0
"196","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.05,1.5
"197","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.1,4.5
"198","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.15,7
"199","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.2,9.5
"200","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.25,11.5
"201","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.3,13.5
"202","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.35,16
"203","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.4,18
"204","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.45,20.5
"205","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.5,22
"206","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.55,24.5
"207","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.6,27
"208","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.65,29.5
"209","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.7,33
"210","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.75,36.5
"211","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.8,39.5
"212","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.85,45
"213","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.9,51.5
"214","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.95,60.5
"215","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.975,68
"216","2023-07-24","17 day ahead inc hosp","2023-08-10","01","quantile",0.99,77.5
"217","2023-07-24","18 day ahead inc hosp","2023-08-11","01","point",NA,22
"218","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.01,0
"219","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.025,0
"220","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.05,1.5
"221","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.1,4
"222","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.15,6.5
"223","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.2,9
"224","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.25,11.5
"225","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.3,13.5
"226","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.35,15.5
"227","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.4,18
"228","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.45,20
"229","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.5,22
"230","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.55,24.5
"231","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.6,27
"232","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.65,30
"233","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.7,33.5
"234","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.75,37
"235","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.8,40.5
"236","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.85,45
"237","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.9,52.5
"238","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.95,62.5
"239","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.975,69.5
"240","2023-07-24","18 day ahead inc hosp","2023-08-11","01","quantile",0.99,79
"241","2023-07-24","19 day ahead inc hosp","2023-08-12","01","point",NA,22
"242","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.01,0
"243","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.025,0
"244","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.05,1
"245","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.1,3.5
"246","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.15,6
"247","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.2,9
"248","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.25,11.5
"249","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.3,13.5
"250","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.35,15.5
"251","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.4,17.5
"252","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.45,20
"253","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.5,22
"254","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.55,24.5
"255","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.6,27
"256","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.65,30
"257","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.7,33.5
"258","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.75,37.5
"259","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.8,41
"260","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.85,46
"261","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.9,53.5
"262","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.95,63.5
"263","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.975,71.5
"264","2023-07-24","19 day ahead inc hosp","2023-08-12","01","quantile",0.99,81
"265","2023-07-24","2 day ahead inc hosp","2023-07-26","01","point",NA,21
"266","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.01,10
"267","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.025,11
"268","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.05,13
"269","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.1,15
"270","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.15,16
"271","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.2,17
"272","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.25,18
"273","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.3,18.5
"274","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.35,19
"275","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.4,20
"276","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.45,21
"277","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.5,21
"278","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.55,22
"279","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.6,23
"280","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.65,24
"281","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.7,25
"282","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.75,26
"283","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.8,27
"284","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.85,28.5
"285","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.9,30
"286","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.95,32
"287","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.975,35
"288","2023-07-24","2 day ahead inc hosp","2023-07-26","01","quantile",0.99,37.5
"289","2023-07-24","20 day ahead inc hosp","2023-08-13","01","point",NA,22
"290","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.01,0
"291","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.025,0
"292","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.05,1
"293","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.1,3.5
"294","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.15,6
"295","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.2,8.5
"296","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.25,10.5
"297","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.3,13.5
"298","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.35,15.5
"299","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.4,17.5
"300","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.45,20
"301","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.5,22
"302","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.55,24.5
"303","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.6,27.5
"304","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.65,30.5
"305","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.7,34
"306","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.75,38
"307","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.8,41.5
"308","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.85,47
"309","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.9,54.5
"310","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.95,64.5
"311","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.975,73
"312","2023-07-24","20 day ahead inc hosp","2023-08-13","01","quantile",0.99,83.5
"313","2023-07-24","21 day ahead inc hosp","2023-08-14","01","point",NA,22
"314","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.01,0
"315","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.025,0
"316","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.05,0.5
"317","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.1,3
"318","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.15,5.5
"319","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.2,8.5
"320","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.25,10.5
"321","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.3,13.5
"322","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.35,15.5
"323","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.4,17.5
"324","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.45,20
"325","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.5,22
"326","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.55,24.5
"327","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.6,27.5
"328","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.65,30.5
"329","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.7,34.5
"330","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.75,38.5
"331","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.8,42.5
"332","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.85,47.5
"333","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.9,55.5
"334","2023-07-24","21 day ahead inc hosp","2023-08-14","01","quantile",0.95,66.5
