"target","location","location_name","type","quantile","value"
"6 wk ahead cum death","34","New Jersey","quantile",0.025,3388.04652617665
"1 wk ahead cum death","34","New Jersey","quantile",0.5,3651.41233525524
"2 wk ahead cum death","34","New Jersey","quantile",0.5,4717.30625488481
"3 wk ahead cum death","34","New Jersey","quantile",0.5,5439.51901080643
"4 wk ahead cum death","34","New Jersey","quantile",0.5,6012.1697667242
"5 wk ahead cum death","34","New Jersey","quantile",0.5,6451.66426882223
"6 wk ahead cum death","34","New Jersey","quantile",0.5,6802.72427776542
"1 wk ahead cum death","34","New Jersey","quantile",0.975,6391.98003878058
"2 wk ahead cum death","34","New Jersey","quantile",0.975,9820.09535304217
"3 wk ahead cum death","34","New Jersey","quantile",0.975,13268.3576525927
"4 wk ahead cum death","34","New Jersey","quantile",0.975,17459.0049232841
"5 wk ahead cum death","34","New Jersey","quantile",0.975,23114.901772034
"6 wk ahead cum death","34","New Jersey","quantile",0.975,29930.922909797
"1 wk ahead cum death","35","New Mexico","quantile",0.025,26.6082252815549
"2 wk ahead cum death","35","New Mexico","quantile",0.025,28.1197180989815
"3 wk ahead cum death","35","New Mexico","quantile",0.025,32.679020857465
"4 wk ahead cum death","35","New Mexico","quantile",0.025,33.9755630350482
"5 wk ahead cum death","35","New Mexico","quantile",0.025,34.6779133701145
"6 wk ahead cum death","35","New Mexico","quantile",0.025,35.2055877650623
"1 wk ahead cum death","35","New Mexico","quantile",0.5,38.0229555772056
"2 wk ahead cum death","35","New Mexico","quantile",0.5,58.3114133549493
"3 wk ahead cum death","35","New Mexico","quantile",0.5,81.7841140858111
"4 wk ahead cum death","35","New Mexico","quantile",0.5,104.908341669793
"5 wk ahead cum death","35","New Mexico","quantile",0.5,125.7948443603
"6 wk ahead cum death","35","New Mexico","quantile",0.5,143.188498163557
"1 wk ahead cum death","35","New Mexico","quantile",0.975,82.9727272953339
"2 wk ahead cum death","35","New Mexico","quantile",0.975,174.309855130935
"3 wk ahead cum death","35","New Mexico","quantile",0.975,308.109554838077
"4 wk ahead cum death","35","New Mexico","quantile",0.975,473.974588584318
"5 wk ahead cum death","35","New Mexico","quantile",0.975,689.258616565333
"6 wk ahead cum death","35","New Mexico","quantile",0.975,970.09773614274
"1 wk ahead cum death","36","New York","quantile",0.025,10732.8715962673
"2 wk ahead cum death","36","New York","quantile",0.025,11326.8471893419
"3 wk ahead cum death","36","New York","quantile",0.025,11498.436949759
"4 wk ahead cum death","36","New York","quantile",0.025,11523.5913987619
"5 wk ahead cum death","36","New York","quantile",0.025,11532.9991918146
"6 wk ahead cum death","36","New York","quantile",0.025,11545.308837128
"1 wk ahead cum death","36","New York","quantile",0.5,13196.1860180856
"2 wk ahead cum death","36","New York","quantile",0.5,16088.675814669
"3 wk ahead cum death","36","New York","quantile",0.5,18014.9500621093
"4 wk ahead cum death","36","New York","quantile",0.5,19514.505521203
"5 wk ahead cum death","36","New York","quantile",0.5,20695.0977292734
"6 wk ahead cum death","36","New York","quantile",0.5,21677.9778181547
"1 wk ahead cum death","36","New York","quantile",0.975,17682.5656689693
"2 wk ahead cum death","36","New York","quantile",0.975,24974.9057567137
"3 wk ahead cum death","36","New York","quantile",0.975,32496.9275432232
"4 wk ahead cum death","36","New York","quantile",0.975,42096.5880490867
"5 wk ahead cum death","36","New York","quantile",0.975,53015.706194122
"6 wk ahead cum death","36","New York","quantile",0.975,66602.36382937
"1 wk ahead cum death","37","North Carolina","quantile",0.025,100.887326631682
"2 wk ahead cum death","37","North Carolina","quantile",0.025,119.664802645757
"3 wk ahead cum death","37","North Carolina","quantile",0.025,135.415982246539
"4 wk ahead cum death","37","North Carolina","quantile",0.025,142.676979290332
"5 wk ahead cum death","37","North Carolina","quantile",0.025,146.926128182096
"6 wk ahead cum death","37","North Carolina","quantile",0.025,151.281303060996
"1 wk ahead cum death","37","North Carolina","quantile",0.5,172.455242950629
"2 wk ahead cum death","37","North Carolina","quantile",0.5,272.206656851863
"3 wk ahead cum death","37","North Carolina","quantile",0.5,345.097535164515
"4 wk ahead cum death","37","North Carolina","quantile",0.5,393.838174104309
"5 wk ahead cum death","37","North Carolina","quantile",0.5,433.610914802964
"6 wk ahead cum death","37","North Carolina","quantile",0.5,471.337274822898
"1 wk ahead cum death","37","North Carolina","quantile",0.975,434.648335629846
"2 wk ahead cum death","37","North Carolina","quantile",0.975,791.963889149812
"3 wk ahead cum death","37","North Carolina","quantile",0.975,1065.60247012635
"4 wk ahead cum death","37","North Carolina","quantile",0.975,1398.13854144523
"5 wk ahead cum death","37","North Carolina","quantile",0.975,1835.87171018271
"6 wk ahead cum death","37","North Carolina","quantile",0.975,2347.15636815676
"1 wk ahead cum death","38","North Dakota","quantile",0.025,7.01044523718228
"2 wk ahead cum death","38","North Dakota","quantile",0.025,7.03565587587189
"3 wk ahead cum death","38","North Dakota","quantile",0.025,7.0718618013736
"4 wk ahead cum death","38","North Dakota","quantile",0.025,7.1148817242326
"5 wk ahead cum death","38","North Dakota","quantile",0.025,7.15540968925281
"6 wk ahead cum death","38","North Dakota","quantile",0.025,7.1753890632999
"1 wk ahead cum death","38","North Dakota","quantile",0.5,8.85906538217235
"2 wk ahead cum death","38","North Dakota","quantile",0.5,11.8167567678723
"3 wk ahead cum death","38","North Dakota","quantile",0.5,15.1358335096246
"4 wk ahead cum death","38","North Dakota","quantile",0.5,18.3297039091183
"5 wk ahead cum death","38","North Dakota","quantile",0.5,21.1467605421958
"6 wk ahead cum death","38","North Dakota","quantile",0.5,23.4554870802529
"1 wk ahead cum death","38","North Dakota","quantile",0.975,23.494703047402
"2 wk ahead cum death","38","North Dakota","quantile",0.975,46.1849917949498
"3 wk ahead cum death","38","North Dakota","quantile",0.975,72.7715713331063
"4 wk ahead cum death","38","North Dakota","quantile",0.975,103.631515140051
"5 wk ahead cum death","38","North Dakota","quantile",0.975,133.741584842695
"6 wk ahead cum death","38","North Dakota","quantile",0.975,171.324917872761
"1 wk ahead cum death","39","Ohio","quantile",0.025,271.485817494307
"2 wk ahead cum death","39","Ohio","quantile",0.025,293.376527122077
"3 wk ahead cum death","39","Ohio","quantile",0.025,307.944897535263
"4 wk ahead cum death","39","Ohio","quantile",0.025,315.762363582257
"5 wk ahead cum death","39","Ohio","quantile",0.025,322.851986477377
"6 wk ahead cum death","39","Ohio","quantile",0.025,329.409292695175
"1 wk ahead cum death","39","Ohio","quantile",0.5,371.51574873253
"2 wk ahead cum death","39","Ohio","quantile",0.5,481.231201561416
"3 wk ahead cum death","39","Ohio","quantile",0.5,568.414544342184
"4 wk ahead cum death","39","Ohio","quantile",0.5,648.724139881788
"5 wk ahead cum death","39","Ohio","quantile",0.5,731.017287672706
"6 wk ahead cum death","39","Ohio","quantile",0.5,799.931178219185
"1 wk ahead cum death","39","Ohio","quantile",0.975,744.829446399627
"2 wk ahead cum death","39","Ohio","quantile",0.975,1187.71864743521
"3 wk ahead cum death","39","Ohio","quantile",0.975,1634.99237671661
"4 wk ahead cum death","39","Ohio","quantile",0.975,2202.1006077933
"5 wk ahead cum death","39","Ohio","quantile",0.975,2967.76355351813
"6 wk ahead cum death","39","Ohio","quantile",0.975,3785.78437450409
"1 wk ahead cum death","04","Arizona","quantile",0.025,120.466591347521
"2 wk ahead cum death","04","Arizona","quantile",0.025,135.250695028822
"3 wk ahead cum death","04","Arizona","quantile",0.025,156.539113036226
"4 wk ahead cum death","04","Arizona","quantile",0.025,171.660650925811
"5 wk ahead cum death","04","Arizona","quantile",0.025,179.609203121254
"6 wk ahead cum death","04","Arizona","quantile",0.025,183.242305338771
"1 wk ahead cum death","04","Arizona","quantile",0.5,175.192292886544
"2 wk ahead cum death","04","Arizona","quantile",0.5,273.309743801628
"3 wk ahead cum death","04","Arizona","quantile",0.5,384.549717691793
"4 wk ahead cum death","04","Arizona","quantile",0.5,492.364228237858
"5 wk ahead cum death","04","Arizona","quantile",0.5,580.72176549239
"6 wk ahead cum death","04","Arizona","quantile",0.5,643.784169647769
"1 wk ahead cum death","04","Arizona","quantile",0.975,347.636113308786
"2 wk ahead cum death","04","Arizona","quantile",0.975,690.481905718407
"3 wk ahead cum death","04","Arizona","quantile",0.975,1074.4896038588
"4 wk ahead cum death","04","Arizona","quantile",0.975,1540.64797996204
"5 wk ahead cum death","04","Arizona","quantile",0.975,1991.8880233984
"6 wk ahead cum death","04","Arizona","quantile",0.975,2413.08880476776
"1 wk ahead cum death","40","Oklahoma","quantile",0.025,100.728973417704
"2 wk ahead cum death","40","Oklahoma","quantile",0.025,118.26096224842
"3 wk ahead cum death","40","Oklahoma","quantile",0.025,139.719380934433
"4 wk ahead cum death","40","Oklahoma","quantile",0.025,156.050680677773
"5 wk ahead cum death","40","Oklahoma","quantile",0.025,164.865554539747
"6 wk ahead cum death","40","Oklahoma","quantile",0.025,168.089179886692
"1 wk ahead cum death","40","Oklahoma","quantile",0.5,155.248510491466
"2 wk ahead cum death","40","Oklahoma","quantile",0.5,247.038179518056
"3 wk ahead cum death","40","Oklahoma","quantile",0.5,352.402501224407
"4 wk ahead cum death","40","Oklahoma","quantile",0.5,455.784403167783
"5 wk ahead cum death","40","Oklahoma","quantile",0.5,539.595036235947
"6 wk ahead cum death","40","Oklahoma","quantile",0.5,600.853642171711
"1 wk ahead cum death","40","Oklahoma","quantile",0.975,384.242561275531
"2 wk ahead cum death","40","Oklahoma","quantile",0.975,767.317438844914
"3 wk ahead cum death","40","Oklahoma","quantile",0.975,1219.65508687677
"4 wk ahead cum death","40","Oklahoma","quantile",0.975,1740.82119710855
"5 wk ahead cum death","40","Oklahoma","quantile",0.975,2321.6247890387
"6 wk ahead cum death","40","Oklahoma","quantile",0.975,2913.31172352004
"1 wk ahead cum death","41","Oregon","quantile",0.025,57.4007171040675
"2 wk ahead cum death","41","Oregon","quantile",0.025,63.7594742392316
"3 wk ahead cum death","41","Oregon","quantile",0.025,73.1100045337024
"4 wk ahead cum death","41","Oregon","quantile",0.025,80.9675788725262
"5 wk ahead cum death","41","Oregon","quantile",0.025,85.8603243472853
"6 wk ahead cum death","41","Oregon","quantile",0.025,89.0919507986054
"1 wk ahead cum death","41","Oregon","quantile",0.5,73.9236926765225
"2 wk ahead cum death","41","Oregon","quantile",0.5,103.70136520859
"3 wk ahead cum death","41","Oregon","quantile",0.5,134.993200507361
"4 wk ahead cum death","41","Oregon","quantile",0.5,163.650234779725
"5 wk ahead cum death","41","Oregon","quantile",0.5,188.077803006967
"6 wk ahead cum death","41","Oregon","quantile",0.5,208.043106137932
"1 wk ahead cum death","41","Oregon","quantile",0.975,114.047564614952
"2 wk ahead cum death","41","Oregon","quantile",0.975,202.519042520924
"3 wk ahead cum death","41","Oregon","quantile",0.975,312.00914354756
"4 wk ahead cum death","41","Oregon","quantile",0.975,427.586763101613
"5 wk ahead cum death","41","Oregon","quantile",0.975,564.26662985385
"6 wk ahead cum death","41","Oregon","quantile",0.975,728.68585642957
"1 wk ahead cum death","42","Pennsylvania","quantile",0.025,664.796078551934
"2 wk ahead cum death","42","Pennsylvania","quantile",0.025,789.959611534383
"3 wk ahead cum death","42","Pennsylvania","quantile",0.025,879.648139105388
"4 wk ahead cum death","42","Pennsylvania","quantile",0.025,935.169208693745
"5 wk ahead cum death","42","Pennsylvania","quantile",0.025,975.928597043785
"6 wk ahead cum death","42","Pennsylvania","quantile",0.025,1003.69263432341
"1 wk ahead cum death","42","Pennsylvania","quantile",0.5,1003.49494678636
"2 wk ahead cum death","42","Pennsylvania","quantile",0.5,1539.36637167967
"3 wk ahead cum death","42","Pennsylvania","quantile",0.5,1969.85852763489
"4 wk ahead cum death","42","Pennsylvania","quantile",0.5,2299.85610975307
"5 wk ahead cum death","42","Pennsylvania","quantile",0.5,2572.86006577311
"6 wk ahead cum death","42","Pennsylvania","quantile",0.5,2801.26557809998
"1 wk ahead cum death","42","Pennsylvania","quantile",0.975,2123.39242364283
"2 wk ahead cum death","42","Pennsylvania","quantile",0.975,3906.15106860698
"3 wk ahead cum death","42","Pennsylvania","quantile",0.975,5543.43985079813
"4 wk ahead cum death","42","Pennsylvania","quantile",0.975,7402.6210907016
"5 wk ahead cum death","42","Pennsylvania","quantile",0.975,10139.869149386
"6 wk ahead cum death","42","Pennsylvania","quantile",0.975,13709.6927704871
"1 wk ahead cum death","44","Rhode Island","quantile",0.025,72.2679924608311
"2 wk ahead cum death","44","Rhode Island","quantile",0.025,91.7395451339601
"3 wk ahead cum death","44","Rhode Island","quantile",0.025,113.44900301777
"4 wk ahead cum death","44","Rhode Island","quantile",0.025,128.421778263234
"5 wk ahead cum death","44","Rhode Island","quantile",0.025,138.201905995888
"6 wk ahead cum death","44","Rhode Island","quantile",0.025,143.070984719191
"1 wk ahead cum death","44","Rhode Island","quantile",0.5,133.822876106598
"2 wk ahead cum death","44","Rhode Island","quantile",0.5,263.412127032046
"3 wk ahead cum death","44","Rhode Island","quantile",0.5,424.915516654033
"4 wk ahead cum death","44","Rhode Island","quantile",0.5,580.900649914033
"5 wk ahead cum death","44","Rhode Island","quantile",0.5,710.997409897554
"6 wk ahead cum death","44","Rhode Island","quantile",0.5,806.664834354489
"1 wk ahead cum death","44","Rhode Island","quantile",0.975,343.264219521348
"2 wk ahead cum death","44","Rhode Island","quantile",0.975,936.192032577815
"3 wk ahead cum death","44","Rhode Island","quantile",0.975,2129.62818174732
"4 wk ahead cum death","44","Rhode Island","quantile",0.975,4068.06053181071
"5 wk ahead cum death","44","Rhode Island","quantile",0.975,6458.87816839818
"6 wk ahead cum death","44","Rhode Island","quantile",0.975,8502.8795694876
"1 wk ahead cum death","45","South Carolina","quantile",0.025,89.1211021251184
"2 wk ahead cum death","45","South Carolina","quantile",0.025,105.013465297247
"3 wk ahead cum death","45","South Carolina","quantile",0.025,124.675674294194
"4 wk ahead cum death","45","South Carolina","quantile",0.025,139.967749383325
"5 wk ahead cum death","45","South Carolina","quantile",0.025,150.507125071079
"6 wk ahead cum death","45","South Carolina","quantile",0.025,157.843241908064
"1 wk ahead cum death","45","South Carolina","quantile",0.5,133.880632852931
"2 wk ahead cum death","45","South Carolina","quantile",0.5,205.791556576724
"3 wk ahead cum death","45","South Carolina","quantile",0.5,286.528375609575
"4 wk ahead cum death","45","South Carolina","quantile",0.5,366.553076454415
"5 wk ahead cum death","45","South Carolina","quantile",0.5,435.06144941458
"6 wk ahead cum death","45","South Carolina","quantile",0.5,487.432640778599
"1 wk ahead cum death","45","South Carolina","quantile",0.975,287.054964446463
"2 wk ahead cum death","45","South Carolina","quantile",0.975,541.486679603557
"3 wk ahead cum death","45","South Carolina","quantile",0.975,817.812953307117
"4 wk ahead cum death","45","South Carolina","quantile",0.975,1159.10983388803
"5 wk ahead cum death","45","South Carolina","quantile",0.975,1517.25504586233
"6 wk ahead cum death","45","South Carolina","quantile",0.975,2006.18542424495
"1 wk ahead cum death","46","South Dakota","quantile",0.025,6.77472432774823
"2 wk ahead cum death","46","South Dakota","quantile",0.025,8.4195576158059
"3 wk ahead cum death","46","South Dakota","quantile",0.025,10.0696224649527
"4 wk ahead cum death","46","South Dakota","quantile",0.025,11.3406693844672
"5 wk ahead cum death","46","South Dakota","quantile",0.025,12.353647565955
"6 wk ahead cum death","46","South Dakota","quantile",0.025,13.486375408771
"1 wk ahead cum death","46","South Dakota","quantile",0.5,18.4632087045143
"2 wk ahead cum death","46","South Dakota","quantile",0.5,42.6928574084139
"3 wk ahead cum death","46","South Dakota","quantile",0.5,75.7159595686528
"4 wk ahead cum death","46","South Dakota","quantile",0.5,109.778752297691
"5 wk ahead cum death","46","South Dakota","quantile",0.5,136.135523984004
"6 wk ahead cum death","46","South Dakota","quantile",0.5,153.719144216737
"1 wk ahead cum death","46","South Dakota","quantile",0.975,55.5527205717979
"2 wk ahead cum death","46","South Dakota","quantile",0.975,155.142910318811
"3 wk ahead cum death","46","South Dakota","quantile",0.975,356.95028327512
"4 wk ahead cum death","46","South Dakota","quantile",0.975,740.486349137343
"5 wk ahead cum death","46","South Dakota","quantile",0.975,1332.80586365498
"6 wk ahead cum death","46","South Dakota","quantile",0.975,2115.82487832998
"1 wk ahead cum death","47","Tennessee","quantile",0.025,114.423882079455
"2 wk ahead cum death","47","Tennessee","quantile",0.025,132.521345861369
"3 wk ahead cum death","47","Tennessee","quantile",0.025,149.517560819341
"4 wk ahead cum death","47","Tennessee","quantile",0.025,160.142425003409
"5 wk ahead cum death","47","Tennessee","quantile",0.025,165.274006377522
"6 wk ahead cum death","47","Tennessee","quantile",0.025,168.58061395158
"1 wk ahead cum death","47","Tennessee","quantile",0.5,187.991012473836
"2 wk ahead cum death","47","Tennessee","quantile",0.5,283.244880360778
"3 wk ahead cum death","47","Tennessee","quantile",0.5,362.215677321803
"4 wk ahead cum death","47","Tennessee","quantile",0.5,416.883456865766
"5 wk ahead cum death","47","Tennessee","quantile",0.5,455.833016592196
"6 wk ahead cum death","47","Tennessee","quantile",0.5,486.741583492074
"1 wk ahead cum death","47","Tennessee","quantile",0.975,378.149102801733
"2 wk ahead cum death","47","Tennessee","quantile",0.975,687.116022881654
"3 wk ahead cum death","47","Tennessee","quantile",0.975,951.747108583477
"4 wk ahead cum death","47","Tennessee","quantile",0.975,1220.29661368349
"5 wk ahead cum death","47","Tennessee","quantile",0.975,1501.13685856889
"6 wk ahead cum death","47","Tennessee","quantile",0.975,1808.99548403669
"1 wk ahead cum death","48","Texas","quantile",0.025,314.965669007941
"2 wk ahead cum death","48","Texas","quantile",0.025,376.470337687997
"3 wk ahead cum death","48","Texas","quantile",0.025,457.330096048627
"4 wk ahead cum death","48","Texas","quantile",0.025,522.506581656842
"5 wk ahead cum death","48","Texas","quantile",0.025,558.89397049245
"6 wk ahead cum death","48","Texas","quantile",0.025,577.206588502967
"1 wk ahead cum death","48","Texas","quantile",0.5,479.315301078337
"2 wk ahead cum death","48","Texas","quantile",0.5,798.962598688732
"3 wk ahead cum death","48","Texas","quantile",0.5,1169.30725955214
"4 wk ahead cum death","48","Texas","quantile",0.5,1526.42603922973
"5 wk ahead cum death","48","Texas","quantile",0.5,1829.26774842848
"6 wk ahead cum death","48","Texas","quantile",0.5,2059.48833481364
"1 wk ahead cum death","48","Texas","quantile",0.975,961.561950771648
"2 wk ahead cum death","48","Texas","quantile",0.975,2003.02787664175
"3 wk ahead cum death","48","Texas","quantile",0.975,3283.94249656621
"4 wk ahead cum death","48","Texas","quantile",0.975,4815.0999191483
"5 wk ahead cum death","48","Texas","quantile",0.975,6579.45449391424
"6 wk ahead cum death","48","Texas","quantile",0.975,8333.27814727888
"1 wk ahead cum death","49","Utah","quantile",0.025,18.2010547543118
"2 wk ahead cum death","49","Utah","quantile",0.025,18.5297761637693
"3 wk ahead cum death","49","Utah","quantile",0.025,22.3645434534029
"4 wk ahead cum death","49","Utah","quantile",0.025,26.1491938972464
"5 wk ahead cum death","49","Utah","quantile",0.025,28.3635615257533
"6 wk ahead cum death","49","Utah","quantile",0.025,28.513058287106
"1 wk ahead cum death","49","Utah","quantile",0.5,27.6970501908327
"2 wk ahead cum death","49","Utah","quantile",0.5,43.3720046117379
"3 wk ahead cum death","49","Utah","quantile",0.5,62.0309456612461
"4 wk ahead cum death","49","Utah","quantile",0.5,80.8093036215857
"5 wk ahead cum death","49","Utah","quantile",0.5,96.94941800502
"6 wk ahead cum death","49","Utah","quantile",0.5,109.197348676286
"1 wk ahead cum death","49","Utah","quantile",0.975,71.4539852213452
"2 wk ahead cum death","49","Utah","quantile",0.975,149.522576382552
"3 wk ahead cum death","49","Utah","quantile",0.975,227.04857056685
"4 wk ahead cum death","49","Utah","quantile",0.975,324.112079930681
"5 wk ahead cum death","49","Utah","quantile",0.975,422.368385237038
"6 wk ahead cum death","49","Utah","quantile",0.975,514.9222590451
"1 wk ahead cum death","05","Arkansas","quantile",0.025,27.0776343280495
"2 wk ahead cum death","05","Arkansas","quantile",0.025,27.7299554879122
"3 wk ahead cum death","05","Arkansas","quantile",0.025,31.3785710093431
"4 wk ahead cum death","05","Arkansas","quantile",0.025,34.9892204134441
"5 wk ahead cum death","05","Arkansas","quantile",0.025,38.6141507792989
"6 wk ahead cum death","05","Arkansas","quantile",0.025,39.726303887498
"1 wk ahead cum death","05","Arkansas","quantile",0.5,37.4086058844768
"2 wk ahead cum death","05","Arkansas","quantile",0.5,53.9873110499672
"3 wk ahead cum death","05","Arkansas","quantile",0.5,72.7255873603829
"4 wk ahead cum death","05","Arkansas","quantile",0.5,92.1689310267835
"5 wk ahead cum death","05","Arkansas","quantile",0.5,109.770230936994
"6 wk ahead cum death","05","Arkansas","quantile",0.5,123.67787558636
"1 wk ahead cum death","05","Arkansas","quantile",0.975,98.571810986789
"2 wk ahead cum death","05","Arkansas","quantile",0.975,210.169110629884
"3 wk ahead cum death","05","Arkansas","quantile",0.975,316.04321475339
"4 wk ahead cum death","05","Arkansas","quantile",0.975,429.41434741026
"5 wk ahead cum death","05","Arkansas","quantile",0.975,558.502346208136
"6 wk ahead cum death","05","Arkansas","quantile",0.975,700.340661616979
"1 wk ahead cum death","50","Vermont","quantile",0.025,27.0819484115977
"2 wk ahead cum death","50","Vermont","quantile",0.025,27.2749377360938
"3 wk ahead cum death","50","Vermont","quantile",0.025,27.456928393171
"4 wk ahead cum death","50","Vermont","quantile",0.025,27.6150100998801
"5 wk ahead cum death","50","Vermont","quantile",0.025,27.7057488847249
"6 wk ahead cum death","50","Vermont","quantile",0.025,27.8337620855316
"1 wk ahead cum death","50","Vermont","quantile",0.5,29.8235798981163
"2 wk ahead cum death","50","Vermont","quantile",0.5,33.9727790925483
"3 wk ahead cum death","50","Vermont","quantile",0.5,38.643550119218
"4 wk ahead cum death","50","Vermont","quantile",0.5,43.1331306391028
"5 wk ahead cum death","50","Vermont","quantile",0.5,46.5446435507969
"6 wk ahead cum death","50","Vermont","quantile",0.5,49.7953802220641
"1 wk ahead cum death","50","Vermont","quantile",0.975,52.1051311458079
"2 wk ahead cum death","50","Vermont","quantile",0.975,88.405210541004
"3 wk ahead cum death","50","Vermont","quantile",0.975,133.157888348759
"4 wk ahead cum death","50","Vermont","quantile",0.975,182.336862940728
"5 wk ahead cum death","50","Vermont","quantile",0.975,231.072504504479
"6 wk ahead cum death","50","Vermont","quantile",0.975,290.817722341537
"1 wk ahead cum death","51","Virginia","quantile",0.025,159.853318682778
"2 wk ahead cum death","51","Virginia","quantile",0.025,193.272072686636
"3 wk ahead cum death","51","Virginia","quantile",0.025,234.727523737834
"4 wk ahead cum death","51","Virginia","quantile",0.025,264.148397305416
"5 wk ahead cum death","51","Virginia","quantile",0.025,281.759376456935
"6 wk ahead cum death","51","Virginia","quantile",0.025,289.169403235521
"1 wk ahead cum death","51","Virginia","quantile",0.5,244.755066540019
"2 wk ahead cum death","51","Virginia","quantile",0.5,415.2464575525
"3 wk ahead cum death","51","Virginia","quantile",0.5,614.065372440911
"4 wk ahead cum death","51","Virginia","quantile",0.5,808.614147002024
"5 wk ahead cum death","51","Virginia","quantile",0.5,973.206331115016
"6 wk ahead cum death","51","Virginia","quantile",0.5,1108.17621219835
"1 wk ahead cum death","51","Virginia","quantile",0.975,557.410749399321
"2 wk ahead cum death","51","Virginia","quantile",0.975,1177.68041883174
"3 wk ahead cum death","51","Virginia","quantile",0.975,1949.01982420346
"4 wk ahead cum death","51","Virginia","quantile",0.975,3014.57578818903
"5 wk ahead cum death","51","Virginia","quantile",0.975,4336.43202023171
"6 wk ahead cum death","51","Virginia","quantile",0.975,5931.72647464631
"1 wk ahead cum death","53","Washington","quantile",0.025,566.541850482801
"2 wk ahead cum death","53","Washington","quantile",0.025,620.468198671887
"3 wk ahead cum death","53","Washington","quantile",0.025,652.73333603831
"4 wk ahead cum death","53","Washington","quantile",0.025,673.276877582226
"5 wk ahead cum death","53","Washington","quantile",0.025,686.880170723161
"6 wk ahead cum death","53","Washington","quantile",0.025,695.634932291707
"1 wk ahead cum death","53","Washington","quantile",0.5,644.228432945019
"2 wk ahead cum death","53","Washington","quantile",0.5,782.978401694714
"3 wk ahead cum death","53","Washington","quantile",0.5,888.80829671228
"4 wk ahead cum death","53","Washington","quantile",0.5,967.411633717025
"5 wk ahead cum death","53","Washington","quantile",0.5,1028.16755932868
"6 wk ahead cum death","53","Washington","quantile",0.5,1078.76220346252
"1 wk ahead cum death","53","Washington","quantile",0.975,786.582094832071
"2 wk ahead cum death","53","Washington","quantile",0.975,1091.48329907225
"3 wk ahead cum death","53","Washington","quantile",0.975,1398.33214767693
"4 wk ahead cum death","53","Washington","quantile",0.975,1708.79229341285
"5 wk ahead cum death","53","Washington","quantile",0.975,2081.19177420568
"6 wk ahead cum death","53","Washington","quantile",0.975,2452.12196713131
"1 wk ahead cum death","54","West Virginia","quantile",0.025,6.0137307964743
"2 wk ahead cum death","54","West Virginia","quantile",0.025,6.05336550563004
"3 wk ahead cum death","54","West Virginia","quantile",0.025,6.10692029824258
"4 wk ahead cum death","54","West Virginia","quantile",0.025,6.17107247308149
"5 wk ahead cum death","54","West Virginia","quantile",0.025,6.22431038087205
"6 wk ahead cum death","54","West Virginia","quantile",0.025,6.28176558906627
"1 wk ahead cum death","54","West Virginia","quantile",0.5,15.6623138603566
"2 wk ahead cum death","54","West Virginia","quantile",0.5,29.3101516702891
"3 wk ahead cum death","54","West Virginia","quantile",0.5,38.4053497281871
"4 wk ahead cum death","54","West Virginia","quantile",0.5,42.7649649964192
"5 wk ahead cum death","54","West Virginia","quantile",0.5,45.2283814481445
"6 wk ahead cum death","54","West Virginia","quantile",0.5,47.2392089601259
"1 wk ahead cum death","54","West Virginia","quantile",0.975,65.8012002087208
"2 wk ahead cum death","54","West Virginia","quantile",0.975,150.0423330113
"3 wk ahead cum death","54","West Virginia","quantile",0.975,217.52700265671
"4 wk ahead cum death","54","West Virginia","quantile",0.975,274.248764570861
"5 wk ahead cum death","54","West Virginia","quantile",0.975,316.827738219478
"6 wk ahead cum death","54","West Virginia","quantile",0.975,389.564633122947
"1 wk ahead cum death","55","Wisconsin","quantile",0.025,157.839413947385
"2 wk ahead cum death","55","Wisconsin","quantile",0.025,173.940861097412
"3 wk ahead cum death","55","Wisconsin","quantile",0.025,184.231666434977
"4 wk ahead cum death","55","Wisconsin","quantile",0.025,189.406552971163
"5 wk ahead cum death","55","Wisconsin","quantile",0.025,192.891468722635
"6 wk ahead cum death","55","Wisconsin","quantile",0.025,196.370728450894
"1 wk ahead cum death","55","Wisconsin","quantile",0.5,217.072902999869
"2 wk ahead cum death","55","Wisconsin","quantile",0.5,288.394250152179
"3 wk ahead cum death","55","Wisconsin","quantile",0.5,339.356033987292
"4 wk ahead cum death","55","Wisconsin","quantile",0.5,379.683950237275
"5 wk ahead cum death","55","Wisconsin","quantile",0.5,414.591733809688
"6 wk ahead cum death","55","Wisconsin","quantile",0.5,448.512521404519
"1 wk ahead cum death","55","Wisconsin","quantile",0.975,428.394353381907
"2 wk ahead cum death","55","Wisconsin","quantile",0.975,698.337777518004
"3 wk ahead cum death","55","Wisconsin","quantile",0.975,928.46724788464
"4 wk ahead cum death","55","Wisconsin","quantile",0.975,1166.56597508697
"5 wk ahead cum death","55","Wisconsin","quantile",0.975,1494.98315133762
"6 wk ahead cum death","55","Wisconsin","quantile",0.975,1815.74993953998
"1 wk ahead cum death","56","Wyoming","quantile",0.025,0.0314525373061526
"2 wk ahead cum death","56","Wyoming","quantile",0.025,0.0994572899150375
"3 wk ahead cum death","56","Wyoming","quantile",0.025,0.168335532006642
"4 wk ahead cum death","56","Wyoming","quantile",0.025,0.238585124521383
"5 wk ahead cum death","56","Wyoming","quantile",0.025,0.304210175695957
"6 wk ahead cum death","56","Wyoming","quantile",0.025,0.337622327073031
"1 wk ahead cum death","56","Wyoming","quantile",0.5,1.32963393686153
