,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-03,2020-05-04,1814
1,US,2 day ahead inc death,point,,2020-05-03,2020-05-05,1690
2,US,3 day ahead inc death,point,,2020-05-03,2020-05-06,1690
3,US,4 day ahead inc death,point,,2020-05-03,2020-05-07,1690
4,US,5 day ahead inc death,point,,2020-05-03,2020-05-08,1690
5,US,6 day ahead inc death,point,,2020-05-03,2020-05-09,1690
6,US,7 day ahead inc death,point,,2020-05-03,2020-05-10,1690
7,US,8 day ahead inc death,point,,2020-05-03,2020-05-11,1690
8,US,1 day ahead cum death,point,,2020-05-03,2020-05-04,68199
9,US,2 day ahead cum death,point,,2020-05-03,2020-05-05,69888
10,US,3 day ahead cum death,point,,2020-05-03,2020-05-06,71578
11,US,4 day ahead cum death,point,,2020-05-03,2020-05-07,73267
12,US,5 day ahead cum death,point,,2020-05-03,2020-05-08,74957
13,US,6 day ahead cum death,point,,2020-05-03,2020-05-09,76646
14,US,7 day ahead cum death,point,,2020-05-03,2020-05-10,78336
15,US,8 day ahead cum death,point,,2020-05-03,2020-05-11,80025
16,US,1 wk ahead cum death,point,,2020-05-03,2020-05-09,76646
