,location,target,type,quantile,forecast_date,target_end_date,value
0,US,6 day ahead inc death,point,,2020-06-14,2020-06-20,778.5625
1,US,5 day ahead inc death,point,,2020-06-14,2020-06-19,778.546875
2,US,4 day ahead inc death,point,,2020-06-14,2020-06-18,778.5234375
3,US,3 day ahead inc death,point,,2020-06-14,2020-06-17,778.5078125
4,US,2 day ahead inc death,point,,2020-06-14,2020-06-16,778.4921875
5,US,1 day ahead inc death,point,,2020-06-14,2020-06-15,778.46875
6,US,6 day ahead cum death,point,,2020-06-14,2020-06-20,120885.5546875
7,US,5 day ahead cum death,point,,2020-06-14,2020-06-19,120106.9921875
8,US,4 day ahead cum death,point,,2020-06-14,2020-06-18,119328.4453125
9,US,3 day ahead cum death,point,,2020-06-14,2020-06-17,118549.921875
10,US,2 day ahead cum death,point,,2020-06-14,2020-06-16,117771.4140625
11,US,1 day ahead cum death,point,,2020-06-14,2020-06-15,116992.921875
12,01,6 day ahead inc death,point,,2020-06-14,2020-06-20,9.306989532501689
13,01,5 day ahead inc death,point,,2020-06-14,2020-06-19,9.543693084515779
14,01,4 day ahead inc death,point,,2020-06-14,2020-06-18,9.793055900392119
15,01,3 day ahead inc death,point,,2020-06-14,2020-06-17,10.048059115075901
16,01,2 day ahead inc death,point,,2020-06-14,2020-06-16,10.266807364953099
17,01,1 day ahead inc death,point,,2020-06-14,2020-06-15,10.4419673807971
18,02,6 day ahead inc death,point,,2020-06-14,2020-06-20,0.33826732635497997
19,02,5 day ahead inc death,point,,2020-06-14,2020-06-19,0.33823299407959
20,02,4 day ahead inc death,point,,2020-06-14,2020-06-18,0.338222503662109
21,02,3 day ahead inc death,point,,2020-06-14,2020-06-17,0.33823871612548806
22,02,2 day ahead inc death,point,,2020-06-14,2020-06-16,0.338167190551758
23,02,1 day ahead inc death,point,,2020-06-14,2020-06-15,0.338108062744141
24,04,6 day ahead inc death,point,,2020-06-14,2020-06-20,29.376367419874896
25,04,5 day ahead inc death,point,,2020-06-14,2020-06-19,29.1581481479011
26,04,4 day ahead inc death,point,,2020-06-14,2020-06-18,28.7754420860595
27,04,3 day ahead inc death,point,,2020-06-14,2020-06-17,28.3292210126683
28,04,2 day ahead inc death,point,,2020-06-14,2020-06-16,27.7954447018049
29,04,1 day ahead inc death,point,,2020-06-14,2020-06-15,27.445050699850302
30,05,6 day ahead inc death,point,,2020-06-14,2020-06-20,4.321891038880779
31,05,5 day ahead inc death,point,,2020-06-14,2020-06-19,4.21748388077174
32,05,4 day ahead inc death,point,,2020-06-14,2020-06-18,4.11955156165578
33,05,3 day ahead inc death,point,,2020-06-14,2020-06-17,4.0276998256588
34,05,2 day ahead inc death,point,,2020-06-14,2020-06-16,3.94156463290869
35,05,1 day ahead inc death,point,,2020-06-14,2020-06-15,3.86080953725099
36,06,6 day ahead inc death,point,,2020-06-14,2020-06-20,80.0909382676073
37,06,5 day ahead inc death,point,,2020-06-14,2020-06-19,79.1238906159724
38,06,4 day ahead inc death,point,,2020-06-14,2020-06-18,78.1683754632886
39,06,3 day ahead inc death,point,,2020-06-14,2020-06-17,77.2242552790722
40,06,2 day ahead inc death,point,,2020-06-14,2020-06-16,76.29139417295391
41,06,1 day ahead inc death,point,,2020-06-14,2020-06-15,75.3696578751214
42,08,6 day ahead inc death,point,,2020-06-14,2020-06-20,8.53996674563882
43,08,5 day ahead inc death,point,,2020-06-14,2020-06-19,8.691318182146231
44,08,4 day ahead inc death,point,,2020-06-14,2020-06-18,8.83372131082524
45,08,3 day ahead inc death,point,,2020-06-14,2020-06-17,8.9969936293262
46,08,2 day ahead inc death,point,,2020-06-14,2020-06-16,9.114266350499971
47,08,1 day ahead inc death,point,,2020-06-14,2020-06-15,9.34138262167585
48,09,6 day ahead inc death,point,,2020-06-14,2020-06-20,20.2685679174801
49,09,5 day ahead inc death,point,,2020-06-14,2020-06-19,20.240763556384103
50,09,4 day ahead inc death,point,,2020-06-14,2020-06-18,20.2129955438804
51,09,3 day ahead inc death,point,,2020-06-14,2020-06-17,20.1852638324499
52,09,2 day ahead inc death,point,,2020-06-14,2020-06-16,20.1575683746369
53,09,1 day ahead inc death,point,,2020-06-14,2020-06-15,20.129909123046698
54,10,6 day ahead inc death,point,,2020-06-14,2020-06-20,3.83914184570312
55,10,5 day ahead inc death,point,,2020-06-14,2020-06-19,3.84402465820312
56,10,4 day ahead inc death,point,,2020-06-14,2020-06-18,3.84982299804688
57,10,3 day ahead inc death,point,,2020-06-14,2020-06-17,3.85061645507812
58,10,2 day ahead inc death,point,,2020-06-14,2020-06-16,3.8485107421875
59,10,1 day ahead inc death,point,,2020-06-14,2020-06-15,3.84774780273438
60,11,6 day ahead inc death,point,,2020-06-14,2020-06-20,4.23406468368489
61,11,5 day ahead inc death,point,,2020-06-14,2020-06-19,4.2245102698952905
62,11,4 day ahead inc death,point,,2020-06-14,2020-06-18,4.2116305378510805
63,11,3 day ahead inc death,point,,2020-06-14,2020-06-17,4.18855832710881
64,11,2 day ahead inc death,point,,2020-06-14,2020-06-16,4.16626651375827
65,11,1 day ahead inc death,point,,2020-06-14,2020-06-15,4.1283630569136
66,12,6 day ahead inc death,point,,2020-06-14,2020-06-20,39.97379222463589
67,12,5 day ahead inc death,point,,2020-06-14,2020-06-19,39.9808581518341
