"","forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"25",2020-06-21,"6 day ahead inc death",2020-06-27,"04","Arizona","point",NA,34.8203098896336
"26",2020-06-21,"5 day ahead inc death",2020-06-26,"04","Arizona","point",NA,33.6501913814161
"27",2020-06-21,"4 day ahead inc death",2020-06-25,"04","Arizona","point",NA,32.5220119393987
"28",2020-06-21,"3 day ahead inc death",2020-06-24,"04","Arizona","point",NA,31.4341600145547
"29",2020-06-21,"2 day ahead inc death",2020-06-23,"04","Arizona","point",NA,30.3850896355984
"30",2020-06-21,"1 day ahead inc death",2020-06-22,"04","Arizona","point",NA,29.3733176064568
"31",2020-06-21,"6 day ahead inc death",2020-06-27,"05","Arkansas","point",NA,7.62911987304688
"32",2020-06-21,"5 day ahead inc death",2020-06-26,"05","Arkansas","point",NA,7.63775634765625
"33",2020-06-21,"4 day ahead inc death",2020-06-25,"05","Arkansas","point",NA,7.69012451171875
"34",2020-06-21,"3 day ahead inc death",2020-06-24,"05","Arkansas","point",NA,7.77005004882812
"35",2020-06-21,"2 day ahead inc death",2020-06-23,"05","Arkansas","point",NA,7.89309692382812
"36",2020-06-21,"1 day ahead inc death",2020-06-22,"05","Arkansas","point",NA,8.0517578125
"37",2020-06-21,"6 day ahead inc death",2020-06-27,"06","California","point",NA,70.4878514961219
"38",2020-06-21,"5 day ahead inc death",2020-06-26,"06","California","point",NA,70.0486835994261
"39",2020-06-21,"4 day ahead inc death",2020-06-25,"06","California","point",NA,69.6122136218519
"40",2020-06-21,"3 day ahead inc death",2020-06-24,"06","California","point",NA,69.1784249894017
"41",2020-06-21,"2 day ahead inc death",2020-06-23,"06","California","point",NA,68.747301229896
"42",2020-06-21,"1 day ahead inc death",2020-06-22,"06","California","point",NA,68.3188259723483
"43",2020-06-21,"6 day ahead inc death",2020-06-27,"08","Colorado","point",NA,7.527587890625
"44",2020-06-21,"5 day ahead inc death",2020-06-26,"08","Colorado","point",NA,7.52783203125
"45",2020-06-21,"4 day ahead inc death",2020-06-25,"08","Colorado","point",NA,7.528076171875
"46",2020-06-21,"3 day ahead inc death",2020-06-24,"08","Colorado","point",NA,7.5283203125
"47",2020-06-21,"2 day ahead inc death",2020-06-23,"08","Colorado","point",NA,7.528564453125
"48",2020-06-21,"1 day ahead inc death",2020-06-22,"08","Colorado","point",NA,7.52880859375
"49",2020-06-21,"6 day ahead inc death",2020-06-27,"09","Connecticut","point",NA,8.61189100984848
"50",2020-06-21,"5 day ahead inc death",2020-06-26,"09","Connecticut","point",NA,8.92212232022666
"51",2020-06-21,"4 day ahead inc death",2020-06-25,"09","Connecticut","point",NA,9.24236658912014
"52",2020-06-21,"3 day ahead inc death",2020-06-24,"09","Connecticut","point",NA,9.57294699260819
"53",2020-06-21,"2 day ahead inc death",2020-06-23,"09","Connecticut","point",NA,9.91419713753021
"54",2020-06-21,"1 day ahead inc death",2020-06-22,"09","Connecticut","point",NA,10.2664613981451
"55",2020-06-21,"6 day ahead inc death",2020-06-27,"10","Delaware","point",NA,2.24761505234403
"56",2020-06-21,"5 day ahead inc death",2020-06-26,"10","Delaware","point",NA,2.26728919752094
"57",2020-06-21,"4 day ahead inc death",2020-06-25,"10","Delaware","point",NA,2.28688141773824
"58",2020-06-21,"3 day ahead inc death",2020-06-24,"10","Delaware","point",NA,2.30639059756152
"59",2020-06-21,"2 day ahead inc death",2020-06-23,"10","Delaware","point",NA,2.32581565290974
"60",2020-06-21,"1 day ahead inc death",2020-06-22,"10","Delaware","point",NA,2.34515553102676
"61",2020-06-21,"6 day ahead inc death",2020-06-27,"11","District of Columbia","point",NA,2.15970250908742
"62",2020-06-21,"5 day ahead inc death",2020-06-26,"11","District of Columbia","point",NA,2.21865289358652
"63",2020-06-21,"4 day ahead inc death",2020-06-25,"11","District of Columbia","point",NA,2.2808256686568
"64",2020-06-21,"3 day ahead inc death",2020-06-24,"11","District of Columbia","point",NA,2.35456831763065
"65",2020-06-21,"2 day ahead inc death",2020-06-23,"11","District of Columbia","point",NA,2.42551414283287
"66",2020-06-21,"1 day ahead inc death",2020-06-22,"11","District of Columbia","point",NA,2.51402668939579
"67",2020-06-21,"6 day ahead inc death",2020-06-27,"12","Florida","point",NA,50.07275390625
"68",2020-06-21,"5 day ahead inc death",2020-06-26,"12","Florida","point",NA,48.26318359375
"69",2020-06-21,"4 day ahead inc death",2020-06-25,"12","Florida","point",NA,46.5224609375
"70",2020-06-21,"3 day ahead inc death",2020-06-24,"12","Florida","point",NA,44.866455078125
"71",2020-06-21,"2 day ahead inc death",2020-06-23,"12","Florida","point",NA,43.312744140625
"72",2020-06-21,"1 day ahead inc death",2020-06-22,"12","Florida","point",NA,41.859375
"73",2020-06-21,"6 day ahead inc death",2020-06-27,"13","Georgia","point",NA,24.6381228225
"74",2020-06-21,"5 day ahead inc death",2020-06-26,"13","Georgia","point",NA,25.1290258225135
"75",2020-06-21,"4 day ahead inc death",2020-06-25,"13","Georgia","point",NA,25.6293283311056
"76",2020-06-21,"3 day ahead inc death",2020-06-24,"13","Georgia","point",NA,26.1392103242838
"77",2020-06-21,"2 day ahead inc death",2020-06-23,"13","Georgia","point",NA,26.6588552241237
"78",2020-06-21,"1 day ahead inc death",2020-06-22,"13","Georgia","point",NA,27.1884499647554
"79",2020-06-21,"6 day ahead inc death",2020-06-27,"66","Guam","point",NA,0
"80",2020-06-21,"5 day ahead inc death",2020-06-26,"66","Guam","point",NA,0
"81",2020-06-21,"4 day ahead inc death",2020-06-25,"66","Guam","point",NA,0
"82",2020-06-21,"3 day ahead inc death",2020-06-24,"66","Guam","point",NA,0
"83",2020-06-21,"2 day ahead inc death",2020-06-23,"66","Guam","point",NA,0
"84",2020-06-21,"1 day ahead inc death",2020-06-22,"66","Guam","point",NA,0
"85",2020-06-21,"6 day ahead inc death",2020-06-27,"15","Hawaii","point",NA,4.2632564145606e-14
"86",2020-06-21,"5 day ahead inc death",2020-06-26,"15","Hawaii","point",NA,4.61852778244065e-14
"87",2020-06-21,"4 day ahead inc death",2020-06-25,"15","Hawaii","point",NA,4.9737991503207e-14
"88",2020-06-21,"3 day ahead inc death",2020-06-24,"15","Hawaii","point",NA,4.9737991503207e-14
"89",2020-06-21,"2 day ahead inc death",2020-06-23,"15","Hawaii","point",NA,5.32907051820075e-14
"90",2020-06-21,"1 day ahead inc death",2020-06-22,"15","Hawaii","point",NA,5.6843418860808e-14
"91",2020-06-21,"6 day ahead inc death",2020-06-27,"16","Idaho","point",NA,0.314159499299365
"92",2020-06-21,"5 day ahead inc death",2020-06-26,"16","Idaho","point",NA,0.320900136858455
"93",2020-06-21,"4 day ahead inc death",2020-06-25,"16","Idaho","point",NA,0.327652667318318
"94",2020-06-21,"3 day ahead inc death",2020-06-24,"16","Idaho","point",NA,0.334416920171876
"95",2020-06-21,"2 day ahead inc death",2020-06-23,"16","Idaho","point",NA,0.341192723439548
"96",2020-06-21,"1 day ahead inc death",2020-06-22,"16","Idaho","point",NA,0.347979903673547
"97",2020-06-21,"6 day ahead inc death",2020-06-27,"17","Illinois","point",NA,50.31103515625
"98",2020-06-21,"5 day ahead inc death",2020-06-26,"17","Illinois","point",NA,50.322265625
"99",2020-06-21,"4 day ahead inc death",2020-06-25,"17","Illinois","point",NA,50.333984375
"100",2020-06-21,"3 day ahead inc death",2020-06-24,"17","Illinois","point",NA,50.34619140625
"101",2020-06-21,"2 day ahead inc death",2020-06-23,"17","Illinois","point",NA,50.35888671875
"102",2020-06-21,"1 day ahead inc death",2020-06-22,"17","Illinois","point",NA,50.3720703125
"103",2020-06-21,"6 day ahead inc death",2020-06-27,"18","Indiana","point",NA,19.217529296875
"104",2020-06-21,"5 day ahead inc death",2020-06-26,"18","Indiana","point",NA,19.2138671875
"105",2020-06-21,"4 day ahead inc death",2020-06-25,"18","Indiana","point",NA,19.21044921875
"106",2020-06-21,"3 day ahead inc death",2020-06-24,"18","Indiana","point",NA,19.20703125
"107",2020-06-21,"2 day ahead inc death",2020-06-23,"18","Indiana","point",NA,19.20361328125
"108",2020-06-21,"1 day ahead inc death",2020-06-22,"18","Indiana","point",NA,19.200439453125
"109",2020-06-21,"6 day ahead inc death",2020-06-27,"19","Iowa","point",NA,4.8441162109375
"110",2020-06-21,"5 day ahead inc death",2020-06-26,"19","Iowa","point",NA,4.84954833984375
"111",2020-06-21,"4 day ahead inc death",2020-06-25,"19","Iowa","point",NA,4.85504150390625
"112",2020-06-21,"3 day ahead inc death",2020-06-24,"19","Iowa","point",NA,4.86126708984375
"113",2020-06-21,"2 day ahead inc death",2020-06-23,"19","Iowa","point",NA,4.8687744140625
"114",2020-06-21,"1 day ahead inc death",2020-06-22,"19","Iowa","point",NA,4.87744140625
"115",2020-06-21,"6 day ahead inc death",2020-06-27,"20","Kansas","point",NA,2.39837949670851
"116",2020-06-21,"5 day ahead inc death",2020-06-26,"20","Kansas","point",NA,2.32708980759753
"117",2020-06-21,"4 day ahead inc death",2020-06-25,"20","Kansas","point",NA,2.25729560178337
"118",2020-06-21,"3 day ahead inc death",2020-06-24,"20","Kansas","point",NA,2.18896550768449
"119",2020-06-21,"2 day ahead inc death",2020-06-23,"20","Kansas","point",NA,2.12206881181851
"120",2020-06-21,"1 day ahead inc death",2020-06-22,"20","Kansas","point",NA,2.05657544499667
"121",2020-06-21,"6 day ahead inc death",2020-06-27,"21","Kentucky","point",NA,3.8743896484375
"122",2020-06-21,"5 day ahead inc death",2020-06-26,"21","Kentucky","point",NA,3.87451171875
"123",2020-06-21,"4 day ahead inc death",2020-06-25,"21","Kentucky","point",NA,3.87469482421875
"124",2020-06-21,"3 day ahead inc death",2020-06-24,"21","Kentucky","point",NA,3.87481689453125
"125",2020-06-21,"2 day ahead inc death",2020-06-23,"21","Kentucky","point",NA,3.875
"126",2020-06-21,"1 day ahead inc death",2020-06-22,"21","Kentucky","point",NA,3.87518310546875
"127",2020-06-21,"6 day ahead inc death",2020-06-27,"22","Louisiana","point",NA,15.15869140625
"128",2020-06-21,"5 day ahead inc death",2020-06-26,"22","Louisiana","point",NA,15.15771484375
"129",2020-06-21,"4 day ahead inc death",2020-06-25,"22","Louisiana","point",NA,15.157470703125
"130",2020-06-21,"3 day ahead inc death",2020-06-24,"22","Louisiana","point",NA,15.160400390625
"131",2020-06-21,"2 day ahead inc death",2020-06-23,"22","Louisiana","point",NA,15.1630859375
"132",2020-06-21,"1 day ahead inc death",2020-06-22,"22","Louisiana","point",NA,15.1650390625
"133",2020-06-21,"6 day ahead inc death",2020-06-27,"23","Maine","point",NA,0.244163513183594
"134",2020-06-21,"5 day ahead inc death",2020-06-26,"23","Maine","point",NA,0.244163513183594
"135",2020-06-21,"4 day ahead inc death",2020-06-25,"23","Maine","point",NA,0.244163513183594
"136",2020-06-21,"3 day ahead inc death",2020-06-24,"23","Maine","point",NA,0.244163513183594
"137",2020-06-21,"2 day ahead inc death",2020-06-23,"23","Maine","point",NA,0.244163513183594
"138",2020-06-21,"1 day ahead inc death",2020-06-22,"23","Maine","point",NA,0.244163513183594
"139",2020-06-21,"6 day ahead inc death",2020-06-27,"24","Maryland","point",NA,15.4385606676083
"140",2020-06-21,"5 day ahead inc death",2020-06-26,"24","Maryland","point",NA,15.773488269389
"141",2020-06-21,"4 day ahead inc death",2020-06-25,"24","Maryland","point",NA,16.1183091870157
"142",2020-06-21,"3 day ahead inc death",2020-06-24,"24","Maryland","point",NA,16.4944719235455
"143",2020-06-21,"2 day ahead inc death",2020-06-23,"24","Maryland","point",NA,16.9026414903146
"144",2020-06-21,"1 day ahead inc death",2020-06-22,"24","Maryland","point",NA,17.414472974669
"145",2020-06-21,"6 day ahead inc death",2020-06-27,"25","Massachusetts","point",NA,30.8087561688617
"146",2020-06-21,"5 day ahead inc death",2020-06-26,"25","Massachusetts","point",NA,31.334244411998
"147",2020-06-21,"4 day ahead inc death",2020-06-25,"25","Massachusetts","point",NA,31.8684138463204
"148",2020-06-21,"3 day ahead inc death",2020-06-24,"25","Massachusetts","point",NA,32.4114078871789
"149",2020-06-21,"2 day ahead inc death",2020-06-23,"25","Massachusetts","point",NA,32.9633723191782
"150",2020-06-21,"1 day ahead inc death",2020-06-22,"25","Massachusetts","point",NA,33.5244553353223
"151",2020-06-21,"6 day ahead inc death",2020-06-27,"26","Michigan","point",NA,13.9669457789587
"152",2020-06-21,"5 day ahead inc death",2020-06-26,"26","Michigan","point",NA,13.7776517843349
"153",2020-06-21,"4 day ahead inc death",2020-06-25,"26","Michigan","point",NA,13.5913660589276
"154",2020-06-21,"3 day ahead inc death",2020-06-24,"26","Michigan","point",NA,13.4080350966979
"155",2020-06-21,"2 day ahead inc death",2020-06-23,"26","Michigan","point",NA,13.2276064357739
"156",2020-06-21,"1 day ahead inc death",2020-06-22,"26","Michigan","point",NA,13.0500286365523
"157",2020-06-21,"6 day ahead inc death",2020-06-27,"27","Minnesota","point",NA,12.1132860631842
"158",2020-06-21,"5 day ahead inc death",2020-06-26,"27","Minnesota","point",NA,12.2852071366533
"159",2020-06-21,"4 day ahead inc death",2020-06-25,"27","Minnesota","point",NA,12.4593821726578
"160",2020-06-21,"3 day ahead inc death",2020-06-24,"27","Minnesota","point",NA,12.6358407216594
"161",2020-06-21,"2 day ahead inc death",2020-06-23,"27","Minnesota","point",NA,12.81461272154
"162",2020-06-21,"1 day ahead inc death",2020-06-22,"27","Minnesota","point",NA,12.9957285026801
"163",2020-06-21,"6 day ahead inc death",2020-06-27,"28","Mississippi","point",NA,2.24514149483514
"164",2020-06-21,"5 day ahead inc death",2020-06-26,"28","Mississippi","point",NA,2.45188419452415
"165",2020-06-21,"4 day ahead inc death",2020-06-25,"28","Mississippi","point",NA,2.68566243346822
"166",2020-06-21,"3 day ahead inc death",2020-06-24,"28","Mississippi","point",NA,2.95574110058806
"167",2020-06-21,"2 day ahead inc death",2020-06-23,"28","Mississippi","point",NA,3.1942930611051
"168",2020-06-21,"1 day ahead inc death",2020-06-22,"28","Mississippi","point",NA,3.4945450866511
"169",2020-06-21,"6 day ahead inc death",2020-06-27,"29","Missouri","point",NA,8.27093505859375
"170",2020-06-21,"5 day ahead inc death",2020-06-26,"29","Missouri","point",NA,8.270263671875
"171",2020-06-21,"4 day ahead inc death",2020-06-25,"29","Missouri","point",NA,8.26953125
"172",2020-06-21,"3 day ahead inc death",2020-06-24,"29","Missouri","point",NA,8.2686767578125
"173",2020-06-21,"2 day ahead inc death",2020-06-23,"29","Missouri","point",NA,8.2677001953125
"174",2020-06-21,"1 day ahead inc death",2020-06-22,"29","Missouri","point",NA,8.26678466796875
"175",2020-06-21,"6 day ahead inc death",2020-06-27,"30","Montana","point",NA,0.10905424815433
"176",2020-06-21,"5 day ahead inc death",2020-06-26,"30","Montana","point",NA,0.114624412289317
"177",2020-06-21,"4 day ahead inc death",2020-06-25,"30","Montana","point",NA,0.120832385694339
"178",2020-06-21,"3 day ahead inc death",2020-06-24,"30","Montana","point",NA,0.128327373163916
"179",2020-06-21,"2 day ahead inc death",2020-06-23,"30","Montana","point",NA,0.132970687395211
"180",2020-06-21,"1 day ahead inc death",2020-06-22,"30","Montana","point",NA,0.138840233572665
"181",2020-06-21,"6 day ahead inc death",2020-06-27,"31","Nebraska","point",NA,3.98562622070312
"182",2020-06-21,"5 day ahead inc death",2020-06-26,"31","Nebraska","point",NA,3.9906005859375
"183",2020-06-21,"4 day ahead inc death",2020-06-25,"31","Nebraska","point",NA,3.99508666992188
"184",2020-06-21,"3 day ahead inc death",2020-06-24,"31","Nebraska","point",NA,4.00192260742188
"185",2020-06-21,"2 day ahead inc death",2020-06-23,"31","Nebraska","point",NA,4.01124572753906
"186",2020-06-21,"1 day ahead inc death",2020-06-22,"31","Nebraska","point",NA,4.02090454101562
"187",2020-06-21,"6 day ahead inc death",2020-06-27,"32","Nevada","point",NA,4.7190373718779
"188",2020-06-21,"5 day ahead inc death",2020-06-26,"32","Nevada","point",NA,4.66332726563087
"189",2020-06-21,"4 day ahead inc death",2020-06-25,"32","Nevada","point",NA,4.60815984091147
"190",2020-06-21,"3 day ahead inc death",2020-06-24,"32","Nevada","point",NA,4.55352981136764
"191",2020-06-21,"2 day ahead inc death",2020-06-23,"32","Nevada","point",NA,4.49943194214245
"192",2020-06-21,"1 day ahead inc death",2020-06-22,"32","Nevada","point",NA,4.44586104937264
"193",2020-06-21,"6 day ahead inc death",2020-06-27,"33","New Hampshire","point",NA,3.50198127593046
"194",2020-06-21,"5 day ahead inc death",2020-06-26,"33","New Hampshire","point",NA,3.50873415528849
"195",2020-06-21,"4 day ahead inc death",2020-06-25,"33","New Hampshire","point",NA,3.51549716382669
"196",2020-06-21,"3 day ahead inc death",2020-06-24,"33","New Hampshire","point",NA,3.52227031673868
"197",2020-06-21,"2 day ahead inc death",2020-06-23,"33","New Hampshire","point",NA,3.52905362924076
"198",2020-06-21,"1 day ahead inc death",2020-06-22,"33","New Hampshire","point",NA,3.5358471165722
"199",2020-06-21,"6 day ahead inc death",2020-06-27,"34","New Jersey","point",NA,40.283203125
"200",2020-06-21,"5 day ahead inc death",2020-06-26,"34","New Jersey","point",NA,40.4052734375
"201",2020-06-21,"4 day ahead inc death",2020-06-25,"34","New Jersey","point",NA,40.6865234375
"202",2020-06-21,"3 day ahead inc death",2020-06-24,"34","New Jersey","point",NA,41.064453125
"203",2020-06-21,"2 day ahead inc death",2020-06-23,"34","New Jersey","point",NA,41.49609375
"204",2020-06-21,"1 day ahead inc death",2020-06-22,"34","New Jersey","point",NA,41.9208984375
"205",2020-06-21,"6 day ahead inc death",2020-06-27,"35","New Mexico","point",NA,5.3526611328125
"206",2020-06-21,"5 day ahead inc death",2020-06-26,"35","New Mexico","point",NA,5.35458374023438
"207",2020-06-21,"4 day ahead inc death",2020-06-25,"35","New Mexico","point",NA,5.35650634765625
"208",2020-06-21,"3 day ahead inc death",2020-06-24,"35","New Mexico","point",NA,5.35845947265625
"209",2020-06-21,"2 day ahead inc death",2020-06-23,"35","New Mexico","point",NA,5.36053466796875
"210",2020-06-21,"1 day ahead inc death",2020-06-22,"35","New Mexico","point",NA,5.3626708984375
"211",2020-06-21,"6 day ahead inc death",2020-06-27,"36","New York","point",NA,40.9601479637458
"212",2020-06-21,"5 day ahead inc death",2020-06-26,"36","New York","point",NA,41.838332802552
"213",2020-06-21,"4 day ahead inc death",2020-06-25,"36","New York","point",NA,42.7348971907304
"214",2020-06-21,"3 day ahead inc death",2020-06-24,"36","New York","point",NA,43.6502257942593
"215",2020-06-21,"2 day ahead inc death",2020-06-23,"36","New York","point",NA,44.5847113298114
"216",2020-06-21,"1 day ahead inc death",2020-06-22,"36","New York","point",NA,45.5387547332284
"217",2020-06-21,"6 day ahead inc death",2020-06-27,"37","North Carolina","point",NA,12.4199044303646
"218",2020-06-21,"5 day ahead inc death",2020-06-26,"37","North Carolina","point",NA,12.4712164659611
"219",2020-06-21,"4 day ahead inc death",2020-06-25,"37","North Carolina","point",NA,12.5227246970678
"220",2020-06-21,"3 day ahead inc death",2020-06-24,"37","North Carolina","point",NA,12.5744298738534
"221",2020-06-21,"2 day ahead inc death",2020-06-23,"37","North Carolina","point",NA,12.6263327493548
"222",2020-06-21,"1 day ahead inc death",2020-06-22,"37","North Carolina","point",NA,12.6784340794882
"223",2020-06-21,"6 day ahead inc death",2020-06-27,"38","North Dakota","point",NA,0.322200055649247
"224",2020-06-21,"5 day ahead inc death",2020-06-26,"38","North Dakota","point",NA,0.31768821279887
"225",2020-06-21,"4 day ahead inc death",2020-06-25,"38","North Dakota","point",NA,0.313191766049727
"226",2020-06-21,"3 day ahead inc death",2020-06-24,"38","North Dakota","point",NA,0.308710662864527
"227",2020-06-21,"2 day ahead inc death",2020-06-23,"38","North Dakota","point",NA,0.304244850885297
"228",2020-06-21,"1 day ahead inc death",2020-06-22,"38","North Dakota","point",NA,0.299794277932691
"229",2020-06-21,"1 day ahead inc death",2020-06-22,"69","Northern Mariana Islands","point",NA,0
"230",2020-06-21,"6 day ahead inc death",2020-06-27,"69","Northern Mariana Islands","point",NA,0
"231",2020-06-21,"5 day ahead inc death",2020-06-26,"69","Northern Mariana Islands","point",NA,0
"232",2020-06-21,"4 day ahead inc death",2020-06-25,"69","Northern Mariana Islands","point",NA,0
"233",2020-06-21,"3 day ahead inc death",2020-06-24,"69","Northern Mariana Islands","point",NA,0
"234",2020-06-21,"2 day ahead inc death",2020-06-23,"69","Northern Mariana Islands","point",NA,0
"235",2020-06-21,"6 day ahead inc death",2020-06-27,"39","Ohio","point",NA,23.4375
"236",2020-06-21,"5 day ahead inc death",2020-06-26,"39","Ohio","point",NA,23.4345703125
"237",2020-06-21,"4 day ahead inc death",2020-06-25,"39","Ohio","point",NA,23.43115234375
"238",2020-06-21,"3 day ahead inc death",2020-06-24,"39","Ohio","point",NA,23.426025390625
"239",2020-06-21,"2 day ahead inc death",2020-06-23,"39","Ohio","point",NA,23.422607421875
"240",2020-06-21,"1 day ahead inc death",2020-06-22,"39","Ohio","point",NA,23.424560546875
"241",2020-06-21,"6 day ahead inc death",2020-06-27,"40","Oklahoma","point",NA,1.15751761869905
"242",2020-06-21,"5 day ahead inc death",2020-06-26,"40","Oklahoma","point",NA,1.17242609003944
"243",2020-06-21,"4 day ahead inc death",2020-06-25,"40","Oklahoma","point",NA,1.18459471761503
"244",2020-06-21,"3 day ahead inc death",2020-06-24,"40","Oklahoma","point",NA,1.19664062380184
"245",2020-06-21,"2 day ahead inc death",2020-06-23,"40","Oklahoma","point",NA,1.20622898982356
"246",2020-06-21,"1 day ahead inc death",2020-06-22,"40","Oklahoma","point",NA,1.22641462951395
"247",2020-06-21,"6 day ahead inc death",2020-06-27,"41","Oregon","point",NA,1.58676147460938
"248",2020-06-21,"5 day ahead inc death",2020-06-26,"41","Oregon","point",NA,1.58729553222656
"249",2020-06-21,"4 day ahead inc death",2020-06-25,"41","Oregon","point",NA,1.58784484863281
"250",2020-06-21,"3 day ahead inc death",2020-06-24,"41","Oregon","point",NA,1.58840942382812
"251",2020-06-21,"2 day ahead inc death",2020-06-23,"41","Oregon","point",NA,1.58903503417969
"252",2020-06-21,"1 day ahead inc death",2020-06-22,"41","Oregon","point",NA,1.58973693847656
"253",2020-06-21,"6 day ahead inc death",2020-06-27,"42","Pennsylvania","point",NA,28.3059897220101
"254",2020-06-21,"5 day ahead inc death",2020-06-26,"42","Pennsylvania","point",NA,28.7991513093484
"255",2020-06-21,"4 day ahead inc death",2020-06-25,"42","Pennsylvania","point",NA,29.3006118264802
"256",2020-06-21,"3 day ahead inc death",2020-06-24,"42","Pennsylvania","point",NA,29.8105109279077
"257",2020-06-21,"2 day ahead inc death",2020-06-23,"42","Pennsylvania","point",NA,30.328990618239
"258",2020-06-21,"1 day ahead inc death",2020-06-22,"42","Pennsylvania","point",NA,30.8561952917398
"259",2020-06-21,"6 day ahead inc death",2020-06-27,"72","Puerto Rico","point",NA,0.263748168945312
"260",2020-06-21,"5 day ahead inc death",2020-06-26,"72","Puerto Rico","point",NA,0.263748168945312
"261",2020-06-21,"4 day ahead inc death",2020-06-25,"72","Puerto Rico","point",NA,0.263748168945312
"262",2020-06-21,"3 day ahead inc death",2020-06-24,"72","Puerto Rico","point",NA,0.263763427734375
"263",2020-06-21,"2 day ahead inc death",2020-06-23,"72","Puerto Rico","point",NA,0.263763427734375
"264",2020-06-21,"1 day ahead inc death",2020-06-22,"72","Puerto Rico","point",NA,0.263778686523438
"265",2020-06-21,"6 day ahead inc death",2020-06-27,"44","Rhode Island","point",NA,7.14964232374928
"266",2020-06-21,"5 day ahead inc death",2020-06-26,"44","Rhode Island","point",NA,7.22192357995891
"267",2020-06-21,"4 day ahead inc death",2020-06-25,"44","Rhode Island","point",NA,7.29484591706409
"268",2020-06-21,"3 day ahead inc death",2020-06-24,"44","Rhode Island","point",NA,7.36841502097479
"269",2020-06-21,"2 day ahead inc death",2020-06-23,"44","Rhode Island","point",NA,7.44263662803064
"270",2020-06-21,"1 day ahead inc death",2020-06-22,"44","Rhode Island","point",NA,7.51751652544863
"271",2020-06-21,"6 day ahead inc death",2020-06-27,"45","South Carolina","point",NA,8.74590516065518
"272",2020-06-21,"5 day ahead inc death",2020-06-26,"45","South Carolina","point",NA,8.6006821390049
"273",2020-06-21,"4 day ahead inc death",2020-06-25,"45","South Carolina","point",NA,8.45810674716131
"274",2020-06-21,"3 day ahead inc death",2020-06-24,"45","South Carolina","point",NA,8.31812519176094
"275",2020-06-21,"2 day ahead inc death",2020-06-23,"45","South Carolina","point",NA,8.18068487195444
"276",2020-06-21,"1 day ahead inc death",2020-06-22,"45","South Carolina","point",NA,8.0457343510767
"277",2020-06-21,"6 day ahead inc death",2020-06-27,"46","South Dakota","point",NA,1.05680084228516
"278",2020-06-21,"5 day ahead inc death",2020-06-26,"46","South Dakota","point",NA,1.05670166015625
"279",2020-06-21,"4 day ahead inc death",2020-06-25,"46","South Dakota","point",NA,1.05650329589844
"280",2020-06-21,"3 day ahead inc death",2020-06-24,"46","South Dakota","point",NA,1.05619049072266
"281",2020-06-21,"2 day ahead inc death",2020-06-23,"46","South Dakota","point",NA,1.05580902099609
"282",2020-06-21,"1 day ahead inc death",2020-06-22,"46","South Dakota","point",NA,1.05525970458984
"283",2020-06-21,"6 day ahead inc death",2020-06-27,"47","Tennessee","point",NA,7.4972207848989
"284",2020-06-21,"5 day ahead inc death",2020-06-26,"47","Tennessee","point",NA,7.60083076753165
