,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-28,2020-04-29,1581
1,US,2 day ahead inc death,point,,2020-04-28,2020-04-30,1528
2,US,3 day ahead inc death,point,,2020-04-28,2020-05-01,1528
3,US,4 day ahead inc death,point,,2020-04-28,2020-05-02,1528
4,US,5 day ahead inc death,point,,2020-04-28,2020-05-03,1528
5,US,6 day ahead inc death,point,,2020-04-28,2020-05-04,1528
6,US,7 day ahead inc death,point,,2020-04-28,2020-05-05,1528
7,US,8 day ahead inc death,point,,2020-04-28,2020-05-06,1528
8,US,1 day ahead cum death,point,,2020-04-28,2020-04-29,57826
9,US,2 day ahead cum death,point,,2020-04-28,2020-04-30,59354
10,US,3 day ahead cum death,point,,2020-04-28,2020-05-01,60882
11,US,4 day ahead cum death,point,,2020-04-28,2020-05-02,62410
12,US,5 day ahead cum death,point,,2020-04-28,2020-05-03,63938
13,US,6 day ahead cum death,point,,2020-04-28,2020-05-04,65466
14,US,7 day ahead cum death,point,,2020-04-28,2020-05-05,66994
15,US,8 day ahead cum death,point,,2020-04-28,2020-05-06,68522
