,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-17,2020-04-18,4334
1,US,2 day ahead inc death,point,,2020-04-17,2020-04-19,4898
2,US,3 day ahead inc death,point,,2020-04-17,2020-04-20,5536
3,US,4 day ahead inc death,point,,2020-04-17,2020-04-21,6256
4,US,5 day ahead inc death,point,,2020-04-17,2020-04-22,7071
5,US,6 day ahead inc death,point,,2020-04-17,2020-04-23,7991
6,US,7 day ahead inc death,point,,2020-04-17,2020-04-24,9032
7,US,8 day ahead inc death,point,,2020-04-17,2020-04-25,10208
8,US,1 day ahead cum death,point,,2020-04-17,2020-04-18,37618
9,US,2 day ahead cum death,point,,2020-04-17,2020-04-19,42515
10,US,3 day ahead cum death,point,,2020-04-17,2020-04-20,48051
11,US,4 day ahead cum death,point,,2020-04-17,2020-04-21,54307
12,US,5 day ahead cum death,point,,2020-04-17,2020-04-22,61378
13,US,6 day ahead cum death,point,,2020-04-17,2020-04-23,69370
14,US,7 day ahead cum death,point,,2020-04-17,2020-04-24,78401
15,US,8 day ahead cum death,point,,2020-04-17,2020-04-25,88609
