,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-21,2020-04-22,1800
1,US,2 day ahead inc death,point,,2020-04-21,2020-04-23,1815
2,US,3 day ahead inc death,point,,2020-04-21,2020-04-24,1814
3,US,4 day ahead inc death,point,,2020-04-21,2020-04-25,1815
4,US,5 day ahead inc death,point,,2020-04-21,2020-04-26,1815
5,US,6 day ahead inc death,point,,2020-04-21,2020-04-27,1815
6,US,7 day ahead inc death,point,,2020-04-21,2020-04-28,1815
7,US,8 day ahead inc death,point,,2020-04-21,2020-04-29,1815
8,US,1 day ahead cum death,point,,2020-04-21,2020-04-22,44339
9,US,2 day ahead cum death,point,,2020-04-21,2020-04-23,46154
10,US,3 day ahead cum death,point,,2020-04-21,2020-04-24,47968
11,US,4 day ahead cum death,point,,2020-04-21,2020-04-25,49783
12,US,5 day ahead cum death,point,,2020-04-21,2020-04-26,51597
13,US,6 day ahead cum death,point,,2020-04-21,2020-04-27,53412
14,US,7 day ahead cum death,point,,2020-04-21,2020-04-28,55226
15,US,8 day ahead cum death,point,,2020-04-21,2020-04-29,57041
