,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-02,2020-05-03,2047
1,US,2 day ahead inc death,point,,2020-05-02,2020-05-04,2051
2,US,3 day ahead inc death,point,,2020-05-02,2020-05-05,2051
3,US,4 day ahead inc death,point,,2020-05-02,2020-05-06,2051
4,US,5 day ahead inc death,point,,2020-05-02,2020-05-07,2051
5,US,6 day ahead inc death,point,,2020-05-02,2020-05-08,2051
6,US,7 day ahead inc death,point,,2020-05-02,2020-05-09,2051
7,US,8 day ahead inc death,point,,2020-05-02,2020-05-10,2051
8,US,1 day ahead cum death,point,,2020-05-02,2020-05-03,67115
9,US,2 day ahead cum death,point,,2020-05-02,2020-05-04,69166
10,US,3 day ahead cum death,point,,2020-05-02,2020-05-05,71217
11,US,4 day ahead cum death,point,,2020-05-02,2020-05-06,73268
12,US,5 day ahead cum death,point,,2020-05-02,2020-05-07,75319
13,US,6 day ahead cum death,point,,2020-05-02,2020-05-08,77370
14,US,7 day ahead cum death,point,,2020-05-02,2020-05-09,79421
15,US,8 day ahead cum death,point,,2020-05-02,2020-05-10,81472
16,US,1 wk ahead cum death,point,,2020-05-02,2020-05-09,79421
