,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-06,2020-05-07,1549
1,US,2 day ahead inc death,point,,2020-05-06,2020-05-08,1698
2,US,3 day ahead inc death,point,,2020-05-06,2020-05-09,1698
3,US,4 day ahead inc death,point,,2020-05-06,2020-05-10,1698
4,US,5 day ahead inc death,point,,2020-05-06,2020-05-11,1698
5,US,6 day ahead inc death,point,,2020-05-06,2020-05-12,1698
6,US,7 day ahead inc death,point,,2020-05-06,2020-05-13,1698
7,US,8 day ahead inc death,point,,2020-05-06,2020-05-14,1698
8,US,1 day ahead cum death,point,,2020-05-06,2020-05-07,72627
9,US,2 day ahead cum death,point,,2020-05-06,2020-05-08,74325
10,US,3 day ahead cum death,point,,2020-05-06,2020-05-09,76023
11,US,4 day ahead cum death,point,,2020-05-06,2020-05-10,77721
12,US,5 day ahead cum death,point,,2020-05-06,2020-05-11,79419
13,US,6 day ahead cum death,point,,2020-05-06,2020-05-12,81117
14,US,7 day ahead cum death,point,,2020-05-06,2020-05-13,82815
15,US,8 day ahead cum death,point,,2020-05-06,2020-05-14,84513
