,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-24,2020-04-25,2646
1,US,2 day ahead inc death,point,,2020-04-24,2020-04-26,2786
2,US,3 day ahead inc death,point,,2020-04-24,2020-04-27,2934
3,US,4 day ahead inc death,point,,2020-04-24,2020-04-28,3089
4,US,5 day ahead inc death,point,,2020-04-24,2020-04-29,3253
5,US,6 day ahead inc death,point,,2020-04-24,2020-04-30,3425
6,US,7 day ahead inc death,point,,2020-04-24,2020-05-01,3607
7,US,8 day ahead inc death,point,,2020-04-24,2020-05-02,3798
8,US,1 day ahead cum death,point,,2020-04-24,2020-04-25,52609
9,US,2 day ahead cum death,point,,2020-04-24,2020-04-26,55396
10,US,3 day ahead cum death,point,,2020-04-24,2020-04-27,58330
11,US,4 day ahead cum death,point,,2020-04-24,2020-04-28,61419
12,US,5 day ahead cum death,point,,2020-04-24,2020-04-29,64672
13,US,6 day ahead cum death,point,,2020-04-24,2020-04-30,68098
14,US,7 day ahead cum death,point,,2020-04-24,2020-05-01,71705
15,US,8 day ahead cum death,point,,2020-04-24,2020-05-02,75503
