,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-21,2020-05-22,1546
1,US,2 day ahead inc death,point,,2020-05-21,2020-05-23,1546
2,US,3 day ahead inc death,point,,2020-05-21,2020-05-24,1546
3,US,4 day ahead inc death,point,,2020-05-21,2020-05-25,1546
4,US,5 day ahead inc death,point,,2020-05-21,2020-05-26,1546
5,US,6 day ahead inc death,point,,2020-05-21,2020-05-27,1546
6,US,7 day ahead inc death,point,,2020-05-21,2020-05-28,1546
7,US,1 day ahead cum death,point,,2020-05-21,2020-05-22,96540
8,US,2 day ahead cum death,point,,2020-05-21,2020-05-23,98086
9,US,3 day ahead cum death,point,,2020-05-21,2020-05-24,99632
10,US,4 day ahead cum death,point,,2020-05-21,2020-05-25,101178
11,US,5 day ahead cum death,point,,2020-05-21,2020-05-26,102724
12,US,6 day ahead cum death,point,,2020-05-21,2020-05-27,104270
13,US,7 day ahead cum death,point,,2020-05-21,2020-05-28,105816
