,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-20,2020-05-21,1180
1,US,2 day ahead inc death,point,,2020-05-20,2020-05-22,1180
2,US,3 day ahead inc death,point,,2020-05-20,2020-05-23,1180
3,US,4 day ahead inc death,point,,2020-05-20,2020-05-24,1180
4,US,5 day ahead inc death,point,,2020-05-20,2020-05-25,1180
5,US,6 day ahead inc death,point,,2020-05-20,2020-05-26,1180
6,US,7 day ahead inc death,point,,2020-05-20,2020-05-27,1180
7,US,1 day ahead cum death,point,,2020-05-20,2020-05-21,94149
8,US,2 day ahead cum death,point,,2020-05-20,2020-05-22,95328
9,US,3 day ahead cum death,point,,2020-05-20,2020-05-23,96508
10,US,4 day ahead cum death,point,,2020-05-20,2020-05-24,97687
11,US,5 day ahead cum death,point,,2020-05-20,2020-05-25,98867
12,US,6 day ahead cum death,point,,2020-05-20,2020-05-26,100046
13,US,7 day ahead cum death,point,,2020-05-20,2020-05-27,101226
