,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-16,2020-04-17,4482
1,US,2 day ahead inc death,point,,2020-04-16,2020-04-18,5130
2,US,3 day ahead inc death,point,,2020-04-16,2020-04-19,5872
3,US,4 day ahead inc death,point,,2020-04-16,2020-04-20,6721
4,US,5 day ahead inc death,point,,2020-04-16,2020-04-21,7693
5,US,6 day ahead inc death,point,,2020-04-16,2020-04-22,8806
6,US,7 day ahead inc death,point,,2020-04-16,2020-04-23,10080
7,US,8 day ahead inc death,point,,2020-04-16,2020-04-24,11538
8,US,1 day ahead cum death,point,,2020-04-16,2020-04-17,35467
9,US,2 day ahead cum death,point,,2020-04-16,2020-04-18,40597
10,US,3 day ahead cum death,point,,2020-04-16,2020-04-19,46469
11,US,4 day ahead cum death,point,,2020-04-16,2020-04-20,53190
12,US,5 day ahead cum death,point,,2020-04-16,2020-04-21,60883
13,US,6 day ahead cum death,point,,2020-04-16,2020-04-22,69690
14,US,7 day ahead cum death,point,,2020-04-16,2020-04-23,79770
15,US,8 day ahead cum death,point,,2020-04-16,2020-04-24,91307
