,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-01,2020-05-02,2421
1,US,2 day ahead inc death,point,,2020-05-01,2020-05-03,2326
2,US,3 day ahead inc death,point,,2020-05-01,2020-05-04,2326
3,US,4 day ahead inc death,point,,2020-05-01,2020-05-05,2326
4,US,5 day ahead inc death,point,,2020-05-01,2020-05-06,2326
5,US,6 day ahead inc death,point,,2020-05-01,2020-05-07,2326
6,US,7 day ahead inc death,point,,2020-05-01,2020-05-08,2326
7,US,8 day ahead inc death,point,,2020-05-01,2020-05-09,2326
8,US,1 day ahead cum death,point,,2020-05-01,2020-05-02,65427
9,US,2 day ahead cum death,point,,2020-05-01,2020-05-03,67752
10,US,3 day ahead cum death,point,,2020-05-01,2020-05-04,70078
11,US,4 day ahead cum death,point,,2020-05-01,2020-05-05,72403
12,US,5 day ahead cum death,point,,2020-05-01,2020-05-06,74729
13,US,6 day ahead cum death,point,,2020-05-01,2020-05-07,77054
14,US,7 day ahead cum death,point,,2020-05-01,2020-05-08,79380
15,US,8 day ahead cum death,point,,2020-05-01,2020-05-09,81705
