,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-12,2020-05-13,875
1,US,2 day ahead inc death,point,,2020-05-12,2020-05-14,945
2,US,3 day ahead inc death,point,,2020-05-12,2020-05-15,945
3,US,4 day ahead inc death,point,,2020-05-12,2020-05-16,945
4,US,5 day ahead inc death,point,,2020-05-12,2020-05-17,945
5,US,6 day ahead inc death,point,,2020-05-12,2020-05-18,945
6,US,7 day ahead inc death,point,,2020-05-12,2020-05-19,945
7,US,8 day ahead inc death,point,,2020-05-12,2020-05-20,945
8,US,1 day ahead cum death,point,,2020-05-12,2020-05-13,81559
9,US,2 day ahead cum death,point,,2020-05-12,2020-05-14,82504
10,US,3 day ahead cum death,point,,2020-05-12,2020-05-15,83449
11,US,4 day ahead cum death,point,,2020-05-12,2020-05-16,84394
12,US,5 day ahead cum death,point,,2020-05-12,2020-05-17,85339
13,US,6 day ahead cum death,point,,2020-05-12,2020-05-18,86284
14,US,7 day ahead cum death,point,,2020-05-12,2020-05-19,87229
15,US,8 day ahead cum death,point,,2020-05-12,2020-05-20,88174
