,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-18,2020-04-19,3467
1,US,2 day ahead inc death,point,,2020-04-18,2020-04-20,3791
2,US,3 day ahead inc death,point,,2020-04-18,2020-04-21,4146
3,US,4 day ahead inc death,point,,2020-04-18,2020-04-22,4534
4,US,5 day ahead inc death,point,,2020-04-18,2020-04-23,4958
5,US,6 day ahead inc death,point,,2020-04-18,2020-04-24,5422
6,US,7 day ahead inc death,point,,2020-04-18,2020-04-25,5929
7,US,8 day ahead inc death,point,,2020-04-18,2020-04-26,6483
8,US,1 day ahead cum death,point,,2020-04-18,2020-04-19,40521
9,US,2 day ahead cum death,point,,2020-04-18,2020-04-20,44312
10,US,3 day ahead cum death,point,,2020-04-18,2020-04-21,48457
11,US,4 day ahead cum death,point,,2020-04-18,2020-04-22,52991
12,US,5 day ahead cum death,point,,2020-04-18,2020-04-23,57949
13,US,6 day ahead cum death,point,,2020-04-18,2020-04-24,63370
14,US,7 day ahead cum death,point,,2020-04-18,2020-04-25,69299
15,US,8 day ahead cum death,point,,2020-04-18,2020-04-26,75783
16,US,1 wk ahead cum death,point,,2020-04-18,2020-04-25,69299
