"location","target","type","quantile","forecast_date","target_end_date","value"
"US","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,462817.660860144
"01","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,3437.18431939615
"02","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1046.92219335168
"04","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2855.40498171444
"05","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1619.72213945247
"06","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,18917.9072426767
"08","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,13175.0665332662
"09","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,7958.65847540269
"10","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2615.32170151532
"11","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,889.937095466529
"12","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,43089.2196954531
"13","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,11055.9611599808
"15","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,564.077350882202
"16","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1139.07586665495
"17","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,23171.9660592941
"18","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,8364.56986040366
"19","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2035.87669846678
"20","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1733.48151913169
"21","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,4758.72648752114
"22","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,3120.932613971
"23","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,3889.02346066829
"24","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,10908.9899031676
"25","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,12339.8974311957
"26","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,55460.7195905955
"27","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,15484.2069511121
"28","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1820.07246737956
"29","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,4862.26188442891
"30","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,745.155631082511
"31","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2339.48672096056
"32","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,4006.06280965835
"33","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2852.2780652105
"34","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,24026.589343414
"35","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1600.63343700758
"36","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,36193.4746682483
"37","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,15955.779527218
"38","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,883.237446464233
"39","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,15390.0082200491
"40","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1506.57268317341
"41","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,4752.27325114593
"42","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,37644.0281045735
"44","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,3143.84536289916
"45","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,6294.24875110458
"46","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,1413.59186226336
"47","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,8864.35492359917
"48","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,25230.1008726321
"49","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2733.44820612267
"50","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,804.056837905678
"51","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,11133.6608624426
"53","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,10237.5785186314
"54","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2739.23062204756
"55","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,6347.43757292721
"56","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,352.436406044187
"60","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,0
"66","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,35.6674635646714
"69","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,2.05083687180655
"72","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,8453.78887499059
"78","1 wk ahead inc case","point",NA,2021-04-18,2021-04-24,53.612462228974
"US","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,5088.2439392634
"01","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,79.850828859011
"02","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,15.063266702466
"04","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,148.021189482795
"05","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,28.7402780728844
"06","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,422.4851030063
"08","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,29.0700489753781
"09","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,39.9064647509404
"10","1 wk ahead inc death","point",NA,2021-04-18,2021-04-24,36.2713595544019
