,location,target,type,quantile,forecast_date,target_end_date,value
0,US,6 day ahead inc death,point,,2020-06-28,2020-07-04,1039.5340721386
1,US,5 day ahead inc death,point,,2020-06-28,2020-07-03,1008.23689868313
2,US,4 day ahead inc death,point,,2020-06-28,2020-07-02,977.8810812990711
3,US,3 day ahead inc death,point,,2020-06-28,2020-07-01,948.438305887874
4,US,2 day ahead inc death,point,,2020-06-28,2020-06-30,919.881109982161
5,US,1 day ahead inc death,point,,2020-06-28,2020-06-29,892.182857130392
6,US,6 day ahead cum death,point,,2020-06-28,2020-07-04,132190.47203717302
7,US,5 day ahead cum death,point,,2020-06-28,2020-07-03,131150.937965035
8,US,4 day ahead cum death,point,,2020-06-28,2020-07-02,130142.701066351
9,US,3 day ahead cum death,point,,2020-06-28,2020-07-01,129164.81998505199
10,US,2 day ahead cum death,point,,2020-06-28,2020-06-30,128216.381679165
11,US,1 day ahead cum death,point,,2020-06-28,2020-06-29,127296.500569182
12,01,6 day ahead inc death,point,,2020-06-28,2020-07-04,11.1087646484375
13,01,5 day ahead inc death,point,,2020-06-28,2020-07-03,10.7826538085938
14,01,4 day ahead inc death,point,,2020-06-28,2020-07-02,10.317321777343802
15,01,3 day ahead inc death,point,,2020-06-28,2020-07-01,11.0338134765625
16,01,2 day ahead inc death,point,,2020-06-28,2020-06-30,12.4093627929688
17,01,1 day ahead inc death,point,,2020-06-28,2020-06-29,12.3753662109375
18,02,6 day ahead inc death,point,,2020-06-28,2020-07-04,0.30798912048339805
19,02,5 day ahead inc death,point,,2020-06-28,2020-07-03,0.321084976196289
20,02,4 day ahead inc death,point,,2020-06-28,2020-07-02,0.344513893127441
21,02,3 day ahead inc death,point,,2020-06-28,2020-07-01,0.370418548583984
22,02,2 day ahead inc death,point,,2020-06-28,2020-06-30,0.39839649200439503
23,02,1 day ahead inc death,point,,2020-06-28,2020-06-29,0.422636985778809
24,04,6 day ahead inc death,point,,2020-06-28,2020-07-04,47.3238215234546
25,04,5 day ahead inc death,point,,2020-06-28,2020-07-03,46.957619634733604
26,04,4 day ahead inc death,point,,2020-06-28,2020-07-02,46.3367890376369
27,04,3 day ahead inc death,point,,2020-06-28,2020-07-01,45.45872551865929
28,04,2 day ahead inc death,point,,2020-06-28,2020-06-30,44.341350269713296
29,04,1 day ahead inc death,point,,2020-06-28,2020-06-29,43.234409663251
30,05,6 day ahead inc death,point,,2020-06-28,2020-07-04,6.232513427734379
31,05,5 day ahead inc death,point,,2020-06-28,2020-07-03,6.258697509765621
