,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-30,2020-05-01,2277
1,US,2 day ahead inc death,point,,2020-04-30,2020-05-02,2361
2,US,3 day ahead inc death,point,,2020-04-30,2020-05-03,2361
3,US,4 day ahead inc death,point,,2020-04-30,2020-05-04,2361
4,US,5 day ahead inc death,point,,2020-04-30,2020-05-05,2361
5,US,6 day ahead inc death,point,,2020-04-30,2020-05-06,2361
6,US,7 day ahead inc death,point,,2020-04-30,2020-05-07,2361
7,US,8 day ahead inc death,point,,2020-04-30,2020-05-08,2361
8,US,1 day ahead cum death,point,,2020-04-30,2020-05-01,63243
9,US,2 day ahead cum death,point,,2020-04-30,2020-05-02,65604
10,US,3 day ahead cum death,point,,2020-04-30,2020-05-03,67964
11,US,4 day ahead cum death,point,,2020-04-30,2020-05-04,70325
12,US,5 day ahead cum death,point,,2020-04-30,2020-05-05,72685
13,US,6 day ahead cum death,point,,2020-04-30,2020-05-06,75046
14,US,7 day ahead cum death,point,,2020-04-30,2020-05-07,77406
15,US,8 day ahead cum death,point,,2020-04-30,2020-05-08,79767
