,forecast_date,target,target_end_date,location,type,quantile,value
2864,2020-05-18,61 day ahead inc hosp,2020-07-18,12,point,,13.601493961373901
2866,2020-05-18,9 wk ahead inc death,2020-07-18,12,point,,24.639597599178945
2867,2020-05-18,9 wk ahead cum death,2020-07-18,12,point,,2595.357922138201
2869,2020-05-18,62 day ahead inc hosp,2020-07-19,12,point,,13.13724860229751
2872,2020-05-18,63 day ahead inc hosp,2020-07-20,12,point,,12.688282305148034
2875,2020-05-18,64 day ahead inc hosp,2020-07-21,12,point,,12.254131098930486
2878,2020-05-18,65 day ahead inc hosp,2020-07-22,12,point,,11.834342394608809
2881,2020-05-18,66 day ahead inc hosp,2020-07-23,12,point,,11.428474903943686
2884,2020-05-18,67 day ahead inc hosp,2020-07-24,12,point,,11.036098541623415
2887,2020-05-18,68 day ahead inc hosp,2020-07-25,12,point,,10.656794312348305
2889,2020-05-18,10 wk ahead inc death,2020-07-25,12,point,,19.32399024174453
2890,2020-05-18,10 wk ahead cum death,2020-07-25,12,point,,2614.681912379946
2892,2020-05-18,69 day ahead inc hosp,2020-07-26,12,point,,10.29015418444476
2895,2020-05-18,70 day ahead inc hosp,2020-07-27,12,point,,9.935780951512543
2898,2020-05-18,71 day ahead inc hosp,2020-07-28,12,point,,9.593288083448734
2901,2020-05-18,72 day ahead inc hosp,2020-07-29,12,point,,9.262299568118992
2904,2020-05-18,73 day ahead inc hosp,2020-07-30,12,point,,8.942449744904769
2907,2020-05-18,74 day ahead inc hosp,2020-07-31,12,point,,8.633383131165617
2910,2020-05-18,75 day ahead inc hosp,2020-08-01,12,point,,8.334754242686937
2912,2020-05-18,11 wk ahead inc death,2020-08-01,12,point,,15.124962590834519
2913,2020-05-18,11 wk ahead cum death,2020-08-01,12,point,,2629.8068749707804
2915,2020-05-18,76 day ahead inc hosp,2020-08-02,12,point,,8.04622740902515
2918,2020-05-18,77 day ahead inc hosp,2020-08-03,12,point,,7.767476584621684
2921,2020-05-18,78 day ahead inc hosp,2020-08-04,12,point,,7.498185156503077
2924,2020-05-18,79 day ahead inc hosp,2020-08-05,12,point,,7.238045749273497
2927,2020-05-18,80 day ahead inc hosp,2020-08-06,12,point,,6.986760028110081
2930,2020-05-18,81 day ahead inc hosp,2020-08-07,12,point,,6.7440385003523815
2933,2020-05-18,82 day ahead inc hosp,2020-08-08,12,point,,6.509600316273197
2935,2020-05-18,12 wk ahead inc death,2020-08-08,12,point,,11.819925510406447
2936,2020-05-18,12 wk ahead cum death,2020-08-08,12,point,,2641.6268004811864
2938,2020-05-18,83 day ahead inc hosp,2020-08-09,12,point,,6.2831730695260015
2941,2020-05-18,84 day ahead inc hosp,2020-08-10,12,point,,6.06449259775744
2944,2020-05-18,85 day ahead inc hosp,2020-08-11,12,point,,5.853302783805749
2947,2020-05-18,86 day ahead inc hosp,2020-08-12,12,point,,5.649355357861215
2950,2020-05-18,87 day ahead inc hosp,2020-08-13,12,point,,5.452409700964866
2953,2020-05-18,88 day ahead inc hosp,2020-08-14,12,point,,5.262232650109241
2956,2020-05-18,89 day ahead inc hosp,2020-08-15,12,point,,5.0785983052903605
2958,2020-05-18,13 wk ahead inc death,2020-08-15,12,point,,9.225849574199838
2959,2020-05-18,13 wk ahead cum death,2020-08-15,12,point,,2650.852650055386
2961,2020-05-18,0 day ahead inc hosp,2020-05-18,13,point,,79.93976101537633
2964,2020-05-18,1 day ahead inc hosp,2020-05-19,13,point,,77.82500882347277
2967,2020-05-18,2 day ahead inc hosp,2020-05-20,13,point,,75.72695793895828
2970,2020-05-18,3 day ahead inc hosp,2020-05-21,13,point,,73.64838334026206
2973,2020-05-18,4 day ahead inc hosp,2020-05-22,13,point,,71.59185194344836
2976,2020-05-18,5 day ahead inc hosp,2020-05-23,13,point,,69.55972545385127
2978,2020-05-18,1 wk ahead inc death,2020-05-23,13,point,,125.75544453077947
2979,2020-05-18,1 wk ahead cum death,2020-05-23,13,point,,1606.264332342589
2981,2020-05-18,6 day ahead inc hosp,2020-05-24,13,point,,67.55416420037193
2984,2020-05-18,7 day ahead inc hosp,2020-05-25,13,point,,65.57713183604594
2987,2020-05-18,8 day ahead inc hosp,2020-05-26,13,point,,63.630400791567325
2990,2020-05-18,9 day ahead inc hosp,2020-05-27,13,point,,61.71555837261931
2993,2020-05-18,10 day ahead inc hosp,2020-05-28,13,point,,59.83401339679418
2996,2020-05-18,11 day ahead inc hosp,2020-05-29,13,point,,57.98700327153307
2999,2020-05-18,12 day ahead inc hosp,2020-05-30,13,point,,56.175601420689546
3001,2020-05-18,2 wk ahead inc death,2020-05-30,13,point,,102.54535139856999
3002,2020-05-18,2 wk ahead cum death,2020-05-30,13,point,,1708.8096837411588
3004,2020-05-18,13 day ahead inc hosp,2020-05-31,13,point,,54.40072497377886
3007,2020-05-18,14 day ahead inc hosp,2020-06-01,13,point,,52.663142638695
3010,2020-05-18,15 day ahead inc hosp,2020-06-02,13,point,,50.963482685534075
3013,2020-05-18,16 day ahead inc hosp,2020-06-03,13,point,,49.30224097590103
3016,2020-05-18,17 day ahead inc hosp,2020-06-04,13,point,,47.679788978847505
3019,2020-05-18,18 day ahead inc hosp,2020-06-05,13,point,,46.09638172110294
3022,2020-05-18,19 day ahead inc hosp,2020-06-06,13,point,,44.552165625543324
3024,2020-05-18,3 wk ahead inc death,2020-06-06,13,point,,81.96012716274498
3025,2020-05-18,3 wk ahead cum death,2020-06-06,13,point,,1790.7698109039038
3027,2020-05-18,20 day ahead inc hosp,2020-06-07,13,point,,43.04718619787821
3030,2020-05-18,21 day ahead inc hosp,2020-06-08,13,point,,41.581395527256056
3033,2020-05-18,22 day ahead inc hosp,2020-06-09,13,point,,40.15465957176847
3036,2020-05-18,23 day ahead inc hosp,2020-06-10,13,point,,38.76676520486557
3039,2020-05-18,24 day ahead inc hosp,2020-06-11,13,point,,37.417427003259824
3042,2020-05-18,25 day ahead inc hosp,2020-06-12,13,point,,36.10629376113137
3045,2020-05-18,26 day ahead inc hosp,2020-06-13,13,point,,34.83295471923797
3047,2020-05-18,4 wk ahead inc death,2020-06-13,13,point,,64.47271840890865
3048,2020-05-18,4 wk ahead cum death,2020-06-13,13,point,,1855.2425293128124
3050,2020-05-18,27 day ahead inc hosp,2020-06-14,13,point,,33.596945501052126
3053,2020-05-18,28 day ahead inc hosp,2020-06-15,13,point,,32.39775375108732
3056,2020-05-18,29 day ahead inc hosp,2020-06-16,13,point,,31.23482447337192
3059,2020-05-18,30 day ahead inc hosp,2020-06-17,13,point,,30.10756507043991
3062,2020-05-18,31 day ahead inc hosp,2020-06-18,13,point,,29.01535008528264
3065,2020-05-18,32 day ahead inc hosp,2020-06-19,13,point,,27.957525650619477
3068,2020-05-18,33 day ahead inc hosp,2020-06-20,13,point,,26.933413651276048
3070,2020-05-18,5 wk ahead inc death,2020-06-20,13,point,,50.088636064041
3071,2020-05-18,5 wk ahead cum death,2020-06-20,13,point,,1905.3311653768533
3073,2020-05-18,34 day ahead inc hosp,2020-06-21,13,point,,25.94231560687557
3076,2020-05-18,35 day ahead inc hosp,2020-06-22,13,point,,24.983516283074497
3079,2020-05-18,36 day ahead inc hosp,2020-06-23,13,point,,24.05628704042277
3082,2020-05-18,37 day ahead inc hosp,2020-06-24,13,point,,23.15988893068373
3085,2020-05-18,38 day ahead inc hosp,2020-06-25,13,point,,22.29357555089181
3088,2020-05-18,39 day ahead inc hosp,2020-06-26,13,point,,21.456595665845143
3091,2020-05-18,40 day ahead inc hosp,2020-06-27,13,point,,20.648195609951824
3093,2020-05-18,6 wk ahead inc death,2020-06-27,13,point,,38.54050121462003
3094,2020-05-18,6 wk ahead cum death,2020-06-27,13,point,,1943.8716665914733
3096,2020-05-18,41 day ahead inc hosp,2020-06-28,13,point,,19.86762147946723
3099,2020-05-18,42 day ahead inc hosp,2020-06-29,13,point,,19.114121126176524
3102,2020-05-18,43 day ahead inc hosp,2020-06-30,13,point,,18.386945963516656
3105,2020-05-18,44 day ahead inc hosp,2020-07-01,13,point,,17.685352596011423
3108,2020-05-18,45 day ahead inc hosp,2020-07-02,13,point,,17.008604282642214
3111,2020-05-18,46 day ahead inc hosp,2020-07-03,13,point,,16.355972244569116
3114,2020-05-18,47 day ahead inc hosp,2020-07-04,13,point,,15.726736827308185
3116,2020-05-18,7 wk ahead inc death,2020-07-04,13,point,,29.436527360339184
3117,2020-05-18,7 wk ahead cum death,2020-07-04,13,point,,1973.3081939518127
3119,2020-05-18,48 day ahead inc hosp,2020-07-05,13,point,,15.1201885271079
3122,2020-05-18,49 day ahead inc hosp,2020-07-06,13,point,,14.535628890974612
3125,2020-05-18,50 day ahead inc hosp,2020-07-07,13,point,,13.972371299331375
3128,2020-05-18,51 day ahead inc hosp,2020-07-08,13,point,,13.429741640021081
3131,2020-05-18,52 day ahead inc hosp,2020-07-09,13,point,,12.907078881818068
3134,2020-05-18,53 day ahead inc hosp,2020-07-10,13,point,,12.403735555361063
3137,2020-05-18,54 day ahead inc hosp,2020-07-11,13,point,,11.919078148884092
3139,2020-05-18,8 wk ahead inc death,2020-07-11,13,point,,22.35690647113874
3140,2020-05-18,8 wk ahead cum death,2020-07-11,13,point,,1995.665100422952
3142,2020-05-18,55 day ahead inc hosp,2020-07-12,13,point,,11.452487425823467
3145,2020-05-18,56 day ahead inc hosp,2020-07-13,13,point,,11.00335867089265
3148,2020-05-18,57 day ahead inc hosp,2020-07-14,13,point,,10.571101870914235
3151,2020-05-18,58 day ahead inc hosp,2020-07-15,13,point,,10.155141836254149
3154,2020-05-18,59 day ahead inc hosp,2020-07-16,13,point,,9.754918268355922
3157,2020-05-18,60 day ahead inc hosp,2020-07-17,13,point,,9.369885778527241
3160,2020-05-18,61 day ahead inc hosp,2020-07-18,13,point,,8.999513862793059
3162,2020-05-18,9 wk ahead inc death,2020-07-18,13,point,,16.907704921772126
3163,2020-05-18,9 wk ahead cum death,2020-07-18,13,point,,2012.5728053447235
3165,2020-05-18,62 day ahead inc hosp,2020-07-19,13,point,,8.643286837268029
3168,2020-05-18,63 day ahead inc hosp,2020-07-20,13,point,,8.30070373821577
3171,2020-05-18,64 day ahead inc hosp,2020-07-21,13,point,,7.971278190675816
3174,2020-05-18,65 day ahead inc hosp,2020-07-22,13,point,,7.654538249209187
3177,2020-05-18,66 day ahead inc hosp,2020-07-23,13,point,,7.350026214076832
3180,2020-05-18,67 day ahead inc hosp,2020-07-24,13,point,,7.057298425929893
3183,2020-05-18,68 day ahead inc hosp,2020-07-25,13,point,,6.775925041776531
3185,2020-05-18,10 wk ahead inc death,2020-07-25,13,point,,12.745570144685535
3186,2020-05-18,10 wk ahead cum death,2020-07-25,13,point,,2025.318375489409
3188,2020-05-18,69 day ahead inc hosp,2020-07-26,13,point,,6.505489794857249
3191,2020-05-18,70 day ahead inc hosp,2020-07-27,13,point,,6.245589740772807
3194,2020-05-18,71 day ahead inc hosp,2020-07-28,13,point,,5.995834992037801
3197,2020-05-18,72 day ahead inc hosp,2020-07-29,13,point,,5.755848443067462
3200,2020-05-18,73 day ahead inc hosp,2020-07-30,13,point,,5.52526548737637
3203,2020-05-18,74 day ahead inc hosp,2020-07-31,13,point,,5.303733728660037
3206,2020-05-18,75 day ahead inc hosp,2020-08-01,13,point,,5.090912687251524
3208,2020-05-18,11 wk ahead inc death,2020-08-01,13,point,,9.584757959819944
3209,2020-05-18,11 wk ahead cum death,2020-08-01,13,point,,2034.903133449229
3211,2020-05-18,76 day ahead inc hosp,2020-08-02,13,point,,4.8864735032808415
3214,2020-05-18,77 day ahead inc hosp,2020-08-03,13,point,,4.690098637803239
3217,2020-05-18,78 day ahead inc hosp,2020-08-04,13,point,,4.501481572945405
3220,2020-05-18,79 day ahead inc hosp,2020-08-05,13,point,,4.320326512113477
3223,2020-05-18,80 day ahead inc hosp,2020-08-06,13,point,,4.1463480810884406
3226,2020-05-18,81 day ahead inc hosp,2020-08-07,13,point,,3.979271030835856
3229,2020-05-18,82 day ahead inc hosp,2020-08-08,13,point,,3.8188299427122057
3231,2020-05-18,12 wk ahead inc death,2020-08-08,13,point,,7.194691478947706
3232,2020-05-18,12 wk ahead cum death,2020-08-08,13,point,,2042.0978249281768
3234,2020-05-18,83 day ahead inc hosp,2020-08-09,13,point,,3.66476893670156
3237,2020-05-18,84 day ahead inc hosp,2020-08-10,13,point,,3.516841383178152
3240,2020-05-18,85 day ahead inc hosp,2020-08-11,13,point,,3.374809618733908
3243,2020-05-18,86 day ahead inc hosp,2020-08-12,13,point,,3.238444666425868
3246,2020-05-18,87 day ahead inc hosp,2020-08-13,13,point,,3.1075259608326524
3249,2020-05-18,88 day ahead inc hosp,2020-08-14,13,point,,2.981841078192101
3252,2020-05-18,89 day ahead inc hosp,2020-08-15,13,point,,2.8611854718803937
3254,2020-05-18,13 wk ahead inc death,2020-08-15,13,point,,5.393243233677592
3255,2020-05-18,13 wk ahead cum death,2020-08-15,13,point,,2047.4910681618546
3257,2020-05-18,0 day ahead inc hosp,2020-05-18,15,point,,0.31587333953935537
3260,2020-05-18,1 day ahead inc hosp,2020-05-19,15,point,,0.3015560081388653
3263,2020-05-18,2 day ahead inc hosp,2020-05-20,15,point,,0.28788172503064396
3266,2020-05-18,3 day ahead inc hosp,2020-05-21,15,point,,0.2748221345830384
3269,2020-05-18,4 day ahead inc hosp,2020-05-22,15,point,,0.2623500844409285
3272,2020-05-18,5 day ahead inc hosp,2020-05-23,15,point,,0.25043957872004546
3274,2020-05-18,1 wk ahead inc death,2020-05-23,15,point,,0.419565431048536
3275,2020-05-18,1 wk ahead cum death,2020-05-23,15,point,,18.35531868277303
3277,2020-05-18,6 day ahead inc hosp,2020-05-24,15,point,,0.2390657326273267
3280,2020-05-18,7 day ahead inc hosp,2020-05-25,15,point,,0.2282047285022706
3283,2020-05-18,8 day ahead inc hosp,2020-05-26,15,point,,0.2178337732713796
3286,2020-05-18,9 day ahead inc hosp,2020-05-27,15,point,,0.20793105730154868
3289,2020-05-18,10 day ahead inc hosp,2020-05-28,15,point,,0.19847571463620176
3292,2020-05-18,11 day ahead inc hosp,2020-05-29,15,point,,0.1894477845935064
3295,2020-05-18,12 day ahead inc hosp,2020-05-30,15,point,,0.18082817470414803
3297,2020-05-18,2 wk ahead inc death,2020-05-30,15,point,,0.30305339531485964
3298,2020-05-18,2 wk ahead cum death,2020-05-30,15,point,,18.65837207808789
3300,2020-05-18,13 day ahead inc hosp,2020-05-31,15,point,,0.17259862496331768
3303,2020-05-18,14 day ahead inc hosp,2020-06-01,15,point,,0.1647416733697927
3306,2020-05-18,15 day ahead inc hosp,2020-06-02,15,point,,0.1572406227236609
3309,2020-05-18,16 day ahead inc hosp,2020-06-03,15,point,,0.15007950865255246
3312,2020-05-18,17 day ahead inc hosp,2020-06-04,15,point,,0.14324306883549834
3315,2020-05-18,18 day ahead inc hosp,2020-06-05,15,point,,0.1367167133928511
3318,2020-05-18,19 day ahead inc hosp,2020-06-06,15,point,,0.13048649640969748
3320,2020-05-18,3 wk ahead inc death,2020-06-06,15,point,,0.21874163465738172
3321,2020-05-18,3 wk ahead cum death,2020-06-06,15,point,,18.877113712745274
3323,2020-05-18,20 day ahead inc hosp,2020-06-07,15,point,,0.12453908856076196
3326,2020-05-18,21 day ahead inc hosp,2020-06-08,15,point,,0.11886175080350228
3329,2020-05-18,22 day ahead inc hosp,2020-06-09,15,point,,0.11344230910688573
3332,2020-05-18,23 day ahead inc hosp,2020-06-10,15,point,,0.1082691301832181
3335,2020-05-18,24 day ahead inc hosp,2020-06-11,15,point,,0.1033310981904698
3338,2020-05-18,25 day ahead inc hosp,2020-06-12,15,point,,0.09861759237290818
3341,2020-05-18,26 day ahead inc hosp,2020-06-13,15,point,,0.0941184656086314
3343,2020-05-18,4 wk ahead inc death,2020-06-13,15,point,,0.1578054925859563
3344,2020-05-18,4 wk ahead cum death,2020-06-13,15,point,,19.03491920533123
3346,2020-05-18,27 day ahead inc hosp,2020-06-14,15,point,,0.08982402383224973
3349,2020-05-18,28 day ahead inc hosp,2020-06-15,15,point,,0.08572500630243134
3352,2020-05-18,29 day ahead inc hosp,2020-06-16,15,point,,0.08181256668402953
3355,2020-05-18,30 day ahead inc hosp,2020-06-17,15,point,,0.07807825491514925
3358,2020-05-18,31 day ahead inc hosp,2020-06-18,15,point,,0.07451399983076391
3361,2020-05-18,32 day ahead inc hosp,2020-06-19,15,point,,0.07111209251408468
3364,2020-05-18,33 day ahead inc hosp,2020-06-20,15,point,,0.06786517034893932
3366,2020-05-18,5 wk ahead inc death,2020-06-20,15,point,,0.11380279201548794
3367,2020-05-18,5 wk ahead cum death,2020-06-20,15,point,,19.14872199734672
3369,2020-05-18,34 day ahead inc hosp,2020-06-21,15,point,,0.06476620174621317
3372,2020-05-18,35 day ahead inc hosp,2020-06-22,15,point,,0.06180847151819115
3375,2020-05-18,36 day ahead inc hosp,2020-06-23,15,point,,0.058985566876097184
3378,2020-05-18,37 day ahead inc hosp,2020-06-24,15,point,,0.056291364026111866
3381,2020-05-18,38 day ahead inc hosp,2020-06-25,15,point,,0.05372001534019865
3384,2020-05-18,39 day ahead inc hosp,2020-06-26,15,point,,0.051265937079073606
3387,2020-05-18,40 day ahead inc hosp,2020-06-27,15,point,,0.04892379764482868
3389,2020-05-18,6 wk ahead inc death,2020-06-27,15,point,,0.08204808563319688
3390,2020-05-18,6 wk ahead cum death,2020-06-27,15,point,,19.230770082979923
3392,2020-05-18,41 day ahead inc hosp,2020-06-28,15,point,,0.046688506342233184
3395,2020-05-18,42 day ahead inc hosp,2020-06-29,15,point,,0.04455520262744698
3398,2020-05-18,43 day ahead inc hosp,2020-06-30,15,point,,0.04251924582475794
3401,2020-05-18,44 day ahead inc hosp,2020-07-01,15,point,,0.040576205291810295
3404,2020-05-18,45 day ahead inc hosp,2020-07-02,15,point,,0.03872185101453382
3407,2020-05-18,46 day ahead inc hosp,2020-07-03,15,point,,0.036952144614541986
3410,2020-05-18,47 day ahead inc hosp,2020-07-04,15,point,,0.03526323075093707
3412,2020-05-18,7 wk ahead inc death,2020-07-04,15,point,,0.059142665486907824
3413,2020-05-18,7 wk ahead cum death,2020-07-04,15,point,,19.289912748466822
3415,2020-05-18,48 day ahead inc hosp,2020-07-05,15,point,,0.03365142890054322
3418,2020-05-18,49 day ahead inc hosp,2020-07-06,15,point,,0.032113225500559395
3421,2020-05-18,50 day ahead inc hosp,2020-07-07,15,point,,0.03064526643779857
3424,2020-05-18,51 day ahead inc hosp,2020-07-08,15,point,,0.029244349870369744
3427,2020-05-18,52 day ahead inc hosp,2020-07-09,15,point,,0.02790741936736758
3430,2020-05-18,53 day ahead inc hosp,2020-07-10,15,point,,0.026631557352644462
3433,2020-05-18,54 day ahead inc hosp,2020-07-11,15,point,,0.02541397884029841
3435,2020-05-18,8 wk ahead inc death,2020-07-11,15,point,,0.042625888372962
3436,2020-05-18,8 wk ahead cum death,2020-07-11,15,point,,19.332538636839786
3438,2020-05-18,55 day ahead inc hosp,2020-07-12,15,point,,0.02425202544863616
3441,2020-05-18,56 day ahead inc hosp,2020-07-13,15,point,,0.023143159680783752
3444,2020-05-18,57 day ahead inc hosp,2020-07-14,15,point,,0.02208495946065589
3447,2020-05-18,58 day ahead inc hosp,2020-07-15,15,point,,0.021075112912776816
3450,2020-05-18,59 day ahead inc hosp,2020-07-16,15,point,,0.020111413375596143
3453,2020-05-18,60 day ahead inc hosp,2020-07-17,15,point,,0.01919175463800151
3456,2020-05-18,61 day ahead inc hosp,2020-07-18,15,point,,0.01831412638921037
3458,2020-05-18,9 wk ahead inc death,2020-07-18,15,point,,0.030718699785319888
3459,2020-05-18,9 wk ahead cum death,2020-07-18,15,point,,19.363257336625107
3461,2020-05-18,62 day ahead inc hosp,2020-07-19,15,point,,0.017476609872849734
3464,2020-05-18,63 day ahead inc hosp,2020-07-20,15,point,,0.016677373736047232
3467,2020-05-18,64 day ahead inc hosp,2020-07-21,15,point,,0.015914670065143355
3470,2020-05-18,65 day ahead inc hosp,2020-07-22,15,point,,0.0151868305994018
3473,2020-05-18,66 day ahead inc hosp,2020-07-23,15,point,,0.014492263115667824
3476,2020-05-18,67 day ahead inc hosp,2020-07-24,15,point,,0.013829447975249563
3479,2020-05-18,68 day ahead inc hosp,2020-07-25,15,point,,0.013196934826904537
3481,2020-05-18,10 wk ahead inc death,2020-07-25,15,point,,0.022136100161603518
3482,2020-05-18,10 wk ahead cum death,2020-07-25,15,point,,19.385393436786718
3484,2020-05-18,69 day ahead inc hosp,2020-07-26,15,point,,0.012593339458313223
3487,2020-05-18,70 day ahead inc hosp,2020-07-27,15,point,,0.012017340789819995
3490,2020-05-18,71 day ahead inc hosp,2020-07-28,15,point,,0.011467678003741
3493,2020-05-18,72 day ahead inc hosp,2020-07-29,15,point,,0.010943147803660123
3496,2020-05-18,73 day ahead inc hosp,2020-07-30,15,point,,0.010442601797435102
3499,2020-05-18,74 day ahead inc hosp,2020-07-31,15,point,,0.009964943998742723
3502,2020-05-18,75 day ahead inc hosp,2020-08-01,15,point,,0.009509128441700907
3504,2020-05-18,11 wk ahead inc death,2020-08-01,15,point,,0.01595059835351247
3505,2020-05-18,11 wk ahead cum death,2020-08-01,15,point,,19.401344035140227
3507,2020-05-18,76 day ahead inc hosp,2020-08-02,15,point,,0.009074156903425744
3510,2020-05-18,77 day ahead inc hosp,2020-08-03,15,point,,0.008659076729920655
3513,2020-05-18,78 day ahead inc hosp,2020-08-04,15,point,,0.008262978760447126
3516,2020-05-18,79 day ahead inc hosp,2020-08-05,15,point,,0.00788499534597804
3519,2020-05-18,80 day ahead inc hosp,2020-08-06,15,point,,0.007524298457684251
3522,2020-05-18,81 day ahead inc hosp,2020-08-07,15,point,,0.007180097881171931
3525,2020-05-18,82 day ahead inc hosp,2020-08-08,15,point,,0.006851639492683503
3527,2020-05-18,12 wk ahead inc death,2020-08-08,15,point,,0.011493087081857213
3528,2020-05-18,12 wk ahead cum death,2020-08-08,15,point,,19.412837122222086
3530,2020-05-18,83 day ahead inc hosp,2020-08-09,15,point,,0.006538203613722615
3533,2020-05-18,84 day ahead inc hosp,2020-08-10,15,point,,0.006239103440315929
3536,2020-05-18,85 day ahead inc hosp,2020-08-11,15,point,,0.0059536835437072
3539,2020-05-18,86 day ahead inc hosp,2020-08-12,15,point,,0.005681318439220815
3542,2020-05-18,87 day ahead inc hosp,2020-08-13,15,point,,0.00542141122026507
3545,2020-05-18,88 day ahead inc hosp,2020-08-14,15,point,,0.0051733922542851465
3548,2020-05-18,89 day ahead inc hosp,2020-08-15,15,point,,0.004936717938335278
3550,2020-05-18,13 wk ahead inc death,2020-08-15,15,point,,0.00828103802009128
3551,2020-05-18,13 wk ahead cum death,2020-08-15,15,point,,19.421118160242177
3553,2020-05-18,0 day ahead inc hosp,2020-05-18,16,point,,1.4742615273524349
3556,2020-05-18,1 day ahead inc hosp,2020-05-19,16,point,,1.4265817006232382
3559,2020-05-18,2 day ahead inc hosp,2020-05-20,16,point,,1.3803426241909538
3562,2020-05-18,3 day ahead inc hosp,2020-05-21,16,point,,1.3355074761016013
3565,2020-05-18,4 day ahead inc hosp,2020-05-22,16,point,,1.2920399174058887
3568,2020-05-18,5 day ahead inc hosp,2020-05-23,16,point,,1.2499041209924957
3570,2020-05-18,1 wk ahead inc death,2020-05-23,16,point,,3.318263578787469
3571,2020-05-18,1 wk ahead cum death,2020-05-23,16,point,,76.540508290926
3573,2020-05-18,6 day ahead inc hosp,2020-05-24,16,point,,1.209064797058237
3576,2020-05-18,7 day ahead inc hosp,2020-05-25,16,point,,1.1694872154274634
3579,2020-05-18,8 day ahead inc hosp,2020-05-26,16,point,,1.1311372249267757
3582,2020-05-18,9 day ahead inc hosp,2020-05-27,16,point,,1.0939812700096363
3585,2020-05-18,10 day ahead inc hosp,2020-05-28,16,point,,1.0579864048195375
3588,2020-05-18,11 day ahead inc hosp,2020-05-29,16,point,,1.0231203048694442
3591,2020-05-18,12 day ahead inc hosp,2020-05-30,16,point,,0.9893512765090818
3593,2020-05-18,2 wk ahead inc death,2020-05-30,16,point,,2.6301003757477592
3594,2020-05-18,2 wk ahead cum death,2020-05-30,16,point,,79.17060866667377
3596,2020-05-18,13 day ahead inc hosp,2020-05-31,16,point,,0.9566482643411658
3599,2020-05-18,14 day ahead inc hosp,2020-06-01,16,point,,0.9249808567413264
3602,2020-05-18,15 day ahead inc hosp,2020-06-02,16,point,,0.8943192896267664
3605,2020-05-18,16 day ahead inc hosp,2020-06-03,16,point,,0.8646344486129138
3608,2020-05-18,17 day ahead inc hosp,2020-06-04,16,point,,0.8358978696875662
3611,2020-05-18,18 day ahead inc hosp,2020-06-05,16,point,,0.808081738527056
3614,2020-05-18,19 day ahead inc hosp,2020-06-06,16,point,,0.7811588885690779
3616,2020-05-18,3 wk ahead inc death,2020-06-06,16,point,,2.0788622488062365
3617,2020-05-18,3 wk ahead cum death,2020-06-06,16,point,,81.24947091548
3619,2020-05-18,20 day ahead inc hosp,2020-06-07,16,point,,0.7551027979535324
3622,2020-05-18,21 day ahead inc hosp,2020-06-08,16,point,,0.7298875854328543
3625,2020-05-18,22 day ahead inc hosp,2020-06-09,16,point,,0.7054880053485241
3628,2020-05-18,23 day ahead inc hosp,2020-06-10,16,point,,0.6818794417653812
3631,2020-05-18,24 day ahead inc hosp,2020-06-11,16,point,,0.6590379018475035
3634,2020-05-18,25 day ahead inc hosp,2020-06-12,16,point,,0.6369400085552188
3637,2020-05-18,26 day ahead inc hosp,2020-06-13,16,point,,0.6155629927376838
3639,2020-05-18,4 wk ahead inc death,2020-06-13,16,point,,1.6395521481491588
3640,2020-05-18,4 wk ahead cum death,2020-06-13,16,point,,82.88902306362917
3642,2020-05-18,27 day ahead inc hosp,2020-06-14,16,point,,0.5948846846895842
3645,2020-05-18,28 day ahead inc hosp,2020-06-15,16,point,,0.5748835052369027
3648,2020-05-18,29 day ahead inc hosp,2020-06-16,16,point,,0.5555384564108957
3651,2020-05-18,30 day ahead inc hosp,2020-06-17,16,point,,0.5368291117664206
3654,2020-05-18,31 day ahead inc hosp,2020-06-18,16,point,,0.5187356063957025
3657,2020-05-18,32 day ahead inc hosp,2020-06-19,16,point,,0.5012386266859556
3660,2020-05-18,33 day ahead inc hosp,2020-06-20,16,point,,0.4843193998637001
3662,2020-05-18,5 wk ahead inc death,2020-06-20,16,point,,1.2908419978713084
3663,2020-05-18,5 wk ahead cum death,2020-06-20,16,point,,84.17986506150045
3665,2020-05-18,34 day ahead inc hosp,2020-06-21,16,point,,0.467959683368301
3668,2020-05-18,35 day ahead inc hosp,2020-06-22,16,point,,0.4521417540901269
3671,2020-05-18,36 day ahead inc hosp,2020-06-23,16,point,,0.4368483975096827
3674,2020-05-18,37 day ahead inc hosp,2020-06-24,16,point,,0.4220628967686343
3677,2020-05-18,38 day ahead inc hosp,2020-06-25,16,point,,0.4077690217008685
3680,2020-05-18,39 day ahead inc hosp,2020-06-26,16,point,,0.3939510178522234
3683,2020-05-18,40 day ahead inc hosp,2020-06-27,16,point,,0.3805935955106687
3685,2020-05-18,6 wk ahead inc death,2020-06-27,16,point,,1.01491467031191
3686,2020-05-18,6 wk ahead cum death,2020-06-27,16,point,,85.19477973181239
3688,2020-05-18,41 day ahead inc hosp,2020-06-28,16,point,,0.3676819187706813
3691,2020-05-18,42 day ahead inc hosp,2020-06-29,16,point,,0.3552015946510777
3694,2020-05-18,43 day ahead inc hosp,2020-06-30,16,point,,0.3431386622845612
3697,2020-05-18,44 day ahead inc hosp,2020-07-01,16,point,,0.33147958219463936
3700,2020-05-18,45 day ahead inc hosp,2020-07-02,16,point,,0.3202112256756503
3703,2020-05-18,46 day ahead inc hosp,2020-07-03,16,point,,0.30932086428802896
