location,target,type,quantile,forecast_date,target_end_date,value
01,0 day ahead inc hosp,point,,2020-05-14,2020-05-14,30.692538801218273
01,1 day ahead inc hosp,point,,2020-05-14,2020-05-15,30.57711915617617
01,2 day ahead inc hosp,point,,2020-05-14,2020-05-16,30.444834548678145
01,3 day ahead inc hosp,point,,2020-05-14,2020-05-17,30.295999916764213
01,4 day ahead inc hosp,point,,2020-05-14,2020-05-18,30.130964577407088
01,5 day ahead inc hosp,point,,2020-05-14,2020-05-19,29.950110535355037
01,6 day ahead inc hosp,point,,2020-05-14,2020-05-20,29.75385066319441
01,7 day ahead inc hosp,point,,2020-05-14,2020-05-21,29.542626767062764
01,8 day ahead inc hosp,point,,2020-05-14,2020-05-22,29.31690755303702
01,9 day ahead inc hosp,point,,2020-05-14,2020-05-23,29.077186509633737
01,1 wk ahead inc death,point,,2020-05-14,2020-05-23,9.935257349533169
01,1 wk ahead cum death,point,,2020-05-14,2020-05-23,546.1496554558377
01,10 day ahead inc hosp,point,,2020-05-14,2020-05-24,28.823979722096876
01,11 day ahead inc hosp,point,,2020-05-14,2020-05-25,28.55782363424205
01,12 day ahead inc hosp,point,,2020-05-14,2020-05-26,28.27927277351745
01,13 day ahead inc hosp,point,,2020-05-14,2020-05-27,27.988897454721197
01,14 day ahead inc hosp,point,,2020-05-14,2020-05-28,27.687281477412306
01,15 day ahead inc hosp,point,,2020-05-14,2020-05-29,27.375019831533265
01,16 day ahead inc hosp,point,,2020-05-14,2020-05-30,27.052716425127684
01,2 wk ahead inc death,point,,2020-05-14,2020-05-30,9.243524974417204
01,2 wk ahead cum death,point,,2020-05-14,2020-05-30,613.0397436057184
01,17 day ahead inc hosp,point,,2020-05-14,2020-05-31,26.720981847270856
01,18 day ahead inc hosp,point,,2020-05-14,2020-06-01,26.38043117849023
01,19 day ahead inc hosp,point,,2020-05-14,2020-06-02,26.03168186003663
01,20 day ahead inc hosp,point,,2020-05-14,2020-06-03,25.675351632363967
01,21 day ahead inc hosp,point,,2020-05-14,2020-06-04,25.31205655215529
01,22 day ahead inc hosp,point,,2020-05-14,2020-06-05,24.94240909615306
01,23 day ahead inc hosp,point,,2020-05-14,2020-06-06,24.5670163589742
01,3 wk ahead inc death,point,,2020-05-14,2020-06-06,8.394196933590273
01,3 wk ahead cum death,point,,2020-05-14,2020-06-06,674.4167123501752
01,24 day ahead inc hosp,point,,2020-05-14,2020-06-07,24.186478350991184
01,25 day ahead inc hosp,point,,2020-05-14,2020-06-08,23.801386401284024
01,26 day ahead inc hosp,point,,2020-05-14,2020-06-09,23.412321669599198
01,27 day ahead inc hosp,point,,2020-05-14,2020-06-10,23.019853770226746
01,28 day ahead inc hosp,point,,2020-05-14,2020-06-11,22.62453950969879
01,29 day ahead inc hosp,point,,2020-05-14,2020-06-12,22.226921739295925
01,30 day ahead inc hosp,point,,2020-05-14,2020-06-13,21.82752832242333
01,4 wk ahead inc death,point,,2020-05-14,2020-06-13,7.458153185338267
01,4 wk ahead cum death,point,,2020-05-14,2020-06-13,729.4619389208539
01,31 day ahead inc hosp,point,,2020-05-14,2020-06-14,21.426871216126575
01,32 day ahead inc hosp,point,,2020-05-14,2020-06-15,21.02544566522092
01,33 day ahead inc hosp,point,,2020-05-14,2020-06-16,20.623729506841467
01,34 day ahead inc hosp,point,,2020-05-14,2020-06-17,20.222182582578657
01,35 day ahead inc hosp,point,,2020-05-14,2020-06-18,19.821246254812362
01,36 day ahead inc hosp,point,,2020-05-14,2020-06-19,19.42134302338674
01,37 day ahead inc hosp,point,,2020-05-14,2020-06-20,19.022876238339922
01,5 wk ahead inc death,point,,2020-05-14,2020-06-20,6.4998438172004285
01,5 wk ahead cum death,point,,2020-05-14,2020-06-20,777.8322217752866
01,38 day ahead inc hosp,point,,2020-05-14,2020-06-21,18.62622990407221
01,39 day ahead inc hosp,point,,2020-05-14,2020-06-22,18.231768570052107
01,40 day ahead inc hosp,point,,2020-05-14,2020-06-23,17.839837302942612
01,41 day ahead inc hosp,point,,2020-05-14,2020-06-24,17.45076173488147
01,42 day ahead inc hosp,point,,2020-05-14,2020-06-25,17.064848182547895
01,43 day ahead inc hosp,point,,2020-05-14,2020-06-26,16.682383831592198
01,44 day ahead inc hosp,point,,2020-05-14,2020-06-27,16.303636981017913
01,6 wk ahead inc death,point,,2020-05-14,2020-06-27,5.5707187862248
01,6 wk ahead cum death,point,,2020-05-14,2020-06-27,819.5860258209949
01,45 day ahead inc hosp,point,,2020-05-14,2020-06-28,15.928857342137267
01,46 day ahead inc hosp,point,,2020-05-14,2020-06-29,15.558276386806275
01,47 day ahead inc hosp,point,,2020-05-14,2020-06-30,15.192107739761946
01,48 day ahead inc hosp,point,,2020-05-14,2020-07-01,14.830547610022636
01,49 day ahead inc hosp,point,,2020-05-14,2020-07-02,14.473775256487466
01,50 day ahead inc hosp,point,,2020-05-14,2020-07-03,14.121953483061665
01,51 day ahead inc hosp,point,,2020-05-14,2020-07-04,13.775229158839116
01,7 wk ahead inc death,point,,2020-05-14,2020-07-04,4.706798118054368
01,7 wk ahead cum death,point,,2020-05-14,2020-07-04,855.0805862915358
01,52 day ahead inc hosp,point,,2020-05-14,2020-07-05,13.433733759103449
01,53 day ahead inc hosp,point,,2020-05-14,2020-07-06,13.097583923129676
01,54 day ahead inc hosp,point,,2020-05-14,2020-07-07,12.766882025019779
