forecast_date,target,target_end_date,quantile,value,location,type
2022-01-02,1 day ahead inc hosp,2022-01-03,0.01,0.0,02,quantile
2022-01-02,2 day ahead inc hosp,2022-01-04,0.01,0.0,02,quantile
2022-01-02,3 day ahead inc hosp,2022-01-05,0.01,0.0,02,quantile
2022-01-02,4 day ahead inc hosp,2022-01-06,0.01,0.0,02,quantile
2022-01-02,5 day ahead inc hosp,2022-01-07,0.01,0.0,02,quantile
2022-01-02,6 day ahead inc hosp,2022-01-08,0.01,0.0,02,quantile
2022-01-02,7 day ahead inc hosp,2022-01-09,0.01,0.0,02,quantile
2022-01-02,8 day ahead inc hosp,2022-01-10,0.01,0.0,02,quantile
2022-01-02,9 day ahead inc hosp,2022-01-11,0.01,0.0,02,quantile
2022-01-02,10 day ahead inc hosp,2022-01-12,0.01,0.0,02,quantile
2022-01-02,11 day ahead inc hosp,2022-01-13,0.01,0.0,02,quantile
2022-01-02,12 day ahead inc hosp,2022-01-14,0.01,0.0,02,quantile
2022-01-02,13 day ahead inc hosp,2022-01-15,0.01,0.0,02,quantile
2022-01-02,14 day ahead inc hosp,2022-01-16,0.01,0.0,02,quantile
2022-01-02,15 day ahead inc hosp,2022-01-17,0.01,0.0,02,quantile
2022-01-02,16 day ahead inc hosp,2022-01-18,0.01,0.0,02,quantile
2022-01-02,17 day ahead inc hosp,2022-01-19,0.01,0.0,02,quantile
2022-01-02,18 day ahead inc hosp,2022-01-20,0.01,0.0,02,quantile
2022-01-02,19 day ahead inc hosp,2022-01-21,0.01,0.0,02,quantile
2022-01-02,20 day ahead inc hosp,2022-01-22,0.01,0.0,02,quantile
2022-01-02,21 day ahead inc hosp,2022-01-23,0.01,0.0,02,quantile
2022-01-02,22 day ahead inc hosp,2022-01-24,0.01,0.0,02,quantile
2022-01-02,23 day ahead inc hosp,2022-01-25,0.01,0.0,02,quantile
2022-01-02,24 day ahead inc hosp,2022-01-26,0.01,0.0,02,quantile
2022-01-02,25 day ahead inc hosp,2022-01-27,0.01,0.0,02,quantile
2022-01-02,26 day ahead inc hosp,2022-01-28,0.01,0.0,02,quantile
2022-01-02,27 day ahead inc hosp,2022-01-29,0.01,0.0,02,quantile
2022-01-02,28 day ahead inc hosp,2022-01-30,0.01,0.0,02,quantile
2022-01-02,29 day ahead inc hosp,2022-01-31,0.01,0.0,02,quantile
2022-01-02,30 day ahead inc hosp,2022-02-01,0.01,0.0,02,quantile
2022-01-02,31 day ahead inc hosp,2022-02-02,0.01,0.0,02,quantile
2022-01-02,32 day ahead inc hosp,2022-02-03,0.01,0.0,02,quantile
2022-01-02,33 day ahead inc hosp,2022-02-04,0.01,0.0,02,quantile
2022-01-02,34 day ahead inc hosp,2022-02-05,0.01,0.0,02,quantile
2022-01-02,35 day ahead inc hosp,2022-02-06,0.01,0.0,02,quantile
2022-01-02,1 day ahead inc hosp,2022-01-03,0.025,0.0,02,quantile
2022-01-02,2 day ahead inc hosp,2022-01-04,0.025,0.0,02,quantile
2022-01-02,3 day ahead inc hosp,2022-01-05,0.025,0.0,02,quantile
2022-01-02,4 day ahead inc hosp,2022-01-06,0.025,0.0,02,quantile
2022-01-02,5 day ahead inc hosp,2022-01-07,0.025,0.0,02,quantile
2022-01-02,6 day ahead inc hosp,2022-01-08,0.025,0.0,02,quantile
2022-01-02,7 day ahead inc hosp,2022-01-09,0.025,0.0,02,quantile
2022-01-02,8 day ahead inc hosp,2022-01-10,0.025,0.0,02,quantile
2022-01-02,9 day ahead inc hosp,2022-01-11,0.025,0.0,02,quantile
2022-01-02,10 day ahead inc hosp,2022-01-12,0.025,0.0,02,quantile
2022-01-02,11 day ahead inc hosp,2022-01-13,0.025,0.0,02,quantile
2022-01-02,12 day ahead inc hosp,2022-01-14,0.025,0.0,02,quantile
