forecast_date,target,target_end_date,quantile,value,location,type
2022-05-16,1 day ahead inc hosp,2022-05-17,0.01,0.0,02,quantile
2022-05-16,2 day ahead inc hosp,2022-05-18,0.01,0.0,02,quantile
2022-05-16,3 day ahead inc hosp,2022-05-19,0.01,0.0,02,quantile
2022-05-16,4 day ahead inc hosp,2022-05-20,0.01,0.0,02,quantile
2022-05-16,5 day ahead inc hosp,2022-05-21,0.01,0.0,02,quantile
2022-05-16,6 day ahead inc hosp,2022-05-22,0.01,0.0,02,quantile
2022-05-16,7 day ahead inc hosp,2022-05-23,0.01,0.0,02,quantile
2022-05-16,8 day ahead inc hosp,2022-05-24,0.01,0.0,02,quantile
2022-05-16,9 day ahead inc hosp,2022-05-25,0.01,0.0,02,quantile
2022-05-16,10 day ahead inc hosp,2022-05-26,0.01,0.0,02,quantile
2022-05-16,11 day ahead inc hosp,2022-05-27,0.01,0.0,02,quantile
2022-05-16,12 day ahead inc hosp,2022-05-28,0.01,0.0,02,quantile
2022-05-16,13 day ahead inc hosp,2022-05-29,0.01,0.0,02,quantile
2022-05-16,14 day ahead inc hosp,2022-05-30,0.01,0.0,02,quantile
2022-05-16,15 day ahead inc hosp,2022-05-31,0.01,0.0,02,quantile
2022-05-16,16 day ahead inc hosp,2022-06-01,0.01,0.0,02,quantile
2022-05-16,17 day ahead inc hosp,2022-06-02,0.01,0.0,02,quantile
2022-05-16,18 day ahead inc hosp,2022-06-03,0.01,0.0,02,quantile
2022-05-16,19 day ahead inc hosp,2022-06-04,0.01,0.0,02,quantile
2022-05-16,20 day ahead inc hosp,2022-06-05,0.01,0.0,02,quantile
2022-05-16,21 day ahead inc hosp,2022-06-06,0.01,0.0,02,quantile
2022-05-16,22 day ahead inc hosp,2022-06-07,0.01,0.0,02,quantile
2022-05-16,23 day ahead inc hosp,2022-06-08,0.01,0.0,02,quantile
2022-05-16,24 day ahead inc hosp,2022-06-09,0.01,0.0,02,quantile
2022-05-16,25 day ahead inc hosp,2022-06-10,0.01,0.0,02,quantile
2022-05-16,26 day ahead inc hosp,2022-06-11,0.01,0.0,02,quantile
2022-05-16,27 day ahead inc hosp,2022-06-12,0.01,0.0,02,quantile
2022-05-16,28 day ahead inc hosp,2022-06-13,0.01,0.0,02,quantile
2022-05-16,29 day ahead inc hosp,2022-06-14,0.01,0.0,02,quantile
2022-05-16,30 day ahead inc hosp,2022-06-15,0.01,0.0,02,quantile
2022-05-16,31 day ahead inc hosp,2022-06-16,0.01,0.0,02,quantile
2022-05-16,32 day ahead inc hosp,2022-06-17,0.01,0.0,02,quantile
2022-05-16,33 day ahead inc hosp,2022-06-18,0.01,0.0,02,quantile
2022-05-16,34 day ahead inc hosp,2022-06-19,0.01,0.0,02,quantile
2022-05-16,35 day ahead inc hosp,2022-06-20,0.01,0.0,02,quantile
