forecast_date,target,target_end_date,quantile,value,location,type
2021-02-08,1 day ahead inc hosp,2021-02-09,0.01,0.0,02,quantile
2021-02-08,2 day ahead inc hosp,2021-02-10,0.01,0.0,02,quantile
2021-02-08,3 day ahead inc hosp,2021-02-11,0.01,0.0,02,quantile
2021-02-08,4 day ahead inc hosp,2021-02-12,0.01,0.0,02,quantile
2021-02-08,5 day ahead inc hosp,2021-02-13,0.01,0.0,02,quantile
2021-02-08,6 day ahead inc hosp,2021-02-14,0.01,0.0,02,quantile
2021-02-08,7 day ahead inc hosp,2021-02-15,0.01,0.0,02,quantile
2021-02-08,8 day ahead inc hosp,2021-02-16,0.01,0.0,02,quantile
2021-02-08,9 day ahead inc hosp,2021-02-17,0.01,0.0,02,quantile
2021-02-08,10 day ahead inc hosp,2021-02-18,0.01,0.0,02,quantile
2021-02-08,11 day ahead inc hosp,2021-02-19,0.01,0.0,02,quantile
2021-02-08,12 day ahead inc hosp,2021-02-20,0.01,0.0,02,quantile
2021-02-08,13 day ahead inc hosp,2021-02-21,0.01,0.0,02,quantile
2021-02-08,14 day ahead inc hosp,2021-02-22,0.01,0.0,02,quantile
2021-02-08,15 day ahead inc hosp,2021-02-23,0.01,0.0,02,quantile
2021-02-08,16 day ahead inc hosp,2021-02-24,0.01,0.0,02,quantile
2021-02-08,17 day ahead inc hosp,2021-02-25,0.01,0.0,02,quantile
2021-02-08,18 day ahead inc hosp,2021-02-26,0.01,0.0,02,quantile
2021-02-08,19 day ahead inc hosp,2021-02-27,0.01,0.0,02,quantile
2021-02-08,20 day ahead inc hosp,2021-02-28,0.01,0.0,02,quantile
2021-02-08,21 day ahead inc hosp,2021-03-01,0.01,0.0,02,quantile
2021-02-08,22 day ahead inc hosp,2021-03-02,0.01,0.0,02,quantile
2021-02-08,23 day ahead inc hosp,2021-03-03,0.01,0.0,02,quantile
2021-02-08,24 day ahead inc hosp,2021-03-04,0.01,0.0,02,quantile
2021-02-08,25 day ahead inc hosp,2021-03-05,0.01,0.0,02,quantile
2021-02-08,26 day ahead inc hosp,2021-03-06,0.01,0.0,02,quantile
2021-02-08,27 day ahead inc hosp,2021-03-07,0.01,0.0,02,quantile
2021-02-08,28 day ahead inc hosp,2021-03-08,0.01,0.0,02,quantile
2021-02-08,29 day ahead inc hosp,2021-03-09,0.01,0.0,02,quantile
2021-02-08,30 day ahead inc hosp,2021-03-10,0.01,0.0,02,quantile
2021-02-08,1 day ahead inc hosp,2021-02-09,0.025,0.0,02,quantile
2021-02-08,2 day ahead inc hosp,2021-02-10,0.025,0.0,02,quantile
2021-02-08,3 day ahead inc hosp,2021-02-11,0.025,0.0,02,quantile
2021-02-08,4 day ahead inc hosp,2021-02-12,0.025,0.0,02,quantile
