forecast_date,target,target_end_date,quantile,value,location,type
2022-05-23,1 day ahead inc hosp,2022-05-24,0.01,0.0,02,quantile
2022-05-23,2 day ahead inc hosp,2022-05-25,0.01,0.0,02,quantile
2022-05-23,3 day ahead inc hosp,2022-05-26,0.01,0.0,02,quantile
2022-05-23,4 day ahead inc hosp,2022-05-27,0.01,0.0,02,quantile
2022-05-23,5 day ahead inc hosp,2022-05-28,0.01,0.0,02,quantile
2022-05-23,6 day ahead inc hosp,2022-05-29,0.01,0.0,02,quantile
2022-05-23,7 day ahead inc hosp,2022-05-30,0.01,0.0,02,quantile
2022-05-23,8 day ahead inc hosp,2022-05-31,0.01,0.0,02,quantile
2022-05-23,9 day ahead inc hosp,2022-06-01,0.01,0.0,02,quantile
2022-05-23,10 day ahead inc hosp,2022-06-02,0.01,0.0,02,quantile
2022-05-23,11 day ahead inc hosp,2022-06-03,0.01,0.0,02,quantile
2022-05-23,12 day ahead inc hosp,2022-06-04,0.01,0.0,02,quantile
2022-05-23,13 day ahead inc hosp,2022-06-05,0.01,0.0,02,quantile
2022-05-23,14 day ahead inc hosp,2022-06-06,0.01,0.0,02,quantile
2022-05-23,15 day ahead inc hosp,2022-06-07,0.01,0.0,02,quantile
2022-05-23,16 day ahead inc hosp,2022-06-08,0.01,0.0,02,quantile
2022-05-23,17 day ahead inc hosp,2022-06-09,0.01,0.0,02,quantile
2022-05-23,18 day ahead inc hosp,2022-06-10,0.01,0.0,02,quantile
2022-05-23,19 day ahead inc hosp,2022-06-11,0.01,0.0,02,quantile
2022-05-23,20 day ahead inc hosp,2022-06-12,0.01,0.0,02,quantile
2022-05-23,21 day ahead inc hosp,2022-06-13,0.01,0.0,02,quantile
2022-05-23,22 day ahead inc hosp,2022-06-14,0.01,0.0,02,quantile
2022-05-23,23 day ahead inc hosp,2022-06-15,0.01,0.0,02,quantile
2022-05-23,24 day ahead inc hosp,2022-06-16,0.01,0.0,02,quantile
2022-05-23,25 day ahead inc hosp,2022-06-17,0.01,0.0,02,quantile
2022-05-23,26 day ahead inc hosp,2022-06-18,0.01,0.0,02,quantile
2022-05-23,27 day ahead inc hosp,2022-06-19,0.01,0.0,02,quantile
2022-05-23,28 day ahead inc hosp,2022-06-20,0.01,0.0,02,quantile
2022-05-23,29 day ahead inc hosp,2022-06-21,0.01,0.0,02,quantile
2022-05-23,30 day ahead inc hosp,2022-06-22,0.01,0.0,02,quantile
2022-05-23,31 day ahead inc hosp,2022-06-23,0.01,0.0,02,quantile
2022-05-23,32 day ahead inc hosp,2022-06-24,0.01,0.0,02,quantile
2022-05-23,33 day ahead inc hosp,2022-06-25,0.01,0.0,02,quantile
2022-05-23,34 day ahead inc hosp,2022-06-26,0.01,0.0,02,quantile
2022-05-23,35 day ahead inc hosp,2022-06-27,0.01,0.0,02,quantile
2022-05-23,1 day ahead inc hosp,2022-05-24,0.025,0.0,02,quantile
