forecast_date,target,target_end_date,quantile,value,location,type
2021-02-01,1 day ahead inc hosp,2021-02-02,0.01,0.0,02,quantile
2021-02-01,2 day ahead inc hosp,2021-02-03,0.01,0.0,02,quantile
2021-02-01,3 day ahead inc hosp,2021-02-04,0.01,0.0,02,quantile
2021-02-01,4 day ahead inc hosp,2021-02-05,0.01,0.0,02,quantile
2021-02-01,5 day ahead inc hosp,2021-02-06,0.01,0.0,02,quantile
2021-02-01,6 day ahead inc hosp,2021-02-07,0.01,0.0,02,quantile
2021-02-01,7 day ahead inc hosp,2021-02-08,0.01,0.0,02,quantile
2021-02-01,8 day ahead inc hosp,2021-02-09,0.01,0.0,02,quantile
2021-02-01,9 day ahead inc hosp,2021-02-10,0.01,0.0,02,quantile
2021-02-01,10 day ahead inc hosp,2021-02-11,0.01,0.0,02,quantile
2021-02-01,11 day ahead inc hosp,2021-02-12,0.01,0.0,02,quantile
2021-02-01,12 day ahead inc hosp,2021-02-13,0.01,0.0,02,quantile
2021-02-01,13 day ahead inc hosp,2021-02-14,0.01,0.0,02,quantile
2021-02-01,14 day ahead inc hosp,2021-02-15,0.01,0.0,02,quantile
2021-02-01,15 day ahead inc hosp,2021-02-16,0.01,0.0,02,quantile
2021-02-01,16 day ahead inc hosp,2021-02-17,0.01,0.0,02,quantile
2021-02-01,17 day ahead inc hosp,2021-02-18,0.01,0.0,02,quantile
2021-02-01,18 day ahead inc hosp,2021-02-19,0.01,0.0,02,quantile
2021-02-01,19 day ahead inc hosp,2021-02-20,0.01,0.0,02,quantile
2021-02-01,20 day ahead inc hosp,2021-02-21,0.01,0.0,02,quantile
2021-02-01,21 day ahead inc hosp,2021-02-22,0.01,0.0,02,quantile
2021-02-01,22 day ahead inc hosp,2021-02-23,0.01,0.0,02,quantile
2021-02-01,23 day ahead inc hosp,2021-02-24,0.01,0.0,02,quantile
2021-02-01,24 day ahead inc hosp,2021-02-25,0.01,0.0,02,quantile
2021-02-01,25 day ahead inc hosp,2021-02-26,0.01,0.0,02,quantile
2021-02-01,26 day ahead inc hosp,2021-02-27,0.01,0.0,02,quantile
2021-02-01,27 day ahead inc hosp,2021-02-28,0.01,0.0,02,quantile
2021-02-01,28 day ahead inc hosp,2021-03-01,0.01,0.0,02,quantile
