forecast_date,target,target_end_date,quantile,value,location,type
2021-01-10,1 day ahead inc hosp,2021-01-11,0.01,0.0,02,quantile
2021-01-10,2 day ahead inc hosp,2021-01-12,0.01,0.0,02,quantile
2021-01-10,3 day ahead inc hosp,2021-01-13,0.01,0.0,02,quantile
2021-01-10,4 day ahead inc hosp,2021-01-14,0.01,0.0,02,quantile
2021-01-10,5 day ahead inc hosp,2021-01-15,0.01,0.0,02,quantile
2021-01-10,6 day ahead inc hosp,2021-01-16,0.01,0.0,02,quantile
2021-01-10,7 day ahead inc hosp,2021-01-17,0.01,0.0,02,quantile
2021-01-10,8 day ahead inc hosp,2021-01-18,0.01,0.0,02,quantile
2021-01-10,9 day ahead inc hosp,2021-01-19,0.01,0.0,02,quantile
2021-01-10,10 day ahead inc hosp,2021-01-20,0.01,0.0,02,quantile
2021-01-10,11 day ahead inc hosp,2021-01-21,0.01,0.0,02,quantile
2021-01-10,12 day ahead inc hosp,2021-01-22,0.01,0.0,02,quantile
2021-01-10,13 day ahead inc hosp,2021-01-23,0.01,0.0,02,quantile
2021-01-10,14 day ahead inc hosp,2021-01-24,0.01,0.0,02,quantile
2021-01-10,15 day ahead inc hosp,2021-01-25,0.01,0.0,02,quantile
2021-01-10,16 day ahead inc hosp,2021-01-26,0.01,0.0,02,quantile
2021-01-10,17 day ahead inc hosp,2021-01-27,0.01,0.0,02,quantile
2021-01-10,18 day ahead inc hosp,2021-01-28,0.01,0.0,02,quantile
2021-01-10,19 day ahead inc hosp,2021-01-29,0.01,0.0,02,quantile
2021-01-10,20 day ahead inc hosp,2021-01-30,0.01,0.0,02,quantile
2021-01-10,21 day ahead inc hosp,2021-01-31,0.01,0.0,02,quantile
2021-01-10,22 day ahead inc hosp,2021-02-01,0.01,0.0,02,quantile
2021-01-10,23 day ahead inc hosp,2021-02-02,0.01,0.0,02,quantile
2021-01-10,24 day ahead inc hosp,2021-02-03,0.01,0.0,02,quantile
2021-01-10,25 day ahead inc hosp,2021-02-04,0.01,0.0,02,quantile
2021-01-10,26 day ahead inc hosp,2021-02-05,0.01,0.0,02,quantile
2021-01-10,27 day ahead inc hosp,2021-02-06,0.01,0.0,02,quantile
2021-01-10,28 day ahead inc hosp,2021-02-07,0.01,0.0,02,quantile
2021-01-10,1 day ahead inc hosp,2021-01-11,0.025,0.0,02,quantile
2021-01-10,2 day ahead inc hosp,2021-01-12,0.025,0.0,02,quantile
2021-01-10,3 day ahead inc hosp,2021-01-13,0.025,0.0,02,quantile
2021-01-10,4 day ahead inc hosp,2021-01-14,0.025,0.0,02,quantile
2021-01-10,5 day ahead inc hosp,2021-01-15,0.025,0.0,02,quantile
2021-01-10,6 day ahead inc hosp,2021-01-16,0.025,0.0,02,quantile
2021-01-10,7 day ahead inc hosp,2021-01-17,0.025,0.0,02,quantile
2021-01-10,8 day ahead inc hosp,2021-01-18,0.025,0.0,02,quantile
2021-01-10,9 day ahead inc hosp,2021-01-19,0.025,0.0,02,quantile
2021-01-10,10 day ahead inc hosp,2021-01-20,0.025,0.0,02,quantile
2021-01-10,11 day ahead inc hosp,2021-01-21,0.025,0.0,02,quantile
2021-01-10,12 day ahead inc hosp,2021-01-22,0.025,0.0,02,quantile
2021-01-10,13 day ahead inc hosp,2021-01-23,0.025,0.0,02,quantile
2021-01-10,14 day ahead inc hosp,2021-01-24,0.025,0.0,02,quantile
2021-01-10,15 day ahead inc hosp,2021-01-25,0.025,0.0,02,quantile
2021-01-10,16 day ahead inc hosp,2021-01-26,0.025,0.0,02,quantile
2021-01-10,17 day ahead inc hosp,2021-01-27,0.025,0.0,02,quantile
2021-01-10,18 day ahead inc hosp,2021-01-28,0.025,0.0,02,quantile
2021-01-10,19 day ahead inc hosp,2021-01-29,0.025,0.0,02,quantile
2021-01-10,20 day ahead inc hosp,2021-01-30,0.025,0.0,02,quantile
2021-01-10,21 day ahead inc hosp,2021-01-31,0.025,0.0,02,quantile
2021-01-10,22 day ahead inc hosp,2021-02-01,0.025,0.0,02,quantile
2021-01-10,23 day ahead inc hosp,2021-02-02,0.025,0.0,02,quantile
2021-01-10,24 day ahead inc hosp,2021-02-03,0.025,0.0,02,quantile
2021-01-10,25 day ahead inc hosp,2021-02-04,0.025,0.0,02,quantile
2021-01-10,26 day ahead inc hosp,2021-02-05,0.025,0.0,02,quantile
2021-01-10,27 day ahead inc hosp,2021-02-06,0.025,0.0,02,quantile
2021-01-10,28 day ahead inc hosp,2021-02-07,0.025,0.0,02,quantile
2021-01-10,1 day ahead inc hosp,2021-01-11,0.05,0.0,02,quantile
2021-01-10,2 day ahead inc hosp,2021-01-12,0.05,1.3463648027328352,02,quantile
2021-01-10,3 day ahead inc hosp,2021-01-13,0.05,0.0,02,quantile
2021-01-10,4 day ahead inc hosp,2021-01-14,0.05,0.0,02,quantile
2021-01-10,5 day ahead inc hosp,2021-01-15,0.05,0.0,02,quantile
2021-01-10,6 day ahead inc hosp,2021-01-16,0.05,0.0,02,quantile
2021-01-10,7 day ahead inc hosp,2021-01-17,0.05,0.0,02,quantile
2021-01-10,8 day ahead inc hosp,2021-01-18,0.05,0.0,02,quantile
2021-01-10,9 day ahead inc hosp,2021-01-19,0.05,0.0,02,quantile
2021-01-10,10 day ahead inc hosp,2021-01-20,0.05,0.0,02,quantile
2021-01-10,11 day ahead inc hosp,2021-01-21,0.05,0.0,02,quantile
2021-01-10,12 day ahead inc hosp,2021-01-22,0.05,0.0,02,quantile
2021-01-10,13 day ahead inc hosp,2021-01-23,0.05,0.0,02,quantile
2021-01-10,14 day ahead inc hosp,2021-01-24,0.05,0.0,02,quantile
2021-01-10,15 day ahead inc hosp,2021-01-25,0.05,0.0,02,quantile
2021-01-10,16 day ahead inc hosp,2021-01-26,0.05,0.0,02,quantile
2021-01-10,17 day ahead inc hosp,2021-01-27,0.05,0.0,02,quantile
2021-01-10,18 day ahead inc hosp,2021-01-28,0.05,0.0,02,quantile
2021-01-10,19 day ahead inc hosp,2021-01-29,0.05,0.0,02,quantile
2021-01-10,20 day ahead inc hosp,2021-01-30,0.05,0.0,02,quantile
2021-01-10,21 day ahead inc hosp,2021-01-31,0.05,0.0,02,quantile
2021-01-10,22 day ahead inc hosp,2021-02-01,0.05,0.0,02,quantile
2021-01-10,23 day ahead inc hosp,2021-02-02,0.05,0.0,02,quantile
2021-01-10,24 day ahead inc hosp,2021-02-03,0.05,0.0,02,quantile
2021-01-10,25 day ahead inc hosp,2021-02-04,0.05,0.0,02,quantile
2021-01-10,26 day ahead inc hosp,2021-02-05,0.05,0.0,02,quantile
2021-01-10,27 day ahead inc hosp,2021-02-06,0.05,0.0,02,quantile
2021-01-10,28 day ahead inc hosp,2021-02-07,0.05,0.0,02,quantile
2021-01-10,1 day ahead inc hosp,2021-01-11,0.1,1.4770121450149993,02,quantile
2021-01-10,2 day ahead inc hosp,2021-01-12,0.1,2.943656913090483,02,quantile
2021-01-10,3 day ahead inc hosp,2021-01-13,0.1,0.7484040703045585,02,quantile
2021-01-10,4 day ahead inc hosp,2021-01-14,0.1,0.22034229896667323,02,quantile
2021-01-10,5 day ahead inc hosp,2021-01-15,0.1,0.5116938041926842,02,quantile
2021-01-10,6 day ahead inc hosp,2021-01-16,0.1,0.5188470989819942,02,quantile
2021-01-10,7 day ahead inc hosp,2021-01-17,0.1,0.0,02,quantile
2021-01-10,8 day ahead inc hosp,2021-01-18,0.1,0.0,02,quantile
2021-01-10,9 day ahead inc hosp,2021-01-19,0.1,0.004113894941146334,02,quantile
2021-01-10,10 day ahead inc hosp,2021-01-20,0.1,0.0,02,quantile
2021-01-10,11 day ahead inc hosp,2021-01-21,0.1,0.0,02,quantile
2021-01-10,12 day ahead inc hosp,2021-01-22,0.1,0.0,02,quantile
2021-01-10,13 day ahead inc hosp,2021-01-23,0.1,0.0,02,quantile
2021-01-10,14 day ahead inc hosp,2021-01-24,0.1,0.0,02,quantile
2021-01-10,15 day ahead inc hosp,2021-01-25,0.1,0.0,02,quantile
2021-01-10,16 day ahead inc hosp,2021-01-26,0.1,0.0,02,quantile
2021-01-10,17 day ahead inc hosp,2021-01-27,0.1,0.0,02,quantile
2021-01-10,18 day ahead inc hosp,2021-01-28,0.1,0.0,02,quantile
2021-01-10,19 day ahead inc hosp,2021-01-29,0.1,0.0,02,quantile
2021-01-10,20 day ahead inc hosp,2021-01-30,0.1,0.0,02,quantile
2021-01-10,21 day ahead inc hosp,2021-01-31,0.1,0.0,02,quantile
2021-01-10,22 day ahead inc hosp,2021-02-01,0.1,0.0,02,quantile
2021-01-10,23 day ahead inc hosp,2021-02-02,0.1,0.0,02,quantile
2021-01-10,24 day ahead inc hosp,2021-02-03,0.1,0.0,02,quantile
2021-01-10,25 day ahead inc hosp,2021-02-04,0.1,0.0,02,quantile
2021-01-10,26 day ahead inc hosp,2021-02-05,0.1,0.0,02,quantile
2021-01-10,27 day ahead inc hosp,2021-02-06,0.1,0.0,02,quantile
2021-01-10,28 day ahead inc hosp,2021-02-07,0.1,0.0,02,quantile
2021-01-10,1 day ahead inc hosp,2021-01-11,0.15,2.515440553292936,02,quantile
2021-01-10,2 day ahead inc hosp,2021-01-12,0.15,4.021342316787481,02,quantile
2021-01-10,3 day ahead inc hosp,2021-01-13,0.15,1.8493036914093723,02,quantile
2021-01-10,4 day ahead inc hosp,2021-01-14,0.15,1.360716043187871,02,quantile
2021-01-10,5 day ahead inc hosp,2021-01-15,0.15,1.6937946990230648,02,quantile
2021-01-10,6 day ahead inc hosp,2021-01-16,0.15,1.7625260334643889,02,quantile
2021-01-10,7 day ahead inc hosp,2021-01-17,0.15,0.48130922660882103,02,quantile
2021-01-10,8 day ahead inc hosp,2021-01-18,0.15,0.0,02,quantile
2021-01-10,9 day ahead inc hosp,2021-01-19,0.15,1.4142590364531786,02,quantile
2021-01-10,10 day ahead inc hosp,2021-01-20,0.15,0.0,02,quantile
2021-01-10,11 day ahead inc hosp,2021-01-21,0.15,0.0,02,quantile
2021-01-10,12 day ahead inc hosp,2021-01-22,0.15,0.0,02,quantile
2021-01-10,13 day ahead inc hosp,2021-01-23,0.15,0.0,02,quantile
2021-01-10,14 day ahead inc hosp,2021-01-24,0.15,0.0,02,quantile
2021-01-10,15 day ahead inc hosp,2021-01-25,0.15,0.0,02,quantile
2021-01-10,16 day ahead inc hosp,2021-01-26,0.15,0.0,02,quantile
2021-01-10,17 day ahead inc hosp,2021-01-27,0.15,0.0,02,quantile
2021-01-10,18 day ahead inc hosp,2021-01-28,0.15,0.0,02,quantile
2021-01-10,19 day ahead inc hosp,2021-01-29,0.15,0.0,02,quantile
2021-01-10,20 day ahead inc hosp,2021-01-30,0.15,0.0,02,quantile
2021-01-10,21 day ahead inc hosp,2021-01-31,0.15,0.0,02,quantile
2021-01-10,22 day ahead inc hosp,2021-02-01,0.15,0.0,02,quantile
2021-01-10,23 day ahead inc hosp,2021-02-02,0.15,0.0,02,quantile
2021-01-10,24 day ahead inc hosp,2021-02-03,0.15,0.0,02,quantile
2021-01-10,25 day ahead inc hosp,2021-02-04,0.15,0.0,02,quantile
2021-01-10,26 day ahead inc hosp,2021-02-05,0.15,0.0,02,quantile
2021-01-10,27 day ahead inc hosp,2021-02-06,0.15,0.0,02,quantile
2021-01-10,28 day ahead inc hosp,2021-02-07,0.15,0.0,02,quantile
2021-01-10,1 day ahead inc hosp,2021-01-11,0.2,3.3407505333417977,02,quantile
2021-01-10,2 day ahead inc hosp,2021-01-12,0.2,4.877852512323335,02,quantile
2021-01-10,3 day ahead inc hosp,2021-01-13,0.2,2.72426381103529,02,quantile
2021-01-10,4 day ahead inc hosp,2021-01-14,0.2,2.2670489445115223,02,quantile
2021-01-10,5 day ahead inc hosp,2021-01-15,0.2,2.6332910168733017,02,quantile
2021-01-10,6 day ahead inc hosp,2021-01-16,0.2,2.7509626251664647,02,quantile
2021-01-10,7 day ahead inc hosp,2021-01-17,0.2,1.5163383916950393,02,quantile
2021-01-10,8 day ahead inc hosp,2021-01-18,0.2,1.068672800108815,02,quantile
2021-01-10,9 day ahead inc hosp,2021-01-19,0.2,2.534997692416259,02,quantile
2021-01-10,10 day ahead inc hosp,2021-01-20,0.2,0.31429303141887743,02,quantile
2021-01-10,11 day ahead inc hosp,2021-01-21,0.2,0.0,02,quantile
