forecast_date,target,target_end_date,quantile,value,location,type
2021-10-17,1 day ahead inc hosp,2021-10-18,0.01,15.747971899444392,02,quantile
2021-10-17,2 day ahead inc hosp,2021-10-19,0.01,14.887856709756548,02,quantile
2021-10-17,3 day ahead inc hosp,2021-10-20,0.01,15.140029489399549,02,quantile
2021-10-17,4 day ahead inc hosp,2021-10-21,0.01,14.286115805170644,02,quantile
2021-10-17,5 day ahead inc hosp,2021-10-22,0.01,11.903794312195874,02,quantile
2021-10-17,6 day ahead inc hosp,2021-10-23,0.01,9.748174709651892,02,quantile
2021-10-17,7 day ahead inc hosp,2021-10-24,0.01,9.679974610418103,02,quantile
2021-10-17,8 day ahead inc hosp,2021-10-25,0.01,12.667532518789436,02,quantile
2021-10-17,9 day ahead inc hosp,2021-10-26,0.01,11.572306663471357,02,quantile
2021-10-17,10 day ahead inc hosp,2021-10-27,0.01,11.58642576338604,02,quantile
2021-10-17,11 day ahead inc hosp,2021-10-28,0.01,10.496108055251309,02,quantile
2021-10-17,12 day ahead inc hosp,2021-10-29,0.01,7.879616471977709,02,quantile
2021-10-17,13 day ahead inc hosp,2021-10-30,0.01,5.491242072020928,02,quantile
2021-10-17,14 day ahead inc hosp,2021-10-31,0.01,5.212956631869801,02,quantile
2021-10-17,15 day ahead inc hosp,2021-11-01,0.01,8.024639982763148,02,quantile
2021-10-17,16 day ahead inc hosp,2021-11-02,0.01,6.7940854942697655,02,quantile
2021-10-17,17 day ahead inc hosp,2021-11-03,0.01,6.680705436462837,02,quantile
2021-10-17,18 day ahead inc hosp,2021-11-04,0.01,5.46671514457346,02,quantile
2021-10-17,19 day ahead inc hosp,2021-11-05,0.01,2.733516611265454,02,quantile
2021-10-17,20 day ahead inc hosp,2021-11-06,0.01,0.2352313104577597,02,quantile
2021-10-17,21 day ahead inc hosp,2021-11-07,0.01,0.0,02,quantile
2021-10-17,22 day ahead inc hosp,2021-11-08,0.01,2.540433707270914,02,quantile
2021-10-17,23 day ahead inc hosp,2021-11-09,0.01,1.1935383397274961,02,quantile
2021-10-17,24 day ahead inc hosp,2021-11-10,0.01,0.9571595833281421,02,quantile
2021-10-17,25 day ahead inc hosp,2021-11-11,0.01,0.0,02,quantile
2021-10-17,26 day ahead inc hosp,2021-11-12,0.01,0.0,02,quantile
2021-10-17,27 day ahead inc hosp,2021-11-13,0.01,0.0,02,quantile
2021-10-17,28 day ahead inc hosp,2021-11-14,0.01,0.0,02,quantile
2021-10-17,29 day ahead inc hosp,2021-11-15,0.01,0.0,02,quantile
2021-10-17,30 day ahead inc hosp,2021-11-16,0.01,0.0,02,quantile
2021-10-17,31 day ahead inc hosp,2021-11-17,0.01,0.0,02,quantile
2021-10-17,32 day ahead inc hosp,2021-11-18,0.01,0.0,02,quantile
2021-10-17,33 day ahead inc hosp,2021-11-19,0.01,0.0,02,quantile
2021-10-17,34 day ahead inc hosp,2021-11-20,0.01,0.0,02,quantile
2021-10-17,35 day ahead inc hosp,2021-11-21,0.01,0.0,02,quantile
2021-10-17,1 day ahead inc hosp,2021-10-18,0.025,17.35088367557866,02,quantile
2021-10-17,2 day ahead inc hosp,2021-10-19,0.025,16.582629576075313,02,quantile
2021-10-17,3 day ahead inc hosp,2021-10-20,0.025,16.91746165907513,02,quantile
2021-10-17,4 day ahead inc hosp,2021-10-21,0.025,16.1408846614754,02,quantile
2021-10-17,5 day ahead inc hosp,2021-10-22,0.025,13.83603035226267,02,quantile
2021-10-17,6 day ahead inc hosp,2021-10-23,0.025,11.760779799214342,02,quantile
2021-10-17,7 day ahead inc hosp,2021-10-24,0.025,11.780327974831435,02,quantile
2021-10-17,8 day ahead inc hosp,2021-10-25,0.025,14.869469464130326,02,quantile
2021-10-17,9 day ahead inc hosp,2021-10-26,0.025,13.902656940265711,02,quantile
2021-10-17,10 day ahead inc hosp,2021-10-27,0.025,14.034580590229917,02,quantile
